"","SWLmu","SWLlam","SWLlam_se","MTWLmu","MTWLlam","MTWLlam_se","muOff","state"
"1881",0.45971237231572,0.07768081505047,0.009029885989143,2.04372820249522,0.366193784866865,0.043716332747441,0.803369342,"WASouth"
"1882",0.811138727946125,0.098821833478489,0.011670678152594,1.87587974928928,0.247933103051201,0.030168115882373,1.651261351,"SA"
"1883",0.814654421030276,0.100048096527854,0.011838908600241,1.93742869029906,0.254226266954721,0.03084796157229,1.651261351,"SA"
"1884",0.816628774309426,0.100650384755462,0.011908893176359,1.94003012411002,0.254493076431112,0.030897665416221,1.651261351,"SA"
"1885",0.818757948150278,0.101357631632361,0.011982558122865,2.00234692668494,0.260344091262191,0.031522660068059,1.651261351,"SA"
"1886",0.821292660612972,0.102239691441017,0.01208749773101,2.06327977371428,0.265555560260162,0.032022170998113,1.651261351,"SA"
"1887",0.824089016878919,0.10306558424283,0.01218518828768,2.1030085493154,0.269411383445297,0.032333330102706,1.651261351,NA
"1888",0.826854041809671,0.103958214335885,0.012285143599466,2.13104331291395,0.272032294602219,0.03249572795059,1.651261351,NA
"1889",0.829203865690492,0.104919372943606,0.012375711411753,2.13448836740884,0.271681442030773,0.032458457411052,1.651261351,NA
"1890",0.830093118499072,0.105721021754911,0.012414153228604,2.15563815851126,0.272467682191124,0.032419819966064,1.651261351,NA
"1891",0.892760860745158,0.1225111116653,0.014197837039754,2.32499829747889,0.31983806960116,0.037952717024939,1.651261351,"SA"
"1892",0.900749611393638,0.124514477058236,0.01444940495578,2.3356292738158,0.317417288975107,0.0379186993119,1.651261351,"SA"
"1893",1.15290365730533,0.03292985561661,0.004601364839055,2.09505992102346,0.241249256687955,0.030530977087325,1.262512762,"NSW"
"1894",0.460886943034819,0.078487755327621,0.009130405588811,2.03461017974695,0.339323758086178,0.040853785012883,0.803369342,"WASouth"
"1895",0.836820418370325,0.10877278997192,0.012651413577057,2.05842167773068,0.262712479408554,0.031387398735751,1.651261351,"SA"
"1896",0.840037064628811,0.111591134469985,0.012963633789762,2.0897931294886,0.265443240421583,0.031584735878352,1.651261351,"SA"
"1897",0.840516421602171,0.113307735292757,0.013117565493743,2.09191253753411,0.263755745786232,0.031443920408374,1.651261351,"SA"
"1898",0.840871298495085,0.114704724331788,0.013240535182218,2.10750923950828,0.264742692945652,0.031415092669027,1.651261351,"SA"
"1899",0.841060987057786,0.11564217382821,0.013312870462668,2.11955448057022,0.265677377752486,0.031389280991265,1.651261351,"SA"
"1900",0.84074440281325,0.115853830579295,0.013296978963605,2.12515134419788,0.26606989823569,0.031360995225905,1.651261351,"SA"
"1901",0.839878263362478,0.115622345362738,0.013238217932702,2.13204896830789,0.265715468456729,0.03127671656857,1.651261351,"SA"
"1902",0.890350615685264,0.123480308502009,0.01426110207684,2.28813885311373,0.310407384538146,0.036977637494475,1.651261351,"SA"
