"state","lga","longitude","latitude","SLR","SWL_AEPPC","MTWL_AEPPC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"TAS","Circular Head",144.611099243164,-40.9469757080078,0.2,2.22,4.78,23.71,15.75,41.15,2.69,2.36,3.22
"TAS","Waratah-Wynyard",145.757232666016,-40.9896659851074,0.2,2.26,2.85,16.41,11.28,27.4,6.25,4.85,8.85
"TAS","George Town",147.00080871582,-40.9813957214355,0.2,2.24,4.28,16.14,11.26,26.23,2.56,2.27,3
"TAS","George Town",147.050521850586,-40.9833717346191,0.2,2.24,3.34,15.65,10.96,25.28,3.97,3.33,5.01
"TAS","George Town",147.10888671875,-40.9926414489746,0.2,2.24,2.69,15.9,11.12,25.74,8.52,6.46,12.38
"TAS","George Town",147.168502807617,-41.000904083252,0.2,2.25,3.08,15.5,10.9,24.92,5.02,4.09,6.6
"TAS","Dorset",147.230133056641,-40.9747161865234,0.2,2.24,3.12,15.72,11.04,25.31,5.18,4.21,6.83
"TAS","Dorset",147.39714050293,-40.9836044311523,0.2,2.25,3.86,14.73,10.48,23.24,2.94,2.57,3.54
"TAS","Dorset",147.488128662109,-40.9723701477051,0.2,2.24,3.29,15.73,11.08,25.17,4.25,3.54,5.42
"TAS","Break O'Day",148.352798461914,-40.9916381835938,0.2,2.15,2.89,48.12,28.87,96.3,5.13,4.12,6.92
"TAS","Circular Head",144.626983642578,-40.9217834472656,0.2,2.18,4.43,42.37,25.6,84.42,2.9,2.51,3.51
"TAS","Waratah-Wynyard",145.689300537109,-40.935115814209,0.2,2.27,3.35,15.21,10.56,25.04,4.46,3.61,5.98
"TAS","Waratah-Wynyard",145.72607421875,-40.9378356933594,0.2,2.27,2.86,15.28,10.6,25.18,7.2,5.45,10.63
"TAS","Dorset",147.282119750977,-40.9394226074219,0.2,2.24,3.09,16.81,11.66,27.54,5.43,4.39,7.21
"TAS","Dorset",147.329818725586,-40.9436912536621,0.2,2.24,3.58,15.7,11.05,25.17,3.66,3.11,4.57
"TAS","Dorset",147.349945068359,-40.9411163330078,0.2,2.24,3.52,15.85,11.14,25.48,3.89,3.28,4.9
"TAS","Dorset",147.537063598633,-40.9300727844238,0.2,2.23,3.38,17.17,11.95,27.91,4.28,3.55,5.51
"TAS","Break O'Day",148.306838989258,-40.9382095336914,0.2,2.16,4.51,40.05,24.69,77.13,2,1.83,2.26
"TAS","Circular Head",144.646362304688,-40.8981094360352,0.2,2.18,3.05,39.68,24.03,79.04,5.75,4.56,7.88
"TAS","Waratah-Wynyard",145.581344604492,-40.9089317321777,0.2,2.26,2.7,15.93,10.99,26.44,8.01,6.02,11.86
"TAS","Waratah-Wynyard",145.614685058594,-40.9245758056641,0.2,2.27,2.86,15.53,10.76,25.63,7.06,5.36,10.33
"TAS","Dorset",147.556701660156,-40.8995056152344,0.2,2.23,3.42,17.69,12.27,28.89,4.24,3.51,5.46
"TAS","Dorset",148.261993408203,-40.8855972290039,0.2,2.17,3.5,35.78,22.47,67.07,2.92,2.53,3.53
"TAS","Circular Head",144.696090698242,-40.8595733642578,0.2,2.18,3.13,40,24.38,78.69,5.97,4.68,8.34
"TAS","Circular Head",145.410034179688,-40.8539161682129,0.2,2.25,2.92,17.94,12.16,30.58,6.5,4.99,9.41
"TAS","Circular Head",145.476165771484,-40.8643913269043,0.2,2.26,2.47,16.95,11.58,28.53,11.44,8.2,18.1
"TAS","Circular Head",145.514511108398,-40.8528327941895,0.2,2.26,2.47,17.06,11.65,28.74,11.49,8.24,18.13
"TAS","Dorset",147.594696044922,-40.8484535217285,0.2,2.23,3.51,17.65,12.29,28.64,3.97,3.32,5.07
"TAS","Dorset",147.740966796875,-40.8519058227539,0.2,2.22,2.69,18.74,13.13,29.99,7.18,5.62,9.94
"TAS","Dorset",147.760986328125,-40.8531341552734,0.2,2.22,2.49,18.9,13.23,30.28,9.9,7.41,14.58
"TAS","Dorset",147.860855102539,-40.8730316162109,0.2,2.22,2.97,19.34,13.46,31.24,5.76,4.6,7.78
"TAS","Dorset",147.899719238281,-40.844913482666,0.2,2.21,3.14,20.58,14.22,33.54,5.29,4.26,7.08
"TAS","Dorset",148.210830688477,-40.8399543762207,0.2,2.18,3.36,31.5,20.25,57.08,3.31,2.82,4.11
"TAS","Circular Head",144.69287109375,-40.8074645996094,0.2,2.2,2.87,29.05,18.58,53.38,7.52,5.71,11
"TAS","Circular Head",145.299163818359,-40.8147354125977,0.2,2.24,2.5,18.74,12.61,32.26,11.58,8.21,18.67
"TAS","Circular Head",145.357513427734,-40.8470153808594,0.2,2.25,2.46,17.97,12.17,30.68,13.01,9.08,21.43
"TAS","Dorset",147.636962890625,-40.8108901977539,0.2,2.22,3.35,18.88,13.16,30.49,4.76,3.87,6.31
"TAS","Dorset",147.674896240234,-40.8212509155273,0.2,2.22,2.53,19.51,13.58,31.51,9.66,7.25,14.19
"TAS","Dorset",147.923492431641,-40.8156623840332,0.2,2.21,3.17,20.61,14.25,33.59,5.18,4.18,6.93
"TAS","Dorset",148.176132202148,-40.8186264038086,0.2,2.18,3.03,29.85,19.37,53.34,4.94,4,6.56
"TAS","Circular Head",144.680114746094,-40.7445640563965,0.2,2.18,3.26,39.91,24.25,78.97,7.15,5.44,10.42
"TAS","Circular Head",145.095779418945,-40.7816848754883,0.2,2.23,2.68,21.83,14.31,39.06,7.72,5.8,11.48
"TAS","Circular Head",145.150955200195,-40.7978782653809,0.2,2.23,2.56,20.75,13.71,36.73,9.06,6.68,13.8
"TAS","Circular Head",145.227600097656,-40.7947006225586,0.2,2.24,2.55,19.03,12.76,32.94,9.85,7.18,15.24
"TAS","Circular Head",145.260818481445,-40.762882232666,0.2,2.25,3.82,18.45,12.44,31.64,3.55,2.97,4.54
"TAS","Dorset",147.937637329102,-40.7492599487305,0.2,2.22,3.1,20.05,13.97,32.25,6.1,4.78,8.53
"TAS","Dorset",148.090866088867,-40.7719078063965,0.2,2.2,3.49,23.83,15.83,41.37,3.81,3.2,4.82
"TAS","Circular Head",144.673858642578,-40.7176933288574,0.2,2.29,8.63,13.38,9.47,21.43,1.55,1.46,1.67
"TAS","Circular Head",145.071640014648,-40.7180595397949,0.2,2.23,2.66,22.13,14.62,39.01,7.99,5.99,11.91
"TAS","Dorset",147.945587158203,-40.7393455505371,0.2,2.24,3.87,16.11,11.54,24.99,3.6,3.04,4.52
"TAS","Dorset",147.998031616211,-40.7403450012207,0.2,2.19,3.61,26.29,17.29,46.21,4.69,3.82,6.22
"TAS","Dorset",148.086532592773,-40.7328948974609,0.2,2.21,3.15,21.93,14.65,37.89,5.08,4.1,6.8
"TAS","Circular Head",144.668197631836,-40.6715774536133,0.2,2.18,7.44,37.82,23.13,74.24,1.76,1.63,1.96
"TAS","Circular Head",144.773864746094,-40.6976509094238,0.2,2.23,2.78,21.72,14.19,39.11,7.13,5.44,10.36
"TAS","Circular Head",144.836822509766,-40.6881294250488,0.2,2.24,2.77,20.11,13.38,35.15,7.84,5.9,11.62
"TAS","Circular Head",145.048599243164,-40.685546875,0.2,2.23,2.66,21.78,14.47,38.01,8.19,6.11,12.29
"TAS","Circular Head",144.684814453125,-40.6413726806641,0.2,2.18,3.42,37.69,23.02,74.12,6.14,4.78,8.67
"TAS","Circular Head",144.734970092773,-40.6459159851074,0.2,2.22,3.21,24.06,15.65,43.43,7.51,5.71,10.95
"TAS","Circular Head",144.87516784668,-40.6708221435547,0.2,2.24,2.76,19.13,12.94,32.57,8.53,6.36,12.8
"TAS","Circular Head",144.982803344727,-40.6565856933594,0.2,2.23,2.59,20.78,13.91,35.87,8.99,6.6,13.78
"TAS","Circular Head",144.737701416016,-40.5971183776855,0.2,2.2,2.97,28.62,18.1,53.8,10.18,7.43,15.7
"TAS","Circular Head",144.770690917969,-40.5964431762695,0.2,2.21,2.56,27.33,17.38,50.97,9.41,6.91,14.4
"TAS","Circular Head",144.912780761719,-40.6128616333008,0.2,2.24,2.41,19.74,13.32,33.69,12.59,8.99,19.95
"TAS","Circular Head",144.948745727539,-40.6073684692383,0.2,2.22,2.46,22.85,15.04,40.47,11.73,8.35,18.75
"TAS","Flinders (Tas.)",148.176834106445,-40.5959587097168,0.2,2.22,3.65,20.21,13.73,34.01,5.16,4.15,6.93
"TAS","Flinders (Tas.)",148.200256347656,-40.5891304016113,0.2,2.19,3.94,25.51,16.68,45.34,2.52,2.23,2.99
"TAS","Circular Head",144.675552368164,-40.5673217773438,0.2,2.2,3.32,29.4,18.7,54.54,6.65,5.13,9.51
"TAS","Circular Head",144.779983520508,-40.5709533691406,0.2,2.21,2.56,26.07,16.69,48.2,9.66,7.06,14.88
"TAS","Flinders (Tas.)",148.112411499023,-40.5633201599121,0.2,2.23,4.48,17.29,12.06,28.03,3.64,3.05,4.64
"TAS","Flinders (Tas.)",148.227340698242,-40.5468826293945,0.2,2.17,3.43,34.21,21.7,63.16,3.07,2.64,3.77
"TAS","Circular Head",144.703262329102,-40.5109214782715,0.2,2.2,3.22,29.29,18.6,54.48,7.06,5.39,10.26
"TAS","Circular Head",144.791122436523,-40.5122032165527,0.2,2.22,2.74,25.07,16.19,45.71,7.02,5.37,10.15
"TAS","Flinders (Tas.)",148.098937988281,-40.5235214233398,0.2,2.22,3.41,19.12,13.08,31.88,5.52,4.38,7.56
"TAS","Flinders (Tas.)",148.236694335938,-40.5198822021484,0.2,2.16,3.14,36.89,23.19,68.9,3.66,3.07,4.64
"TAS","Flinders (Tas.)",148.315460205078,-40.5186309814453,0.2,2.15,3.23,44.43,27.19,86.19,3.46,2.94,4.31
"TAS","Flinders (Tas.)",148.353866577148,-40.5163421630859,0.2,2.15,4.67,46.77,28.43,91.59,2.08,1.89,2.38
"TAS","Circular Head",144.706481933594,-40.4838218688965,0.2,2.21,3.3,26.78,17.17,49.21,6.2,4.84,8.73
"TAS","Circular Head",144.85026550293,-40.4683647155762,0.2,2.22,2.42,24.18,15.73,43.6,15.9,10.85,26.95
"TAS","Circular Head",144.891799926758,-40.4872550964355,0.2,2.21,2.39,25.45,16.4,46.52,15.53,10.71,25.87
"TAS","Circular Head",144.935012817383,-40.4715118408203,0.2,2.21,2.54,26.29,16.91,48.1,10.3,7.44,16.19
"TAS","Flinders (Tas.)",148.047439575195,-40.475944519043,0.2,2.21,3.43,22.33,14.98,38.21,5.91,4.64,8.23
"TAS","Flinders (Tas.)",148.053924560547,-40.4809074401855,0.2,2.21,3.4,21.95,14.79,37.34,6.2,4.84,8.7
"TAS","Flinders (Tas.)",148.087585449219,-40.4819755554199,0.2,2.21,3.35,20.63,13.97,34.89,5.74,4.54,7.93
"TAS","Flinders (Tas.)",148.406112670898,-40.480110168457,0.2,2.14,3.49,50.64,30.26,101.79,2.97,2.58,3.58
"TAS","Circular Head",144.792694091797,-40.4443855285645,0.2,2.21,3.2,27.18,17.36,50.26,4.51,3.67,5.98
"TAS","Circular Head",144.837173461914,-40.449146270752,0.2,2.21,2.44,26.1,16.74,48.06,15.39,10.55,25.92
"TAS","Circular Head",144.968170166016,-40.4310569763184,0.2,2.21,2.5,25.63,16.57,46.52,12.32,8.61,20.34
"TAS","Flinders (Tas.)",147.980758666992,-40.4205627441406,0.2,2.2,3.25,22.53,15.05,38.87,6.22,4.85,8.76
"TAS","Flinders (Tas.)",148.474563598633,-40.4437446594238,0.2,2.13,4.55,65.73,37.5,141.54,2.08,1.89,2.37
"TAS","Circular Head",144.84391784668,-40.4292869567871,0.2,2.2,2.86,29.19,18.4,55.1,8.77,6.47,13.4
"TAS","Circular Head",144.970901489258,-40.4216804504395,0.2,2.21,2.54,27.19,17.37,50.29,12.22,8.59,19.98
"TAS","Flinders (Tas.)",147.9794921875,-40.4032287597656,0.2,2.21,3.22,21.32,14.32,36.52,6.39,4.95,9.09
"TAS","Flinders (Tas.)",148.460372924805,-40.4083251953125,0.2,2.15,3.5,49.21,29.35,99.45,2.79,2.42,3.37
"TAS","Circular Head",144.893737792969,-40.386287689209,0.2,2.2,2.91,29.32,18.46,55.46,9.26,6.81,14.16
"TAS","Circular Head",144.950103759766,-40.3884658813477,0.2,2.21,3.93,27.04,17.24,50.21,3.34,2.84,4.18
"TAS","Flinders (Tas.)",148.002624511719,-40.3662147521973,0.2,2.21,3.22,21.5,14.33,37.3,6.49,5.02,9.26
"TAS","Flinders (Tas.)",148.423919677734,-40.3693313598633,0.2,2.16,3.31,39.11,24.14,75.28,3.37,2.86,4.21
"TAS","Flinders (Tas.)",148.006896972656,-40.3459854125977,0.2,2.22,2.89,20.2,13.56,34.75,8.21,6.12,12.31
"TAS","Flinders (Tas.)",148.36750793457,-40.3207015991211,0.2,2.18,3.42,30.34,19.43,55.48,2.87,2.48,3.5
"TAS","Flinders (Tas.)",147.946670532227,-40.276180267334,0.2,2.2,2.79,24.84,16.27,44.11,8.88,6.55,13.55
"TAS","Flinders (Tas.)",148.024673461914,-40.2296142578125,0.2,2.2,2.91,22.65,14.89,40.18,9.87,7.17,15.36
"TAS","Flinders (Tas.)",148.303619384766,-40.2542572021484,0.2,2.19,3.66,27.68,17.94,49.79,2.77,2.41,3.35
"TAS","Flinders (Tas.)",147.987350463867,-40.1960487365723,0.2,2.21,2.9,22.38,14.75,39.55,9.87,7.16,15.41
"TAS","Flinders (Tas.)",148.005523681641,-40.1689033508301,0.2,2.22,2.96,18.59,12.48,32.15,8.56,6.36,12.89
"TAS","Flinders (Tas.)",148.317733764648,-40.1645240783691,0.2,2.2,3.16,23.14,15.43,39.96,3.49,2.95,4.39
"TAS","King Island",143.895416259766,-40.1236953735352,0.2,1.93,3.03,10.79,7.86,16.64,4.08,3.37,5.31
"TAS","King Island",143.947296142578,-40.123161315918,0.2,1.81,2.63,33.37,20.82,63.63,6.98,5.32,10.14
"TAS","King Island",143.980819702148,-40.114086151123,0.2,1.8,2.65,35.6,21.93,69.19,6.87,5.32,9.74
"TAS","Flinders (Tas.)",147.951965332031,-40.0990562438965,0.2,2.21,3.27,22.06,14.49,39.32,6.15,4.84,8.52
"TAS","Flinders (Tas.)",148.005310058594,-40.1181678771973,0.2,2.23,3.58,17.36,11.74,29.75,4.82,3.93,6.33
"TAS","Flinders (Tas.)",148.307266235352,-40.1286659240723,0.2,2.2,3.14,23.5,15.62,40.76,3.53,2.98,4.47
"TAS","King Island",143.863250732422,-40.0790481567383,0.2,1.81,2.66,31.18,19.6,58.85,6.98,5.36,10.05
"TAS","King Island",144.046844482422,-40.0782127380371,0.2,1.79,2.64,38.94,23.49,78.23,5.26,4.19,7.2
"TAS","Flinders (Tas.)",147.892807006836,-40.0879211425781,0.2,2.2,2.96,24.29,15.96,42.97,9.69,7.06,15.02
"TAS","Flinders (Tas.)",148.2958984375,-40.0857315063477,0.2,2.2,3.21,23.22,15.45,40.24,3.33,2.83,4.15
"TAS","King Island",143.860076904297,-40.0594444274902,0.2,1.83,2.7,23.79,15.42,43.22,6.31,4.92,8.88
"TAS","King Island",144.106567382812,-40.0429611206055,0.2,1.78,2.4,49.35,28.62,105.12,9.15,6.79,13.73
"TAS","Flinders (Tas.)",147.846771240234,-40.0310707092285,0.2,2.19,2.89,28.04,18.09,50.82,10.2,7.39,15.92
"TAS","Flinders (Tas.)",148.293029785156,-40.0547065734863,0.2,2.2,3.27,23.37,15.57,40.41,3.15,2.7,3.88
"TAS","King Island",143.882369995117,-39.9975700378418,0.2,1.9,3.09,13.36,9.46,21.41,4.32,3.54,5.68
"TAS","King Island",144.128204345703,-39.9970970153809,0.2,1.77,2.04,58.69,33.07,130.41,21.75,14.34,38.51
"TAS","Flinders (Tas.)",147.855865478516,-40.0175628662109,0.2,2.19,3.12,26.92,17.57,47.86,6.76,5.19,9.71
"TAS","Flinders (Tas.)",148.283706665039,-40.0074615478516,0.2,2.21,3.29,21.19,14.33,35.88,3.03,2.61,3.71
"TAS","King Island",143.853927612305,-39.9506721496582,0.2,1.89,2.77,14.27,10.06,22.96,5.63,4.45,7.79
"TAS","King Island",144.139312744141,-39.9654006958008,0.2,1.76,2.35,67.86,37.43,155.46,9.78,7.28,14.56
"TAS","Flinders (Tas.)",147.798294067383,-39.918342590332,0.2,2.18,2.43,28.41,18.51,50.52,21.23,13.82,38.6
"TAS","Flinders (Tas.)",147.89599609375,-39.9532318115234,0.2,2.19,2.72,25.56,16.87,44.68,12.37,8.68,20.26
"TAS","Flinders (Tas.)",148.263214111328,-39.9630470275879,0.2,2.2,3.68,23.61,15.69,40.92,2.85,2.47,3.47
"TAS","King Island",143.829513549805,-39.9180564880371,0.2,1.89,2.81,13.72,9.69,22.02,5.42,4.3,7.44
"TAS","King Island",144.143463134766,-39.9264678955078,0.2,1.76,2.59,65.98,36.77,148.46,7.04,5.45,9.93
"TAS","Flinders (Tas.)",147.766845703125,-39.9082679748535,0.2,2.18,3,29.52,19.21,52.48,9.2,6.73,14.22
"TAS","Flinders (Tas.)",148.205902099609,-39.9435615539551,0.2,2.2,3.67,23.9,15.85,41.58,2.75,2.4,3.32
"TAS","King Island",143.839248657227,-39.884334564209,0.2,1.96,2.83,9.09,6.79,13.52,5.16,4.14,6.99
"TAS","King Island",144.136596679688,-39.9176254272461,0.2,1.77,2.56,61.59,34.82,135.5,7.46,5.76,10.58
"TAS","Flinders (Tas.)",147.744827270508,-39.8761138916016,0.2,2.18,3.85,30.63,19.8,55,4.19,3.48,5.37
"TAS","Flinders (Tas.)",148.139068603516,-39.9053268432617,0.2,2.2,3.01,23.56,15.65,40.95,4.08,3.38,5.3
"TAS","King Island",143.854507446289,-39.8473930358887,0.2,1.95,2.9,9.45,7,14.2,4.63,3.76,6.16
"TAS","King Island",144.132369995117,-39.8418426513672,0.2,1.77,2.48,63.76,36.11,139.53,7.84,6.04,11.12
"TAS","Flinders (Tas.)",147.771362304688,-39.8409767150879,0.2,2.2,2.84,23.98,16.23,40.21,8,6.01,11.84
"TAS","Flinders (Tas.)",148.091217041016,-39.8570404052734,0.2,2.2,3.05,22.68,15.15,39.11,4.07,3.36,5.29
"TAS","King Island",143.85676574707,-39.7956581115723,0.2,1.9,2.77,12.83,9.09,20.56,5.58,4.4,7.75
"TAS","King Island",144.12744140625,-39.817554473877,0.2,1.77,2.5,62.07,35.27,135.21,7.24,5.66,10.05
"TAS","Flinders (Tas.)",147.811630249023,-39.8306541442871,0.2,2.2,2.89,23.16,15.75,38.63,7.54,5.72,11.03
"TAS","Flinders (Tas.)",148.043655395508,-39.8109970092773,0.2,2.21,3.03,21.7,14.56,37.23,4.15,3.42,5.41
"TAS","King Island",143.844787597656,-39.7591819763184,0.2,1.91,4.59,12.73,9.05,20.29,2.4,2.13,2.82
"TAS","King Island",144.107025146484,-39.7624244689941,0.2,1.76,2.59,64.6,36.56,141.38,5.77,4.6,7.83
"TAS","Flinders (Tas.)",147.84489440918,-39.7629585266113,0.2,2.2,3.45,24.42,16.32,41.88,6.18,4.86,8.56
"TAS","Flinders (Tas.)",148.013427734375,-39.7826461791992,0.2,2.2,3,22.66,15.1,39.24,4.25,3.5,5.55
"TAS","King Island",143.820816040039,-39.6965179443359,0.2,1.84,3.16,23.27,15.61,39.73,4.88,3.92,6.6
"TAS","King Island",144.110992431641,-39.7095756530762,0.2,1.77,2.62,61.92,35.19,134.83,5.37,4.29,7.3
"TAS","Flinders (Tas.)",147.898330688477,-39.7129211425781,0.2,2.21,2.79,21.39,14.5,36.01,9.18,6.89,13.53
"TAS","Flinders (Tas.)",147.947769165039,-39.7199745178223,0.2,2.22,2.76,19.54,13.35,32.64,11.38,8.3,17.43
"TAS","Flinders (Tas.)",147.965942382812,-39.7286834716797,0.2,2.19,2.93,27.59,17.93,49.39,4.92,3.95,6.65
"TAS","King Island",143.838088989258,-39.6834030151367,0.2,1.84,2.79,23.44,15.68,40.18,6.01,4.69,8.45
"TAS","King Island",144.111511230469,-39.6770706176758,0.2,1.77,3.12,60.93,34.7,132.3,3.54,2.98,4.49
"TAS","King Island",143.924285888672,-39.651180267334,0.2,1.83,2.78,26.01,16.97,46.4,5.77,4.54,8.06
"TAS","King Island",144.095275878906,-39.6545829772949,0.2,1.77,3.1,58.11,33.42,124.29,4.33,3.59,5.59
"TAS","King Island",143.921173095703,-39.6032028198242,0.2,1.83,5.18,24.68,16.15,43.94,2.12,1.91,2.43
"TAS","King Island",144.043029785156,-39.6161041259766,0.2,1.78,3.36,50.29,29.8,102.71,4.24,3.48,5.56
"TAS","King Island",143.951919555664,-39.575366973877,0.2,1.79,4.4,44.48,26.83,88.62,2.94,2.54,3.61
"TAS","King Island",143.97900390625,-39.5885543823242,0.2,1.79,3.05,43.69,26.54,86.01,5.08,4.09,6.84
"VIC","South Gippsland",146.421844482422,-39.1332206726074,0.2,2.2,3.44,21.2,13.95,37.72,5.49,4.33,7.62
"VIC","South Gippsland",146.439544677734,-39.1008491516113,0.2,2.2,4.16,22.38,14.6,40.34,2.19,1.97,2.55
"VIC","Unincorporated Vic",146.250122070312,-39.0228652954102,0.2,2.25,3.15,13.63,9.57,22.17,4.57,3.75,5.98
"VIC","Unincorporated Vic",146.224090576172,-38.9649429321289,0.2,2.28,2.96,11.07,7.98,17.32,4.84,3.92,6.45
"VIC","South Gippsland",146.248489379883,-38.9512329101562,0.2,2.29,2.89,10.5,7.64,16.24,4.78,3.9,6.31
"VIC","South Gippsland",145.947830200195,-38.8994636535645,0.2,2.24,2.98,15,10.35,25.01,5.15,4.13,6.97
"VIC","Colac Otway",143.527114868164,-38.8592071533203,0.2,1.86,3.68,18.63,12.38,32.81,2.87,2.48,3.51
"VIC","South Gippsland",145.891571044922,-38.8503303527832,0.2,2.27,3.09,12.28,8.71,19.69,4.9,3.94,6.6
"VIC","South Gippsland",146.166641235352,-38.8644256591797,0.2,2.28,2.73,11.13,8.02,17.44,6.33,4.9,9.01
"VIC","South Gippsland",146.313766479492,-38.8775672912598,0.2,2.17,2.48,30.87,19.22,59.44,12.42,8.81,19.9
"VIC","South Gippsland",146.37321472168,-38.8578033447266,0.2,2.17,2.5,30.08,18.8,57.56,12.06,8.65,18.97
"VIC","South Gippsland",146.484771728516,-38.8814544677734,0.2,2.17,2.34,30.92,19.48,58.16,15.48,10.82,25.15
"VIC","South Gippsland",146.266677856445,-38.8223075866699,0.2,2.17,2.43,32.2,20.27,60.55,17.03,11.59,28.91
"VIC","South Gippsland",146.389358520508,-38.8456001281738,0.2,2.17,2.5,31.1,19.39,59.66,11.98,8.63,18.7
"VIC","Colac Otway",143.380554199219,-38.7705993652344,0.2,1.84,3.41,21.36,13.96,38.48,3.15,2.69,3.9
"VIC","Colac Otway",143.422012329102,-38.7849884033203,0.2,1.86,3.61,17.7,11.82,31.01,2.79,2.43,3.38
"VIC","South Gippsland",145.861663818359,-38.7764129638672,0.2,2.29,3.31,10.59,7.67,16.5,3.97,3.28,5.16
"VIC","South Gippsland",146.223907470703,-38.7741508483887,0.2,2.15,2.39,38.11,23.49,73.67,22.05,14.48,39.27
"VIC","South Gippsland",146.418823242188,-38.8024101257324,0.2,2.15,2.4,41.59,24.95,84.08,15.05,10.51,24.53
"VIC","Corangamite",143.173309326172,-38.7280006408691,0.2,1.87,3.36,16.94,11.5,28.88,3.45,2.9,4.37
"VIC","Colac Otway",143.785034179688,-38.7066078186035,0.2,1.88,3,16.04,10.96,27.13,3.73,3.11,4.79
"VIC","South Gippsland",146.206741333008,-38.7418212890625,0.2,2.15,2.37,41.6,25.3,81.95,26.25,16.85,48.28
"VIC","Wellington",146.462844848633,-38.7444381713867,0.2,2.13,2.43,55.15,32.01,116.33,13.83,9.85,21.87
"VIC","Colac Otway",143.866333007812,-38.6734504699707,0.2,1.89,2.95,14.45,10.04,23.85,4.04,3.32,5.29
"VIC","South Gippsland",145.768341064453,-38.6752052307129,0.2,2.28,3.03,11.51,8.25,18.17,5.16,4.1,7.09
"VIC","South Gippsland",146.262573242188,-38.702880859375,0.2,2.15,2.44,38.58,23.79,74.45,17.02,11.82,27.79
"VIC","South Gippsland",146.317321777344,-38.6941146850586,0.2,2.14,2.47,43.93,26.35,88.5,14.33,10.15,22.82
"VIC","South Gippsland",146.425537109375,-38.7058410644531,0.2,2.14,2.52,44.5,26.65,89.89,11.54,8.4,17.72
"VIC","Wellington",146.637847900391,-38.696403503418,0.2,2.17,3.06,28.81,18.63,51.9,5.18,4.11,7.18
"VIC","Wellington",146.734375,-38.6946296691895,0.2,2.23,2.69,16.33,11.41,26.42,8.95,6.65,13.43
"VIC","Wellington",146.782333374023,-38.6860198974609,0.2,1.24,1.72,17.24,11.91,28.42,8.61,6.44,12.84
"VIC","Corangamite",143.002075195312,-38.6296424865723,0.2,1.85,3.92,20.19,13.5,34.96,2.7,2.36,3.24
"VIC","Bass Coast",145.551666259766,-38.6480751037598,0.2,2.27,3.79,11.74,8.42,18.52,3.12,2.66,3.87
"VIC","Wellington",146.872207641602,-38.6447563171387,0.2,1.2,1.71,25.85,16.58,47.62,7.94,6.02,11.56
"VIC","Moyne",142.796737670898,-38.5771369934082,0.2,1.84,3.42,22.9,15.1,40.42,3.6,3.02,4.58
"VIC","Corangamite",142.901062011719,-38.6155624389648,0.2,1.87,2.45,16.9,11.5,28.69,6.81,5.22,9.85
"VIC","Wellington",146.93049621582,-38.6043281555176,0.2,1.21,1.64,23,15.03,41.26,8.47,6.35,12.53
"VIC","Wellington",146.974472045898,-38.5582618713379,0.2,1.23,1.64,17.55,12.01,29.39,8.25,6.19,12.26
"VIC","Bass Coast",145.148681640625,-38.5175552368164,0.2,2.25,3.25,13.99,9.82,22.7,4.24,3.48,5.55
"VIC","Wellington",146.998046875,-38.5383987426758,0.2,1.25,1.65,15.45,10.81,25.04,8.04,6.05,11.86
"VIC","Moyne",142.64680480957,-38.4789199829102,0.2,1.34,2.4,23.29,15.2,41.83,4.76,3.83,6.42
"VIC","Surf Coast",144.097763061523,-38.4742584228516,0.2,1.9,2.3,13.22,9.36,21.2,8.56,6.3,13.13
"VIC","Wellington",147.049911499023,-38.4927177429199,0.2,1.28,1.55,12.66,9.14,19.63,9.09,6.75,13.64
"VIC","Glenelg",141.558639526367,-38.4331817626953,0.2,1.29,3.46,49.8,29.6,101.23,3,2.57,3.71
"VIC","Surf Coast",144.1611328125,-38.4358596801758,0.2,1.9,2.23,13.65,9.63,21.99,9.81,7.15,15.21
"VIC","Mornington Peninsula",144.849258422852,-38.4480476379395,0.2,1.36,2.84,12.21,8.74,19.26,3.02,2.61,3.69
"VIC","Wellington",147.098709106445,-38.4510116577148,0.2,1.28,1.59,12.71,9.15,19.77,8.09,6.08,11.96
"VIC","Moyne",142.142532348633,-38.3927955627441,0.2,1.32,1.85,31.86,20.33,58.41,9.85,7.15,15.38
"VIC","Moyne",142.209732055664,-38.3974876403809,0.2,1.32,1.64,28.51,18.47,51.25,15.26,10.36,26.25
"VIC","Warrnambool",142.44255065918,-38.3908538818359,0.2,1.34,2.06,24.99,16.23,45.09,6.14,4.78,8.69
"VIC","Warrnambool",142.532409667969,-38.4123992919922,0.2,1.34,2.04,24.28,15.78,43.8,6.45,4.98,9.24
"VIC","Wellington",147.159881591797,-38.413703918457,0.2,1.28,1.64,12.64,9.09,19.76,7.55,5.72,11.09
"VIC","Glenelg",141.650573730469,-38.3856811523438,0.2,1.29,1.81,43.32,26.26,85.64,10.91,7.82,17.29
"VIC","Mornington Peninsula",144.78840637207,-38.361759185791,0.2,1.38,1.69,10.74,8,15.89,8.9,6.61,13.38
"VIC","Wellington",147.212829589844,-38.3721466064453,0.2,1.27,1.65,13.13,9.34,20.86,7.16,5.46,10.4
"VIC","Glenelg",141.382507324219,-38.3421783447266,0.2,1.31,1.87,33.6,21.18,62.85,10.63,7.74,16.39
