"state","lga","longitude","latitude","SLR","SWL_AEPPC","MTWL_AEPPC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"SA","Kangaroo Island",137.725204467773,-35.8824005126953,0.14,1.73,2.08,4.92,4.03,6.4,4.15,3.49,5.21
"SA","Kangaroo Island",137.788360595703,-35.8557510375977,0.14,1.73,2.79,4.89,4.01,6.35,2.66,2.34,3.17
"SA","Kangaroo Island",137.871337890625,-35.8728942871094,0.14,1.73,2.6,4.88,4.01,6.34,3.01,2.61,3.65
"SA","Kangaroo Island",137.88493347168,-35.8728485107422,0.14,1.73,2.59,4.89,4.02,6.35,3.07,2.65,3.73
"SA","Kangaroo Island",137.96125793457,-35.8787040710449,0.14,1.73,2.82,4.8,3.95,6.22,2.72,2.38,3.25
"SA","Kangaroo Island",138.001083374023,-35.8967895507812,0.14,1.73,2.79,4.78,3.94,6.19,2.71,2.37,3.23
"SA","Kangaroo Island",138.052825927734,-35.8993873596191,0.14,1.73,2.58,4.92,4.04,6.4,3.02,2.62,3.66
"SA","Kangaroo Island",138.082214355469,-35.8790435791016,0.14,1.73,2.75,4.87,4,6.33,2.63,2.32,3.13
"SA","Coorong",139.373916625977,-35.8965225219727,0.14,1.91,4.59,2.98,2.6,3.58,1.63,1.53,1.77
"NSW","Eurobodalla",150.189926147461,-35.8637771606445,0.14,1.58,2.62,6.55,5.19,8.9,2.15,1.94,2.48
"SA","Kangaroo Island",138.135406494141,-35.8457832336426,0.14,1.7,2.99,5.46,4.4,7.3,2.69,2.35,3.24
"SA","Coorong",139.319274902344,-35.8516044616699,0.14,1.9,4.22,3.04,2.65,3.66,1.72,1.61,1.9
"NSW","Eurobodalla",150.194900512695,-35.8571395874023,0.14,1.58,2.63,6.56,5.2,8.93,2.15,1.94,2.47
"SA","Kangaroo Island",136.559677124023,-35.8249588012695,0.14,1.9,4.44,4.35,3.6,5.59,1.76,1.64,1.92
"SA","Kangaroo Island",138.12907409668,-35.8107795715332,0.14,1.71,2.45,5.39,4.35,7.2,3.24,2.75,4.06
"SA","Coorong",139.272583007812,-35.809326171875,0.14,1.9,4.62,3.06,2.66,3.68,1.64,1.53,1.78
"NSW","Eurobodalla",150.236907958984,-35.8035354614258,0.14,1.58,2.66,6.48,5.15,8.78,2.1,1.9,2.4
"SA","Kangaroo Island",136.564651489258,-35.7734603881836,0.14,1.9,4.34,4.32,3.58,5.54,1.9,1.75,2.12
"SA","Kangaroo Island",138.073806762695,-35.774959564209,0.14,1.7,2,5.44,4.38,7.29,4.65,3.81,6.1
"SA","Coorong",139.215682983398,-35.7648048400879,0.14,1.9,4.74,3.06,2.66,3.68,1.62,1.52,1.77
"NSW","Eurobodalla",150.236831665039,-35.7761192321777,0.14,1.58,2.8,6.52,5.18,8.86,1.98,1.81,2.25
"SA","Kangaroo Island",136.588409423828,-35.7481994628906,0.14,1.91,3.38,4.21,3.51,5.38,1.95,1.79,2.2
"SA","Kangaroo Island",136.626861572266,-35.7417831420898,0.14,2.26,4.08,4.18,3.49,5.34,1.8,1.66,1.99
"SA","Kangaroo Island",138.066772460938,-35.7513809204102,0.14,1.71,2.52,5.4,4.34,7.27,2.83,2.46,3.45
"SA","Yankalilla",138.176651000977,-35.6691741943359,0.14,1.74,2.35,4.77,3.92,6.2,3.39,2.9,4.17
"SA","Yankalilla",138.198532104492,-35.6705513000488,0.14,1.74,2.36,4.73,3.89,6.14,3.59,3.03,4.5
"SA","Coorong",139.162200927734,-35.7285499572754,0.14,1.88,4.09,3.21,2.78,3.89,1.82,1.68,2.03
"NSW","Eurobodalla",150.282455444336,-35.7173690795898,0.14,1.58,3.28,6.42,5.11,8.69,1.75,1.62,1.93
"SA","Kangaroo Island",136.706756591797,-35.725227355957,0.14,2.27,3.19,4.1,3.43,5.2,2.35,2.11,2.73
"SA","Kangaroo Island",136.731002807617,-35.7152709960938,0.14,2.27,4.75,4.07,3.41,5.15,1.62,1.52,1.77
"SA","Kangaroo Island",136.78987121582,-35.6979751586914,0.14,2.28,4.41,3.99,3.35,5.03,1.73,1.61,1.9
"SA","Kangaroo Island",137.616470336914,-35.674991607666,0.14,2.16,2.85,6.45,5.04,9.03,3.37,2.88,4.15
"SA","Kangaroo Island",137.649337768555,-35.6554565429688,0.14,2.16,2.8,6.47,5.05,9.06,3.43,2.93,4.23
"SA","Kangaroo Island",137.763717651367,-35.7223281860352,0.14,2.17,2.92,6.08,4.79,8.41,3.01,2.62,3.62
"SA","Kangaroo Island",137.775573730469,-35.7165031433105,0.14,2.17,2.92,6.05,4.77,8.35,2.98,2.6,3.57
"SA","Kangaroo Island",137.890029907227,-35.723461151123,0.14,1.69,2.68,5.69,4.53,7.73,2.81,2.46,3.36
"SA","Kangaroo Island",137.907119750977,-35.714672088623,0.14,1.7,2.64,5.49,4.4,7.4,2.81,2.46,3.36
"SA","Kangaroo Island",137.988906860352,-35.7158203125,0.14,1.72,2.73,5.08,4.12,6.73,2.69,2.36,3.22
"SA","Kangaroo Island",138.013977050781,-35.7265586853027,0.14,1.71,2.36,5.33,4.29,7.14,2.92,2.54,3.52
"SA","Yankalilla",138.130722045898,-35.6500282287598,0.14,1.75,2.36,4.56,3.77,5.87,3.25,2.79,4
"SA","Yankalilla",138.246475219727,-35.6603355407715,0.14,1.75,2.44,4.52,3.74,5.81,3.23,2.76,3.99
"SA","Yankalilla",138.312057495117,-35.6453323364258,0.14,1.77,2.69,4.29,3.58,5.45,2.79,2.43,3.36
"SA","Yankalilla",138.3759765625,-35.6453437805176,0.14,1.76,2.84,4.31,3.6,5.48,2.73,2.39,3.29
"SA","Yankalilla",138.414459228516,-35.6428642272949,0.14,1.76,2.59,4.3,3.59,5.47,2.83,2.47,3.4
"SA","Victor Harbor",138.478042602539,-35.6393089294434,0.14,1.78,2.68,4.15,3.48,5.25,2.74,2.41,3.28
"SA","Victor Harbor",138.513809204102,-35.6463623046875,0.14,1.79,2.66,4.03,3.39,5.07,2.76,2.42,3.3
"SA","Coorong",139.103012084961,-35.6852188110352,0.14,1.87,3.91,3.23,2.79,3.93,1.9,1.75,2.13
"NSW","Eurobodalla",150.305648803711,-35.6829795837402,0.14,1.58,3.09,6.39,5.09,8.65,1.82,1.68,2.03
"SA","Kangaroo Island",136.849060058594,-35.6847915649414,0.14,2.28,4.09,3.96,3.33,4.98,1.81,1.68,2
"SA","Kangaroo Island",136.900344848633,-35.6795883178711,0.14,2.28,4.73,4.01,3.37,5.06,1.64,1.54,1.79
"SA","Kangaroo Island",136.94677734375,-35.6725311279297,0.14,2.27,4.31,4.07,3.41,5.15,1.76,1.63,1.94
"SA","Kangaroo Island",137.011520385742,-35.6639022827148,0.14,2.27,3.78,4.04,3.4,5.1,1.96,1.8,2.2
"SA","Kangaroo Island",137.058792114258,-35.6631202697754,0.14,2.27,3.38,4.14,3.46,5.24,2.2,1.99,2.53
"SA","Kangaroo Island",137.106231689453,-35.6534042358398,0.14,2.26,2.95,4.21,3.52,5.34,2.61,2.31,3.07
"SA","Kangaroo Island",137.630981445312,-35.6381607055664,0.14,2.16,2.8,6.38,4.99,8.93,3.47,2.95,4.32
"SA","Yankalilla",138.093200683594,-35.6287651062012,0.14,1.75,2.62,4.5,3.72,5.81,2.7,2.37,3.22
"SA","Victor Harbor",138.55793762207,-35.6218681335449,0.14,1.78,2.52,4.1,3.44,5.18,2.82,2.46,3.37
"SA","Coorong",139.046203613281,-35.6484336853027,0.14,1.87,4.27,3.28,2.83,4,1.82,1.69,2.03
"NSW","Shoalhaven",150.336212158203,-35.6333694458008,0.14,1.59,3.7,6.32,5.04,8.53,1.62,1.52,1.76
"SA","Kangaroo Island",137.179275512695,-35.6163673400879,0.14,2.23,3.3,4.62,3.81,5.95,2.39,2.13,2.77
"SA","Kangaroo Island",137.632522583008,-35.5992774963379,0.14,2.16,2.41,6.5,5.07,9.12,4.78,3.9,6.31
"NSW","Shoalhaven",150.376419067383,-35.5752372741699,0.14,1.59,2.75,6.33,5.04,8.55,2.04,1.86,2.31
"SA","Kangaroo Island",137.239776611328,-35.6021537780762,0.14,2.22,3.26,4.81,3.94,6.27,2.43,2.17,2.84
"SA","Kangaroo Island",137.285034179688,-35.5917587280273,0.14,2.22,3.47,4.94,4.03,6.49,2.33,2.09,2.71
"SA","Kangaroo Island",137.310577392578,-35.5752601623535,0.14,2.19,3.52,5.43,4.37,7.27,2.37,2.12,2.76
"SA","Kangaroo Island",137.372985839844,-35.5833930969238,0.14,2.19,3.01,5.62,4.49,7.61,2.72,2.4,3.23
"SA","Kangaroo Island",137.425735473633,-35.5836410522461,0.14,2.18,3.1,5.81,4.61,7.93,2.75,2.41,3.29
"SA","Kangaroo Island",137.48600769043,-35.574275970459,0.14,2.18,3.29,5.8,4.61,7.94,2.57,2.27,3.04
"SA","Kangaroo Island",137.555801391602,-35.571605682373,0.14,2.17,3.03,5.95,4.7,8.2,2.96,2.57,3.6
"SA","Kangaroo Island",137.586929321289,-35.5594902038574,0.14,2.17,3.29,6.03,4.75,8.33,2.65,2.33,3.16
"SA","Yankalilla",138.115966796875,-35.5587463378906,0.14,1.74,2.85,4.66,3.8,6.13,2.32,2.08,2.71
"SA","Alexandrina",138.684585571289,-35.5412063598633,0.14,1.79,3.54,3.97,3.34,4.99,2,1.82,2.27
"SA","Alexandrina",138.741424560547,-35.5217819213867,0.14,1.81,2.53,3.77,3.19,4.7,2.62,2.32,3.1
"NSW","Shoalhaven",150.421203613281,-35.5334854125977,0.14,1.59,2.72,6.18,4.94,8.31,2.07,1.89,2.35
"SA","Yankalilla",138.144882202148,-35.5329360961914,0.14,1.74,2.85,4.74,3.86,6.29,2.31,2.07,2.69
"NSW","Shoalhaven",150.419357299805,-35.5245475769043,0.14,1.59,2.56,6.17,4.93,8.29,2.18,1.97,2.5
"SA","Yankalilla",138.167190551758,-35.5175514221191,0.14,1.73,2.91,4.78,3.88,6.36,2.23,2.01,2.59
"SA","Yankalilla",138.272125244141,-35.4736175537109,0.14,1.74,2.64,4.64,3.77,6.14,2.54,2.23,3.01
"NSW","Shoalhaven",150.401947021484,-35.463996887207,0.14,1.59,2.64,6.22,4.97,8.37,2.06,1.87,2.34
"SA","Yankalilla",138.296783447266,-35.4467391967773,0.14,1.74,2.82,4.65,3.78,6.16,2.37,2.11,2.77
"NSW","Shoalhaven",150.448516845703,-35.4087524414062,0.14,1.62,2.81,6.2,4.96,8.34,2,1.82,2.25
"SA","Yankalilla",138.328460693359,-35.4014854431152,0.14,1.75,2.85,4.54,3.71,5.99,2.35,2.09,2.74
"NSW","Shoalhaven",150.472244262695,-35.379711151123,0.14,1.62,2.85,6.18,4.94,8.31,1.98,1.81,2.22
"SA","Yankalilla",138.377059936523,-35.3707275390625,0.14,1.75,2.82,4.5,3.68,5.93,2.38,2.12,2.79
"NSW","Shoalhaven",150.476806640625,-35.3392028808594,0.14,1.62,2.58,6.14,4.92,8.25,2.12,1.92,2.43
"SA","Yorke Peninsula",136.892074584961,-35.2995147705078,0.14,2.27,3.41,4.13,3.45,5.25,2.71,2.37,3.23
"SA","Yorke Peninsula",136.94612121582,-35.2843360900879,0.14,2.26,2.89,4.24,3.53,5.43,3.04,2.64,3.67
"SA","Onkaparinga",138.437393188477,-35.2955360412598,0.14,1.76,2.17,4.36,3.58,5.72,2.98,2.58,3.63
"NSW","Shoalhaven",150.514236450195,-35.2721939086914,0.14,1.62,2.24,6.21,4.96,8.39,2.55,2.25,3.03
"SA","Yorke Peninsula",136.833374023438,-35.2586517333984,0.14,2.34,2.94,3.42,2.94,4.19,2.94,2.56,3.55
"SA","Yorke Peninsula",136.983993530273,-35.2511100769043,0.14,2.25,2.85,4.42,3.66,5.7,2.98,2.6,3.59
"SA","Yorke Peninsula",137.068176269531,-35.2329216003418,0.14,2.24,3.17,4.49,3.7,5.82,2.65,2.34,3.12
"SA","Yorke Peninsula",137.108047485352,-35.2438087463379,0.14,2.24,3,4.58,3.77,5.97,2.79,2.45,3.31
"SA","Yorke Peninsula",137.158889770508,-35.2424430847168,0.14,2.22,3.06,4.81,3.93,6.31,2.79,2.45,3.33
"SA","Onkaparinga",138.437713623047,-35.2665901184082,0.14,1.76,2.16,4.35,3.57,5.69,3,2.59,3.65
"NSW","Shoalhaven",150.545104980469,-35.2491569519043,0.14,1.62,2.6,6.21,4.96,8.37,2.21,2,2.52
"SA","Yorke Peninsula",136.839752197266,-35.2131881713867,0.14,2.34,3.21,3.4,2.92,4.15,2.89,2.51,3.5
"SA","Yorke Peninsula",137.194564819336,-35.2126617431641,0.14,2.22,3.48,4.88,3.98,6.4,2.43,2.17,2.83
"SA","Onkaparinga",138.463119506836,-35.2146835327148,0.14,2.53,2.98,4.23,3.49,5.51,2.91,2.53,3.53
"NSW","Shoalhaven",150.567932128906,-35.2025871276855,0.14,1.62,2.72,6.23,4.97,8.42,2.1,1.91,2.37
"NSW","Unincorp. Other Territories",150.691772460938,-35.2010726928711,0.14,1.63,2.62,6.06,4.85,8.16,2.28,2.06,2.6
"NSW","Unincorp. Other Territories",150.708023071289,-35.1964263916016,0.14,1.63,3.7,5.97,4.79,8.01,1.69,1.58,1.85
"WASouth","Albany",117.603546142578,-35.1297760009766,0.14,1.32,5.06,6.51,5.1,9.05,1.63,1.53,1.78
"WASouth","Albany",117.638542175293,-35.136344909668,0.14,1.31,4.57,6.7,5.24,9.35,1.79,1.66,1.98
"SA","Yorke Peninsula",136.848587036133,-35.1861114501953,0.14,2.3,3.51,3.73,3.16,4.65,2.54,2.25,3.01
"SA","Yorke Peninsula",137.264556884766,-35.1675338745117,0.14,2.22,3.46,4.8,3.92,6.3,2.42,2.16,2.82
"SA","Yorke Peninsula",137.310241699219,-35.1675987243652,0.14,2.21,3.57,4.98,4.05,6.58,2.33,2.09,2.71
"SA","Yorke Peninsula",137.348373413086,-35.1653175354004,0.14,2.18,3.29,5.66,4.5,7.74,2.49,2.22,2.9
"SA","Yorke Peninsula",137.610473632812,-35.1551742553711,0.14,2.19,3.05,5.63,4.46,7.75,2.74,2.41,3.26
"SA","Yorke Peninsula",137.634674072266,-35.1674423217773,0.14,2.18,3.09,5.81,4.58,8.04,2.73,2.4,3.25
"SA","Yorke Peninsula",137.679443359375,-35.1711044311523,0.14,2.17,3.72,5.97,4.69,8.32,2.24,2.02,2.56
"NSW","Unincorp. Other Territories",150.762313842773,-35.1617126464844,0.14,1.63,3.58,5.9,4.74,7.89,1.68,1.57,1.83
"WASouth","Albany",117.537940979004,-35.0852127075195,0.14,1.32,2.21,6.3,4.95,8.72,3.06,2.65,3.71
"WASouth","Albany",117.644309997559,-35.1269073486328,0.14,1.31,3.28,6.68,5.22,9.32,1.95,1.78,2.22
"WASouth","Albany",117.856033325195,-35.1080741882324,0.14,1.32,2.71,6.51,5.1,9.04,2.56,2.27,3.03
"WASouth","Albany",117.946891784668,-35.1290817260742,0.14,1.31,2.69,6.84,5.35,9.54,2.69,2.37,3.19
"SA","Yorke Peninsula",136.918487548828,-35.1413688659668,0.14,2.3,2.96,3.79,3.2,4.73,2.8,2.45,3.35
"SA","Yorke Peninsula",137.412414550781,-35.1113395690918,0.14,2.19,3.19,5.59,4.44,7.64,2.51,2.23,2.92
"SA","Yorke Peninsula",137.487014770508,-35.1126708984375,0.14,2.19,3.25,5.44,4.34,7.42,2.5,2.23,2.92
"SA","Yorke Peninsula",137.524642944336,-35.1180801391602,0.14,2.19,3.33,5.53,4.39,7.56,2.44,2.18,2.84
"SA","Yorke Peninsula",137.740158081055,-35.1296997070312,0.14,2.18,3.66,5.81,4.59,8.03,2.23,2.02,2.55
"SA","Onkaparinga",138.462600708008,-35.1263885498047,0.14,2.53,3.42,4.19,3.46,5.44,2.57,2.27,3.04
"NSW","Unincorp. Other Territories",150.775543212891,-35.1180725097656,0.14,1.63,3.54,5.91,4.75,7.9,1.68,1.58,1.84
"WASouth","Manjimup",116.499481201172,-35.039623260498,0.14,1.32,2.07,6.54,5.13,9.09,3.22,2.77,3.95
"WASouth","Manjimup",116.626121520996,-35.0582046508789,0.14,1.32,1.67,6.32,4.96,8.79,4.32,3.56,5.62
"WASouth","Manjimup",116.632537841797,-35.0628356933594,0.14,1.32,1.64,6.52,5.1,9.08,4.6,3.76,6.06
"WASouth","Manjimup",116.657424926758,-35.0581321716309,0.14,1.32,1.57,6.36,5,8.82,4.98,4.03,6.63
"WASouth","Denmark",116.862083435059,-35.0571975708008,0.14,1.31,2.22,6.85,5.33,9.63,3.06,2.65,3.71
"WASouth","Denmark",116.911567687988,-35.0656433105469,0.14,1.32,1.79,6.46,5.06,8.99,3.82,3.21,4.84
"WASouth","Denmark",116.92749786377,-35.0664024353027,0.14,1.31,2.71,6.64,5.19,9.28,2.69,2.36,3.22
"WASouth","Denmark",117.01692199707,-35.0369186401367,0.14,1.34,2.05,5.83,4.62,7.98,3.25,2.79,4
"WASouth","Denmark",117.070243835449,-35.0396041870117,0.14,1.32,2.2,6.37,5,8.85,3.13,2.7,3.83
"WASouth","Denmark",117.12614440918,-35.0523452758789,0.14,1.33,2.03,6.25,4.92,8.67,3.02,2.63,3.66
"WASouth","Albany",117.43677520752,-35.0582695007324,0.14,1.33,3.46,6.2,4.88,8.56,2.02,1.84,2.29
"WASouth","Albany",117.478675842285,-35.0829620361328,0.14,1.35,3.74,5.55,4.43,7.54,1.87,1.72,2.08
"WASouth","Albany",117.654037475586,-35.0811538696289,0.14,1.31,2.22,6.67,5.21,9.31,2.66,2.33,3.2
"WASouth","Albany",117.752479553223,-35.0632133483887,0.14,1.32,2.82,6.4,5.03,8.87,2.77,2.42,3.33
"WASouth","Albany",117.799957275391,-35.0789680480957,0.14,1.32,3.14,6.4,5.03,8.86,2.35,2.11,2.73
"WASouth","Albany",117.998588562012,-35.083553314209,0.14,1.3,1.42,7.11,5.51,10.02,7.2,5.53,10.33
"SA","Yorke Peninsula",136.942672729492,-35.1013793945312,0.14,2.3,3.19,3.73,3.16,4.65,2.67,2.34,3.18
"SA","Yorke Peninsula",137.752334594727,-35.0895500183105,0.14,2.2,3.19,5.38,4.29,7.34,2.58,2.29,3.05
"WASouth","Manjimup",116.492492675781,-35.0378036499023,0.14,1.32,2.14,6.62,5.18,9.24,3.06,2.65,3.71
"WASouth","Denmark",116.80200958252,-35.027214050293,0.14,1.32,1.88,6.42,5.03,8.94,3.37,2.89,4.16
"WASouth","Denmark",117.164962768555,-35.040657043457,0.14,1.31,1.96,6.7,5.22,9.4,3.76,3.18,4.71
"WASouth","Denmark",117.215309143066,-35.0246772766113,0.14,1.36,2.12,5.37,4.31,7.24,3.22,2.76,3.96
"WASouth","Denmark",117.261695861816,-35.0279731750488,0.14,1.33,1.97,6.04,4.77,8.32,3.32,2.85,4.09
"WASouth","Denmark",117.314033508301,-35.0409965515137,0.14,1.33,1.83,6.16,4.86,8.49,3.39,2.9,4.2
"WASouth","Albany",117.37866973877,-35.0329399108887,0.14,1.33,1.93,6.15,4.85,8.49,3.33,2.86,4.1
"WASouth","Albany",118.054786682129,-35.0434722900391,0.14,1.3,1.71,7.03,5.47,9.88,4.34,3.58,5.63
"WASouth","Albany",118.068359375,-35.0635223388672,0.14,1.31,1.8,6.99,5.44,9.8,4.26,3.54,5.46
"SA","Yorke Peninsula",136.928436279297,-35.0313949584961,0.14,2.32,2.99,3.55,3.03,4.37,2.75,2.41,3.28
"SA","Marion",138.500640869141,-35.0439109802246,0.14,2.55,3.23,4.04,3.36,5.21,2.69,2.36,3.2
"NSW","Shoalhaven",150.76676940918,-35.0225372314453,0.14,1.62,2.13,6.1,4.87,8.21,3.05,2.65,3.68
"WASouth","Manjimup",116.441963195801,-34.986400604248,0.14,1.33,2.05,6.14,4.83,8.5,3.22,2.77,3.96
"WASouth","Albany",118.160102844238,-34.9965553283691,0.14,1.35,2.56,5.65,4.54,7.57,2.72,2.38,3.27
"WASouth","Albany",118.208679199219,-35.0000228881836,0.14,1.3,1.75,7.04,5.47,9.88,4.14,3.44,5.31
"SA","Lower Eyre Peninsula",135.93977355957,-34.9993171691895,0.14,1.91,2.73,4.12,3.43,5.3,2.94,2.56,3.55
"SA","Lower Eyre Peninsula",136.003768920898,-34.9874534606934,0.14,1.89,2.55,4.45,3.67,5.78,3.09,2.68,3.72
"SA","Yorke Peninsula",136.9482421875,-35.0069999694824,0.14,2.29,3.27,3.9,3.29,4.9,2.57,2.27,3.04
"SA","Holdfast Bay",138.505004882812,-34.9957733154297,0.14,2.55,3.29,3.95,3.29,5.07,2.6,2.29,3.08
"NSW","Shoalhaven",150.793502807617,-34.9941062927246,0.14,1.55,2.44,5.97,4.79,7.99,2.46,2.17,2.93
"WASouth","Manjimup",116.376663208008,-34.9477043151855,0.14,1.33,2.12,6.02,4.75,8.3,3.02,2.62,3.68
"WASouth","Albany",118.245780944824,-34.9216423034668,0.14,1.31,1.71,6.99,5.44,9.79,4.37,3.62,5.63
"WASouth","Albany",118.293395996094,-34.9157218933105,0.14,1.31,1.85,6.94,5.4,9.71,4.12,3.42,5.3
"WASouth","Albany",118.388008117676,-34.9172668457031,0.14,1.31,2.84,6.98,5.43,9.77,2.88,2.5,3.49
"WASouth","Albany",118.43773651123,-34.9264717102051,0.14,1.31,3.17,6.73,5.26,9.38,2.43,2.16,2.84
"SA","Lower Eyre Peninsula",135.62873840332,-34.9475173950195,0.14,1.88,2.89,4.7,3.84,6.17,3.28,2.81,4.03
"SA","Lower Eyre Peninsula",135.686218261719,-34.951774597168,0.14,1.87,2.54,4.78,3.9,6.3,3.19,2.76,3.85
"SA","Lower Eyre Peninsula",135.875335693359,-34.9482650756836,0.14,1.91,2.44,4.17,3.46,5.36,3.27,2.82,3.98
"SA","Lower Eyre Peninsula",136.05680847168,-34.9548683166504,0.14,1.87,2.66,4.89,3.99,6.43,2.9,2.54,3.47
"SA","Yorke Peninsula",136.970291137695,-34.9538307189941,0.14,2.28,3.24,3.94,3.32,4.96,2.53,2.24,2.98
"SA","Yorke Peninsula",137.790176391602,-34.9498023986816,0.14,2.2,2.83,5.22,4.18,7.08,2.89,2.53,3.47
"SA","Charles Sturt",138.493499755859,-34.9453239440918,0.14,2.56,3.01,3.91,3.27,4.99,2.9,2.52,3.49
"NSW","Shoalhaven",150.779983520508,-34.9549674987793,0.14,1.54,2.67,6.08,4.87,8.17,2.08,1.89,2.39
"WASouth","Manjimup",116.278388977051,-34.8926849365234,0.14,1.34,2.27,5.93,4.68,8.18,2.69,2.36,3.2
"WASouth","Manjimup",116.313697814941,-34.9120445251465,0.14,1.34,1.84,5.87,4.64,8.09,3.5,2.97,4.37
"WASouth","Albany",118.473320007324,-34.9040679931641,0.14,1.3,2.01,7.22,5.61,10.15,3.29,2.82,4.04
"SA","Lower Eyre Peninsula",135.60270690918,-34.892707824707,0.14,1.95,4.25,3.69,3.11,4.65,1.92,1.76,2.15
"SA","Lower Eyre Peninsula",135.708190917969,-34.9039306640625,0.14,1.91,2.19,4.17,3.47,5.36,4.04,3.39,5.09
"SA","Lower Eyre Peninsula",135.813537597656,-34.8753776550293,0.14,1.91,2.37,4.15,3.45,5.34,3.29,2.84,4
"SA","Lower Eyre Peninsula",135.850769042969,-34.9092292785645,0.14,1.91,2.45,4.14,3.44,5.32,3.05,2.65,3.67
"SA","Lower Eyre Peninsula",136.040588378906,-34.9115982055664,0.14,1.85,2.34,5.24,4.25,6.92,3.56,3.06,4.36
"SA","Yorke Peninsula",137.007171630859,-34.9160041809082,0.14,2.28,3.11,3.94,3.32,4.96,2.55,2.25,3.01
"SA","Yorke Peninsula",137.434066772461,-34.916015625,0.14,2.38,2.91,3.12,2.68,3.82,2.36,2.11,2.75
"SA","Yorke Peninsula",137.805541992188,-34.9134864807129,0.14,2.2,2.82,5.18,4.15,7.01,2.89,2.52,3.46
"SA","Charles Sturt",138.486358642578,-34.9103393554688,0.14,2.56,3.02,3.86,3.23,4.91,2.84,2.48,3.41
"NSW","Shoalhaven",150.770278930664,-34.9090614318848,0.14,1.54,2.55,6.14,4.91,8.27,2.15,1.94,2.47
"WASouth","Manjimup",116.05086517334,-34.8465347290039,0.14,1.32,2.06,6.3,4.93,8.78,3.14,2.7,3.85
"WASouth","Manjimup",116.111457824707,-34.850944519043,0.14,1.33,1.93,6.16,4.84,8.54,3.42,2.92,4.25
"WASouth","Manjimup",116.154434204102,-34.8547859191895,0.14,1.33,2.12,6.16,4.84,8.53,3.09,2.67,3.77
"WASouth","Manjimup",116.210372924805,-34.8674583435059,0.14,1.35,2.23,5.65,4.49,7.73,2.69,2.36,3.2
"WASouth","Albany",118.456573486328,-34.9003067016602,0.14,1.3,1.92,7.34,5.69,10.33,3.92,3.32,4.9
"SA","Lower Eyre Peninsula",135.545608520508,-34.8329162597656,0.14,1.96,4.23,3.58,3.03,4.49,1.96,1.79,2.21
"SA","Yorke Peninsula",137.037017822266,-34.8975028991699,0.14,2.28,2.73,3.93,3.31,4.95,2.79,2.45,3.33
"SA","Yorke Peninsula",137.119888305664,-34.9118118286133,0.14,2.3,3.1,3.78,3.19,4.74,2.42,2.16,2.84
"SA","Yorke Peninsula",137.17822265625,-34.8988838195801,0.14,2.32,3.35,3.6,3.05,4.5,2.21,1.99,2.54
"SA","Yorke Peninsula",137.205261230469,-34.896785736084,0.14,2.32,3.37,3.57,3.03,4.45,2.19,1.98,2.52
"SA","Yorke Peninsula",137.259643554688,-34.8906936645508,0.14,2.33,3.13,3.47,2.95,4.32,2.27,2.04,2.62
"SA","Yorke Peninsula",137.289123535156,-34.893238067627,0.14,2.34,3.14,3.41,2.91,4.24,2.25,2.02,2.6
"SA","Yorke Peninsula",137.451095581055,-34.8677635192871,0.14,2.38,2.89,3.11,2.68,3.82,2.37,2.12,2.76
"SA","Yorke Peninsula",137.813827514648,-34.8672142028809,0.14,2.21,2.76,5.12,4.11,6.91,3.01,2.61,3.63
"NSW","Shoalhaven",150.753067016602,-34.8636322021484,0.14,1.54,2.18,6.18,4.94,8.34,2.67,2.34,3.2
"WASouth","Manjimup",115.992393493652,-34.8286247253418,0.14,1.39,2.04,5.87,4.65,8.06,3.37,2.86,4.2
"WASouth","Albany",118.413291931152,-34.8083572387695,0.14,1.29,1.87,7.54,5.83,10.67,3.45,2.91,4.36
"SA","Lower Eyre Peninsula",135.501922607422,-34.7913246154785,0.14,1.97,3.87,3.54,3,4.42,2.24,2,2.6
"SA","Lower Eyre Peninsula",136.003540039062,-34.8275985717773,0.14,1.85,2.11,5.28,4.28,6.98,4.42,3.66,5.71
"SA","Yorke Peninsula",137.45246887207,-34.8243675231934,0.14,2.37,3.4,3.16,2.72,3.88,2.13,1.93,2.45
"SA","Yorke Peninsula",137.853607177734,-34.7996711730957,0.14,2.22,2.77,4.92,3.98,6.59,2.97,2.58,3.58
"SA","Port Adelaide Enfield",138.478958129883,-34.8245964050293,0.14,2.57,3,3.79,3.18,4.81,2.88,2.51,3.47
"NSW","Shoalhaven",150.768356323242,-34.8201484680176,0.14,1.54,2.24,6.25,4.98,8.45,2.5,2.21,2.95
"WASouth","Manjimup",115.960182189941,-34.7667274475098,0.14,1.39,2.86,5.98,4.71,8.28,2.23,2.01,2.57
"WASouth","Albany",118.439796447754,-34.7701377868652,0.14,1.29,1.66,7.46,5.77,10.53,4.37,3.61,5.65
"SA","Lower Eyre Peninsula",135.476257324219,-34.7575340270996,0.14,1.98,3.28,3.45,2.93,4.29,2.44,2.16,2.88
"SA","Lower Eyre Peninsula",136.013534545898,-34.7910461425781,0.14,1.84,2.23,5.48,4.43,7.3,3.93,3.3,4.95
"SA","Yorke Peninsula",137.45524597168,-34.7916793823242,0.14,2.37,3.4,3.16,2.72,3.89,2.12,1.92,2.44
