"state","lga","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"VIC","Bayside (Vic.)",144.947372436523,-37.9588737487793,0.1,1.29,1.6,3.24,2.72,4.17,2.28,2.03,2.68
"VIC","East Gippsland",147.736846923828,-37.9588851928711,0.1,1.12,2.48,4.53,3.69,5.98,1.55,1.46,1.71
"SA","Grant",140.368408203125,-37.9173851013184,0.1,1.26,4.11,4.46,3.68,5.78,1.51,1.43,1.64
"VIC","Wyndham",144.789474487305,-37.9173889160156,0.1,1.27,1.58,3.42,2.85,4.45,2.34,2.07,2.76
"VIC","East Gippsland",147.789474487305,-37.9173889160156,0.1,1.11,2.49,4.62,3.76,6.15,1.55,1.45,1.7
"VIC","East Gippsland",147.842086791992,-37.9173851013184,0.1,1.12,2.46,4.54,3.69,6.01,1.56,1.46,1.72
"VIC","East Gippsland",147.894729614258,-37.9173889160156,0.1,1.12,2.46,4.54,3.69,6.02,1.56,1.46,1.72
"SA","Grant",140.368408203125,-37.8758659362793,0.1,1.26,4.11,4.34,3.6,5.58,1.51,1.42,1.63
"VIC","East Gippsland",148.105270385742,-37.8758659362793,0.1,1.1,2.48,5.01,4,6.84,1.6,1.49,1.77
"VIC","East Gippsland",148.210510253906,-37.8758659362793,0.1,1.09,2.54,5.13,4.08,7.08,1.59,1.48,1.76
"SA","Grant",140.315780639648,-37.8343200683594,0.1,1.27,4.14,4.3,3.57,5.52,1.5,1.42,1.62
"VIC","East Gippsland",148.315780639648,-37.8343200683594,0.1,1.1,2.64,5.1,4.05,7.05,1.58,1.48,1.75
"VIC","East Gippsland",148.421051025391,-37.8343238830566,0.1,1.09,2.68,5.43,4.26,7.63,1.58,1.48,1.75
"VIC","East Gippsland",148.631576538086,-37.8343238830566,0.1,1.07,2.82,6,4.61,8.71,1.55,1.45,1.7
"VIC","East Gippsland",148.684204101562,-37.8343238830566,0.1,1.07,2.87,6.16,4.71,9.02,1.54,1.44,1.69
"VIC","East Gippsland",148.842086791992,-37.8343200683594,0.1,1.05,2.95,6.76,5.08,10.16,1.54,1.44,1.69
NA,"East Gippsland",149.210510253906,-37.8343200683594,0.1,1.46,3.54,7.22,5.36,11.04,1.51,1.42,1.65
"VIC","East Gippsland",149.315780639648,-37.8343200683594,0.1,1.45,3.59,7.65,5.63,11.87,1.51,1.42,1.64
"SA","Grant",140.315780639648,-37.7927551269531,0.1,1.27,4.03,4.17,3.47,5.32,1.53,1.44,1.66
"VIC","East Gippsland",148.473678588867,-37.7927551269531,0.1,1.09,2.73,5.4,4.23,7.61,1.57,1.47,1.73
"VIC","East Gippsland",148.526321411133,-37.7927551269531,0.1,1.09,2.79,5.13,4.05,7.16,1.55,1.45,1.71
"VIC","East Gippsland",148.57893371582,-37.7927551269531,0.1,1.1,2.85,4.93,3.91,6.83,1.54,1.44,1.69
"VIC","East Gippsland",148.947372436523,-37.7927551269531,0.1,1.06,2.7,6.64,5,9.97,1.61,1.5,1.77
"VIC","East Gippsland",149,-37.7927551269531,0.1,1.06,2.74,6.45,4.88,9.62,1.6,1.49,1.76
"VIC","East Gippsland",149.105255126953,-37.7927551269531,0.1,1.07,2.82,6.13,4.68,9.03,1.58,1.48,1.74
"SA","Wattle Range",140.263153076172,-37.751163482666,0.1,1.28,3.56,4.11,3.43,5.23,1.61,1.51,1.77
"VIC","East Gippsland",149.578948974609,-37.751163482666,0.1,1.44,3.09,8.52,6.18,13.48,1.65,1.53,1.82
"SA","Wattle Range",140.263153076172,-37.7095489501953,0.1,1.28,3.56,3.96,3.32,5.01,1.61,1.51,1.77
"SA","Wattle Range",140.210525512695,-37.667911529541,0.1,1.29,3.61,3.88,3.27,4.88,1.63,1.52,1.79
"SA","Wattle Range",140.157897949219,-37.6262474060059,0.1,1.3,3.84,3.74,3.16,4.67,1.56,1.47,1.69
"SA","Wattle Range",140.157897949219,-37.5845642089844,0.1,1.31,3.79,3.56,3.03,4.4,1.58,1.48,1.72
"VIC","East Gippsland",149.842086791992,-37.5845642089844,0.1,1.43,3.14,9.34,6.65,15.19,1.68,1.56,1.86
"VIC","Unincorporated Vic",149.894729614258,-37.5845642089844,0.1,1.43,3.13,9.54,6.79,15.52,1.68,1.56,1.87
"SA","Wattle Range",140.105255126953,-37.542854309082,0.1,1.31,3.79,3.54,3.02,4.38,1.58,1.49,1.73
"VIC","East Gippsland",149.947372436523,-37.542854309082,0.1,1.43,2.98,9.79,6.95,15.95,1.73,1.6,1.94
"SA","Wattle Range",140.052627563477,-37.5011253356934,0.1,1.32,3.78,3.49,2.98,4.3,1.59,1.49,1.73
"NSW","Bega Valley",150,-37.5011253356934,0.1,1.43,3.3,9.71,6.92,15.71,1.66,1.54,1.83
"SA","Wattle Range",139.947357177734,-37.4593696594238,0.1,1.31,3.95,3.64,3.09,4.51,1.54,1.45,1.67
"SA","Wattle Range",140,-37.4593696594238,0.1,1.32,4.14,3.47,2.97,4.26,1.5,1.42,1.62
"SA","Wattle Range",140.052627563477,-37.4593696594238,0.1,1.34,4.15,3.29,2.84,4.01,1.5,1.42,1.62
"NSW","Bega Valley",150,-37.4593696594238,0.1,1.43,3.07,9.91,7.03,16.16,1.71,1.58,1.91
"SA","Wattle Range",139.894729614258,-37.4175910949707,0.1,1.32,3.97,3.48,2.98,4.29,1.53,1.44,1.66
"NSW","Bega Valley",150,-37.4175910949707,0.1,1.42,2.93,10.05,7.12,16.46,1.73,1.6,1.94
"SA","Wattle Range",139.894729614258,-37.375789642334,0.1,1.34,4.03,3.22,2.79,3.92,1.5,1.42,1.62
"NSW","Bega Valley",150,-37.375789642334,0.1,1.42,2.94,10.15,7.17,16.66,1.73,1.6,1.94
"SA","Wattle Range",139.894729614258,-37.3339653015137,0.1,1.36,3.8,3.07,2.67,3.71,1.57,1.48,1.71
"NSW","Bega Valley",150,-37.3339653015137,0.1,1.42,2.9,10.24,7.23,16.85,1.7,1.57,1.9
"SA","Robe",139.842102050781,-37.292106628418,0.1,1.36,3.8,3.05,2.66,3.68,1.57,1.47,1.7
"NSW","Bega Valley",150,-37.2921180725098,0.1,1.42,2.61,10.27,7.24,16.92,1.85,1.69,2.1
"SA","Robe",139.842086791992,-37.250244140625,0.1,1.37,3.99,2.96,2.58,3.54,1.52,1.44,1.64
"NSW","Bega Valley",150.052627563477,-37.250244140625,0.1,1.43,2.93,9.95,7.08,16.14,1.75,1.61,1.96
"SA","Robe",139.789474487305,-37.2083511352539,0.1,1.37,3.98,3.01,2.62,3.61,1.52,1.44,1.65
"NSW","Bega Valley",150.052627563477,-37.2083511352539,0.1,1.43,2.94,9.93,7.07,16.08,1.69,1.56,1.89
"SA","Robe",139.736831665039,-37.166431427002,0.1,1.71,4.3,2.96,2.59,3.55,1.49,1.42,1.61
"NSW","Bega Valley",150.052627563477,-37.166431427002,0.1,1.43,2.95,9.81,7,15.82,1.68,1.55,1.88
"SA","Robe",139.736831665039,-37.1244926452637,0.1,1.73,4.32,2.8,2.47,3.33,1.49,1.41,1.6
"NSW","Bega Valley",150,-37.1244926452637,0.1,1.43,2.56,9.81,6.99,15.87,1.95,1.76,2.27
"SA","Robe",139.736846923828,-37.0825271606445,0.1,1.75,4.33,2.69,2.38,3.18,1.48,1.4,1.59
"SA","Robe",139.684204101562,-37.0405387878418,0.1,1.77,4.36,2.56,2.27,2.99,1.46,1.39,1.57
"NSW","Bega Valley",149.947372436523,-37.04052734375,0.1,1.43,2.44,9.76,6.96,15.78,1.89,1.72,2.16
"SA","Kingston (SA)",139.684204101562,-36.9985275268555,0.1,1.82,4.4,2.36,2.12,2.72,1.45,1.38,1.55
"NSW","Bega Valley",149.947372436523,-36.9985160827637,0.1,1.43,2.86,9.7,6.93,15.66,1.67,1.55,1.87
"NSW","Bega Valley",149.947372436523,-36.9564819335938,0.1,1.43,2.48,9.65,6.9,15.56,1.9,1.73,2.19
"SA","Kingston (SA)",139.684204101562,-36.914436340332,0.1,1.87,4.22,2.2,1.99,2.52,1.44,1.37,1.54
"NSW","Bega Valley",149.947372436523,-36.914436340332,0.1,1.43,2.48,9.63,6.88,15.52,1.9,1.73,2.19
"SA","Kingston (SA)",139.736831665039,-36.8723564147949,0.1,1.89,4.23,2.12,1.93,2.42,1.44,1.37,1.54
"SA","Kingston (SA)",139.789474487305,-36.8723564147949,0.1,1.91,4.23,2.07,1.89,2.35,1.44,1.37,1.54
"SA","Kingston (SA)",139.842086791992,-36.8723564147949,0.1,1.94,4.24,2.02,1.85,2.29,1.43,1.36,1.53
"NSW","Bega Valley",149.947372436523,-36.8723564147949,0.1,1.43,2.71,9.65,6.89,15.56,1.68,1.55,1.87
"SA","Kingston (SA)",139.842086791992,-36.8302536010742,0.1,1.94,4.09,2.02,1.85,2.28,1.45,1.37,1.56
"NSW","Bega Valley",150,-36.8302536010742,0.1,1.43,2.84,9.75,6.95,15.77,1.65,1.53,1.84
"SA","Kingston (SA)",139.842086791992,-36.7881240844727,0.1,1.94,4.09,2.02,1.85,2.28,1.45,1.37,1.55
"NSW","Bega Valley",150,-36.7881240844727,0.1,1.43,2.85,9.77,6.97,15.82,1.65,1.53,1.84
"SA","Kingston (SA)",139.842086791992,-36.7459754943848,0.1,1.94,4.1,2.02,1.85,2.28,1.44,1.37,1.55
NA,"Bega Valley",150.052627563477,-36.7459754943848,0.1,1.41,3.01,9.9,7.05,16.07,1.6,1.49,1.76
"SA","Kingston (SA)",139.842102050781,-36.7037887573242,0.1,1.94,4.1,2.01,1.84,2.27,1.44,1.37,1.55
"NSW","Bega Valley",150.052627563477,-36.703800201416,0.1,1.41,3.02,10.02,7.11,16.31,1.59,1.49,1.76
"SA","Kingston (SA)",139.842102050781,-36.6616058349609,0.1,1.95,4.16,2,1.83,2.25,1.43,1.36,1.53
"NSW","Bega Valley",150.052627563477,-36.6616058349609,0.1,1.41,3.01,10.12,7.17,16.52,1.59,1.48,1.75
"SA","Kingston (SA)",139.789474487305,-36.619384765625,0.1,1.95,4.18,1.99,1.82,2.24,1.42,1.35,1.52
"NSW","Bega Valley",150.052627563477,-36.619384765625,0.1,1.41,2.91,10.16,7.2,16.58,1.61,1.5,1.78
"SA","Kingston (SA)",139.789474487305,-36.5771408081055,0.1,1.97,4.19,1.96,1.8,2.2,1.42,1.35,1.52
"NSW","Bega Valley",150.105270385742,-36.5771408081055,0.1,1.41,3.15,10.67,7.5,17.62,1.56,1.46,1.71
"SA","Kingston (SA)",139.789474487305,-36.5348777770996,0.1,1.98,4.2,1.94,1.79,2.18,1.41,1.35,1.51
"NSW","Bega Valley",150.105270385742,-36.5348739624023,0.1,1.41,3.13,10.78,7.57,17.87,1.56,1.46,1.71
"SA","Kingston (SA)",139.789474487305,-36.4925880432129,0.1,1.98,4.2,1.93,1.77,2.15,1.41,1.35,1.51
"NSW","Bega Valley",150.105270385742,-36.4925880432129,0.1,1.41,3.11,10.94,7.65,18.19,1.55,1.46,1.7
"SA","Kingston (SA)",139.789474487305,-36.4502754211426,0.1,1.99,4.21,1.92,1.76,2.14,1.41,1.34,1.51
"NSW","Bega Valley",150.105270385742,-36.4502639770508,0.1,1.4,3.12,11.09,7.75,18.51,1.55,1.46,1.7
"SA","Kingston (SA)",139.789474487305,-36.4079399108887,0.1,1.99,4.31,1.91,1.76,2.13,1.39,1.33,1.48
"SA","Kingston (SA)",139.736846923828,-36.3655700683594,0.1,1.98,4.3,1.94,1.78,2.17,1.38,1.32,1.47
"NSW","Eurobodalla",150.105270385742,-36.3655815124512,0.1,1.4,3.04,11.41,7.93,19.19,1.56,1.46,1.71
"SA","Kingston (SA)",139.736831665039,-36.3232002258301,0.1,1.98,4.31,1.94,1.78,2.16,1.38,1.32,1.46
"NSW","Eurobodalla",150.157897949219,-36.3232002258301,0.1,1.4,3.04,12.04,8.29,20.51,1.56,1.46,1.7
"SA","Kingston (SA)",139.684204101562,-36.2807922363281,0.1,1.96,4.31,1.97,1.81,2.21,1.38,1.32,1.46
"NSW","Eurobodalla",150.157897949219,-36.2807922363281,0.1,1.4,3.16,12.33,8.46,21.14,1.54,1.45,1.69
"SA","Coorong",139.684204101562,-36.2383651733398,0.1,1.96,4.31,1.97,1.81,2.21,1.38,1.32,1.46
"NSW","Eurobodalla",150.157897949219,-36.2383651733398,0.1,1.39,3.16,12.67,8.65,21.88,1.54,1.45,1.68
"SA","Coorong",139.631576538086,-36.195915222168,0.1,1.94,4.28,2.01,1.84,2.26,1.38,1.32,1.46
"NSW","Eurobodalla",150.157897949219,-36.195915222168,0.1,1.39,3.1,12.99,8.83,22.58,1.57,1.47,1.72
"SA","Coorong",139.631576538086,-36.1534423828125,0.1,1.94,4.28,2.01,1.84,2.26,1.38,1.32,1.46
"NSW","Eurobodalla",150.157897949219,-36.1534423828125,0.1,1.39,2.62,13.28,8.99,23.22,1.78,1.63,2.01
"SA","Coorong",139.57893371582,-36.1109466552734,0.1,1.93,4.26,2.04,1.87,2.3,1.39,1.33,1.47
"NSW","Eurobodalla",150.157897949219,-36.1109466552734,0.1,1.39,2.63,13.53,9.13,23.8,1.78,1.63,2.01
"SA","Kangaroo Island",136.894729614258,-36.0684242248535,0.1,2.19,4.16,3,2.62,3.6,1.64,1.53,1.82
"SA","Kangaroo Island",136.947372436523,-36.0684242248535,0.1,2.19,4.17,2.98,2.6,3.57,1.65,1.53,1.82
"SA","Kangaroo Island",137,-36.0684242248535,0.1,2.2,4.19,2.97,2.6,3.56,1.63,1.52,1.81
"SA","Kangaroo Island",137.052627563477,-36.0684242248535,0.1,2.19,4.26,2.98,2.6,3.58,1.62,1.51,1.78
"SA","Kangaroo Island",137.105270385742,-36.0684242248535,0.1,2.19,4.28,3,2.61,3.61,1.62,1.51,1.78
"SA","Kangaroo Island",137.157897949219,-36.0684242248535,0.1,2.19,4.28,3.01,2.62,3.63,1.62,1.51,1.78
"SA","Kangaroo Island",137.421051025391,-36.0684242248535,0.1,2.19,4.29,3,2.61,3.59,1.63,1.52,1.8
"SA","Kangaroo Island",137.473678588867,-36.0684242248535,0.1,1.7,3.63,2.99,2.61,3.59,1.68,1.56,1.87
"SA","Kangaroo Island",137.526321411133,-36.0684242248535,0.1,1.7,3.39,3,2.62,3.6,1.74,1.6,1.94
"SA","Kangaroo Island",137.578948974609,-36.0684242248535,0.1,1.7,3.52,3.01,2.63,3.61,1.7,1.57,1.89
"SA","Coorong",139.578948974609,-36.0684127807617,0.1,1.93,4.15,2.03,1.86,2.28,1.41,1.35,1.5
"NSW","Eurobodalla",150.157897949219,-36.0684242248535,0.1,1.37,2.81,13.72,9.23,24.23,1.61,1.5,1.77
"SA","Kangaroo Island",136.684204101562,-36.0258827209473,0.1,2.2,4.93,2.97,2.59,3.55,1.45,1.38,1.56
"SA","Kangaroo Island",136.736846923828,-36.0258827209473,0.1,2.2,4.26,2.95,2.58,3.53,1.61,1.5,1.77
"SA","Kangaroo Island",136.789474487305,-36.0258827209473,0.1,2.2,4.09,2.93,2.56,3.49,1.66,1.54,1.85
"SA","Kangaroo Island",136.842102050781,-36.0258827209473,0.1,2.21,4.17,2.9,2.54,3.45,1.63,1.52,1.8
"SA","Kangaroo Island",137.263153076172,-36.0258827209473,0.1,2.2,3.83,2.9,2.54,3.46,1.76,1.62,1.97
"SA","Kangaroo Island",137.315795898438,-36.0258827209473,0.1,2.21,4.29,2.87,2.52,3.41,1.61,1.51,1.77
"SA","Kangaroo Island",137.368423461914,-36.0258827209473,0.1,2.22,4.31,2.82,2.48,3.35,1.62,1.51,1.78
"SA","Kangaroo Island",137.631576538086,-36.0258827209473,0.1,1.7,2.97,2.98,2.6,3.57,1.88,1.71,2.14
"SA","Coorong",139.578948974609,-36.0258827209473,0.1,1.94,4.15,2.02,1.85,2.27,1.41,1.34,1.5
"NSW","Eurobodalla",150.157897949219,-36.0258827209473,0.1,1.37,3.14,13.83,9.29,24.47,1.53,1.44,1.67
"SA","Kangaroo Island",136.631576538086,-35.9833145141602,0.1,2.21,5.18,2.85,2.5,3.4,1.41,1.34,1.5
"SA","Kangaroo Island",137.631576538086,-35.9833145141602,0.1,1.71,2.97,2.96,2.59,3.54,1.87,1.7,2.13
"SA","Coorong",139.526321411133,-35.9833145141602,0.1,1.93,4.14,2.03,1.86,2.29,1.41,1.35,1.5
"NSW","Eurobodalla",150.210525512695,-35.9833030700684,0.1,1.37,3.14,13.92,9.34,24.68,1.53,1.44,1.67
"SA","Kangaroo Island",136.578948974609,-35.9407272338867,0.1,2.22,5.25,2.79,2.45,3.32,1.39,1.33,1.48
"SA","Kangaroo Island",137.631576538086,-35.9407272338867,0.1,1.71,2.5,2.95,2.58,3.52,2.18,1.94,2.59
"SA","Coorong",139.421051025391,-35.9407272338867,0.1,1.91,4.08,2.08,1.89,2.34,1.43,1.36,1.53
"SA","Coorong",139.473678588867,-35.9407272338867,0.1,1.93,4.1,2.05,1.87,2.31,1.43,1.36,1.53
"NSW","Eurobodalla",150.210525512695,-35.9407157897949,0.1,1.37,3.12,13.95,9.35,24.77,1.53,1.44,1.67
"SA","Kangaroo Island",136.526321411133,-35.8981170654297,0.1,1.88,4.82,2.72,2.4,3.22,1.37,1.31,1.45
"SA","Kangaroo Island",137.684204101562,-35.8981170654297,0.1,1.71,2.51,2.91,2.55,3.47,2.16,1.92,2.56
"SA","Kangaroo Island",137.736831665039,-35.8981170654297,0.1,1.72,2.91,2.89,2.54,3.45,1.91,1.74,2.2
"SA","Kangaroo Island",137.789474487305,-35.8981170654297,0.1,1.72,2.65,2.88,2.53,3.43,2.06,1.84,2.41
"SA","Kangaroo Island",137.842086791992,-35.8981170654297,0.1,1.72,2.95,2.86,2.51,3.4,1.88,1.71,2.14
"SA","Kangaroo Island",137.894729614258,-35.8981170654297,0.1,1.73,2.95,2.83,2.49,3.36,1.88,1.71,2.14
"SA","Kangaroo Island",137.947357177734,-35.8981170654297,0.1,1.73,3.42,2.79,2.46,3.3,1.68,1.56,1.87
"SA","Kangaroo Island",138,-35.8981170654297,0.1,1.74,3.45,2.76,2.43,3.26,1.67,1.55,1.85
"SA","Kangaroo Island",138.052627563477,-35.8981170654297,0.1,1.74,3.44,2.74,2.42,3.23,1.67,1.55,1.85
"SA","Kangaroo Island",138.105255126953,-35.8981170654297,0.1,1.74,2.66,2.71,2.39,3.2,2.02,1.82,2.36
"SA","Coorong",139.368408203125,-35.8981170654297,0.1,1.92,4,2.06,1.88,2.32,1.46,1.38,1.56
"NSW","Eurobodalla",150.210525512695,-35.8981170654297,0.1,1.37,3.11,14,9.38,24.89,1.51,1.42,1.64
"SA","Kangaroo Island",136.526321411133,-35.8554801940918,0.1,1.9,4.84,2.63,2.33,3.1,1.36,1.31,1.44
"SA","Kangaroo Island",138.157897949219,-35.8554801940918,0.1,1.76,2.68,2.64,2.34,3.1,2,1.8,2.32
"SA","Coorong",139.315780639648,-35.8554801940918,0.1,1.92,3.89,2.07,1.89,2.34,1.49,1.41,1.6
"NSW","Eurobodalla",150.210525512695,-35.8554801940918,0.1,1.37,3.12,14.12,9.45,25.16,1.5,1.42,1.63
"SA","Kangaroo Island",136.526321411133,-35.8128242492676,0.1,1.9,4.82,2.62,2.32,3.09,1.34,1.29,1.42
"SA","Kangaroo Island",138.157897949219,-35.8128242492676,0.1,1.77,2.22,2.58,2.29,3.02,2.28,2.04,2.67
"SA","Coorong",139.263153076172,-35.8128242492676,0.1,1.9,3.76,2.1,1.91,2.37,1.52,1.43,1.64
"NSW","Eurobodalla",150.263153076172,-35.8128242492676,0.1,1.37,3.31,14.13,9.45,25.16,1.46,1.38,1.58
"SA","Kangaroo Island",136.526321411133,-35.7701416015625,0.1,1.9,4.83,2.64,2.33,3.1,1.34,1.29,1.41
"SA","Kangaroo Island",138.105270385742,-35.7701301574707,0.1,1.8,2.23,2.43,2.18,2.82,2.26,2.03,2.64
"SA","Coorong",139.210525512695,-35.7701416015625,0.1,1.9,3.76,2.12,1.93,2.4,1.51,1.43,1.64
"NSW","Eurobodalla",150.263153076172,-35.7701416015625,0.1,1.37,3.32,14.22,9.5,25.36,1.46,1.38,1.57
"SA","Kangaroo Island",136.57893371582,-35.7274398803711,0.1,1.9,4.46,2.61,2.31,3.07,1.36,1.3,1.43
"SA","Kangaroo Island",136.631576538086,-35.7274398803711,0.1,2.26,4.82,2.59,2.29,3.04,1.35,1.3,1.43
"SA","Kangaroo Island",138.105270385742,-35.7274398803711,0.1,1.85,2.34,2.24,2.03,2.55,1.99,1.81,2.25
"SA","Yankalilla",138.157897949219,-35.7274398803711,0.1,1.83,2.34,2.31,2.08,2.65,2.01,1.83,2.27
"SA","Yankalilla",138.210510253906,-35.7274398803711,0.1,1.81,2.33,2.4,2.15,2.78,2.03,1.84,2.3
"SA","Coorong",139.157897949219,-35.7274398803711,0.1,1.89,3.61,2.13,1.94,2.42,1.56,1.46,1.7
"NSW","Eurobodalla",150.315795898438,-35.7274398803711,0.1,1.37,3.48,14.38,9.59,25.69,1.43,1.36,1.53
"SA","Kangaroo Island",136.684204101562,-35.6847114562988,0.1,2.26,4.82,2.56,2.28,3.01,1.36,1.3,1.44
"SA","Kangaroo Island",136.736846923828,-35.684700012207,0.1,2.27,4.64,2.53,2.25,2.96,1.35,1.3,1.43
"SA","Kangaroo Island",136.789474487305,-35.6847114562988,0.1,2.28,4.53,2.5,2.22,2.91,1.35,1.29,1.42
"SA","Kangaroo Island",137.631576538086,-35.6847114562988,0.1,2.38,3.54,2.12,1.94,2.41,1.48,1.41,1.59
"SA","Kangaroo Island",137.684204101562,-35.6847114562988,0.1,2.39,3.47,2.11,1.92,2.38,1.51,1.43,1.62
"SA","Kangaroo Island",137.736846923828,-35.684700012207,0.1,2.4,3.36,2.09,1.91,2.36,1.55,1.47,1.68
"SA","Kangaroo Island",137.789474487305,-35.6847114562988,0.1,2.4,3.37,2.08,1.9,2.34,1.55,1.46,1.67
"SA","Kangaroo Island",137.842102050781,-35.684700012207,0.1,1.92,2.86,2.06,1.88,2.32,1.56,1.47,1.69
"SA","Kangaroo Island",137.894729614258,-35.6847114562988,0.1,1.93,2.73,2.04,1.87,2.3,1.62,1.52,1.77
"SA","Kangaroo Island",138,-35.6847114562988,0.1,1.94,2.63,2.02,1.85,2.27,1.67,1.56,1.84
"SA","Kangaroo Island",138.052627563477,-35.6847114562988,0.1,1.93,2.62,2.03,1.86,2.27,1.68,1.57,1.85
"SA","Yankalilla",138.105270385742,-35.6847114562988,0.1,1.92,2.58,2.07,1.89,2.33,1.73,1.61,1.91
"SA","Yankalilla",138.263153076172,-35.6847114562988,0.1,1.8,3.05,2.42,2.17,2.8,1.77,1.62,1.99
"SA","Yankalilla",138.315795898438,-35.6847114562988,0.1,1.81,3.25,2.41,2.16,2.79,1.69,1.57,1.89
"SA","Yankalilla",138.368423461914,-35.6847114562988,0.1,1.81,3.25,2.4,2.16,2.78,1.69,1.57,1.88
"SA","Yankalilla",138.421051025391,-35.6847114562988,0.1,1.81,3.1,2.39,2.15,2.77,1.75,1.61,1.97
"SA","Victor Harbor",138.473678588867,-35.6847114562988,0.1,1.81,3.1,2.39,2.14,2.76,1.75,1.61,1.97
"SA","Victor Harbor",138.526321411133,-35.6847114562988,0.1,1.81,3.18,2.39,2.14,2.77,1.72,1.59,1.93
"SA","Coorong",139.105270385742,-35.6847114562988,0.1,1.88,3.6,2.17,1.97,2.47,1.56,1.47,1.71
"NSW","Eurobodalla",150.315795898438,-35.6847114562988,0.1,1.37,3.37,14.47,9.65,25.91,1.44,1.37,1.55
"SA","Kangaroo Island",136.842086791992,-35.6419639587402,0.1,2.28,4.41,2.46,2.2,2.86,1.35,1.3,1.43
"SA","Kangaroo Island",136.894729614258,-35.6419639587402,0.1,2.3,4.43,2.41,2.16,2.79,1.35,1.29,1.42
"SA","Kangaroo Island",136.947357177734,-35.6419639587402,0.1,2.3,4.16,2.38,2.13,2.74,1.37,1.31,1.45
"SA","Kangaroo Island",137,-35.6419639587402,0.1,2.32,3.84,2.33,2.1,2.68,1.42,1.35,1.51
"SA","Kangaroo Island",137.052627563477,-35.6419639587402,0.1,2.33,4.13,2.29,2.07,2.63,1.38,1.33,1.47
"SA","Kangaroo Island",137.105255126953,-35.6419639587402,0.1,2.34,4.06,2.26,2.04,2.58,1.39,1.33,1.47
"SA","Kangaroo Island",137.631576538086,-35.6419639587402,0.1,2.38,3.54,2.13,1.94,2.41,1.49,1.41,1.59
"SA","Yankalilla",138.052627563477,-35.6419639587402,0.1,1.95,2.64,2,1.83,2.24,1.66,1.55,1.82
"SA","Victor Harbor",138.578948974609,-35.6419639587402,0.1,1.81,3.21,2.4,2.15,2.79,1.71,1.58,1.91
"SA","Coorong",139.052627563477,-35.6419639587402,0.1,1.86,3.42,2.21,1.99,2.53,1.64,1.52,1.81
"NSW","Shoalhaven",150.368423461914,-35.6419639587402,0.1,1.37,3.58,14.57,9.7,26.13,1.41,1.34,1.51
"SA","Kangaroo Island",137.157897949219,-35.5991897583008,0.1,2.35,4.06,2.22,2.02,2.53,1.39,1.33,1.47
"SA","Kangaroo Island",137.631576538086,-35.5991897583008,0.1,2.38,3.53,2.13,1.94,2.42,1.49,1.41,1.59
"SA","Coorong",139.052627563477,-35.5991897583008,0.1,1.87,3.42,2.2,1.99,2.52,1.64,1.52,1.81
"NSW","Shoalhaven",150.421051025391,-35.5991897583008,0.1,1.37,3.45,14.85,9.86,26.75,1.44,1.36,1.54
"SA","Kangaroo Island",137.210525512695,-35.5563850402832,0.1,2.35,4.05,2.23,2.02,2.53,1.4,1.34,1.49
"SA","Kangaroo Island",137.263153076172,-35.556396484375,0.1,2.34,3.93,2.25,2.04,2.56,1.41,1.35,1.5
"SA","Kangaroo Island",137.315795898438,-35.5563850402832,0.1,2.34,3.83,2.25,2.04,2.57,1.42,1.36,1.52
"SA","Kangaroo Island",137.368423461914,-35.5563850402832,0.1,2.34,3.76,2.25,2.04,2.57,1.44,1.37,1.53
"SA","Kangaroo Island",137.421051025391,-35.556396484375,0.1,2.34,3.76,2.24,2.03,2.55,1.43,1.37,1.53
"SA","Kangaroo Island",137.473678588867,-35.5563850402832,0.1,2.35,3.68,2.21,2,2.52,1.45,1.38,1.55
"SA","Kangaroo Island",137.526321411133,-35.556396484375,0.1,2.36,3.61,2.18,1.98,2.47,1.47,1.4,1.58
"SA","Kangaroo Island",137.578948974609,-35.5563850402832,0.1,2.38,3.53,2.14,1.95,2.42,1.49,1.41,1.59
"SA","Yankalilla",138.052627563477,-35.556396484375,0.1,1.94,2.91,2.01,1.84,2.27,1.54,1.46,1.67
"SA","Alexandrina",138.684204101562,-35.556396484375,0.1,1.81,2.89,2.4,2.14,2.78,1.86,1.7,2.12
"SA","Alexandrina",138.736846923828,-35.556396484375,0.1,1.82,2.94,2.37,2.12,2.74,1.83,1.67,2.08
"SA","Coorong",139.052627563477,-35.556396484375,0.1,1.87,3.43,2.19,1.98,2.51,1.63,1.52,1.81
"NSW","Shoalhaven",150.421051025391,-35.556396484375,0.1,1.37,3.31,14.88,9.87,26.83,1.46,1.38,1.57
"SA","Yankalilla",138.105270385742,-35.5135650634766,0.1,1.94,2.92,2.02,1.85,2.28,1.53,1.45,1.66
"SA","Alexandrina",138.789474487305,-35.5135765075684,0.1,1.83,3.09,2.33,2.09,2.69,1.76,1.62,1.98
"SA","Alexandrina",138.842102050781,-35.5135765075684,0.1,1.83,3.1,2.31,2.07,2.66,1.76,1.62,1.97
"SA","Alexandrina",138.894729614258,-35.5135765075684,0.1,1.84,3.1,2.28,2.05,2.63,1.75,1.62,1.97
"SA","Coorong",139.105270385742,-35.5135650634766,0.1,1.89,3.44,2.14,1.94,2.45,1.63,1.52,1.8
