"state","lga","longitude","latitude","SLR","SWL_AEPPC","MTWL_AEPPC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"SA","Kangaroo Island",136.73811340332,-36.0450325012207,0.04,1.9,2.27,1.64,1.54,1.79,1.53,1.45,1.64
"SA","Kangaroo Island",136.788467407227,-36.0343894958496,0.04,1.9,2.34,1.63,1.54,1.78,1.53,1.45,1.65
"SA","Kangaroo Island",136.846450805664,-36.0241584777832,0.04,1.9,2.39,1.63,1.53,1.77,1.47,1.4,1.57
"SA","Kangaroo Island",137.273880004883,-35.9951553344727,0.04,1.9,2.5,1.61,1.52,1.75,1.52,1.43,1.64
"SA","Kangaroo Island",137.32177734375,-35.9999389648438,0.04,1.92,2.62,1.54,1.46,1.66,1.43,1.36,1.52
"SA","Kangaroo Island",137.382507324219,-36.0181884765625,0.04,1.9,3.07,1.6,1.51,1.74,1.33,1.28,1.39
"SA","Kangaroo Island",137.603118896484,-36.0112037658691,0.04,1.41,3.19,1.61,1.51,1.74,1.19,1.16,1.23
"SA","Coorong",139.566696166992,-36.0242233276367,0.04,1.3,3.68,3.41,2.88,4.3,1.18,1.15,1.22
"NSW","Eurobodalla",150.156890869141,-36.0260467529297,0.04,1.3,1.97,1.72,1.61,1.88,1.46,1.39,1.57
"SA","Kangaroo Island",136.633361816406,-35.9650650024414,0.04,1.91,2.86,1.59,1.5,1.72,1.36,1.31,1.44
"SA","Kangaroo Island",137.626693725586,-35.9808921813965,0.04,1.42,3.47,1.6,1.51,1.73,1.17,1.15,1.21
"SA","Coorong",139.525054931641,-35.9813766479492,0.04,1.3,3.59,3.35,2.83,4.21,1.18,1.16,1.22
"NSW","Eurobodalla",150.16096496582,-35.9916725158691,0.04,1.3,2.22,1.72,1.61,1.87,1.34,1.29,1.41
"SA","Kangaroo Island",136.578521728516,-35.9429016113281,0.04,1.92,2.6,1.56,1.48,1.69,1.42,1.36,1.52
"SA","Kangaroo Island",137.603698730469,-35.9404640197754,0.04,1.42,4.21,1.6,1.51,1.73,1.14,1.12,1.16
"SA","Coorong",139.421813964844,-35.9398231506348,0.04,1.52,2.91,1.36,1.31,1.43,1.2,1.17,1.23
"SA","Coorong",139.464080810547,-35.943431854248,0.04,1.3,3.27,3.19,2.71,4,1.23,1.19,1.27
"NSW","Eurobodalla",150.163665771484,-35.9351654052734,0.04,1.3,2.23,1.71,1.6,1.87,1.3,1.25,1.36
"SA","Kangaroo Island",136.536087036133,-35.896728515625,0.04,1.57,1.96,1.53,1.45,1.65,1.54,1.46,1.65
"SA","Kangaroo Island",137.677032470703,-35.8850936889648,0.04,1.42,1.76,1.58,1.49,1.7,1.5,1.43,1.6
"SA","Kangaroo Island",137.725204467773,-35.8824005126953,0.04,1.42,2.36,1.58,1.49,1.7,1.32,1.28,1.39
"SA","Kangaroo Island",137.788360595703,-35.8557510375977,0.04,1.42,2.21,1.57,1.49,1.7,1.37,1.32,1.45
"SA","Kangaroo Island",137.871337890625,-35.8728942871094,0.04,1.42,2.2,1.57,1.49,1.69,1.38,1.32,1.46
"SA","Kangaroo Island",137.88493347168,-35.8728485107422,0.04,1.42,2.4,1.57,1.49,1.7,1.33,1.28,1.4
"SA","Kangaroo Island",137.96125793457,-35.8787040710449,0.04,1.42,2.37,1.57,1.48,1.69,1.33,1.28,1.4
"SA","Kangaroo Island",138.001083374023,-35.8967895507812,0.04,1.42,2.18,1.56,1.48,1.68,1.37,1.32,1.45
"SA","Kangaroo Island",138.052825927734,-35.8993873596191,0.04,1.42,2.32,1.58,1.49,1.7,1.32,1.27,1.38
"SA","Kangaroo Island",138.082214355469,-35.8790435791016,0.04,1.42,3.98,1.57,1.49,1.69,1.15,1.13,1.18
"SA","Coorong",139.373916625977,-35.8965225219727,0.04,1.51,2,1.37,1.31,1.44,1.25,1.21,1.3
"NSW","Eurobodalla",150.189926147461,-35.8637771606445,0.04,1.3,2.44,1.71,1.6,1.87,1.33,1.28,1.4
"SA","Kangaroo Island",138.135406494141,-35.8457832336426,0.04,1.41,3.69,1.62,1.53,1.76,1.17,1.14,1.2
"SA","Coorong",139.319274902344,-35.8516044616699,0.04,1.51,2.04,1.37,1.32,1.45,1.24,1.21,1.29
"NSW","Eurobodalla",150.194900512695,-35.8571395874023,0.04,1.3,3.34,1.71,1.6,1.87,1.17,1.15,1.21
"SA","Kangaroo Island",136.559677124023,-35.8249588012695,0.04,1.57,2.4,1.52,1.44,1.64,1.4,1.33,1.49
"SA","Kangaroo Island",138.12907409668,-35.8107795715332,0.04,1.41,4,1.62,1.52,1.76,1.15,1.13,1.18
"SA","Coorong",139.272583007812,-35.809326171875,0.04,1.51,2.05,1.38,1.32,1.45,1.24,1.2,1.28
"NSW","Eurobodalla",150.236907958984,-35.8035354614258,0.04,1.31,3.3,1.71,1.6,1.86,1.2,1.17,1.24
"SA","Kangaroo Island",136.564651489258,-35.7734603881836,0.04,1.58,2.03,1.52,1.44,1.63,1.55,1.47,1.68
"SA","Kangaroo Island",138.073806762695,-35.774959564209,0.04,1.41,4.11,1.62,1.52,1.76,1.15,1.13,1.18
"SA","Coorong",139.215682983398,-35.7648048400879,0.04,1.51,2.15,1.38,1.32,1.45,1.22,1.18,1.26
"NSW","Eurobodalla",150.236831665039,-35.7761192321777,0.04,1.3,2.38,1.71,1.6,1.86,1.21,1.18,1.25
"SA","Kangaroo Island",136.588409423828,-35.7481994628906,0.04,1.58,3.07,1.51,1.43,1.62,1.18,1.16,1.22
"SA","Kangaroo Island",136.626861572266,-35.7417831420898,0.04,1.93,2.78,1.51,1.43,1.61,1.35,1.29,1.42
"SA","Kangaroo Island",138.066772460938,-35.7513809204102,0.04,1.41,1.92,1.62,1.52,1.76,1.42,1.36,1.5
"SA","Yankalilla",138.176651000977,-35.6691741943359,0.04,1.43,2,1.56,1.48,1.68,1.44,1.37,1.54
"SA","Yankalilla",138.198532104492,-35.6705513000488,0.04,1.43,3.62,1.56,1.47,1.68,1.19,1.16,1.22
"SA","Coorong",139.162200927734,-35.7285499572754,0.04,1.49,2.56,1.4,1.34,1.47,1.17,1.15,1.21
"NSW","Eurobodalla",150.282455444336,-35.7173690795898,0.04,1.31,1.96,1.7,1.59,1.86,1.28,1.24,1.33
"SA","Kangaroo Island",136.706756591797,-35.725227355957,0.04,1.94,3.97,1.5,1.42,1.6,1.15,1.13,1.18
"SA","Kangaroo Island",136.731002807617,-35.7152709960938,0.04,1.94,3.71,1.49,1.42,1.6,1.17,1.15,1.2
"SA","Kangaroo Island",136.78987121582,-35.6979751586914,0.04,1.94,2.89,1.49,1.41,1.59,1.34,1.29,1.41
"SA","Kangaroo Island",137.616470336914,-35.674991607666,0.04,1.88,2.44,1.7,1.59,1.88,1.42,1.36,1.51
"SA","Kangaroo Island",137.649337768555,-35.6554565429688,0.04,1.88,2.53,1.7,1.59,1.88,1.37,1.32,1.44
"SA","Kangaroo Island",137.763717651367,-35.7223281860352,0.04,1.89,2.52,1.68,1.56,1.84,1.37,1.31,1.44
"SA","Kangaroo Island",137.775573730469,-35.7165031433105,0.04,1.89,2.69,1.67,1.56,1.83,1.35,1.3,1.42
"SA","Kangaroo Island",137.890029907227,-35.723461151123,0.04,1.4,2.2,1.64,1.54,1.79,1.34,1.29,1.41
"SA","Kangaroo Island",137.907119750977,-35.714672088623,0.04,1.41,2.22,1.63,1.53,1.77,1.33,1.28,1.4
"SA","Kangaroo Island",137.988906860352,-35.7158203125,0.04,1.42,1.92,1.59,1.5,1.72,1.36,1.3,1.43
"SA","Kangaroo Island",138.013977050781,-35.7265586853027,0.04,1.41,1.93,1.61,1.52,1.75,1.4,1.34,1.49
"SA","Yankalilla",138.130722045898,-35.6500282287598,0.04,1.43,2,1.54,1.46,1.66,1.4,1.34,1.49
"SA","Yankalilla",138.246475219727,-35.6603355407715,0.04,1.43,2.29,1.54,1.46,1.65,1.34,1.29,1.41
"SA","Yankalilla",138.312057495117,-35.6453323364258,0.04,1.44,2.43,1.52,1.44,1.62,1.33,1.28,1.4
"SA","Yankalilla",138.3759765625,-35.6453437805176,0.04,1.44,2.18,1.52,1.44,1.63,1.35,1.29,1.42
"SA","Yankalilla",138.414459228516,-35.6428642272949,0.04,1.44,2.26,1.52,1.44,1.62,1.33,1.29,1.4
"SA","Victor Harbor",138.478042602539,-35.6393089294434,0.04,1.44,2.25,1.5,1.43,1.61,1.34,1.29,1.41
"SA","Victor Harbor",138.513809204102,-35.6463623046875,0.04,1.45,3.4,1.49,1.42,1.59,1.2,1.17,1.24
"SA","Coorong",139.103012084961,-35.6852188110352,0.04,1.49,2.41,1.4,1.34,1.48,1.19,1.16,1.22
"NSW","Eurobodalla",150.305648803711,-35.6829795837402,0.04,1.31,2.71,1.7,1.59,1.85,1.18,1.16,1.22
"SA","Kangaroo Island",136.849060058594,-35.6847915649414,0.04,1.94,3.97,1.48,1.41,1.58,1.15,1.13,1.18
"SA","Kangaroo Island",136.900344848633,-35.6795883178711,0.04,1.94,3.63,1.49,1.41,1.59,1.17,1.15,1.21
"SA","Kangaroo Island",136.94677734375,-35.6725311279297,0.04,1.94,3.21,1.49,1.42,1.6,1.21,1.18,1.25
"SA","Kangaroo Island",137.011520385742,-35.6639022827148,0.04,1.94,2.87,1.49,1.42,1.59,1.25,1.22,1.3
"SA","Kangaroo Island",137.058792114258,-35.6631202697754,0.04,1.94,2.52,1.5,1.43,1.6,1.31,1.27,1.38
"SA","Kangaroo Island",137.106231689453,-35.6534042358398,0.04,1.93,2.71,1.51,1.43,1.61,1.43,1.36,1.52
"SA","Kangaroo Island",137.630981445312,-35.6381607055664,0.04,1.88,2.6,1.7,1.58,1.87,1.33,1.28,1.4
"SA","Yankalilla",138.093200683594,-35.6287651062012,0.04,1.43,2.04,1.54,1.46,1.65,1.34,1.29,1.42
"SA","Victor Harbor",138.55793762207,-35.6218681335449,0.04,1.45,3.73,1.5,1.42,1.6,1.19,1.16,1.22
"SA","Coorong",139.046203613281,-35.6484336853027,0.04,1.49,2.88,1.4,1.35,1.49,1.15,1.13,1.18
"NSW","Shoalhaven",150.336212158203,-35.6333694458008,0.04,1.31,2.18,1.69,1.59,1.85,1.28,1.24,1.34
"SA","Kangaroo Island",137.179275512695,-35.6163673400879,0.04,1.92,2.35,1.55,1.47,1.66,1.56,1.48,1.69
"SA","Kangaroo Island",137.632522583008,-35.5992774963379,0.04,1.88,2.86,1.71,1.59,1.88,1.27,1.23,1.32
"SA","Coorong",139.058990478516,-35.5978546142578,0.04,1.29,3.39,4.06,3.38,5.23,1.23,1.19,1.27
"NSW","Shoalhaven",150.376419067383,-35.5752372741699,0.04,1.31,2.17,1.69,1.59,1.85,1.29,1.25,1.35
"SA","Kangaroo Island",137.239776611328,-35.6021537780762,0.04,1.91,3,1.57,1.48,1.69,1.27,1.23,1.33
"SA","Kangaroo Island",137.285034179688,-35.5917587280273,0.04,1.91,3.05,1.58,1.49,1.71,1.28,1.24,1.34
"SA","Kangaroo Island",137.310577392578,-35.5752601623535,0.04,1.9,2.63,1.62,1.52,1.76,1.33,1.28,1.4
"SA","Kangaroo Island",137.372985839844,-35.5833930969238,0.04,1.9,2.71,1.64,1.54,1.79,1.34,1.29,1.41
"SA","Kangaroo Island",137.425735473633,-35.5836410522461,0.04,1.89,2.86,1.65,1.55,1.81,1.31,1.26,1.37
"SA","Kangaroo Island",137.48600769043,-35.574275970459,0.04,1.89,2.66,1.65,1.55,1.81,1.36,1.31,1.44
"SA","Kangaroo Island",137.555801391602,-35.571605682373,0.04,1.89,2.87,1.66,1.56,1.82,1.32,1.27,1.39
"SA","Kangaroo Island",137.586929321289,-35.5594902038574,0.04,1.89,2.97,1.67,1.56,1.83,1.27,1.23,1.33
"SA","Yankalilla",138.115966796875,-35.5587463378906,0.04,1.43,2.75,1.55,1.46,1.68,1.22,1.19,1.26
"SA","Alexandrina",138.684585571289,-35.5412063598633,0.04,1.45,2.1,1.48,1.41,1.58,1.32,1.27,1.38
"SA","Alexandrina",138.741424560547,-35.5217819213867,0.04,1.46,1.67,1.46,1.39,1.56,1.41,1.35,1.5
"SA","Coorong",139.054931640625,-35.5639686584473,0.04,1.35,3.09,2.04,1.86,2.31,1.23,1.2,1.28
"NSW","Shoalhaven",150.421203613281,-35.5334854125977,0.04,1.31,2.59,1.68,1.58,1.83,1.27,1.23,1.33
"SA","Yankalilla",138.144882202148,-35.5329360961914,0.04,1.43,1,1.56,1.47,1.69,1.76,1.64,1.95
"SA","Alexandrina",138.788360595703,-35.5141334533691,0.04,1.32,1.99,2.51,2.25,2.91,1.59,1.5,1.73
"SA","Alexandrina",138.837677001953,-35.5001106262207,0.04,1.31,2.54,2.7,2.37,3.22,1.41,1.34,1.5
"SA","Alexandrina",138.90217590332,-35.495979309082,0.04,1.32,2.63,2.6,2.3,3.07,1.38,1.32,1.46
"SA","Coorong",139.107757568359,-35.5152053833008,0.04,1.34,2.99,2.13,1.93,2.42,1.25,1.21,1.3
"NSW","Shoalhaven",150.419357299805,-35.5245475769043,0.04,1.31,2.66,1.68,1.58,1.83,1.26,1.22,1.31
"SA","Yankalilla",138.167190551758,-35.5175514221191,0.04,1.42,2.27,1.56,1.47,1.7,1.3,1.26,1.37
"SA","Yankalilla",138.272125244141,-35.4736175537109,0.04,1.43,1.14,1.55,1.46,1.68,1.51,1.42,1.63
"SA","Alexandrina",138.961532592773,-35.4710655212402,0.04,1.35,2.7,2.03,1.85,2.31,1.36,1.3,1.43
"SA","Coorong",139.153701782227,-35.4944000244141,0.04,1.34,2.82,2.18,1.97,2.5,1.32,1.27,1.38
"SA","Coorong",139.235153198242,-35.4806175231934,0.04,1.34,2.82,2.22,1.99,2.56,1.31,1.26,1.37
"SA","Coorong",139.255584716797,-35.4789352416992,0.04,1.35,3,2.1,1.9,2.4,1.23,1.2,1.28
"NSW","Shoalhaven",150.401947021484,-35.463996887207,0.04,1.31,2.7,1.69,1.58,1.84,1.28,1.24,1.34
"SA","Yankalilla",138.296783447266,-35.4467391967773,0.04,1.43,1.17,1.55,1.46,1.68,1.46,1.39,1.57
"SA","Alexandrina",138.965591430664,-35.436954498291,0.04,1.34,2.91,2.13,1.93,2.42,1.28,1.24,1.34
"SA","Murray Bridge",139.308883666992,-35.4209632873535,0.04,1.36,3.06,1.93,1.78,2.17,1.22,1.19,1.26
"NSW","Shoalhaven",150.448516845703,-35.4087524414062,0.04,1.34,2.79,1.68,1.58,1.83,1.28,1.24,1.33
"SA","Yankalilla",138.328460693359,-35.4014854431152,0.04,1.43,1.21,1.54,1.45,1.67,1.4,1.34,1.49
"SA","Alexandrina",138.99983215332,-35.4025688171387,0.04,1.33,2.6,2.28,2.06,2.61,1.37,1.31,1.46
"SA","Alexandrina",139.054641723633,-35.3926849365234,0.04,1.34,2.69,2.24,2.03,2.56,1.35,1.3,1.43
"SA","Alexandrina",139.106964111328,-35.3879737854004,0.04,1.34,2.98,2.22,2.01,2.55,1.26,1.22,1.31
"SA","Murray Bridge",139.308380126953,-35.3877601623535,0.04,1.38,3.06,1.8,1.67,1.99,1.21,1.19,1.26
"NSW","Shoalhaven",150.472244262695,-35.379711151123,0.04,1.34,2.78,1.68,1.58,1.83,1.28,1.24,1.34
"SA","Yankalilla",138.377059936523,-35.3707275390625,0.04,1.43,1.4,1.54,1.45,1.66,1.33,1.28,1.4
"SA","Murray Bridge",139.161315917969,-35.3434677124023,0.04,1.35,2.79,2,1.82,2.26,1.3,1.25,1.37
"SA","Murray Bridge",139.211624145508,-35.3311576843262,0.04,1.37,2.82,1.85,1.7,2.06,1.28,1.24,1.34
"SA","Murray Bridge",139.268783569336,-35.3396034240723,0.04,1.38,2.85,1.77,1.64,1.97,1.24,1.2,1.29
"NSW","Shoalhaven",150.476806640625,-35.3392028808594,0.04,1.34,2.39,1.68,1.58,1.83,1.33,1.28,1.4
"SA","Yorke Peninsula",136.892074584961,-35.2995147705078,0.04,1.94,2.53,1.5,1.42,1.61,1.37,1.32,1.45
"SA","Yorke Peninsula",136.94612121582,-35.2843360900879,0.04,1.93,2.79,1.51,1.43,1.62,1.37,1.31,1.45
"SA","Onkaparinga",138.437393188477,-35.2955360412598,0.04,1.44,1.5,1.52,1.44,1.65,1.27,1.23,1.32
"NSW","Shoalhaven",150.514236450195,-35.2721939086914,0.04,1.34,1.96,1.69,1.58,1.84,1.36,1.31,1.44
"SA","Yorke Peninsula",136.833374023438,-35.2586517333984,0.04,1.97,2.5,1.42,1.36,1.51,1.37,1.31,1.44
"SA","Yorke Peninsula",136.983993530273,-35.2511100769043,0.04,1.93,2.76,1.53,1.45,1.64,1.32,1.28,1.38
"SA","Yorke Peninsula",137.068176269531,-35.2329216003418,0.04,1.92,2.58,1.54,1.45,1.65,1.34,1.29,1.41
"SA","Yorke Peninsula",137.108047485352,-35.2438087463379,0.04,1.92,2.66,1.54,1.46,1.67,1.34,1.29,1.41
"SA","Yorke Peninsula",137.158889770508,-35.2424430847168,0.04,1.91,2.72,1.57,1.48,1.69,1.37,1.31,1.45
"SA","Onkaparinga",138.437713623047,-35.2665901184082,0.04,1.44,1.6,1.52,1.44,1.64,1.25,1.22,1.3
"NSW","Shoalhaven",150.545104980469,-35.2491569519043,0.04,1.34,2.22,1.69,1.58,1.83,1.35,1.3,1.43
"SA","Yorke Peninsula",136.839752197266,-35.2131881713867,0.04,1.97,3.05,1.42,1.36,1.5,1.31,1.26,1.37
"SA","Yorke Peninsula",137.194564819336,-35.2126617431641,0.04,1.91,2.75,1.57,1.48,1.7,1.36,1.3,1.43
"SA","Onkaparinga",138.463119506836,-35.2146835327148,0.04,2.2,2.44,1.51,1.43,1.63,1.24,1.2,1.28
"NSW","Shoalhaven",150.567932128906,-35.2025871276855,0.04,1.34,2.04,1.69,1.58,1.84,1.27,1.23,1.32
"NSW","Shoalhaven",150.596466064453,-35.1903190612793,0.04,1.34,2.12,1.69,1.58,1.84,1.27,1.23,1.31
"NSW","Unincorp. Other Territories",150.691772460938,-35.2010726928711,0.04,1.34,2.97,1.67,1.57,1.82,1.16,1.14,1.19
"NSW","Unincorp. Other Territories",150.708023071289,-35.1964263916016,0.04,1.34,4.34,1.67,1.56,1.81,1.15,1.13,1.18
"WASouth","Albany",117.603546142578,-35.1297760009766,0.04,1.04,3.9,1.71,1.59,1.88,1.18,1.16,1.22
"WASouth","Albany",117.638542175293,-35.136344909668,0.04,1.04,2.41,1.72,1.61,1.89,1.31,1.26,1.37
"SA","Yorke Peninsula",136.848587036133,-35.1861114501953,0.04,1.95,3.19,1.46,1.39,1.55,1.29,1.25,1.34
"SA","Yorke Peninsula",137.264556884766,-35.1675338745117,0.04,1.91,3.11,1.57,1.48,1.69,1.27,1.23,1.33
"SA","Yorke Peninsula",137.310241699219,-35.1675987243652,0.04,1.91,2.84,1.58,1.49,1.71,1.3,1.26,1.36
"SA","Yorke Peninsula",137.348373413086,-35.1653175354004,0.04,1.89,2.72,1.64,1.54,1.79,1.33,1.29,1.4
"SA","Yorke Peninsula",137.610473632812,-35.1551742553711,0.04,1.9,2.68,1.64,1.53,1.8,1.33,1.28,1.4
"SA","Yorke Peninsula",137.634674072266,-35.1674423217773,0.04,1.89,3.24,1.65,1.54,1.81,1.26,1.22,1.31
"SA","Yorke Peninsula",137.679443359375,-35.1711044311523,0.04,1.89,3.08,1.67,1.56,1.83,1.16,1.14,1.19
"NSW","Unincorp. Other Territories",150.762313842773,-35.1617126464844,0.04,1.35,1.88,1.66,1.56,1.8,1.38,1.32,1.45
"WASouth","Albany",117.537940979004,-35.0852127075195,0.04,1.05,2.68,1.69,1.58,1.86,1.21,1.18,1.26
"WASouth","Albany",117.644309997559,-35.1269073486328,0.04,1.04,2.27,1.72,1.6,1.89,1.31,1.26,1.37
"WASouth","Albany",117.856033325195,-35.1080741882324,0.04,1.04,2.24,1.71,1.59,1.88,1.33,1.28,1.39
"WASouth","Albany",117.946891784668,-35.1290817260742,0.04,1.04,1.91,1.73,1.61,1.91,1.34,1.29,1.41
"SA","Yorke Peninsula",136.918487548828,-35.1413688659668,0.04,1.95,2.98,1.46,1.39,1.56,1.3,1.26,1.36
"SA","Yorke Peninsula",137.412414550781,-35.1113395690918,0.04,1.9,2.81,1.64,1.53,1.79,1.3,1.26,1.36
"SA","Yorke Peninsula",137.487014770508,-35.1126708984375,0.04,1.9,2.87,1.62,1.52,1.77,1.29,1.25,1.35
"SA","Yorke Peninsula",137.524642944336,-35.1180801391602,0.04,1.9,3.28,1.63,1.53,1.78,1.26,1.22,1.31
"SA","Yorke Peninsula",137.740158081055,-35.1296997070312,0.04,1.89,2.91,1.65,1.55,1.81,1.31,1.26,1.37
"SA","Onkaparinga",138.462600708008,-35.1263885498047,0.04,2.21,3.05,1.51,1.43,1.62,1.16,1.14,1.19
"NSW","Unincorp. Other Territories",150.775543212891,-35.1180725097656,0.04,1.35,1.7,1.66,1.56,1.8,1.4,1.34,1.48
"WASouth","Manjimup",116.499481201172,-35.039623260498,0.04,1.04,1.37,1.71,1.6,1.88,1.52,1.44,1.64
"WASouth","Manjimup",116.626121520996,-35.0582046508789,0.04,1.05,1.31,1.69,1.58,1.86,1.55,1.46,1.67
"WASouth","Manjimup",116.632537841797,-35.0628356933594,0.04,1.04,1.26,1.71,1.59,1.88,1.58,1.49,1.72
"WASouth","Manjimup",116.657424926758,-35.0581321716309,0.04,1.04,1.82,1.7,1.58,1.86,1.38,1.32,1.45
"WASouth","Denmark",116.862083435059,-35.0571975708008,0.04,1.04,1.46,1.73,1.61,1.91,1.47,1.39,1.57
"WASouth","Denmark",116.911567687988,-35.0656433105469,0.04,1.04,2.27,1.7,1.59,1.87,1.33,1.28,1.4
"WASouth","Denmark",116.92749786377,-35.0664024353027,0.04,1.04,1.71,1.72,1.6,1.89,1.4,1.34,1.49
"WASouth","Denmark",117.01692199707,-35.0369186401367,0.04,1.05,1.79,1.65,1.55,1.81,1.39,1.33,1.47
"WASouth","Denmark",117.070243835449,-35.0396041870117,0.04,1.04,1.64,1.7,1.58,1.86,1.37,1.32,1.45
"WASouth","Denmark",117.12614440918,-35.0523452758789,0.04,1.05,2.9,1.69,1.58,1.85,1.22,1.19,1.27
"WASouth","Albany",117.43677520752,-35.0582695007324,0.04,1.05,3.13,1.68,1.57,1.85,1.19,1.17,1.23
"WASouth","Albany",117.478675842285,-35.0829620361328,0.04,1.06,1.76,1.63,1.53,1.78,1.32,1.27,1.39
"WASouth","Albany",117.654037475586,-35.0811538696289,0.04,1.04,2.4,1.72,1.6,1.89,1.34,1.29,1.41
"WASouth","Albany",117.752479553223,-35.0632133483887,0.04,1.04,2.66,1.7,1.59,1.87,1.28,1.24,1.33
"WASouth","Albany",117.799957275391,-35.0789680480957,0.04,1.04,1.14,1.7,1.59,1.86,1.76,1.63,1.95
"WASouth","Albany",117.998588562012,-35.083553314209,0.04,1.04,2.14,1.75,1.63,1.93,1.32,1.28,1.39
"SA","Yorke Peninsula",136.942672729492,-35.1013793945312,0.04,1.95,3.62,1.46,1.39,1.55,1.27,1.24,1.33
"SA","Yorke Peninsula",137.752334594727,-35.0895500183105,0.04,1.9,1.85,1.62,1.52,1.77,1.38,1.32,1.45
"WASouth","Manjimup",116.492492675781,-35.0378036499023,0.04,1.04,1.53,1.72,1.6,1.89,1.42,1.35,1.5
"WASouth","Denmark",116.80200958252,-35.027214050293,0.04,1.04,1.62,1.7,1.59,1.87,1.46,1.39,1.56
"WASouth","Denmark",117.164962768555,-35.040657043457,0.04,1.04,1.78,1.72,1.6,1.9,1.4,1.34,1.48
"WASouth","Denmark",117.215309143066,-35.0246772766113,0.04,1.06,1.57,1.62,1.52,1.76,1.41,1.35,1.5
"WASouth","Denmark",117.261695861816,-35.0279731750488,0.04,1.05,1.45,1.67,1.56,1.83,1.42,1.36,1.51
"WASouth","Denmark",117.314033508301,-35.0409965515137,0.04,1.05,1.56,1.68,1.57,1.84,1.41,1.35,1.5
"WASouth","Albany",117.37866973877,-35.0329399108887,0.04,1.05,1.37,1.68,1.57,1.84,1.52,1.44,1.64
"WASouth","Albany",118.054786682129,-35.0434722900391,0.04,1.04,1.47,1.75,1.62,1.92,1.51,1.43,1.62
"WASouth","Albany",118.068359375,-35.0635223388672,0.04,1.04,1.99,1.74,1.62,1.92,1.33,1.29,1.4
"SA","Yorke Peninsula",136.928436279297,-35.0313949584961,0.04,1.96,3.13,1.44,1.37,1.52,1.33,1.28,1.39
"SA","Marion",138.500640869141,-35.0439109802246,0.04,2.21,1.94,1.49,1.41,1.6,1.38,1.32,1.45
"NSW","Shoalhaven",150.76676940918,-35.0225372314453,0.04,1.34,1.7,1.68,1.57,1.83,1.4,1.34,1.48
"WASouth","Manjimup",116.441963195801,-34.986400604248,0.04,1.05,2.15,1.68,1.57,1.84,1.33,1.28,1.4
"WASouth","Albany",118.160102844238,-34.9965553283691,0.04,1.06,1.4,1.64,1.54,1.78,1.5,1.42,1.61
"WASouth","Albany",118.208679199219,-35.0000228881836,0.04,1.04,2.05,1.75,1.63,1.92,1.36,1.31,1.44
"SA","Lower Eyre Peninsula",135.93977355957,-34.9993171691895,0.04,1.58,2.17,1.5,1.42,1.61,1.38,1.33,1.46
"SA","Lower Eyre Peninsula",136.003768920898,-34.9874534606934,0.04,1.57,2.48,1.53,1.45,1.65,1.31,1.26,1.37
"SA","Yorke Peninsula",136.9482421875,-35.0069999694824,0.04,1.94,3.24,1.48,1.4,1.57,1.31,1.27,1.38
"SA","Holdfast Bay",138.505004882812,-34.9957733154297,0.04,2.21,2.23,1.48,1.41,1.59,1.29,1.25,1.36
"NSW","Shoalhaven",150.793502807617,-34.9941062927246,0.04,1.26,1.68,1.67,1.56,1.81,1.37,1.32,1.45
"WASouth","Manjimup",116.376663208008,-34.9477043151855,0.04,1.05,1.39,1.67,1.56,1.83,1.52,1.44,1.64
"WASouth","Albany",118.245780944824,-34.9216423034668,0.04,1.04,1.53,1.74,1.62,1.92,1.5,1.42,1.61
"WASouth","Albany",118.293395996094,-34.9157218933105,0.04,1.04,2.43,1.74,1.62,1.91,1.35,1.3,1.43
"WASouth","Albany",118.388008117676,-34.9172668457031,0.04,1.04,2.71,1.74,1.62,1.92,1.29,1.25,1.35
"WASouth","Albany",118.43773651123,-34.9264717102051,0.04,1.04,2.15,1.72,1.61,1.9,1.4,1.34,1.49
"SA","Lower Eyre Peninsula",135.62873840332,-34.9475173950195,0.04,1.56,2.15,1.56,1.47,1.68,1.39,1.34,1.47
"SA","Lower Eyre Peninsula",135.686218261719,-34.951774597168,0.04,1.56,2.11,1.56,1.47,1.69,1.4,1.34,1.48
"SA","Lower Eyre Peninsula",135.875335693359,-34.9482650756836,0.04,1.58,2.28,1.5,1.43,1.62,1.36,1.31,1.43
"SA","Lower Eyre Peninsula",136.05680847168,-34.9548683166504,0.04,1.56,2.46,1.57,1.49,1.7,1.3,1.26,1.37
"SA","Yorke Peninsula",136.970291137695,-34.9538307189941,0.04,1.94,2.96,1.48,1.41,1.58,1.35,1.3,1.43
"SA","Yorke Peninsula",137.790176391602,-34.9498023986816,0.04,1.9,2.45,1.6,1.5,1.75,1.35,1.3,1.43
"SA","Charles Sturt",138.493499755859,-34.9453239440918,0.04,2.22,2.36,1.48,1.4,1.58,1.23,1.2,1.28
"NSW","Shoalhaven",150.779983520508,-34.9549674987793,0.04,1.26,1.81,1.67,1.57,1.82,1.33,1.28,1.39
"WASouth","Manjimup",116.278388977051,-34.8926849365234,0.04,1.05,1.48,1.66,1.55,1.82,1.43,1.36,1.52
"WASouth","Manjimup",116.313697814941,-34.9120445251465,0.04,1.05,1.6,1.66,1.55,1.82,1.41,1.35,1.49
