"state","lga","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"WASouth","Northampton",114.421051025391,-28.4241333007812,0.04,1.1,2.66,2.02,1.83,2.32,1.22,1.19,1.27
"NSW","Tweed",153.578948974609,-28.4241237640381,0.04,1.38,3.03,3.38,2.85,4.31,1.2,1.17,1.26
"WASouth","Northampton",114.368423461914,-28.3778476715088,0.04,1.09,2.65,2.07,1.87,2.39,1.22,1.19,1.27
"NSW","Tweed",153.578948974609,-28.377836227417,0.04,1.38,3.03,3.34,2.81,4.23,1.2,1.17,1.26
NA,"Northampton",114.315780639648,-28.3315410614014,0.04,1.08,2.65,2.11,1.9,2.46,1.22,1.19,1.27
"NSW","Tweed",153.578948974609,-28.3315410614014,0.04,1.33,2.98,3.29,2.78,4.16,1.2,1.17,1.25
"WASouth","Northampton",114.315788269043,-28.285213470459,0.04,1.08,2.65,2.12,1.9,2.47,1.22,1.19,1.27
"NSW","Tweed",153.578948974609,-28.2852020263672,0.04,1.33,3,3.25,2.75,4.1,1.2,1.17,1.25
"WASouth","Northampton",114.263160705566,-28.2388668060303,0.04,1.08,2.72,2.15,1.92,2.5,1.23,1.19,1.28
"NSW","Tweed",153.578948974609,-28.2388668060303,0.04,1.33,3,3.23,2.74,4.06,1.2,1.17,1.25
"WASouth","Northampton",114.210525512695,-28.1924991607666,0.04,1.07,2.7,2.19,1.95,2.56,1.23,1.19,1.28
"NSW","Tweed",153.578948974609,-28.1924877166748,0.04,1.33,3.05,3.2,2.72,4.03,1.19,1.16,1.24
"WASouth","Northampton",114.157897949219,-28.146110534668,0.04,1.06,2.86,2.26,2.01,2.66,1.23,1.19,1.28
"WASouth","Northampton",114.157897949219,-28.099702835083,0.04,1.06,2.78,2.27,2.02,2.69,1.21,1.18,1.26
"QLDSouth","Gold Coast",153.473678588867,-28.0996932983398,0.04,1.34,3.05,3.07,2.63,3.8,1.18,1.15,1.23
"WASouth","Northampton",114.105262756348,-28.0532646179199,0.04,1.06,2.75,2.3,2.04,2.72,1.22,1.19,1.27
"QLDSouth","Gold Coast",153.473678588867,-28.0532646179199,0.04,1.37,3.08,3.03,2.6,3.74,1.18,1.15,1.23
"WASouth","Northampton",114.105262756348,-28.0068168640137,0.04,1.06,2.74,2.32,2.06,2.75,1.21,1.18,1.26
"QLDSouth","Gold Coast",153.421051025391,-28.0068264007568,0.04,1.37,2.95,2.94,2.54,3.59,1.21,1.17,1.26
"WASouth","Northampton",114.105262756348,-27.9603481292725,0.04,1.05,2.99,2.36,2.09,2.81,1.2,1.17,1.25
"WASouth","Northampton",114.105262756348,-27.9138717651367,0.04,1.05,2.99,2.4,2.11,2.86,1.2,1.17,1.25
"QLDSouth","Gold Coast",153.421051025391,-27.9138717651367,0.04,1.38,2.96,2.88,2.49,3.52,1.2,1.17,1.26
"WASouth","Northampton",114.052635192871,-27.8673629760742,0.04,1.04,2.96,2.44,2.15,2.93,1.21,1.18,1.26
"QLDSouth","Gold Coast",153.421051025391,-27.8673629760742,0.04,1.38,2.99,2.84,2.46,3.45,1.21,1.17,1.26
NA,"Northampton",114.052635192871,-27.8208351135254,0.04,1.04,2.97,2.47,2.17,2.96,1.21,1.18,1.26
"QLDSouth","Gold Coast",153.421051025391,-27.8208351135254,0.04,1.38,2.92,2.79,2.42,3.39,1.22,1.18,1.27
"WASouth","Northampton",114.105262756348,-27.7742767333984,0.04,1.04,2.98,2.42,2.13,2.9,1.21,1.17,1.25
"QLDSouth","Gold Coast",153.473678588867,-27.7742767333984,0.04,1.37,2.9,2.99,2.57,3.7,1.22,1.18,1.28
"WASouth","Northampton",114.105262756348,-27.7277088165283,0.04,1.04,2.62,2.46,2.16,2.96,1.24,1.2,1.3
"QLDSouth","Redland",153.473678588867,-27.7277088165283,0.04,1.37,3.27,3,2.57,3.71,1.18,1.15,1.22
"WASouth","Northampton",114.105255126953,-27.681131362915,0.04,1.04,2.96,2.48,2.18,2.99,1.18,1.16,1.22
"QLDSouth","Redland",153.473678588867,-27.681131362915,0.04,1.37,2.83,2.98,2.55,3.68,1.24,1.2,1.3
"WASouth","Northampton",114.105255126953,-27.6345233917236,0.04,1.04,2.96,2.48,2.18,2.98,1.18,1.16,1.22
"QLDSouth","Redland",153.473678588867,-27.6345233917236,0.04,1.37,2.83,2.93,2.52,3.61,1.24,1.2,1.3
"WASouth","Northampton",114.105262756348,-27.5878963470459,0.04,1.04,3.19,2.49,2.19,3,1.18,1.15,1.21
"QLDSouth","Redland",153.526321411133,-27.5878963470459,0.04,1.71,3.49,2.98,2.55,3.69,1.2,1.17,1.25
NA,"Northampton",114.052635192871,-27.5412483215332,0.04,1.03,3.13,2.55,2.23,3.07,1.18,1.15,1.22
"QLDSouth","Redland",153.315795898438,-27.5412483215332,0.04,1.71,3.18,3.12,2.64,3.94,1.23,1.19,1.28
"QLDSouth","Redland",153.368408203125,-27.5412483215332,0.04,1.71,3.42,3.1,2.62,3.92,1.21,1.18,1.26
"QLDSouth","Redland",153.526321411133,-27.5412483215332,0.04,1.72,3.43,2.92,2.51,3.61,1.21,1.18,1.26
"WASouth","Northampton",114.052635192871,-27.4945812225342,0.04,1.03,2.97,2.55,2.24,3.08,1.2,1.17,1.24
"QLDSouth","Redland",153.315795898438,-27.4945812225342,0.04,1.71,3.24,3.05,2.6,3.84,1.24,1.2,1.3
"QLDSouth","Redland",153.368408203125,-27.4945812225342,0.04,1.71,3.23,3.08,2.61,3.89,1.24,1.2,1.3
NA,"Redland",153.578948974609,-27.4945812225342,0.04,1.71,3.62,3.01,2.58,3.75,1.19,1.16,1.24
NA,"Northampton",114,-27.4478931427002,0.04,1.02,3.13,2.69,2.33,3.27,1.19,1.16,1.23
"QLDSouth","Redland",153.263153076172,-27.4478931427002,0.04,1.7,3.24,3.35,2.8,4.34,1.24,1.2,1.3
"QLDSouth","Redland",153.368423461914,-27.447883605957,0.04,1.71,3.23,3.04,2.58,3.83,1.24,1.2,1.3
"QLDSouth","Redland",153.578948974609,-27.447883605957,0.04,1.71,3.62,3.02,2.58,3.76,1.19,1.16,1.24
"WASouth","Northampton",114,-27.4011878967285,0.04,1.02,3.12,2.7,2.34,3.29,1.19,1.17,1.23
"QLDSouth","Brisbane",153.210525512695,-27.4011878967285,0.04,1.69,3.18,3.58,2.96,4.69,1.23,1.19,1.29
"QLDSouth","Redland",153.368408203125,-27.4011878967285,0.04,1.71,3.07,2.95,2.53,3.68,1.25,1.21,1.32
"QLDSouth","Redland",153.526321411133,-27.4011878967285,0.04,1.71,3.07,2.96,2.54,3.68,1.25,1.21,1.32
NA,"Northampton",113.947357177734,-27.3544616699219,0.04,1.01,3.11,2.92,2.5,3.61,1.2,1.17,1.24
"QLDSouth","Brisbane",153.421051025391,-27.3544616699219,0.04,1.72,3.16,2.92,2.51,3.61,1.24,1.2,1.3
"QLDSouth","Brisbane",153.473678588867,-27.3544616699219,0.04,1.72,3.36,2.93,2.52,3.62,1.21,1.18,1.27
"WASouth","Northampton",113.947357177734,-27.3077144622803,0.04,1,3.11,2.98,2.55,3.71,1.2,1.17,1.24
"QLDSouth","Brisbane",153.157897949219,-27.3077144622803,0.04,1.69,3.19,3.42,2.86,4.42,1.23,1.19,1.29
"WASouth","Northampton",113.947357177734,-27.2609481811523,0.04,1,3.09,2.99,2.56,3.72,1.2,1.17,1.25
"QLDSouth","Moreton Bay",153.157897949219,-27.2609481811523,0.04,1.7,2.34,3.16,2.68,3.99,1.45,1.37,1.58
"WANorth","Shark Bay",113.894737243652,-27.2141628265381,0.04,1,3.08,3.05,2.61,3.79,1.21,1.18,1.26
"QLDSouth","Moreton Bay",153.157897949219,-27.2141628265381,0.04,1.71,2.34,2.99,2.56,3.7,1.45,1.37,1.58
"WANorth","Shark Bay",113.894737243652,-27.1673564910889,0.04,1,3.08,2.99,2.57,3.7,1.21,1.18,1.26
"QLDSouth","Moreton Bay",153.157897949219,-27.1673564910889,0.04,1.72,2.34,2.89,2.49,3.55,1.45,1.37,1.58
"WANorth","Shark Bay",113.842102050781,-27.1205215454102,0.04,1,3,3.05,2.61,3.79,1.22,1.19,1.27
"QLDSouth","Moreton Bay",153.210525512695,-27.1205215454102,0.04,1.72,2.32,2.78,2.42,3.39,1.47,1.39,1.6
"WANorth","Shark Bay",113.842094421387,-27.0736865997314,0.04,1,3.13,2.99,2.57,3.7,1.21,1.18,1.25
"QLDSouth","Moreton Bay",153.210525512695,-27.0736865997314,0.04,1.73,2.7,2.73,2.38,3.31,1.34,1.28,1.43
"WANorth","Shark Bay",113.789474487305,-27.0268230438232,0.04,1,2.99,3.04,2.61,3.78,1.23,1.19,1.27
"QLDSouth","Moreton Bay",153.210525512695,-27.0268135070801,0.04,1.73,2.7,2.73,2.37,3.3,1.34,1.28,1.43
NA,"Shark Bay",113.736839294434,-26.9799289703369,0.04,1,3.09,3.05,2.61,3.78,1.22,1.19,1.26
"QLDSouth","Moreton Bay",153.210525512695,-26.9799289703369,0.04,1.47,2.44,2.72,2.37,3.29,1.34,1.28,1.43
"WANorth","Shark Bay",113.736831665039,-26.9330368041992,0.04,1.01,3.05,2.97,2.55,3.67,1.22,1.19,1.27
"QLDSouth","Sunshine Coast",153.157897949219,-26.9330368041992,0.04,1.47,2.64,2.74,2.38,3.32,1.29,1.24,1.36
"WANorth","Shark Bay",113.684211730957,-26.8861122131348,0.04,1.23,3.37,2.93,2.52,3.61,1.21,1.18,1.26
"QLDSouth","Sunshine Coast",153.157897949219,-26.8861122131348,0.04,1.47,2.77,2.7,2.35,3.27,1.27,1.22,1.33
"WANorth","Shark Bay",113.684211730957,-26.8391704559326,0.04,1.23,3.37,2.86,2.47,3.51,1.21,1.18,1.26
"QLDSouth","Sunshine Coast",153.157897949219,-26.8391704559326,0.04,1.47,2.77,2.7,2.35,3.26,1.27,1.22,1.34
"WANorth","Shark Bay",113.631576538086,-26.7922077178955,0.04,1.23,3.35,2.88,2.48,3.53,1.22,1.19,1.27
"QLDSouth","Sunshine Coast",153.157897949219,-26.7922077178955,0.04,1.47,2.77,2.72,2.37,3.3,1.28,1.23,1.35
"WANorth","Shark Bay",113.578948974609,-26.7452163696289,0.04,1.23,3.3,2.89,2.49,3.54,1.23,1.2,1.28
"QLDSouth","Sunshine Coast",153.157897949219,-26.7452278137207,0.04,1.47,2.77,2.74,2.38,3.33,1.28,1.23,1.35
"WANorth","Shark Bay",113.578948974609,-26.6982269287109,0.04,1.23,3.3,2.87,2.48,3.52,1.23,1.2,1.28
"WANorth","Shark Bay",113.526313781738,-26.6512069702148,0.04,1.23,3.32,2.88,2.49,3.53,1.24,1.21,1.3
"QLDSouth","Sunshine Coast",153.157897949219,-26.6512069702148,0.04,1.47,2.85,2.76,2.39,3.36,1.27,1.22,1.33
"WANorth","Shark Bay",113.473686218262,-26.6041660308838,0.04,1.23,3.31,2.89,2.5,3.54,1.26,1.22,1.31
"QLDSouth","Sunshine Coast",153.105270385742,-26.6041564941406,0.04,1.46,2.7,2.89,2.49,3.57,1.31,1.26,1.38
"WANorth","Shark Bay",113.421051025391,-26.557107925415,0.04,1.23,3.29,2.88,2.49,3.52,1.26,1.22,1.31
"WANorth","Shark Bay",113.684211730957,-26.557107925415,0.04,1.46,3.46,1.59,1.48,1.75,1.17,1.14,1.2
"WANorth","Shark Bay",113.736839294434,-26.5570964813232,0.04,1.46,3.48,1.58,1.47,1.74,1.16,1.14,1.2
"WANorth","Shark Bay",113.789474487305,-26.557107925415,0.04,1.47,3.45,1.57,1.46,1.72,1.16,1.14,1.19
"QLDSouth","Sunshine Coast",153.105270385742,-26.5570964813232,0.04,1.46,2.7,2.87,2.47,3.52,1.31,1.26,1.38
"WANorth","Shark Bay",113.368408203125,-26.5100288391113,0.04,1.23,3.29,2.92,2.52,3.57,1.26,1.22,1.32
"WANorth","Shark Bay",113.684211730957,-26.5100288391113,0.04,1.45,3.47,1.59,1.48,1.76,1.17,1.14,1.2
"WANorth","Shark Bay",113.842094421387,-26.5100288391113,0.04,1.47,3.47,1.56,1.46,1.71,1.16,1.14,1.19
"QLDSouth","Sunshine Coast",153.105270385742,-26.5100288391113,0.04,1.46,2.7,2.87,2.47,3.53,1.31,1.26,1.38
"WANorth","Shark Bay",113.315788269043,-26.4629306793213,0.04,1.23,3.31,2.96,2.56,3.63,1.25,1.21,1.3
"WANorth","Shark Bay",113.631576538086,-26.4629306793213,0.04,1.45,3.47,1.6,1.49,1.77,1.17,1.15,1.2
"WANorth","Shark Bay",113.842102050781,-26.4629211425781,0.04,1.47,3.52,1.56,1.46,1.72,1.16,1.14,1.19
"QLDSouth","Noosa",153.157897949219,-26.4629306793213,0.04,1.47,2.75,2.75,2.39,3.36,1.3,1.25,1.38
"WANorth","Shark Bay",113.263160705566,-26.4158134460449,0.04,1.23,3.37,2.98,2.57,3.65,1.23,1.2,1.28
"WANorth","Shark Bay",113.578948974609,-26.4158039093018,0.04,1.44,3.42,1.62,1.51,1.8,1.18,1.15,1.21
"WANorth","Shark Bay",113.842102050781,-26.4158039093018,0.04,1.47,3.52,1.57,1.47,1.73,1.16,1.14,1.19
"QLDSouth","Noosa",153.157897949219,-26.4158134460449,0.04,1.47,2.74,2.71,2.35,3.29,1.31,1.26,1.39
"WANorth","Shark Bay",113.263160705566,-26.3686771392822,0.04,1.23,3.37,2.92,2.53,3.57,1.23,1.2,1.28
"WANorth","Shark Bay",113.578948974609,-26.3686771392822,0.04,1.44,3.43,1.62,1.51,1.8,1.17,1.15,1.21
"WANorth","Shark Bay",113.842094421387,-26.3686771392822,0.04,1.46,3.53,1.58,1.47,1.74,1.16,1.14,1.19
"WANorth","Shark Bay",114.052635192871,-26.3686771392822,0.04,1.47,3.34,1.56,1.46,1.72,1.18,1.16,1.22
"WANorth","Shark Bay",114.105255126953,-26.3686771392822,0.04,1.48,3.35,1.55,1.45,1.7,1.18,1.15,1.22
"WANorth","Shark Bay",113.263160705566,-26.3215217590332,0.04,1.23,3.25,2.91,2.52,3.56,1.25,1.21,1.31
"WANorth","Shark Bay",113.578948974609,-26.32151222229,0.04,1.44,3.43,1.63,1.52,1.81,1.17,1.15,1.21
"WANorth","Shark Bay",113.842102050781,-26.3215217590332,0.04,1.46,3.5,1.58,1.48,1.75,1.17,1.14,1.2
"WANorth","Shark Bay",114.052635192871,-26.3215217590332,0.04,1.47,3.35,1.57,1.47,1.72,1.18,1.16,1.22
"WANorth","Shark Bay",114.157897949219,-26.3215217590332,0.04,1.48,3.38,1.54,1.45,1.69,1.18,1.15,1.21
"QLDSouth","Noosa",153.105270385742,-26.32151222229,0.04,1.47,2.76,2.64,2.3,3.19,1.31,1.26,1.38
"WANorth","Shark Bay",113.210517883301,-26.2743473052979,0.04,1.23,3.3,2.98,2.57,3.65,1.25,1.21,1.3
"WANorth","Shark Bay",113.526313781738,-26.2743473052979,0.04,1.43,3.34,1.65,1.53,1.84,1.18,1.15,1.22
"WANorth","Shark Bay",113.736831665039,-26.2743473052979,0.04,1.44,3.45,1.61,1.5,1.79,1.17,1.15,1.21
"WANorth","Shark Bay",113.789474487305,-26.2743473052979,0.04,1.45,3.47,1.6,1.49,1.77,1.17,1.15,1.21
"WANorth","Shark Bay",114,-26.2743473052979,0.04,1.46,3.39,1.58,1.47,1.74,1.18,1.16,1.22
"WANorth","Shark Bay",114.157897949219,-26.2743473052979,0.04,1.48,3.39,1.54,1.45,1.69,1.18,1.15,1.21
"QLDSouth","Noosa",153.105270385742,-26.2743473052979,0.04,1.48,2.79,2.59,2.27,3.12,1.31,1.26,1.38
"WANorth","Shark Bay",113.157897949219,-26.2271537780762,0.04,1.22,3.34,3.14,2.69,3.89,1.25,1.21,1.3
"WANorth","Shark Bay",113.526313781738,-26.2271537780762,0.04,1.42,3.35,1.66,1.54,1.85,1.18,1.15,1.22
"WANorth","Shark Bay",113.684211730957,-26.2271537780762,0.04,1.44,3.39,1.63,1.51,1.8,1.17,1.15,1.21
"WANorth","Shark Bay",114,-26.2271537780762,0.04,1.46,3.36,1.58,1.47,1.73,1.19,1.16,1.23
"WANorth","Shark Bay",114.157897949219,-26.2271537780762,0.04,1.48,3.4,1.54,1.45,1.69,1.17,1.15,1.21
"QLDSouth","Noosa",153.105270385742,-26.2271537780762,0.04,1.48,2.82,2.55,2.24,3.06,1.31,1.26,1.38
"WANorth","Shark Bay",113.157897949219,-26.1799411773682,0.04,1.22,3.34,3.13,2.68,3.88,1.25,1.21,1.3
"WANorth","Shark Bay",113.473686218262,-26.1799411773682,0.04,1.41,3.29,1.69,1.56,1.89,1.19,1.16,1.23
"WANorth","Shark Bay",113.631576538086,-26.1799411773682,0.04,1.43,3.38,1.65,1.53,1.83,1.18,1.15,1.21
"WANorth","Shark Bay",114,-26.1799411773682,0.04,1.46,3.35,1.59,1.48,1.75,1.19,1.17,1.24
"WANorth","Shark Bay",114.157897949219,-26.1799411773682,0.04,1.48,3.43,1.55,1.45,1.7,1.18,1.15,1.22
NA,"Noosa",153.157897949219,-26.1799411773682,0.04,1.48,2.81,2.58,2.26,3.1,1.31,1.26,1.39
"WANorth","Shark Bay",113.157897949219,-26.1327075958252,0.04,1.22,3.32,3.1,2.65,3.84,1.25,1.21,1.3
"WANorth","Shark Bay",113.421051025391,-26.1327075958252,0.04,1.39,3.09,1.76,1.62,1.98,1.21,1.17,1.25
"WANorth","Shark Bay",113.578948974609,-26.1327075958252,0.04,1.42,3.34,1.66,1.54,1.84,1.18,1.16,1.22
"WANorth","Shark Bay",113.736839294434,-26.132698059082,0.04,1.41,3.15,1.69,1.56,1.88,1.22,1.19,1.27
"WANorth","Shark Bay",113.789474487305,-26.1327075958252,0.04,1.42,3.17,1.66,1.54,1.85,1.22,1.18,1.26
"WANorth","Shark Bay",114,-26.1327075958252,0.04,1.45,3.35,1.6,1.49,1.76,1.2,1.17,1.24
"WANorth","Shark Bay",114.210525512695,-26.132698059082,0.04,1.48,3.43,1.54,1.45,1.69,1.18,1.15,1.22
"QLDSouth","Gympie",153.157897949219,-26.1327075958252,0.04,1.48,2.81,2.55,2.24,3.06,1.32,1.27,1.4
"WANorth","Shark Bay",113.157897949219,-26.0854568481445,0.04,1.22,3.24,3.06,2.62,3.78,1.26,1.22,1.32
"WANorth","Shark Bay",113.421051025391,-26.0854568481445,0.04,1.37,3.1,1.81,1.66,2.04,1.2,1.17,1.25
"WANorth","Shark Bay",113.526313781738,-26.0854568481445,0.04,1.38,3.16,1.79,1.64,2.02,1.19,1.16,1.23
"WANorth","Shark Bay",113.736839294434,-26.0854568481445,0.04,1.41,3.15,1.7,1.57,1.9,1.22,1.19,1.27
"WANorth","Shark Bay",113.789474487305,-26.0854568481445,0.04,1.42,3.18,1.67,1.55,1.86,1.22,1.18,1.26
"WANorth","Shark Bay",113.947364807129,-26.0854568481445,0.04,1.45,3.28,1.6,1.5,1.77,1.2,1.17,1.24
"WANorth","Carnarvon",114.210517883301,-26.0854568481445,0.04,1.48,3.43,1.55,1.45,1.69,1.18,1.15,1.22
"QLDSouth","Gympie",153.157897949219,-26.0854568481445,0.04,1.48,2.76,2.55,2.23,3.06,1.35,1.29,1.43
"WANorth","Shark Bay",113.105262756348,-26.0381870269775,0.04,1.22,3.23,3.19,2.72,3.97,1.26,1.22,1.32
"WANorth","Shark Bay",113.263160705566,-26.0381851196289,0.04,1.33,3.2,1.97,1.78,2.28,1.22,1.19,1.27
"WANorth","Shark Bay",113.315788269043,-26.0381755828857,0.04,1.34,3.21,1.94,1.75,2.24,1.22,1.19,1.26
"WANorth","Shark Bay",113.368423461914,-26.0381755828857,0.04,1.35,3.23,1.87,1.71,2.14,1.22,1.18,1.26
"WANorth","Shark Bay",113.526313781738,-26.0381870269775,0.04,1.36,3.16,1.83,1.67,2.07,1.19,1.16,1.23
"WANorth","Shark Bay",113.736839294434,-26.0381755828857,0.04,1.4,3.03,1.71,1.58,1.91,1.22,1.18,1.27
"WANorth","Shark Bay",113.842102050781,-26.0381755828857,0.04,1.42,3.2,1.66,1.54,1.84,1.21,1.18,1.26
"WANorth","Shark Bay",113.894737243652,-26.0381851196289,0.04,1.43,3.23,1.64,1.53,1.81,1.21,1.17,1.25
"WANorth","Carnarvon",114.157897949219,-26.0381851196289,0.04,1.47,3.37,1.56,1.47,1.72,1.19,1.16,1.24
NA,"Gympie",153.210525512695,-26.0381755828857,0.04,1.48,2.94,2.55,2.24,3.07,1.3,1.25,1.38
"WANorth","Shark Bay",113.052635192871,-25.9908962249756,0.04,1.21,3.24,3.31,2.81,4.16,1.27,1.23,1.33
"WANorth","Shark Bay",113.210525512695,-25.9908962249756,0.04,1.31,3.17,2.1,1.88,2.48,1.23,1.2,1.28
"WANorth","Shark Bay",113.473670959473,-25.9908962249756,0.04,1.36,3.24,1.86,1.7,2.11,1.22,1.18,1.26
"WANorth","Shark Bay",113.736839294434,-25.9908962249756,0.04,1.4,3.04,1.71,1.58,1.92,1.22,1.18,1.26
"WANorth","Carnarvon",114.157897949219,-25.9908962249756,0.04,1.47,3.37,1.57,1.47,1.72,1.2,1.17,1.24
"QLDSouth","Gympie",153.210525512695,-25.9908962249756,0.04,1.48,2.94,2.53,2.22,3.04,1.31,1.25,1.38
"WANorth","Shark Bay",113,-25.9435882568359,0.04,1.21,3.3,3.43,2.89,4.33,1.25,1.22,1.31
"WANorth","Shark Bay",113.157897949219,-25.9435882568359,0.04,1.29,3.16,2.19,1.94,2.6,1.25,1.21,1.3
"WANorth","Shark Bay",113.789474487305,-25.9435882568359,0.04,1.42,3.09,1.67,1.55,1.86,1.21,1.18,1.25
"WANorth","Carnarvon",114.210525512695,-25.9435787200928,0.04,1.48,3.36,1.55,1.45,1.7,1.19,1.16,1.23
"QLDSouth","Gympie",153.210525512695,-25.9435787200928,0.04,2.35,3.56,2.53,2.22,3.03,1.37,1.31,1.47
"WANorth","Shark Bay",113,-25.89626121521,0.04,1.21,3.19,3.43,2.89,4.34,1.27,1.23,1.33
"WANorth","Shark Bay",113.157897949219,-25.89626121521,0.04,1.29,3.16,2.24,1.98,2.67,1.25,1.21,1.31
"WANorth","Shark Bay",113.473670959473,-25.89626121521,0.04,1.34,3.2,1.94,1.76,2.24,1.23,1.2,1.28
"WANorth","Shark Bay",113.789474487305,-25.89626121521,0.04,1.41,3.09,1.69,1.56,1.88,1.21,1.18,1.25
"WANorth","Carnarvon",114.210517883301,-25.89626121521,0.04,1.47,3.35,1.56,1.46,1.71,1.19,1.16,1.23
"QLDSouth","Gympie",153.157897949219,-25.89626121521,0.04,2.36,3.79,2.48,2.18,2.96,1.29,1.24,1.36
"WANorth","Shark Bay",112.947357177734,-25.848913192749,0.04,1.21,3.28,3.49,2.93,4.43,1.26,1.22,1.32
"WANorth","Shark Bay",113.157897949219,-25.848913192749,0.04,1.28,3.09,2.26,2,2.69,1.26,1.22,1.32
"WANorth","Shark Bay",113.421051025391,-25.848913192749,0.04,1.31,3.17,2.09,1.88,2.45,1.24,1.21,1.3
"WANorth","Shark Bay",113.789474487305,-25.848913192749,0.04,1.4,3.16,1.7,1.58,1.9,1.24,1.2,1.29
"WANorth","Carnarvon",114.157897949219,-25.848913192749,0.04,1.45,3.2,1.6,1.49,1.76,1.19,1.16,1.23
"QLDSouth","Gympie",153.105270385742,-25.848913192749,0.04,2.36,3.8,2.47,2.17,2.95,1.29,1.24,1.36
"WANorth","Shark Bay",112.947364807129,-25.8015384674072,0.04,1.21,3.3,3.46,2.91,4.38,1.25,1.21,1.3
"WANorth","Shark Bay",113.157897949219,-25.8015480041504,0.04,1.28,3.1,2.29,2.03,2.72,1.26,1.22,1.32
"WANorth","Shark Bay",113.421051025391,-25.8015480041504,0.04,1.29,3.16,2.21,1.97,2.61,1.25,1.21,1.3
"WANorth","Shark Bay",113.736839294434,-25.8015384674072,0.04,1.32,3.16,2.03,1.82,2.38,1.25,1.21,1.3
"WANorth","Carnarvon",114.105262756348,-25.8015384674072,0.04,1.43,3.19,1.64,1.52,1.81,1.19,1.16,1.24
"QLDSouth","Fraser Coast",153.105270385742,-25.8015384674072,0.04,2.36,3.67,2.48,2.18,2.97,1.32,1.27,1.4
"WANorth","Shark Bay",112.947357177734,-25.7541637420654,0.04,1.21,3.27,3.45,2.91,4.37,1.25,1.21,1.31
"WANorth","Shark Bay",113.105262756348,-25.7541637420654,0.04,1.27,3.1,2.38,2.09,2.84,1.27,1.23,1.33
"WANorth","Shark Bay",113.421051025391,-25.7541637420654,0.04,1.28,3.12,2.29,2.03,2.73,1.26,1.22,1.31
"WANorth","Shark Bay",113.684211730957,-25.7541637420654,0.04,1.28,3.15,2.28,2,2.75,1.25,1.21,1.3
"WANorth","Carnarvon",114.105255126953,-25.7541637420654,0.04,1.43,3.18,1.63,1.52,1.8,1.2,1.17,1.24
"QLDSouth","Fraser Coast",153.105270385742,-25.7541637420654,0.04,2.35,3.68,2.49,2.19,2.99,1.32,1.27,1.4
NA,"Shark Bay",112.894737243652,-25.7067604064941,0.04,1.2,3.15,3.53,2.96,4.48,1.33,1.28,1.41
"WANorth","Shark Bay",113.105262756348,-25.706750869751,0.04,1.27,3.06,2.4,2.12,2.86,1.31,1.26,1.38
"WANorth","Shark Bay",113.368423461914,-25.706750869751,0.04,1.27,2.56,2.35,2.07,2.8,1.22,1.19,1.28
"WANorth","Shark Bay",113.631576538086,-25.7067604064941,0.04,1.27,2.61,2.38,2.08,2.9,1.21,1.18,1.26
"WANorth","Carnarvon",114.052635192871,-25.7067604064941,0.04,1.41,3.24,1.7,1.58,1.89,1.23,1.19,1.28
"QLDSouth","Fraser Coast",153.105270385742,-25.706750869751,0.04,2.35,3.68,2.5,2.19,3,1.32,1.26,1.39
"WANorth","Shark Bay",112.894737243652,-25.6593379974365,0.04,1.21,3.08,3.46,2.92,4.38,1.34,1.29,1.42
"WANorth","Shark Bay",113.105262756348,-25.6593379974365,0.04,1.27,3.08,2.42,2.14,2.89,1.27,1.23,1.33
"WANorth","Shark Bay",113.368408203125,-25.6593379974365,0.04,1.27,2.55,2.38,2.1,2.84,1.23,1.19,1.28
"WANorth","Shark Bay",113.631576538086,-25.6593379974365,0.04,1.26,2.6,2.45,2.13,2.99,1.21,1.18,1.26
"WANorth","Carnarvon",114,-25.6593379974365,0.04,1.31,2.69,2.06,1.85,2.42,1.2,1.17,1.24
"QLDSouth","Fraser Coast",153.105270385742,-25.6593379974365,0.04,2.35,3.73,2.49,2.18,2.99,1.31,1.26,1.38
"WANorth","Shark Bay",112.894737243652,-25.6118965148926,0.04,1.21,3.11,3.42,2.89,4.31,1.33,1.27,1.41
"WANorth","Shark Bay",113.052635192871,-25.6118965148926,0.04,1.26,3.08,2.46,2.16,2.94,1.27,1.23,1.33
"WANorth","Shark Bay",113.421051025391,-25.6118965148926,0.04,1.27,2.55,2.35,2.08,2.8,1.23,1.19,1.28
"WANorth","Shark Bay",113.578948974609,-25.6118965148926,0.04,1.26,2.57,2.5,2.17,3.06,1.22,1.19,1.27
"WANorth","Carnarvon",114,-25.6118965148926,0.04,1.3,2.67,2.15,1.91,2.55,1.2,1.17,1.25
NA,"Fraser Coast",153.157897949219,-25.6118965148926,0.04,2.35,3.7,2.51,2.2,3.02,1.32,1.26,1.4
"WANorth","Shark Bay",112.894737243652,-25.5644359588623,0.04,1.21,3.07,3.37,2.85,4.24,1.33,1.28,1.41
"WANorth","Shark Bay",113.052635192871,-25.5644359588623,0.04,1.26,2.44,2.55,2.24,3.08,1.27,1.22,1.33
"WANorth","Shark Bay",113.473686218262,-25.5644264221191,0.04,1.25,2.54,2.59,2.24,3.18,1.23,1.2,1.29
