"state","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"NT",136.578948974609,-12.824764251709,1,3.15,3.77,2459076.88,282807.93,52614042.45,8285.26,1994.45,66391.09
"QLDNorth",141.684204101562,-12.824764251709,1,2.99,4.76,36053.89,7091.56,380513.07,27.07,16.68,53.68
"QLDNorth",143.421051025391,-12.824764251709,1,2.77,3.64,1698008285.55,86875258.06,105302048966.81,25651.54,6029.92,194463.11
"QLDNorth",143.473678588867,-12.824764251709,1,2.77,3.81,1981918705.29,100835856.77,122807418897.86,11047.56,2862.01,74070.03
"QLDNorth",143.526321411133,-12.824764251709,1,2.77,3.81,2113620854.19,108540762,128048964380.7,12359.97,3148.2,84903.59
"NT",130.315795898438,-12.7734403610229,1,4.9,6.31,7154314843.13,299230121.28,587026291623.09,67.94,36.46,164.26
"NT",136.631576538086,-12.7734460830688,1,3.15,3.77,2044936.62,243097.87,41601306.87,8105.12,1959.02,64538.21
"QLDNorth",141.736846923828,-12.7734403610229,1,3.01,4.79,28066.54,5732.52,280676.76,25.32,15.77,49.44
"QLDNorth",143.421051025391,-12.7734460830688,1,2.77,3.64,1537344440.27,79668298.86,93715282288.57,25554.38,5990.08,194864.2
"NT",130.315795898438,-12.7221117019653,1,4.9,6.3,6638456939.83,276980286.01,550377925477.62,69.1,37.02,167.38
"NT",136.684204101562,-12.7221174240112,1,3.15,3.76,2355549.75,272726.28,49910606.88,8646.07,2076.5,69311.28
"QLDNorth",141.736846923828,-12.7221117019653,1,3,4.79,33092.83,6578.9,344496.03,25.75,16.03,50.3
"QLDNorth",143.421051025391,-12.7221174240112,1,2.77,3.65,1439098718.82,75110502.45,86961430536.69,25447.6,5951.56,194979.96
"NT",130.315780639648,-12.6707773208618,1,4.91,6.28,4480506235.95,197873612.25,342943225125.02,70.41,37.65,170.93
"NT",136.736846923828,-12.6707773208618,1,3.15,3.81,3044632.06,338923.24,68267810.69,6238.75,1592.14,45488.48
"QLDNorth",143.473678588867,-12.6707773208618,1,2.77,3.64,1815279369.72,93538031.15,110491438252.19,27466.91,6396.83,210903.09
"NT",130.368408203125,-12.6194276809692,1,4.91,6.31,2239079605.39,112883891.38,139924005142.06,65.08,35.3,154.63
"NT",130.421051025391,-12.6194276809692,1,4.91,6.32,2443053236.57,120785999.89,157475061494.23,62.48,34.1,147.11
"NT",130.473678588867,-12.6194276809692,1,4.91,6.08,2447307342.85,120800800.86,158219356372.13,115.62,57.9,306.73
"NT",136.736846923828,-12.6194276809692,1,3.14,3.81,3597451.43,390994.33,83414281.89,6464.5,1638.01,47676.77
"QLDNorth",141.631576538086,-12.6194276809692,1,2.95,4.74,103800.57,17244.91,1403756.35,29.69,18.14,59.42
"QLDNorth",141.684204101562,-12.6194276809692,1,2.97,4.76,74434.97,13010.35,935688.68,27.72,17.12,54.62
"QLDNorth",141.736831665039,-12.6194276809692,1,2.99,4.79,44482.88,8450.69,494422.11,26.45,16.45,51.64
"QLDNorth",141.789474487305,-12.6194276809692,1,3.01,4.81,27822.4,5698.7,276835.55,25.39,15.87,49.24
"QLDNorth",143.473678588867,-12.6194276809692,1,2.77,3.64,2055154749.83,103996197.1,128332132019,28685.42,6619.85,223461.22
"NT",130.526321411133,-12.5680685043335,1,4.91,6.08,2130590843.8,108927277.05,130101568335.21,115.59,57.88,306.72
"NT",136.789474487305,-12.5680685043335,1,3.14,3.89,4459821.11,473212.19,106517121.42,3998.8,1085.3,26800.59
"QLDNorth",141.578948974609,-12.5680675506592,1,2.96,4.73,102487.25,17432.32,1321006.71,30.91,18.8,62.28
"NT",130.526321411133,-12.5166969299316,1,4.92,6.07,1476574543.78,80954548.25,81042268615.59,124.13,61.49,334.51
"NT",136.789474487305,-12.5166969299316,1,3.14,3.8,4924198.36,518512.61,118408151.05,5898.71,1518.67,42460.36
"QLDNorth",141.578948974609,-12.5166921615601,1,2.96,4.77,87721.12,15424.48,1071418.23,28.77,17.69,57.02
"QLDNorth",143.315795898438,-12.5166921615601,1,2.77,3.63,1702328799.8,80890444.57,121881623589.87,33492.15,7224.79,294451.87
"QLDNorth",143.368423461914,-12.5166921615601,1,2.77,3.63,2194132344.69,101887739.39,161034517288.29,34685.02,7498.47,302689.9
"NT",130.578948974609,-12.4653167724609,1,4.93,6.07,466222532.96,30671667.03,19657536786.2,126.68,62.56,342.85
"NT",136,-12.4653167724609,1,3.15,4.39,2995259.84,322123.53,72113973,114.4,58.47,291.76
"NT",136.052627563477,-12.4653167724609,1,3.15,3.63,2497371.23,278321.61,56854846.71,4627.01,1308.6,28058.81
"NT",136.105255126953,-12.4653167724609,1,3.16,3.63,1801542.93,212823.31,37528944.63,4226.98,1221.52,24735.69
"NT",136.157897949219,-12.4653167724609,1,3.16,3.64,1387635.22,172309.12,26750010.19,3828.74,1128.98,21700.57
"NT",136.210525512695,-12.4653167724609,1,3.17,3.64,1243008.02,157810.01,23138919.37,3520.4,1054.78,19463.88
"NT",136.842102050781,-12.4653167724609,1,3.13,3.81,5554779.93,578960.55,134936367.73,5285.45,1388.74,36859.49
"QLDNorth",141.578948974609,-12.4653167724609,1,2.96,4.81,93372.58,16235.81,1160140.37,27.36,16.97,53.57
"QLDNorth",143.315795898438,-12.4653167724609,1,2.77,3.63,1927040926.52,88878644.13,144843333197.61,34714.4,7370.1,314159.41
"NT",130.578948974609,-12.4139251708984,1,4.93,6.06,521507564.87,34257687.54,21878630599.37,134.91,66.02,369.88
"NT",130.736846923828,-12.4139251708984,1,4.91,5.89,2258464509.03,113837698.02,141101466026.15,227.44,103.67,687.4
"NT",136,-12.4139261245728,1,3.14,4.39,3198353.78,343376.5,76814513.45,116.46,59.41,297.72
"NT",136.263153076172,-12.4139251708984,1,3.17,3.64,1218393.94,153968.8,22933316.26,3610.19,1078.05,20051.71
"NT",136.894729614258,-12.4139261245728,1,3.13,3.8,5381583.78,570231.76,126854357.61,6565.19,1667.65,48089.66
"QLDNorth",141.631576538086,-12.4139251708984,1,2.98,4.8,55627.34,10466.47,617045.09,27.41,16.99,53.73
"QLDNorth",143.315795898438,-12.4139251708984,1,2.76,3.63,5187774409.55,196721065.01,529455394053.51,43705.99,8802.68,431147.64
"NT",130.631576538086,-12.3625249862671,1,4.91,5.89,5041263392.78,227273966.74,367599240787.17,255.53,114.23,794.87
"NT",130.684204101562,-12.3625249862671,1,4.91,5.89,3468327629.74,166251189.3,231165349596.5,246.37,110.87,758.64
"NT",130.789474487305,-12.3625249862671,1,4.91,5.9,3148859737.69,151311415.71,210370153160.33,218.88,100.28,656.87
"NT",136,-12.3625249862671,1,3.14,4.39,4314017.47,441144.34,111326915.71,117.64,59.98,300.8
"NT",136.315780639648,-12.3625249862671,1,3.16,3.65,1558286.56,188382.22,31385019.91,3036.9,933.17,16167.25
"NT",136.947372436523,-12.3625249862671,1,3.14,3.81,4011262.55,457406.83,83802398.11,6208.82,1599.82,44382.22
"QLDNorth",141.631576538086,-12.3625249862671,1,2.97,4.79,68143.12,12404.18,793798.26,27.75,17.17,54.51
"QLDNorth",143.315795898438,-12.3625249862671,1,2.75,3.49,17790487545.75,527732352.94,2671802990405.75,216434.59,33106.65,3233732.91
"NT",130.842102050781,-12.311107635498,1,4.91,5.91,3847423332.94,188171173.11,244965311074.63,194.73,90.83,569.41
"NT",130.894729614258,-12.3111133575439,1,4.92,5.34,1570521103.22,88619673.62,81270897823.89,17419.67,4249.28,126694.69
"NT",130.947372436523,-12.311107635498,1,4.92,5.34,887511751.28,54564465.15,40653537445.88,16161.38,3978.55,116153.39
"NT",132,-12.3111133575439,1,4.88,5.69,114283560198.6,3336324504.98,15218817525643.6,610.24,236.63,2341.19
"NT",132.052627563477,-12.3111133575439,1,4.88,5.7,86362132237.68,2645278961.07,10708586027401.8,556.39,218.96,2088.82
"NT",136,-12.3111133575439,1,3.13,4.38,6460985.39,614792.33,186080362.71,120.57,61.29,309.49
"NT",136.315795898438,-12.311107635498,1,3.16,3.65,1478958.95,181917.69,28897409.46,3159.09,966.67,16901.31
"NT",136.947372436523,-12.311107635498,1,3.13,3.88,5619610.04,611843.93,125123602.5,5503.13,1407.72,40454.79
NA,141.631576538086,-12.3111133575439,1,2.96,4.79,78891.98,14022.53,951992.47,28.12,17.37,55.37
"QLDNorth",143.105270385742,-12.311107635498,1,2.77,3.51,1469025870.63,70027371.26,105781348112.77,140817.43,23107.34,1896058.4
"QLDNorth",143.157897949219,-12.3111133575439,1,2.77,3.51,2168780161.53,98806149.81,165408928381.29,149527.66,24327.07,2037603.9
"QLDNorth",143.210525512695,-12.311107635498,1,2.77,3.51,2861729755.7,128331869.75,220170354436.46,143330.99,23575.08,1917307.5
"QLDNorth",143.263153076172,-12.3111133575439,1,2.77,3.5,2579720478.9,122733736.17,178335491326.82,192278.34,29814.65,2825087.84
"NT",130.947372436523,-12.2596874237061,1,4.92,5.34,911730844.32,55949453.72,41831374831.16,16922.64,4136.09,122899.9
"NT",131.421051025391,-12.2596921920776,1,4.84,5.24,293216483279691,2245388695309.53,287009671556212320,84062.37,13918.39,1170630.31
"NT",131.473678588867,-12.2596874237061,1,4.84,5.24,244569793991604,1951024219558.71,224070688373711488,77603.66,13153.82,1036656.15
"NT",131.526321411133,-12.2596921920776,1,4.84,5.25,142120699070681,1256506321792.66,111091824110164480,76843.38,13183.28,1001491.38
"NT",131.578948974609,-12.2596874237061,1,4.84,5.25,80060622507197.8,802132301168.88,51237864276286848,71729.88,12568.43,900415.05
"NT",131.631576538086,-12.2596921920776,1,4.85,5.26,35511304108769.2,414832418581.92,17948565134230982,50090.31,9080.66,607287.26
"NT",131.684204101562,-12.2596921920776,1,4.85,5.52,9051411156239.4,134495843478.26,3186365441098476,1933.22,614.9,9994.96
"NT",131.736846923828,-12.2596874237061,1,4.87,5.6,792863535717.62,16807975320.78,169042553284413,1155.77,403.23,5186.82
"NT",131.789474487305,-12.2596921920776,1,4.87,5.63,809550024038.85,17599860922.71,164141620024136,914.94,334.72,3808.83
"NT",131.947372436523,-12.2596874237061,1,4.88,5.67,96058925485.56,2902300865.74,12131797069686.8,670.44,257.22,2606.33
"NT",132.105270385742,-12.2596874237061,1,4.89,5.66,40130801450.13,1384008006.85,4195546292722.39,709.92,270.29,2788.51
"NT",135.684204101562,-12.2596921920776,1,3.11,4.08,20496400.86,1597925.92,797575688.93,329.55,142.13,1077.5
"NT",135.736846923828,-12.2596874237061,1,3.11,4.09,18933370.72,1501607.43,716549042.86,323.59,140.14,1050.89
"NT",136,-12.2596921920776,1,3.12,4.39,9062481.56,810617.31,287072521.12,121.99,61.92,313.87
"NT",136.210525512695,-12.2596921920776,1,3.15,3.63,1974917.23,234090.33,40534325.27,4798.98,1366.26,28618.67
"NT",136.263153076172,-12.2596921920776,1,3.16,3.64,1656517.97,201536.09,32762358.1,3565.07,1078.45,19314.74
"NT",136.315795898438,-12.2596921920776,1,3.16,3.65,1619273.55,197477.28,31935164.51,3388.33,1026.03,18399.94
"NT",136.947372436523,-12.2596874237061,1,3.12,3.91,13706406.97,1253343.25,400323594.05,5035.27,1317.65,35597.06
"QLDNorth",141.684204101562,-12.2596921920776,1,2.98,4.85,47661.83,9156.86,513931.15,25.44,15.93,49.16
"QLDNorth",143.105270385742,-12.2596874237061,1,2.78,3.51,1198401206.43,58420957.95,83953371746.82,131257.63,21764.14,1741386.37
"NT",130.947357177734,-12.2082605361938,1,4.92,5.33,970215577.27,59784600.81,43984102372.84,18811.62,4516.58,140289.25
"NT",131.368423461914,-12.2082605361938,1,4.84,5.24,303199909865407,2369927638686.03,284089603162142976,89460.78,14545.9,1286622.34
"NT",131.842102050781,-12.2082605361938,1,4.9,5.67,15171306136.04,596416976.07,1325998608846.37,678.98,260.08,2645.1
"NT",131.894729614258,-12.2082605361938,1,4.88,5.65,67576021600.82,2118711561.73,8159161366392.06,753.82,281.55,3061.48
"NT",132.157897949219,-12.2082605361938,1,4.89,5.68,28791152539.67,996593031.52,3063039340041.55,678.09,260.22,2631.98
"NT",135,-12.2082605361938,1,3.1,3.84,30506389.76,2534073.35,1008451922.58,932.32,333.4,4057.85
"NT",135.052627563477,-12.2082605361938,1,3.1,3.84,29583207.73,2466714.65,973099274.04,906.7,325.53,3924.37
"NT",135.105255126953,-12.2082605361938,1,3.11,3.85,25938834.99,2208404.46,827692321.32,875.34,316.02,3758.17
"NT",135.210525512695,-12.2082605361938,1,3.11,3.86,20531786.08,1809137.88,624057788.5,795.02,291.2,3343.55
"NT",135.684204101562,-12.2082614898682,1,3.11,4.08,23556114.71,1793108.08,950274107.42,341.73,146.61,1125.65
"NT",135.789474487305,-12.2082605361938,1,3.11,4.1,17090639.47,1390132.53,620048662.43,314.93,137.3,1011.65
"NT",136,-12.2082614898682,1,3.12,4.37,13883847.58,1181432.78,468215311.85,139.14,69.1,369.57
"NT",136.157897949219,-12.2082614898682,1,3.13,3.62,5816552.23,570445.54,159044464.57,5125.37,1424.78,31892.22
"NT",136.631576538086,-12.2082605361938,1,3.1,3.5,37891348.1,3022335.92,1333213470.51,42423.84,8813.21,394096.9
"NT",136.894729614258,-12.2082605361938,1,3.1,3.8,48449586.07,3539766,1989363474.64,6752.89,1761.92,46639.57
"QLDNorth",141.684204101562,-12.2082614898682,1,2.98,4.85,52613.82,9999.21,574699.7,25.55,16,49.35
"QLDNorth",143.105270385742,-12.2082605361938,1,2.78,3.52,1096165838.42,53763772.08,76433021405.42,120697.4,20272.69,1571772.53
"NT",130.947372436523,-12.156813621521,1,4.93,5.33,718506810.03,47160740.49,29539217425.89,21074.11,4939.62,163287.99
"NT",131.157897949219,-12.1568193435669,1,4.84,5.28,160910388289334,1358752375154.2,136382676348667792,73511.54,14178.14,755728.75
"NT",131.210525512695,-12.156813621521,1,4.84,5.12,119274271055009,1067300633461.03,92376146080199456,3867866.39,393528.84,101862975.05
"NT",131.368423461914,-12.156813621521,1,4.84,5.24,162955739757370,1403466898978.25,132650552186934032,91370.35,14800.32,1321775.18
"NT",132.210525512695,-12.156813621521,1,4.92,5.73,982506892.25,54004607.52,55300884511.09,478.29,194.55,1702.76
"NT",132.263153076172,-12.1568193435669,1,4.96,5.76,48555364.13,4136793.11,1473243511.42,397.68,166.36,1359.94
"NT",132.315795898438,-12.156813621521,1,4.97,5.77,30308523.44,2498146.81,1017992864.86,370.3,155.86,1258.5
"NT",132.368423461914,-12.156813621521,1,4.96,5.77,40261978.07,3188232.63,1429886892.31,361.59,151.84,1237.17
"NT",132.421051025391,-12.1568193435669,1,4.95,5.76,71476055.1,5254778.15,2804077416.39,367.02,153.42,1265.69
"NT",134.947372436523,-12.156813621521,1,3.1,4.18,40869283.23,3200971.9,1481585904.75,238.58,106.46,749.11
"NT",135.263153076172,-12.1568193435669,1,3.11,3.87,16788982.95,1521457.06,490825618.13,765.04,282.22,3182.15
"NT",135.684204101562,-12.1568193435669,1,3.11,4.07,27316300.68,2029294.69,1142535117.2,354.84,151.41,1177.79
"NT",135.736846923828,-12.1568193435669,1,3.11,4.08,22247859.79,1722966.81,870904770.32,338.14,145.68,1105.55
"NT",135.842102050781,-12.156813621521,1,3.12,4.31,13766618.42,1188773.05,450957721.19,161.22,78.81,436.65
"NT",135.894729614258,-12.1568193435669,1,3.12,4.33,10983166.73,1000210.63,329666142.77,147.88,73.24,393.07
"NT",135.947372436523,-12.156813621521,1,3.13,4.35,7831039.98,769730.83,207676781.85,136.63,68.43,357.63
"NT",136.157897949219,-12.1568193435669,1,3.13,3.63,8481673.23,797309.09,244311331.05,4626.78,1313.43,27845.18
"NT",136.631576538086,-12.1568193435669,1,3.09,3.49,73501259.62,5242450.99,3055018374.02,53096.68,10524.3,531633.78
"NT",136.736846923828,-12.156813621521,1,3.09,3.5,62253483.52,4516207.95,2536954011.88,43762.25,8677.57,445671.37
"NT",136.789474487305,-12.1568193435669,1,3.09,3.83,61565708.42,4441026.25,2539985646.31,6459.62,1679.38,45140.73
"NT",136.842102050781,-12.156813621521,1,3.09,3.85,59489089.67,4278473.99,2476329175.67,5561.48,1488.71,37114.79
"QLDNorth",141.736846923828,-12.156813621521,1,3,4.83,29948.8,6281.77,281594.61,25.92,16.18,50.3
"QLDNorth",143.105270385742,-12.1568193435669,1,2.78,3.52,1006234852.39,49456430.48,70372809898.67,109899.31,18745.86,1398757.04
"NT",131,-12.1053676605225,1,4.9,5.32,17214272506.5,645151909.76,1633471662394.48,19744.67,4628.45,153811.57
"NT",131.052627563477,-12.1053676605225,1,4.87,5.3,370734181585.15,8176622882.62,77671577968332.2,35960.8,7660.26,322253
"NT",131.105270385742,-12.1053628921509,1,4.86,5.28,4988637681677.52,76750586247.03,1719603966716870,58889.45,11675.24,583979.28
"NT",131.210525512695,-12.1053628921509,1,4.84,5.13,291644901326857,2233621814031.65,285534088199914688,2976275.85,312678.22,75213586.86
"NT",131.368423461914,-12.1053628921509,1,4.84,5.24,68571935257245.6,681371336660.17,45179600170769928,95794.58,15413.21,1398697.45
"NT",132.473678588867,-12.1053628921509,1,4.93,5.72,756642206.3,41081033.67,44511674362.79,502.28,199.33,1871.04
"NT",132.526321411133,-12.1053676605225,1,4.9,5.61,9663788708.14,356135312.58,991029855339.99,974.31,349.54,4195.88
"NT",132.578948974609,-12.1053628921509,1,4.88,5.6,69329981242.11,1844777200.97,11506797853745.4,1011.57,360.58,4398.51
"NT",132.631576538086,-12.1053676605225,1,4.88,5.6,179732523530.84,4017996750.2,38937625024369.8,1010.69,360.09,4399.51
"NT",134.947372436523,-12.1053628921509,1,3.1,4.19,34221696.95,2742430.81,1203181843.92,237.4,106.04,744.2
"NT",135.315795898438,-12.1053628921509,1,3.12,3.88,12341373.89,1172093.98,337309389.94,718.05,268.08,2931.6
"NT",135.789474487305,-12.1053686141968,1,3.11,4.29,18278821.79,1485895.25,659846808.49,174.1,84.15,479.12
"NT",136.105270385742,-12.1053628921509,1,3.13,4.38,8538764.66,799761.45,247622937.27,133.71,67.13,348.86
"NT",136.631576538086,-12.1053676605225,1,3.08,3.48,165397984.94,10200187.94,8577557664.9,71764.11,13280.27,804055.58
"QLDNorth",141.736846923828,-12.1053628921509,1,3,4.81,32886.5,6846.54,311258.63,26.57,16.53,51.8
"QLDNorth",143.157897949219,-12.1053676605225,1,2.76,3.52,10081442204.08,334005440.59,1273557351278.76,118459.77,19985.49,1531263.34
"NT",131.263153076172,-12.0539064407349,1,4.83,5.16,2046911883311267,12690074699037,2590147671853808640,952011.72,113259.68,20759501.53
"NT",131.315780639648,-12.0539064407349,1,4.83,5.19,3388839215957018,20057723194501.1,4509253734240730624,437736.71,58761.61,8010917.62
"NT",132.631576538086,-12.0539073944092,1,4.88,5.6,117681443056.69,2904247032.58,21698731006242.7,983.16,351.88,4250.83
"NT",134.368423461914,-12.0539064407349,1,3.05,4.1,3556500647.94,157039290.56,277217364951.29,418.8,167.74,1556.67
"NT",134.421051025391,-12.0539064407349,1,3.04,4.11,4277001578.04,182121249.26,352687018456.18,398.58,161.06,1461.67
"NT",134.473678588867,-12.0539064407349,1,3.04,4.14,5107136346.57,209992212.82,444665337724.4,344.87,143.56,1206.11
"NT",134.526321411133,-12.0539064407349,1,3.04,4.17,5409701957.97,218040487.21,487546778215.31,310.56,132.18,1048.01
"NT",134.578948974609,-12.0539064407349,1,3.04,4.19,6068314945.58,235106842.45,585693171375.92,272.45,119.01,882.72
"NT",134.947372436523,-12.0539064407349,1,3.11,4.2,20488917.88,1788413.31,634596206.48,230.34,103.26,718.73
"NT",135.368423461914,-12.0539064407349,1,3.12,3.89,14616226.07,1319341.5,435676046.03,770.46,283.54,3218.24
"NT",135.421051025391,-12.0539064407349,1,3.11,3.9,15998663.47,1411987.7,494967931.39,745.79,275.51,3100.31
"NT",135.473678588867,-12.0539064407349,1,3.11,3.91,16576295.52,1447353.15,522373850.03,680.26,255.25,2762.7
"NT",135.842102050781,-12.0539064407349,1,3.11,4.31,18226121.69,1503175.4,639029026.97,163.3,79.82,441.95
"NT",136.105255126953,-12.0539064407349,1,3.11,4.35,16853658.71,1401452.83,585259073.94,148.39,73.3,396.33
"NT",136.578948974609,-12.0539064407349,1,3.08,3.48,142246355.88,9034823.21,7044831440.67,71289.88,13025.55,820473.78
"QLDNorth",141.789474487305,-12.0539064407349,1,3.02,4.84,19438.66,4428.57,160633.54,24.97,15.68,48.08
"QLDNorth",143.157897949219,-12.0539073944092,1,2.75,3.48,30551114347.56,838392567.31,5117794636347.11,214428.28,32752.16,3216335.92
"NT",132.631576538086,-12.0024356842041,1,4.89,5.6,36373284436.75,1125906499.4,4721818398250.44,953.85,343.03,4095.3
"NT",134.210525512695,-12.0024356842041,1,3.04,4.04,4893471409.17,206867316.1,404949634230.59,622.12,231,2604.06
"NT",134.263153076172,-12.0024356842041,1,3.04,4.05,4719501046.62,200896287.39,386424780829.54,560.51,212.21,2276.33
"NT",134.315780639648,-12.0024356842041,1,3.04,4.06,4475684838.45,191872931.58,362940299280.87,522.47,200.5,2077.16
"NT",134.631576538086,-12.0024356842041,1,3.03,4.21,13677132244.91,445089470.22,1744075130456.06,242.2,107.95,761.29
"NT",134.842102050781,-12.0024356842041,1,3.05,4.29,2629637452.8,117956553.45,203576867862.07,164.13,78.13,467.64
"NT",134.894729614258,-12.0024356842041,1,3.05,4.28,1725767417.98,77329052.05,138632108293.24,169.86,80.39,488.16
"NT",135.526321411133,-12.0024356842041,1,3.11,3.99,18604728.92,1571042.57,620754442.9,528.89,205.9,2038.9
"NT",135.842102050781,-12.0024356842041,1,3.1,4.31,37784419.69,2827856.14,1510739888.1,172.53,83.76,471.05
"NT",136.157897949219,-12.0024356842041,1,3.11,3.54,22191556.3,1800048.16,790620136.43,20072.12,4413.84,177855.76
"NT",136.578948974609,-12.0024356842041,1,3.08,3.47,227637691.06,12864291.52,13690351385.27,80417.46,14402.89,953440.68
"QLDNorth",141.789474487305,-12.0024356842041,1,3.02,4.85,20692.99,4703.67,170815.76,25.2,15.82,48.48
"QLDNorth",143.157897949219,-12.0024356842041,1,2.74,3.4,43141272119.15,1139575564.1,7569937876026.35,811349.64,104185.9,15336717.2
"NT",130.947357177734,-11.9509544372559,1,4.91,5.33,2872592793.33,147640777,169974253539.5,18562.77,4379.65,143503.61
"NT",131,-11.9509553909302,1,4.9,5.32,15264020024.63,616894242.63,1265168280692.46,21493.96,4973.24,170615.23
"NT",132.631576538086,-11.9509553909302,1,4.9,5.6,14086491426.16,514264330.79,1427930915802.7,976.97,350.51,4205.9
"NT",134.210525512695,-11.9509544372559,1,3.04,4.04,6901156514.03,276924499.59,615335207497.67,636.5,235.73,2672.6
"NT",134.684204101562,-11.9509544372559,1,3.03,4.27,33965424532.06,941112557.7,5527539096214.88,189.63,87.75,564.72
"NT",134.736831665039,-11.9509544372559,1,3.03,4.32,15711072629.89,528667237.07,1852597751523.87,144.35,69.87,402.25
"NT",134.789474487305,-11.9509544372559,1,3.05,4.34,2784534290.16,123633968.86,218929294092.87,136.24,66.77,372.13
"NT",135.578948974609,-11.9509544372559,1,3.1,3.97,38544924.37,2857329.68,1568486728.06,665.88,250.09,2704.38
"NT",135.631576538086,-11.9509544372559,1,3.1,3.97,36744892.34,2754321.84,1468233476.71,664.13,249.59,2694.62
"NT",135.842102050781,-11.9509544372559,1,3.1,4.28,32272910,2470188.72,1250555936.63,201.48,95.47,569.73
"NT",136.210525512695,-11.9509544372559,1,3.11,3.52,28350778.4,2115524.87,1170881138.35,30245.13,6256.34,292391.93
"NT",136.263153076172,-11.9509544372559,1,3.1,3.52,38575865.8,2709962.11,1752173981.8,35043.62,7060.59,352726.24
"NT",136.315780639648,-11.9509544372559,1,3.1,3.52,40892770.35,2831915.67,1902498473.77,35387.73,7120.73,356806.28
"NT",136.368423461914,-11.9509544372559,1,3.1,3.52,40258627.52,2794961.97,1866156247.65,33726.5,6857.61,334331.44
"NT",136.526321411133,-11.9509544372559,1,3.06,3.48,689864737.96,31354977.91,58470057141.04,74559.4,13413.82,882211.15
"QLDNorth",141.842102050781,-11.9509544372559,1,3.04,4.81,12593.66,3113.82,91662.06,26.84,16.74,52.06
"QLDNorth",141.894729614258,-11.9509544372559,1,3.06,4.84,9072.11,2349.89,61884.87,25.28,15.88,48.53
"QLDNorth",143.157897949219,-11.9509553909302,1,2.74,3.31,106670045658.96,2711398463.49,18702165203688.3,3909260,397790.72,102824669.91
"NT",130.473678588867,-11.8994636535645,1,4.92,5.7,1526545561.18,83581477.06,83799419448.66,868.55,331.89,3331.08
"NT",130.526321411133,-11.8994636535645,1,4.93,5.64,698363236.03,43510539.95,31721646540.33,1195.49,435.66,4904.46
"NT",130.789474487305,-11.8994636535645,1,4.91,5.69,4295563913.82,215730116.84,258190311098.61,701.96,275.49,2598.71
"NT",130.842102050781,-11.8994636535645,1,4.92,5.71,1977714626,111430206.76,101021050577.52,625.5,248.73,2277.69
"NT",130.894729614258,-11.8994636535645,1,4.92,5.34,789404678.69,50719571.58,33560430855.68,17462.46,4228.11,128868.11
"NT",131.052627563477,-11.8994636535645,1,4.85,5.3,54237636446276,517796282877.11,39482044094432976,39076.72,8269.74,352250.5
"NT",132.631576538086,-11.8994636535645,1,4.9,5.6,5852817499.01,253522722.51,455730198376.58,976.97,352.01,4169.7
"NT",133.894729614258,-11.8994636535645,1,3.05,4.06,2035222819.58,90452021.31,163877844931.01,517.98,197.39,2091.41
"NT",133.947357177734,-11.8994636535645,1,3.04,4.04,4467147325.04,174702143.14,434180416237.8,622.41,228.49,2668.08
"NT",134.157897949219,-11.8994636535645,1,3.04,4.04,9418029244.19,350460006.18,949564606081.61,616.63,229.4,2573.07
"NT",135.736831665039,-11.8994636535645,1,3.09,4.15,71931290.35,4876301.84,3317383489.22,328.12,139.99,1096.58
"NT",135.789474487305,-11.8994636535645,1,3.09,4.17,77909618.72,5345805.34,3481770329.08,319.76,137.78,1050.12
"NT",136.368423461914,-11.8994636535645,1,3.09,3.51,71209028.03,4475562.97,3839119724.83,40093.04,7962.53,410390.8
"NT",136.526321411133,-11.8994636535645,1,3.06,3.64,603126965.29,27682513.11,50742349024.62,83854.12,15298.84,953352.48
"QLDNorth",141.894729614258,-11.8994636535645,1,3.05,4.82,10558.47,2677.33,74180.58,26.05,16.3,50.29
"QLDNorth",142.947372436523,-11.8994636535645,1,2.76,3.33,4432800296.41,175226882.32,422020242546,1291917.11,162617.84,24385441.34
"QLDNorth",143,-11.8994636535645,1,2.75,3.33,12289691728.5,413629995.88,1478649516203.88,1271578.67,161379.67,23641127
"QLDNorth",143.052627563477,-11.8994636535645,1,2.75,3.33,28097741990.06,827684621.89,4110838420574.15,993657.96,131941.01,17237386.98
"QLDNorth",143.105255126953,-11.8994636535645,1,2.75,3.33,22765843097.81,729515044.68,2867767973329.83,1353306.94,168673.29,25950389.73
"NT",130.052627563477,-11.8479633331299,1,4.9,6.1,12473270893.94,494619709.15,1087768193289.41,140.8,70.7,365.78
"NT",130.105270385742,-11.8479633331299,1,4.89,6.1,40748954639.59,1303939971.7,4914220556653.74,135.33,68.38,348.46
"NT",130.157897949219,-11.8479633331299,1,4.89,5.74,42796770991.4,1306229127.79,5637306287283.47,720.12,290.62,2521.04
"NT",130.210525512695,-11.8479633331299,1,4.9,5.74,13283839891.91,482116114.05,1368404291597.79,694.09,281.77,2409.21
"NT",130.263153076172,-11.8479633331299,1,4.9,5.66,8045331525.15,338766098.21,645973509044.43,1047.15,398.77,3985.31
"NT",130.315795898438,-11.8479633331299,1,4.92,5.65,2036733882.78,113856996.37,105367328477.2,1188.39,441.85,4691.44
"NT",130.368423461914,-11.8479633331299,1,4.92,5.76,1153635854.66,70039405.53,53146092718.31,560.53,229.8,1939.85
