"longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
138.736846923828,-35.556396484375,0.38,2.1,3.22,26.53,17.49,46.37,9.95,7.1,16.04
139.052627563477,-35.556396484375,0.38,2.15,3.71,19.77,13.45,33.24,6.46,4.93,9.44
150.421051025391,-35.556396484375,0.38,1.65,3.59,28567.17,6006.26,268490.3,4.18,3.4,5.6
138.105270385742,-35.5135650634766,0.38,2.22,3.2,14.5,10.34,22.81,5.05,4.07,6.79
138.789474487305,-35.5135765075684,0.38,2.11,3.37,24.86,16.53,42.98,8.52,6.23,13.29
138.842102050781,-35.5135765075684,0.38,2.11,3.38,23.91,15.97,41.12,8.48,6.2,13.2
138.894729614258,-35.5135765075684,0.38,2.12,3.38,23,15.41,39.39,8.47,6.2,13.17
139.105270385742,-35.5135650634766,0.38,2.17,3.72,17.97,12.31,29.99,6.39,4.89,9.32
150.421051025391,-35.5135765075684,0.38,1.65,3.6,29101.8,6101.09,274657.67,4.16,3.38,5.55
138.157897949219,-35.4707374572754,0.38,2.22,3.31,14.31,10.22,22.46,4.52,3.7,5.94
138.263153076172,-35.4707374572754,0.38,2.23,3.31,13.56,9.73,21.13,4.4,3.61,5.75
138.947372436523,-35.4707260131836,0.38,2.14,3.39,20.74,13.99,35.32,8.26,6.06,12.77
139.157897949219,-35.4707374572754,0.38,2.19,3.73,16.32,11.32,26.8,6.26,4.81,9.08
139.210525512695,-35.4707260131836,0.38,2.2,3.74,15.36,10.74,24.93,6.16,4.74,8.9
139.263153076172,-35.4707374572754,0.38,2.22,3.75,14.53,10.24,23.33,6.04,4.66,8.68
150.421051025391,-35.4707374572754,0.38,1.65,3.73,28640.93,6019.21,269353.14,3.94,3.23,5.21
138.263153076172,-35.4278717041016,0.38,2.24,3.31,13.48,9.7,20.97,4.39,3.61,5.74
138.947372436523,-35.4278717041016,0.38,2.15,3.4,20.12,13.59,34.21,8.17,6.01,12.6
139.315780639648,-35.4278717041016,0.38,2.22,3.75,14.25,10.05,22.89,5.97,4.62,8.56
150.473678588867,-35.4278717041016,0.38,1.68,3.63,30479.74,6345.63,290542.66,4.17,3.39,5.59
138.315780639648,-35.3849868774414,0.38,2.24,3.32,13.15,9.49,20.36,4.36,3.59,5.69
139,-35.3849868774414,0.38,2.16,3.41,18.72,12.74,31.54,7.95,5.88,12.18
139.052627563477,-35.3849868774414,0.38,2.17,3.72,17.81,12.2,29.74,6.43,4.91,9.38
139.105255126953,-35.3849868774414,0.38,2.18,3.72,16.9,11.66,27.94,6.34,4.85,9.21
139.315780639648,-35.3849868774414,0.38,2.22,3.76,14.11,9.96,22.65,5.96,4.61,8.55
150.473678588867,-35.3849868774414,0.38,1.68,3.64,30199.82,6304.06,286554.24,4.13,3.36,5.53
138.368423461914,-35.3420639038086,0.38,2.25,3.4,12.67,9.19,19.5,4.01,3.34,5.13
139.157897949219,-35.3420753479004,0.38,2.2,3.74,15.62,10.89,25.49,6.19,4.76,8.95
139.210525512695,-35.3420753479004,0.38,2.21,3.74,15.04,10.53,24.38,6.12,4.71,8.82
139.263153076172,-35.3420753479004,0.38,2.22,3.75,14.38,10.13,23.14,6.03,4.66,8.68
150.473678588867,-35.3420753479004,0.38,1.68,3.72,29245.91,6141.95,274902.12,4,3.26,5.34
136.894729614258,-35.299144744873,0.38,2.59,4.93,26.68,17.67,46.25,3.34,2.83,4.18
136.947372436523,-35.299144744873,0.38,2.59,4.59,25.3,16.9,43.36,3.65,3.06,4.64
138.421051025391,-35.299144744873,0.38,2.26,3.44,12.12,8.83,18.51,3.8,3.19,4.8
150.526321411133,-35.299144744873,0.38,1.68,3.53,29091.8,6103.51,274153.04,4.37,3.52,5.94
136.842102050781,-35.256175994873,0.38,2.58,5.1,26.9,17.74,46.95,3.23,2.75,4.01
137,-35.2561874389648,0.38,2.61,4.41,22.92,15.53,38.45,3.81,3.18,4.88
137.052627563477,-35.2561874389648,0.38,2.62,3.81,21.71,14.82,36.07,4.94,4,6.6
137.105270385742,-35.2561874389648,0.38,2.63,3.82,20.82,14.31,34.26,4.9,3.97,6.54
137.157897949219,-35.2561874389648,0.38,2.63,3.83,20.73,14.27,34.01,4.86,3.95,6.47
138.421051025391,-35.2561874389648,0.38,2.26,3.44,12.15,8.85,18.55,3.8,3.19,4.8
150.578948974609,-35.256175994873,0.38,1.68,3.77,32071.81,6626.42,309059.23,3.89,3.18,5.17
136.842102050781,-35.2131996154785,0.38,2.59,4.99,26.27,17.35,45.78,3.3,2.81,4.11
137.210525512695,-35.2132110595703,0.38,2.63,3.84,20.71,14.29,33.86,4.79,3.9,6.34
138.421051025391,-35.2132110595703,0.38,3.03,4.2,12.11,8.83,18.49,3.79,3.18,4.78
150.578948974609,-35.2132110595703,0.38,1.68,3.34,30029.07,6264.2,285483.86,5.16,4.05,7.27
150.631576538086,-35.2132110595703,0.38,1.68,3.33,32013.97,6632.53,306823.62,5.19,4.07,7.32
150.684204101562,-35.2132110595703,0.38,1.68,3.65,34779.53,7137.94,337203.57,4.29,3.46,5.83
150.736846923828,-35.2132110595703,0.38,1.67,3.91,40940.72,8204.34,410542.71,3.76,3.09,4.99
117.57893371582,-35.1702117919922,0.38,1.59,4.68,104.64,58.8,225.18,3.09,2.68,3.73
117.631576538086,-35.1702117919922,0.38,1.59,4.69,107.12,60.11,230.78,3.09,2.68,3.72
136.842086791992,-35.1702117919922,0.38,2.59,4.58,25.93,17.15,45.15,3.49,2.95,4.38
137.263153076172,-35.1702117919922,0.38,2.63,3.86,20.22,13.99,32.94,4.7,3.84,6.18
137.315780639648,-35.1702117919922,0.38,2.64,3.86,19.55,13.58,31.72,4.62,3.77,6.07
137.368408203125,-35.1702117919922,0.38,2.65,3.87,18.99,13.23,30.67,4.54,3.72,5.95
137.57893371582,-35.1702117919922,0.38,2.66,3.92,18.17,12.69,29.27,4.14,3.44,5.3
137.631576538086,-35.1702117919922,0.38,2.66,3.95,17.77,12.44,28.56,4.01,3.35,5.09
137.684204101562,-35.1702117919922,0.38,2.67,3.95,17.41,12.2,27.93,3.88,3.26,4.89
150.789474487305,-35.1702117919922,0.38,1.67,3.98,48473.58,9518.66,498812.53,3.75,3.09,4.95
117.526313781738,-35.1271858215332,0.38,1.61,4.58,79.11,45.98,162.85,3.13,2.72,3.78
117.684211730957,-35.1271858215332,0.38,1.58,4.28,115.4,64.37,250.26,3.46,2.96,4.26
117.842102050781,-35.1271858215332,0.38,1.58,4.36,114.98,64.17,249.16,3.39,2.91,4.18
117.947364807129,-35.1271858215332,0.38,1.58,4.21,123.81,68.46,271.66,3.58,3.05,4.45
136.894729614258,-35.1271858215332,0.38,2.6,4.61,23.78,15.9,40.78,3.38,2.87,4.21
137.421051025391,-35.1271858215332,0.38,2.65,3.89,18.81,13.11,30.34,4.42,3.64,5.75
137.473678588867,-35.1271858215332,0.38,2.66,3.91,18.2,12.73,29.27,4.33,3.57,5.61
137.526321411133,-35.1271858215332,0.38,2.66,3.92,17.58,12.33,28.15,4.23,3.51,5.46
137.736846923828,-35.1271858215332,0.38,2.67,3.75,16.84,11.85,26.88,4.47,3.68,5.79
138.421051025391,-35.1271858215332,0.38,3.03,4.2,11.86,8.67,18.03,3.79,3.18,4.78
150.789474487305,-35.1271858215332,0.38,1.67,3.66,46835.66,9279.43,474745.17,4.37,3.51,5.97
116.526313781738,-35.0841407775879,0.38,1.64,4.76,61.3,36.61,121.98,3.14,2.72,3.81
116.578948974609,-35.0841407775879,0.38,1.64,4.58,59.24,35.56,117.03,3.28,2.82,4.01
116.631576538086,-35.0841407775879,0.38,1.65,4.59,57.09,34.47,111.8,3.26,2.81,3.98
116.684211730957,-35.0841407775879,0.38,1.64,4.39,58.09,35.01,114.01,3.4,2.91,4.18
116.842102050781,-35.0841407775879,0.38,1.64,4.13,59.75,35.94,117.48,3.67,3.11,4.58
116.894737243652,-35.0841407775879,0.38,1.64,4.14,60.13,36.16,118.28,3.66,3.1,4.56
116.947364807129,-35.0841407775879,0.38,1.64,4.11,61.57,36.92,121.56,3.78,3.19,4.75
117,-35.0841407775879,0.38,1.63,4.05,64.03,38.21,127.28,3.92,3.29,4.96
117.052635192871,-35.0841407775879,0.38,1.63,4.17,67.8,40.13,136.25,3.78,3.19,4.74
117.105262756348,-35.0841407775879,0.38,1.62,4.11,73.19,42.84,149.41,3.84,3.24,4.82
117.421051025391,-35.0841407775879,0.38,1.62,4.19,78.15,45.48,160.63,3.53,3.02,4.35
117.473686218262,-35.0841407775879,0.38,1.62,4.61,71.53,42.15,144.5,3.07,2.67,3.7
117.684211730957,-35.0841407775879,0.38,1.58,3.12,119.74,66.52,261.03,5.95,4.72,8.14
117.736839294434,-35.0841407775879,0.38,1.59,3.12,111.76,62.57,241.2,5.87,4.66,8.01
117.789474487305,-35.0841407775879,0.38,1.59,3.13,104.88,59.12,224.41,5.79,4.61,7.88
118,-35.0841407775879,0.38,1.57,4.02,129.97,71.5,287,3.85,3.25,4.84
136.894729614258,-35.0841407775879,0.38,2.61,4.69,23.43,15.71,40.03,3.42,2.91,4.28
137.789474487305,-35.0841407775879,0.38,2.69,3.56,15.64,11.11,24.67,5.2,4.2,6.95
116.473686218262,-35.041072845459,0.38,1.64,4.84,59.01,35.35,117.03,3.05,2.65,3.69
116.789474487305,-35.041072845459,0.38,1.66,4.17,50.82,31.22,97.11,3.54,3.02,4.37
117.157897949219,-35.041072845459,0.38,1.62,4.14,77.92,45.2,161.08,3.76,3.18,4.7
117.210525512695,-35.041072845459,0.38,1.62,4.09,75.51,44.02,154.99,3.72,3.16,4.64
117.263160705566,-35.041072845459,0.38,1.62,4.17,76.02,44.3,156.1,3.54,3.02,4.37
117.315788269043,-35.041072845459,0.38,1.62,4.19,74.19,43.4,151.45,3.51,3,4.33
117.368423461914,-35.041072845459,0.38,1.63,4.22,69.87,41.23,140.96,3.44,2.95,4.23
118.052635192871,-35.041072845459,0.38,1.57,3.35,129.44,71.28,285.36,5.29,4.26,7.08
118.105262756348,-35.041072845459,0.38,1.57,3.79,132.4,72.63,293.54,4.33,3.58,5.6
136.894729614258,-35.041072845459,0.38,2.61,4.68,23.03,15.49,39.18,3.44,2.92,4.3
138.473678588867,-35.0410614013672,0.38,3.05,4.21,11.09,8.18,16.66,3.73,3.14,4.7
150.736846923828,-35.041072845459,0.38,1.67,3.69,49670.61,9802.16,504831.73,4.28,3.45,5.82
116.421051025391,-34.9979820251465,0.38,1.65,4.71,55.35,33.46,108.37,3.2,2.76,3.9
118.157897949219,-34.9979820251465,0.38,1.57,3.07,137.89,75.28,307.64,6.38,4.99,8.91
118.210510253906,-34.9979820251465,0.38,1.57,3.51,140.91,76.64,316.08,4.99,4.04,6.63
135.947357177734,-34.9979820251465,0.38,2.18,4.47,37.39,23.57,69.42,4.31,3.52,5.69
136,-34.9979820251465,0.38,2.17,3.74,39.86,24.92,74.88,6.47,5.01,9.2
136.947357177734,-34.9979820251465,0.38,2.62,4.57,22.21,15,37.54,3.33,2.84,4.12
138.473663330078,-34.9979820251465,0.38,3.05,4.16,11.08,8.18,16.63,3.86,3.24,4.89
150.789474487305,-34.9979820251465,0.38,1.59,3.65,54433.42,10542.17,570056.59,4.07,3.33,5.39
116.368423461914,-34.9548645019531,0.38,1.66,4.34,51.85,31.64,100.25,3.67,3.11,4.59
118.263160705566,-34.9548645019531,0.38,1.56,3.64,152.12,81.87,346.21,4.65,3.81,6.1
118.315788269043,-34.9548645019531,0.38,1.56,3.35,155.1,83.18,354.78,5.68,4.54,7.71
118.368423461914,-34.9548645019531,0.38,1.55,3.38,173.35,91.52,405.31,5.61,4.48,7.58
118.421051025391,-34.9548645019531,0.38,1.54,3.37,204.67,105.49,494.8,5.68,4.53,7.69
135.631576538086,-34.9548645019531,0.38,2.17,4.9,39.94,25,74.82,3.5,2.95,4.44
135.684204101562,-34.9548645019531,0.38,2.18,3.46,38.06,23.97,70.74,8.84,6.42,13.91
135.894729614258,-34.9548645019531,0.38,2.2,4.23,32.89,21.07,59.84,5.12,4.06,7.08
136.052627563477,-34.9548645019531,0.38,2.16,3.6,46.56,28.39,90.65,7.46,5.67,10.91
136.947372436523,-34.9548530578613,0.38,2.62,4.56,22.21,15.01,37.52,3.3,2.82,4.07
137.842102050781,-34.9548530578613,0.38,2.7,3.13,14.94,10.66,23.44,8.23,6.25,11.96
138.473678588867,-34.9548530578613,0.38,3.05,4.17,11.12,8.2,16.72,3.84,3.22,4.86
150.789474487305,-34.9548645019531,0.38,1.58,2.88,62431.53,11804.01,678115.92,8.21,6.02,12.76
116.263160705566,-34.9117279052734,0.38,1.65,4.5,55.01,33.31,107.38,3.44,2.94,4.24
116.315788269043,-34.9117279052734,0.38,1.66,4.36,50.63,31,97.43,3.61,3.07,4.5
118.473686218262,-34.9117164611816,0.38,1.53,3.43,268.76,133.3,685.11,5.54,4.44,7.49
135.578948974609,-34.9117279052734,0.38,2.19,4.93,34.77,22.15,63.64,3.4,2.88,4.29
135.736846923828,-34.9117279052734,0.38,2.2,3.47,34.23,21.85,62.5,8.6,6.27,13.45
135.789474487305,-34.9117279052734,0.38,2.2,3.98,32.55,20.89,59,6.13,4.72,8.85
135.842102050781,-34.9117279052734,0.38,2.21,4.24,31.09,20.06,55.96,5.06,4.01,6.98
136.052627563477,-34.9117279052734,0.38,2.15,3.6,47.21,28.72,92.22,7.51,5.7,10.99
137,-34.9117279052734,0.38,2.62,4.26,21.98,14.86,37.12,3.73,3.14,4.72
137.421051025391,-34.9117279052734,0.38,2.68,4.28,15.94,11.15,25.83,3.51,2.98,4.39
137.842102050781,-34.9117164611816,0.38,2.7,3.13,14.95,10.66,23.45,8.24,6.25,11.97
138.473678588867,-34.9117164611816,0.38,3.05,3.98,11.19,8.24,16.84,4.28,3.55,5.53
150.789474487305,-34.9117279052734,0.38,1.58,2.89,70552.58,13059.77,791281.59,8.14,5.98,12.63
116.052635192871,-34.8685684204102,0.38,1.64,4.5,61.43,36.49,123.36,3.39,2.91,4.16
116.105247497559,-34.8685684204102,0.38,1.64,4.69,61.35,36.5,122.86,3.2,2.76,3.89
116.157897949219,-34.8685684204102,0.38,1.64,4.7,58.47,35.04,115.92,3.17,2.74,3.85
116.210510253906,-34.8685684204102,0.38,1.65,4.6,53.54,32.48,104.38,3.24,2.79,3.96
118.473686218262,-34.8685684204102,0.38,1.52,2.67,293.53,143.93,759.93,9.74,7.16,14.85
135.526321411133,-34.8685684204102,0.38,2.21,4.67,31.88,20.54,57.44,3.62,3.04,4.6
137.052627563477,-34.8685684204102,0.38,2.62,4.26,21.83,14.77,36.87,3.71,3.12,4.68
137.105255126953,-34.8685684204102,0.38,2.62,4.22,21.34,14.46,35.96,3.75,3.15,4.73
137.157897949219,-34.8685684204102,0.38,2.63,4.23,20.7,14.07,34.78,3.72,3.13,4.69
137.210510253906,-34.8685684204102,0.38,2.64,4.25,19.59,13.39,32.66,3.67,3.1,4.61
137.263153076172,-34.8685684204102,0.38,2.66,4.24,18.09,12.5,29.75,3.64,3.08,4.57
137.315780639648,-34.8685684204102,0.38,2.67,4.26,17.02,11.84,27.7,3.58,3.03,4.48
137.421051025391,-34.8685684204102,0.38,2.69,4.21,15.33,10.79,24.6,3.58,3.03,4.48
137.842102050781,-34.8685684204102,0.38,2.7,3.05,14.84,10.6,23.24,9.22,6.91,13.62
150.789474487305,-34.8685684204102,0.38,1.58,2.98,77025.21,14062.27,881451.89,6.6,4.99,9.79
115.947364807129,-34.8253746032715,0.38,1.72,4.85,47.04,28.7,91.4,2.99,2.6,3.62
118.473686218262,-34.8253746032715,0.38,1.52,2.44,324.91,157.05,858.04,13.25,9.23,21.88
135.473678588867,-34.8253860473633,0.38,2.22,4.37,29.77,19.37,52.95,4.13,3.4,5.41
136.052627563477,-34.8253860473633,0.38,2.16,2.9,44.45,27.22,86.12,10.8,7.93,16.41
137.421051025391,-34.8253860473633,0.38,2.7,4.22,15.15,10.69,24.22,3.56,3.02,4.45
137.894729614258,-34.8253860473633,0.38,2.71,3.06,14.57,10.42,22.81,9.05,6.79,13.36
138.473678588867,-34.8253746032715,0.38,3.05,3.98,11.24,8.27,16.95,4.28,3.55,5.53
150.789474487305,-34.8253860473633,0.38,1.58,2.98,76888.72,14036.84,880102.52,6.52,4.94,9.65
115.947364807129,-34.7821807861328,0.38,1.74,4.87,41.25,25.57,78.53,2.95,2.57,3.55
118.473686218262,-34.7821807861328,0.38,1.51,2.44,347.69,166.31,931.98,12.91,9.02,21.26
135.421051025391,-34.7821807861328,0.38,2.22,4.61,28.24,18.47,49.88,3.75,3.12,4.82
136.052627563477,-34.7821807861328,0.38,2.16,2.9,43.27,26.59,83.48,10.61,7.8,16.07
137.421051025391,-34.7821807861328,0.38,2.7,4.22,15.21,10.73,24.33,3.56,3.02,4.44
137.894729614258,-34.7821807861328,0.38,2.71,3.06,14.61,10.44,22.89,9.06,6.79,13.38
150.842102050781,-34.7821807861328,0.38,1.58,3.49,85243.01,15408.35,986242.62,4.39,3.55,5.91
115.894737243652,-34.7389526367188,0.38,1.75,4.84,37.9,23.71,71.32,2.99,2.6,3.62
118.526313781738,-34.7389526367188,0.38,1.52,2.64,305.52,148.78,799.02,9.56,6.89,15.13
118.578948974609,-34.7389526367188,0.38,1.52,2.95,304.34,148.18,796.27,8.23,6.13,12.41
118.631576538086,-34.7389526367188,0.38,1.52,2.94,333.85,160.08,893.08,8.36,6.21,12.64
135.368423461914,-34.7389526367188,0.38,2.22,4.06,28.49,18.64,50.3,4.31,3.53,5.67
135.421051025391,-34.7389526367188,0.38,2.23,4.09,26.5,17.46,46.4,4.18,3.44,5.47
135.894729614258,-34.7389526367188,0.38,2.15,4.07,47.82,28.75,95.37,6.71,5.11,9.82
135.947372436523,-34.738941192627,0.38,2.15,4.1,47.23,28.47,93.87,6.47,4.95,9.39
136,-34.7389526367188,0.38,2.16,2.89,45.6,27.68,89.65,11.21,8.18,17.15
137.473678588867,-34.738941192627,0.38,2.71,4.24,14.4,10.23,22.82,3.51,2.98,4.37
137.894729614258,-34.7389526367188,0.38,2.7,3.06,14.67,10.47,23.02,9.06,6.79,13.4
138.473678588867,-34.738941192627,0.38,2.97,3.9,11.29,8.31,17.03,4.29,3.55,5.54
150.894729614258,-34.7389526367188,0.38,1.58,3.3,100731.1,17828.59,1198067.28,5.14,4.06,7.19
115.894737243652,-34.6957054138184,0.38,1.76,4.6,35.01,22.13,64.93,3.22,2.77,3.94
118.684211730957,-34.6957054138184,0.38,1.5,3.19,436.04,200.29,1240.68,7,5.37,10.08
135.315780639648,-34.6957054138184,0.38,2.24,4.34,25.98,17.16,45.35,3.97,3.29,5.17
137.473663330078,-34.6957054138184,0.38,2.71,4.24,14.19,10.1,22.41,3.49,2.97,4.35
137.894729614258,-34.6957054138184,0.38,2.7,3.12,14.67,10.47,23.03,8.2,6.24,11.84
138.473663330078,-34.6957054138184,0.38,2.97,3.52,11.29,8.31,17,5.9,4.69,8.03
150.894729614258,-34.6957054138184,0.38,1.68,3.2,103822.15,18341.76,1236053.21,6.06,4.65,8.79
115.842094421387,-34.6524314880371,0.38,1.76,4.6,34.31,21.77,63.32,3.2,2.76,3.92
118.736839294434,-34.6524314880371,0.38,1.49,2.94,577.75,253.08,1761.68,8.87,6.53,13.57
135.315780639648,-34.6524314880371,0.38,2.26,4.58,23.23,15.49,40.11,3.45,2.91,4.36
135.894729614258,-34.6524314880371,0.38,2.17,4.1,40.48,25,77.69,6.46,4.94,9.39
137.473663330078,-34.6524314880371,0.38,2.72,4.25,13.92,9.94,21.89,3.47,2.96,4.32
137.947372436523,-34.6524314880371,0.38,2.71,3.13,14.12,10.11,22.08,7.96,6.08,11.45
138.421051025391,-34.6524314880371,0.38,2.96,3.5,11.79,8.64,17.89,6.05,4.8,8.28
150.894729614258,-34.6524314880371,0.38,1.68,3.21,107542.97,18928.49,1285952.1,6.03,4.64,8.76
115.789474487305,-34.6091346740723,0.38,1.77,4.59,32.04,20.52,58.37,3.25,2.79,3.99
118.736839294434,-34.6091232299805,0.38,1.48,2.97,676.86,288.61,2146.93,8.61,6.39,13.03
135.315795898438,-34.6091232299805,0.38,2.27,4.32,21.41,14.37,36.7,3.7,3.09,4.74
135.947372436523,-34.6091232299805,0.38,2.18,3.08,37.51,23.46,70.7,7.66,5.88,10.96
137.473678588867,-34.6091232299805,0.38,2.72,4.31,13.6,9.74,21.28,3.36,2.87,4.16
137.947372436523,-34.6091232299805,0.38,2.71,3.13,14.11,10.1,22.08,7.93,6.06,11.41
138.421051025391,-34.6091346740723,0.38,2.96,3.5,11.74,8.6,17.78,6.04,4.79,8.25
150.894729614258,-34.6091346740723,0.38,1.68,3.71,113337.39,19791.93,1370566.71,4.1,3.35,5.44
115.684211730957,-34.5658187866211,0.38,1.77,4.61,32.34,20.69,58.98,3.21,2.76,3.92
115.736839294434,-34.5658187866211,0.38,1.78,4.77,29.81,19.29,53.52,3.06,2.65,3.72
118.736839294434,-34.5658187866211,0.38,1.48,2.75,760.48,318.19,2479.14,9.84,7.11,15.49
119.210525512695,-34.5658187866211,0.38,1.49,3.75,608.6,260.21,1933.83,4.65,3.82,6.08
119.263160705566,-34.5658187866211,0.38,1.49,3.62,594.07,254.84,1879.13,5.15,4.15,6.9
135.315795898438,-34.5658073425293,0.38,2.29,4.34,19.81,13.38,33.73,3.61,3.03,4.61
135.947372436523,-34.5658187866211,0.38,2.19,3.08,34.87,22.05,64.72,7.66,5.87,10.97
137.473678588867,-34.5658187866211,0.38,2.73,4.28,13.23,9.52,20.58,3.42,2.91,4.25
137.947372436523,-34.5658073425293,0.38,2.71,3.13,14.14,10.11,22.15,7.91,6.04,11.39
138.368423461914,-34.5658187866211,0.38,2.95,3.49,12.09,8.83,18.41,6.16,4.87,8.45
150.842102050781,-34.5658073425293,0.38,1.68,3.7,112345.99,19738.01,1342988.62,4.17,3.4,5.55
115.631576538086,-34.5224761962891,0.38,1.78,4.7,30.66,19.75,55.39,3.13,2.7,3.82
118.789474487305,-34.5224761962891,0.38,1.48,2.75,715.83,301.75,2310.64,9.9,7.14,15.64
118.842102050781,-34.5224761962891,0.38,1.48,3.04,645.16,275.85,2042.25,8.14,6.08,12.2
118.894737243652,-34.5224761962891,0.38,1.49,3.04,611.66,263.31,1918.66,8.19,6.11,12.29
119.157897949219,-34.5224761962891,0.38,1.49,3.76,533.06,232.83,1642.37,4.65,3.81,6.09
119.315788269043,-34.5224647521973,0.38,1.48,3.55,654.55,277.34,2104.98,5.6,4.45,7.69
135.315795898438,-34.5224647521973,0.38,2.3,4.35,18.66,12.67,31.61,3.55,2.98,4.51
136,-34.5224761962891,0.38,2.2,3.09,34.07,21.6,62.98,7.55,5.79,10.79
136.052627563477,-34.5224761962891,0.38,2.2,3.11,33.65,21.38,61.99,7.31,5.64,10.39
136.105270385742,-34.5224761962891,0.38,2.19,3.12,34.55,21.88,63.97,7.14,5.52,10.09
137.421051025391,-34.5224761962891,0.38,2.72,4.27,13.82,9.9,21.62,3.44,2.93,4.28
137.947372436523,-34.5224647521973,0.38,2.91,3.33,14.22,10.16,22.3,7.91,6.04,11.4
138.315795898438,-34.5224761962891,0.38,2.94,3.48,12.39,9.02,18.94,6.28,4.95,8.64
150.842102050781,-34.5224647521973,0.38,1.68,3.7,106256.77,18882.53,1247340.81,4.15,3.38,5.52
115.578948974609,-34.4791145324707,0.38,1.78,4.48,29.83,19.31,53.52,3.39,2.89,4.2
118.947364807129,-34.4791145324707,0.38,1.49,2.91,551.27,240.27,1701.46,8.35,6.24,12.48
119,-34.4791145324707,0.38,1.49,3.29,532.06,233.18,1629.21,6.06,4.78,8.38
119.052635192871,-34.4791145324707,0.38,1.49,3.41,517.11,227.79,1571.48,5.22,4.23,6.92
119.105262756348,-34.4791145324707,0.38,1.5,3.41,466.88,208.76,1389.34,5.16,4.19,6.83
119.315788269043,-34.4791145324707,0.38,1.48,2.94,681.53,286.84,2213.21,8.55,6.32,13.03
119.368423461914,-34.4791145324707,0.38,1.48,3.21,651.94,275.58,2106.27,6.82,5.25,9.78
135.315795898438,-34.4791030883789,0.38,2.31,4.31,17.89,12.2,30.11,3.02,2.61,3.68
136.157897949219,-34.4791145324707,0.38,2.19,3.02,36.32,22.77,68.27,7.93,6.05,11.45
137.421051025391,-34.4791145324707,0.38,2.59,4.14,13.32,9.59,20.68,3.41,2.91,4.24
137.947372436523,-34.4791145324707,0.38,2.9,3.33,14.28,10.2,22.39,7.9,6.03,11.38
138.263153076172,-34.4791145324707,0.38,2.93,3.47,12.75,9.25,19.61,6.4,5.04,8.85
150.842102050781,-34.4791145324707,0.38,1.68,3.38,94395.5,17112.09,1075624.61,5.24,4.13,7.33
150.894729614258,-34.4791145324707,0.38,1.68,3.38,103519.22,18499.82,1204237.13,5.24,4.13,7.33
115.473686218262,-34.4357261657715,0.38,1.77,4.6,32.19,20.67,58.37,3.31,2.84,4.08
115.526313781738,-34.4357261657715,0.38,1.78,4.57,29.43,19.11,52.57,3.31,2.84,4.08
119.421051025391,-34.4357261657715,0.38,1.48,3.21,776.87,317.63,2639.73,6.84,5.26,9.83
135.315795898438,-34.4357147216797,0.38,2.31,4.3,17.53,12,29.36,3.02,2.61,3.68
136.157897949219,-34.4357261657715,0.38,2.19,3.04,35.15,22.17,65.44,7.72,5.9,11.09
137.421051025391,-34.4357261657715,0.38,2.59,4.15,12.98,9.38,20.05,3.39,2.9,4.21
138,-34.4357261657715,0.38,2.91,3.33,14.04,10.05,21.97,7.8,5.96,11.21
138.263153076172,-34.4357261657715,0.38,2.93,3.47,12.75,9.24,19.59,6.39,5.03,8.83
150.947372436523,-34.4357147216797,0.38,1.67,3.37,127122.19,22005.43,1548662.17,5.26,4.14,7.36
115.421051025391,-34.3923187255859,0.38,1.78,4.27,30.68,19.86,54.99,3.76,3.17,4.73
119.421051025391,-34.3923187255859,0.38,1.47,2.26,829.75,334.14,2887.79,16.8,11.48,28.32
119.473670959473,-34.3923187255859,0.38,1.48,2.82,754.5,309.48,2553.25,9.78,7.05,15.5
135.315780639648,-34.3923187255859,0.38,2.31,4.3,17.5,11.99,29.25,3.02,2.61,3.69
136.157897949219,-34.3923187255859,0.38,2.2,3.05,33.1,21.09,60.71,7.45,5.73,10.64
137.421051025391,-34.3923187255859,0.38,2.6,4.08,12.66,9.18,19.46,3.53,2.99,4.41
138,-34.3923187255859,0.38,2.91,3.33,14.09,10.08,22.06,7.79,5.96,11.21
138.263153076172,-34.3923187255859,0.38,2.94,3.47,12.68,9.2,19.47,6.37,5.01,8.79
150.947372436523,-34.3923187255859,0.38,1.68,3.08,112024.85,19820.02,1320552.28,6.98,5.29,10.3
115.105247497559,-34.3488883972168,0.38,1.74,5,41.33,26.07,76.29,2.99,2.6,3.61
115.157897949219,-34.3488883972168,0.38,1.75,5.02,37.97,24.18,69.2,2.96,2.58,3.57
115.210510253906,-34.3488883972168,0.38,1.76,3.96,35.57,22.79,64.39,4.32,3.58,5.55
115.263160705566,-34.3488883972168,0.38,1.76,3.98,33.56,21.6,60.43,4.2,3.5,5.37
115.315773010254,-34.3488883972168,0.38,1.77,4.13,31.69,20.5,56.72,3.9,3.27,4.93
115.368408203125,-34.3488883972168,0.38,1.78,4.27,29.48,19.22,52.24,3.76,3.17,4.73
119.526313781738,-34.3488883972168,0.38,1.49,2.05,637.16,269.42,2060.41,40.43,23.64,86.1
135.315780639648,-34.3488883972168,0.38,2.31,4.74,17.6,12.06,29.41,2.63,2.32,3.11
136.210525512695,-34.3488883972168,0.38,2.2,3.06,31.96,20.46,58.29,7.17,5.54,10.14
