"state","lga","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"QLDSouth","Fraser Coast",153.263153076172,-24.706958770752,0.14,2.43,3.94,36.85,22.09,75.28,2.35,2.07,2.83
"WANorth","Carnarvon",113.526313781738,-24.6591453552246,0.14,1.29,2.41,158.17,78.32,418.55,3.38,2.83,4.35
"QLDSouth","Bundaberg",152.263153076172,-24.6591453552246,0.14,2.2,3.32,17.65,11.76,31.11,2.57,2.22,3.19
"WANorth","Carnarvon",113.473686218262,-24.6113128662109,0.14,1.29,2.39,121.89,62.55,306.98,3.56,2.95,4.66
"QLDSouth","Bundaberg",152.157897949219,-24.6113128662109,0.14,2.2,3.21,17.78,11.89,31.07,2.73,2.33,3.42
"QLDSouth","Bundaberg",152.210525512695,-24.6113033294678,0.14,2.2,3.31,17.64,11.79,30.91,2.6,2.24,3.23
"WANorth","Carnarvon",113.421051025391,-24.5634632110596,0.14,1.3,2.46,106.52,55.57,262.56,3.5,2.92,4.52
"QLDSouth","Bundaberg",152.157897949219,-24.5634632110596,0.14,2.2,3.2,18.24,12.15,32.06,2.77,2.36,3.49
"WANorth","Carnarvon",113.421051025391,-24.5155944824219,0.14,1.3,2.46,111.49,57.94,275.96,3.54,2.95,4.57
"QLDNorth","Gladstone",152.052627563477,-24.5155944824219,0.14,2.19,3.21,19.59,12.94,34.8,2.76,2.35,3.47
"QLDSouth","Bundaberg",152.105270385742,-24.5155849456787,0.14,2.19,3.2,19.27,12.75,34.15,2.8,2.39,3.54
"WANorth","Carnarvon",113.368408203125,-24.4677085876465,0.14,1.3,2.41,101.67,53.53,247.09,4.41,3.56,5.97
"QLDNorth","Gladstone",152,-24.4677085876465,0.14,2.19,3.21,20.91,13.68,37.69,2.74,2.34,3.44
"WANorth","Carnarvon",113.368408203125,-24.4198017120361,0.14,1.3,2.72,96.78,51.58,230.65,3.42,2.84,4.44
"QLDNorth","Gladstone",152,-24.4198036193848,0.14,2.19,3.21,21.68,14.09,39.41,2.75,2.35,3.47
"WANorth","Carnarvon",113.368423461914,-24.3718700408936,0.14,1.3,2.72,90.92,49.12,212.06,3.45,2.86,4.49
"QLDNorth","Gladstone",152,-24.3718795776367,0.14,2.18,3.19,22.34,14.46,40.89,2.84,2.41,3.59
"WANorth","Carnarvon",113.368423461914,-24.3239288330078,0.14,1.3,2.73,91.56,49.54,212.9,3.68,3.02,4.89
"QLDNorth","Gladstone",152,-24.323938369751,0.14,2.18,3.19,22.69,14.65,41.66,2.87,2.43,3.64
"WANorth","Carnarvon",113.368408203125,-24.2759780883789,0.14,1.3,2.73,96.11,51.56,226.32,3.86,3.14,5.19
"QLDNorth","Gladstone",152,-24.2759780883789,0.14,2.18,3.18,22.32,14.46,40.79,2.91,2.46,3.71
"WANorth","Carnarvon",113.368408203125,-24.2280006408691,0.14,1.3,2.51,95.96,51.39,226.69,3.18,2.67,4.08
NA,"Gladstone",152,-24.2280006408691,0.14,2.19,3.16,20.8,13.63,37.38,2.98,2.51,3.83
"WANorth","Carnarvon",113.368423461914,-24.1799964904785,0.14,1.3,2.51,94.42,50.7,222.23,3.2,2.68,4.11
"QLDNorth","Gladstone",151.947372436523,-24.1799964904785,0.14,2.72,3.67,17.89,12.03,30.94,3,2.52,3.85
NA,"Carnarvon",113.368423461914,-24.1319828033447,0.14,1.3,2.6,90.87,49.21,210.97,3.85,3.14,5.18
"QLDNorth","Gladstone",151.842102050781,-24.1319828033447,0.14,2.71,3.74,19.95,13.2,35.29,2.77,2.37,3.49
"QLDNorth","Gladstone",151.894729614258,-24.1319904327393,0.14,2.71,3.73,19.69,13.06,34.7,2.81,2.39,3.55
"WANorth","Carnarvon",113.368423461914,-24.0839500427246,0.14,1.3,2.58,86.74,47.47,198.08,4.47,3.55,6.23
"QLDNorth","Gladstone",151.789474487305,-24.0839595794678,0.14,2.7,3.74,21.67,14.15,39.08,2.72,2.33,3.4
"WANorth","Carnarvon",113.368423461914,-24.0359001159668,0.14,1.3,2.57,83.74,46.21,188.75,4.53,3.59,6.34
"QLDNorth","Gladstone",151.578948974609,-24.0359001159668,0.14,2.69,3.58,27.34,17.04,53.01,3.16,2.64,4.09
"QLDNorth","Gladstone",151.631576538086,-24.03590965271,0.14,2.69,3.58,27.79,17.3,53.96,3.2,2.67,4.17
"QLDNorth","Gladstone",151.789474487305,-24.03590965271,0.14,2.7,3.74,22.73,14.74,41.41,2.73,2.34,3.41
"WANorth","Carnarvon",113.421051025391,-23.9878406524658,0.14,1.31,2.59,72.61,40.79,159.85,4.13,3.32,5.69
"QLDNorth","Gladstone",151.473678588867,-23.9878406524658,0.14,2.69,3.61,25.96,16.28,49.89,3.09,2.59,3.98
"QLDNorth","Gladstone",151.526321411133,-23.9878406524658,0.14,2.69,3.6,26.51,16.6,51.03,3.13,2.63,4.05
"QLDNorth","Gladstone",151.684204101562,-23.9878406524658,0.14,2.69,3.59,26.84,16.9,51.04,3.15,2.63,4.07
"QLDNorth","Gladstone",151.736831665039,-23.9878406524658,0.14,2.69,3.6,26.46,16.71,50.09,3.1,2.6,3.99
"WANorth","Carnarvon",113.421051025391,-23.9397563934326,0.14,1.3,2.6,84.93,46.66,192.89,3.91,3.16,5.32
"WANorth","Carnarvon",113.421051025391,-23.8916511535645,0.14,1.3,2.6,93.53,50.65,216.77,3.89,3.15,5.3
"QLDNorth","Gladstone",151.421051025391,-23.8916511535645,0.14,2.69,3.63,25.66,16.11,49.27,3.02,2.55,3.87
"WANorth","Carnarvon",113.473686218262,-23.8435211181641,0.14,1.3,2.47,90.18,48.79,209.89,3.01,2.53,3.89
"WANorth","Carnarvon",113.473686218262,-23.7953815460205,0.14,1.3,2.54,99.49,53.17,235.4,3.43,2.83,4.54
"WANorth","Carnarvon",113.526313781738,-23.7472324371338,0.14,1.3,2.43,95.33,51.21,224,3.04,2.55,3.95
"QLDNorth","Gladstone",151.315795898438,-23.7472324371338,0.14,2.71,3.73,21.18,13.72,38.86,2.64,2.28,3.27
"WANorth","Carnarvon",113.526313781738,-23.6990585327148,0.14,1.3,2.49,104.71,55.67,249.28,3.3,2.74,4.35
"QLDNorth","Gladstone",151.315795898438,-23.6990585327148,0.14,2.72,3.74,20.46,13.33,37.19,2.64,2.28,3.28
"WANorth","Carnarvon",113.57893371582,-23.6508636474609,0.14,1.29,2.49,115.97,60.91,280.52,3.3,2.74,4.35
"QLDNorth","Gladstone",151.315795898438,-23.6508636474609,0.14,2.72,3.78,19.79,12.96,35.7,2.58,2.23,3.17
"WANorth","Carnarvon",113.631576538086,-23.602653503418,0.14,1.29,2.38,147.66,75,374.06,3.01,2.52,3.91
"QLDNorth","Gladstone",150.894729614258,-23.602653503418,0.14,3.09,4.01,19.57,12.87,35.12,2.91,2.48,3.65
"QLDNorth","Gladstone",151.315795898438,-23.602653503418,0.14,2.72,3.77,19.46,12.79,34.94,2.61,2.25,3.22
"WANorth","Carnarvon",113.684211730957,-23.5544242858887,0.14,1.28,2.32,173.96,86.51,453.4,3.06,2.55,4.01
"QLDNorth","Rockhampton",150.842102050781,-23.5544242858887,0.14,3.09,4.03,18.89,12.49,33.63,2.85,2.43,3.56
"QLDNorth","Gladstone",150.947357177734,-23.5544242858887,0.14,3.09,4.01,21.03,13.72,38.08,2.92,2.48,3.68
"QLDNorth","Gladstone",151.263153076172,-23.5544242858887,0.14,2.73,3.76,18.06,12.06,31.62,2.64,2.28,3.27
"WANorth","Carnarvon",113.736831665039,-23.5061779022217,0.14,1.28,2.23,189.81,93.06,505.06,3.46,2.83,4.66
"QLDNorth","Livingstone",150.842102050781,-23.5061779022217,0.14,3.09,4.05,19.17,12.63,34.27,2.8,2.4,3.5
"QLDNorth","Gladstone",150.947357177734,-23.5061779022217,0.14,3.09,4.03,20.88,13.64,37.76,2.88,2.45,3.62
"QLDNorth","Gladstone",151.210525512695,-23.5061779022217,0.14,3.11,4.13,16.1,10.99,27.26,2.65,2.29,3.29
"WANorth","Carnarvon",113.736831665039,-23.457914352417,0.14,1.28,2.21,182.91,90.24,482.23,3.55,2.89,4.81
"QLDNorth","Livingstone",150.842102050781,-23.457914352417,0.14,3.09,4.19,18.96,12.48,34,2.53,2.2,3.09
"QLDNorth","Gladstone",150.947357177734,-23.457914352417,0.14,3.08,4.17,21.34,13.86,38.9,2.58,2.23,3.16
"QLDNorth","Gladstone",151.105270385742,-23.457914352417,0.14,3.1,4.12,17.11,11.57,29.37,2.63,2.26,3.26
"QLDNorth","Gladstone",151.157897949219,-23.457914352417,0.14,3.1,4.12,17.27,11.68,29.58,2.65,2.28,3.3
"WANorth","Carnarvon",113.736831665039,-23.4096336364746,0.14,1.28,2.3,165.59,82.65,430.03,3.82,3.1,5.17
"QLDNorth","Livingstone",150.842102050781,-23.4096336364746,0.14,3.09,4.21,18.55,12.23,33.24,2.49,2.17,3.03
"QLDNorth","Gladstone",151,-23.4096336364746,0.14,3.09,4.22,20.36,13.3,36.85,2.48,2.16,3.03
"QLDNorth","Gladstone",151.052627563477,-23.4096336364746,0.14,3.09,4.23,19.95,13.11,35.77,2.47,2.15,3
"WANorth","Carnarvon",113.736831665039,-23.3613338470459,0.14,1.68,2.73,150.59,75.85,387.03,3.92,3.18,5.31
"QLDNorth","Livingstone",150.842102050781,-23.3613338470459,0.14,2.93,4.07,18.65,12.24,33.69,2.46,2.15,2.99
"WANorth","Carnarvon",113.736831665039,-23.3130168914795,0.14,1.68,2.73,139.1,70.58,354.55,3.93,3.19,5.32
"QLDNorth","Livingstone",150.842102050781,-23.3130168914795,0.14,2.93,4.03,18.13,11.92,32.73,2.53,2.2,3.1
"WANorth","Carnarvon",113.736831665039,-23.2646827697754,0.14,1.68,2.75,136.42,69.32,347.21,4.07,3.29,5.52
"QLDNorth","Livingstone",150.842102050781,-23.2646827697754,0.14,2.94,4.05,17.25,11.41,30.88,2.49,2.17,3.04
"WANorth","Carnarvon",113.736831665039,-23.216329574585,0.14,1.68,2.76,141.96,71.72,364.36,4.31,3.46,5.91
"QLDNorth","Livingstone",150.842102050781,-23.216329574585,0.14,2.94,4.06,15.91,10.7,27.79,2.48,2.16,3.03
"WANorth","Carnarvon",113.736839294434,-23.1679515838623,0.14,1.68,2.76,147.53,73.99,382.85,4.32,3.47,5.93
"QLDNorth","Livingstone",150.842102050781,-23.1679515838623,0.14,2.95,4.06,14.33,9.84,24.18,2.48,2.16,3.03
"WANorth","Carnarvon",113.736839294434,-23.1195640563965,0.14,1.68,2.77,141.33,71.17,365.11,4.28,3.43,5.87
"WANorth","Carnarvon",113.736831665039,-23.0711688995361,0.14,1.68,2.81,132.38,67.26,337.84,4.29,3.44,5.88
"QLDNorth","Livingstone",150.789474487305,-23.0711688995361,0.14,2.95,3.96,14.15,9.79,23.56,2.62,2.26,3.24
"WANorth","Carnarvon",113.789474487305,-23.0227451324463,0.14,1.69,2.8,109.68,57.7,265.53,4.56,3.63,6.33
"QLDNorth","Livingstone",150.789474487305,-23.0227451324463,0.14,2.96,3.96,13.92,9.67,23.07,2.62,2.26,3.24
"WANorth","Carnarvon",113.789474487305,-22.9743061065674,0.14,1.69,2.8,114.76,59.45,285.09,4.59,3.65,6.38
"QLDNorth","Livingstone",150.789474487305,-22.9743061065674,0.14,2.96,3.96,13.78,9.59,22.75,2.61,2.25,3.23
"WANorth","Exmouth",113.736839294434,-22.9258422851562,0.14,1.69,2.81,101.29,53.11,248.18,5.18,4.06,7.35
"QLDNorth","Livingstone",150.842102050781,-22.9258422851562,0.14,2.95,3.95,14.33,9.94,23.76,2.66,2.29,3.31
"WANorth","Exmouth",113.736831665039,-22.8773765563965,0.14,1.69,2.76,96.41,50.8,234.94,6.4,4.85,9.51
"QLDNorth","Livingstone",150.842102050781,-22.8773765563965,0.14,2.95,3.95,14.2,9.87,23.44,2.67,2.3,3.31
"WANorth","Exmouth",113.736839294434,-22.8288841247559,0.14,1.69,2.76,95.92,50.44,234.69,6.45,4.88,9.61
"QLDNorth","Livingstone",150.842102050781,-22.8288745880127,0.14,2.95,3.98,14.04,9.79,23.07,2.59,2.24,3.19
"WANorth","Exmouth",113.684211730957,-22.7803764343262,0.14,1.7,2.89,86.83,46.33,208.06,6.21,4.71,9.25
"QLDNorth","Livingstone",150.842102050781,-22.7803764343262,0.14,2.96,3.98,13.92,9.74,22.72,2.6,2.25,3.21
"WANorth","Exmouth",113.684211730957,-22.7318496704102,0.14,1.7,2.89,83.28,44.65,198.43,6.3,4.77,9.42
"QLDNorth","Livingstone",150.842102050781,-22.7318496704102,0.14,2.96,4.18,13.66,9.62,22.07,2.31,2.04,2.76
"WANorth","Exmouth",113.631576538086,-22.6833057403564,0.14,1.7,2.99,81.73,43.85,194.7,4.64,3.65,6.59
"QLDNorth","Livingstone",150.842102050781,-22.6832981109619,0.14,2.95,4.14,14.55,10.18,23.71,2.35,2.06,2.83
"WANorth","Exmouth",113.631576538086,-22.6347465515137,0.14,1.7,2.99,79.03,42.54,187.57,4.67,3.67,6.64
"QLDNorth","Livingstone",150.842102050781,-22.6347465515137,0.14,2.94,4.14,16.5,11.34,27.53,2.36,2.07,2.84
"WANorth","Exmouth",113.631576538086,-22.5861682891846,0.14,1.7,3.03,77.13,41.6,182.68,3.6,2.95,4.81
"QLDNorth","Livingstone",150.789474487305,-22.5861682891846,0.14,2.93,3.83,18.43,12.42,31.71,2.86,2.43,3.64
"WANorth","Exmouth",113.631576538086,-22.5375728607178,0.14,1.7,3.1,76.08,41.08,179.98,3.36,2.77,4.45
"QLDNorth","Livingstone",150.473678588867,-22.5375728607178,0.14,2.98,3.9,10.85,7.77,17.25,2.62,2.26,3.26
"QLDNorth","Livingstone",150.526321411133,-22.5375728607178,0.14,2.98,3.89,10.95,7.83,17.44,2.65,2.28,3.3
"QLDNorth","Livingstone",150.789474487305,-22.5375728607178,0.14,2.93,3.84,19.03,12.72,33.11,2.85,2.42,3.62
"WANorth","Exmouth",113.684211730957,-22.4889602661133,0.14,1.7,3.02,71.86,39.09,168.37,2.85,2.41,3.64
"WANorth","Exmouth",114.157897949219,-22.4889602661133,0.14,1.95,3.23,5.04,3.86,7.49,1.75,1.59,2.01
"WANorth","Exmouth",114.210517883301,-22.4889602661133,0.14,1.95,3.24,5.08,3.89,7.56,1.75,1.59,2.01
"QLDNorth","Livingstone",150.421051025391,-22.4889602661133,0.14,2.98,3.93,10.93,7.83,17.34,2.56,2.21,3.16
"QLDNorth","Livingstone",150.526321411133,-22.4889602661133,0.14,2.98,3.9,10.99,7.86,17.5,2.63,2.27,3.27
"QLDNorth","Livingstone",150.789474487305,-22.4889602661133,0.14,2.93,4.15,18.96,12.62,33.28,2.3,2.03,2.77
"WANorth","Exmouth",113.684211730957,-22.4403324127197,0.14,1.7,3.02,75.69,40.77,180.05,2.88,2.43,3.68
"WANorth","Exmouth",114.157897949219,-22.4403324127197,0.14,1.94,3.21,5.31,4.04,7.97,1.77,1.61,2.05
"WANorth","Exmouth",114.210517883301,-22.4403324127197,0.14,1.93,3.21,5.38,4.09,8.1,1.78,1.61,2.05
"QLDNorth","Livingstone",150.368423461914,-22.4403324127197,0.14,2.98,3.96,11.21,8.03,17.8,2.48,2.16,3.03
"QLDNorth","Livingstone",150.473678588867,-22.4403324127197,0.14,2.97,3.94,11.49,8.2,18.32,2.52,2.18,3.1
"QLDNorth","Livingstone",150.789474487305,-22.4403324127197,0.14,2.93,4.15,18.41,12.27,32.27,2.29,2.02,2.74
"WANorth","Exmouth",113.736831665039,-22.3916854858398,0.14,1.7,2.96,76.25,40.94,182.39,2.32,2.03,2.84
"WANorth","Exmouth",114.210525512695,-22.3916854858398,0.14,1.92,3.18,5.67,4.29,8.56,1.81,1.64,2.1
"WANorth","Exmouth",114.263160705566,-22.3916854858398,0.14,1.93,3.18,5.52,4.21,8.24,1.81,1.64,2.1
"WANorth","Exmouth",114.315780639648,-22.3916854858398,0.14,1.92,3.09,5.61,4.25,8.43,1.9,1.71,2.22
"WANorth","Exmouth",114.368408203125,-22.3916854858398,0.14,1.93,3.09,5.59,4.24,8.43,1.9,1.71,2.23
"QLDNorth","Isaac",149.736846923828,-22.3916854858398,0.14,4.05,4.96,6.22,4.77,9.03,2.28,2.01,2.74
"QLDNorth","Livingstone",149.789474487305,-22.3916854858398,0.14,3.06,3.96,6.37,4.88,9.29,2.31,2.03,2.78
"QLDNorth","Livingstone",149.842102050781,-22.3916854858398,0.14,3.06,3.95,6.5,4.97,9.48,2.33,2.05,2.82
"QLDNorth","Livingstone",149.894729614258,-22.3916854858398,0.14,3.05,3.94,6.55,5.01,9.53,2.36,2.07,2.86
"QLDNorth","Livingstone",150.368423461914,-22.3916854858398,0.14,2.98,3.92,10.92,7.86,17.17,2.52,2.18,3.09
"QLDNorth","Livingstone",150.473678588867,-22.3916854858398,0.14,2.98,3.95,11.37,8.15,18,2.5,2.17,3.06
"QLDNorth","Livingstone",150.736846923828,-22.3916854858398,0.14,2.94,4.24,16.41,11.11,28.2,2.19,1.94,2.59
"WANorth","Exmouth",113.736839294434,-22.3430137634277,0.14,1.7,3.04,80.44,42.72,195.72,2.75,2.34,3.48
"WANorth","Exmouth",114.210525512695,-22.3430137634277,0.14,1.91,3.05,6.11,4.59,9.3,1.95,1.74,2.3
"WANorth","Exmouth",114.368423461914,-22.3430137634277,0.14,1.91,3.05,6.08,4.54,9.33,1.95,1.75,2.3
"QLDNorth","Isaac",149.631576538086,-22.3430213928223,0.14,4.06,4.99,5.83,4.5,8.41,2.23,1.98,2.67
"QLDNorth","Isaac",149.684204101562,-22.3430213928223,0.14,4.06,4.98,5.9,4.55,8.5,2.25,1.99,2.69
"QLDNorth","Livingstone",149.894729614258,-22.3430213928223,0.14,3.06,3.95,6.45,4.94,9.36,2.34,2.06,2.83
"QLDNorth","Livingstone",150.263153076172,-22.3430213928223,0.14,2.98,3.85,10.49,7.58,16.45,2.58,2.23,3.19
"QLDNorth","Livingstone",150.315795898438,-22.3430137634277,0.14,2.98,3.84,10.92,7.84,17.25,2.61,2.25,3.24
"QLDNorth","Livingstone",150.473678588867,-22.3430233001709,0.14,2.98,3.96,11,7.93,17.28,2.48,2.15,3.04
"QLDNorth","Livingstone",150.684204101562,-22.3430213928223,0.14,2.95,4,14.67,10.09,24.67,2.47,2.15,3.02
"WANorth","Exmouth",113.789474487305,-22.2943420410156,0.14,1.7,2.96,83.62,43.94,207.13,2.34,2.04,2.86
"WANorth","Exmouth",114.157897949219,-22.2943420410156,0.14,1.88,3.01,6.92,5.1,10.82,2.01,1.79,2.38
"WANorth","Exmouth",114.421051025391,-22.2943420410156,0.14,1.9,3.01,6.28,4.67,9.71,2.02,1.8,2.41
"QLDNorth","Isaac",149.631576538086,-22.2943420410156,0.14,4.06,5,5.81,4.49,8.38,2.22,1.97,2.65
"QLDNorth","Livingstone",149.894729614258,-22.2943420410156,0.14,4.05,4.94,6.24,4.8,9,2.33,2.05,2.81
"QLDNorth","Livingstone",150.210525512695,-22.2943344116211,0.14,2.99,3.88,10.08,7.34,15.61,2.53,2.19,3.1
"QLDNorth","Livingstone",150.421051025391,-22.2943420410156,0.14,2.99,3.92,10.14,7.41,15.6,2.58,2.23,3.21
"QLDNorth","Livingstone",150.578948974609,-22.2943344116211,0.14,2.96,4.01,12.99,9.11,21.18,2.47,2.15,3.03
"QLDNorth","Livingstone",150.631576538086,-22.2943420410156,0.14,2.96,4.01,12.98,9.11,21.17,2.48,2.16,3.04
"WANorth","Exmouth",113.789474487305,-22.2456455230713,0.14,1.7,2.95,86.08,44.96,215.32,2.35,2.05,2.89
"WANorth","Exmouth",114.157897949219,-22.2456455230713,0.14,1.87,2.98,7.66,5.56,12.26,2.06,1.83,2.46
"WANorth","Ashburton",114.421051025391,-22.2456455230713,0.14,1.88,2.97,7.02,5.14,11.11,2.09,1.85,2.5
"QLDNorth","Isaac",149.578948974609,-22.2456455230713,0.14,4.08,5.04,5.37,4.22,7.55,2.17,1.93,2.57
"QLDNorth","Livingstone",149.894729614258,-22.2456455230713,0.14,4.04,4.95,6.36,4.87,9.23,2.32,2.04,2.78
"QLDNorth","Livingstone",150.210525512695,-22.2456455230713,0.14,2.99,3.89,10.14,7.38,15.71,2.5,2.17,3.05
"QLDNorth","Livingstone",150.421051025391,-22.2456455230713,0.14,2.99,3.95,10.16,7.4,15.72,2.54,2.2,3.13
"QLDNorth","Livingstone",150.578948974609,-22.2456455230713,0.14,2.96,4,13.3,9.33,21.67,2.49,2.16,3.05
"WANorth","Exmouth",113.789474487305,-22.1969318389893,0.14,1.69,3.03,89.19,46.25,225.63,2.79,2.37,3.55
"WANorth","Exmouth",114.105262756348,-22.1969299316406,0.14,1.86,2.94,8.32,5.97,13.52,2.15,1.9,2.59
"WANorth","Ashburton",114.421051025391,-22.1969318389893,0.14,1.86,3.34,7.93,5.71,12.86,1.63,1.51,1.84
"QLDNorth","Isaac",149.578948974609,-22.1969299316406,0.14,4.09,5.05,5.16,4.09,7.12,2.17,1.93,2.57
"QLDNorth","Livingstone",149.842102050781,-22.1969299316406,0.14,4.04,5,6.3,4.86,9.04,2.25,1.99,2.68
"QLDNorth","Livingstone",150.157897949219,-22.1969299316406,0.14,2.99,3.9,9.99,7.28,15.45,2.47,2.15,3
"QLDNorth","Livingstone",150.473678588867,-22.1969299316406,0.14,2.95,3.99,15.25,10.4,25.97,2.45,2.13,2.99
"QLDNorth","Livingstone",150.526321411133,-22.1969299316406,0.14,2.95,3.96,14.9,10.29,24.8,2.52,2.18,3.12
"WANorth","Exmouth",113.842094421387,-22.1481990814209,0.14,1.7,2.8,86.05,44.63,218.32,2.79,2.37,3.55
"WANorth","Exmouth",114.105262756348,-22.1481990814209,0.14,1.84,2.91,9.06,6.42,14.96,2.21,1.94,2.68
"WANorth","Ashburton",114.473678588867,-22.1481990814209,0.14,1.85,3.33,8.93,6.3,14.91,1.64,1.51,1.85
"QLDNorth","Livingstone",149.842102050781,-22.1481990814209,0.14,4.03,5.02,6.69,5.09,9.81,2.23,1.97,2.66
"QLDNorth","Livingstone",150.105270385742,-22.1481990814209,0.14,3.97,4.89,10.22,7.44,15.82,2.45,2.14,2.99
"WANorth","Exmouth",113.842094421387,-22.0994510650635,0.14,1.69,2.96,88.88,45.84,227.36,2.9,2.45,3.71
"WANorth","Ashburton",114.473678588867,-22.0994510650635,0.14,1.82,3.29,10.67,7.34,18.44,1.66,1.53,1.89
"QLDNorth","Isaac",149.578948974609,-22.0994510650635,0.14,4.07,5.06,5.58,4.35,7.94,2.1,1.87,2.48
"QLDNorth","Livingstone",149.842102050781,-22.0994510650635,0.14,4.03,5.03,6.85,5.18,10.15,2.23,1.97,2.66
"QLDNorth","Livingstone",150,-22.0994510650635,0.14,3.95,4.91,12.34,8.62,20.39,2.41,2.11,2.94
"QLDNorth","Livingstone",150.052627563477,-22.0994510650635,0.14,3.95,4.9,12.16,8.56,19.78,2.48,2.16,3.03
"WANorth","Exmouth",113.894737243652,-22.050687789917,0.14,1.7,2.96,88.5,45.45,228.46,2.88,2.44,3.69
"WANorth","Exmouth",114.157897949219,-22.050687789917,0.14,1.8,3.14,13.4,8.95,24.09,1.84,1.66,2.13
"WANorth","Ashburton",114.526313781738,-22.050687789917,0.14,1.82,3.29,10.57,7.25,18.4,1.67,1.53,1.89
"QLDNorth","Isaac",149.526321411133,-22.050687789917,0.14,4.04,5.08,6.38,4.85,9.43,2.07,1.85,2.44
"QLDNorth","Livingstone",149.894729614258,-22.050687789917,0.14,3.97,5.03,10.31,7.33,16.69,2.24,1.98,2.66
"QLDNorth","Livingstone",149.947357177734,-22.050687789917,0.14,4,4.98,8.37,6.2,12.71,2.3,2.03,2.75
"WANorth","Exmouth",113.894737243652,-22.0019054412842,0.14,1.69,3.07,90.1,46.16,233.41,2.66,2.27,3.35
"WANorth","Exmouth",114.157897949219,-22.0019054412842,0.14,1.78,3.12,16.73,10.81,31.55,1.87,1.69,2.18
"WANorth","Ashburton",114.578948974609,-22.001895904541,0.14,1.82,3.58,10.63,7.28,18.56,1.53,1.43,1.69
"QLDNorth","Isaac",149.526321411133,-22.0019054412842,0.14,4.04,5.08,6.33,4.81,9.33,2.07,1.85,2.44
"WANorth","Exmouth",113.894737243652,-21.9531078338623,0.14,1.69,3.19,95.02,48.28,249.01,2.56,2.2,3.21
"WANorth","Ashburton",114.578941345215,-21.9531059265137,0.14,1.81,3.56,12.56,8.4,22.69,1.54,1.44,1.71
"QLDNorth","Isaac",149.526321411133,-21.9531078338623,0.14,4.05,5.06,6.12,4.69,8.91,2.09,1.87,2.47
"WANorth","Exmouth",113.947364807129,-21.9042835235596,0.14,1.69,3.03,96.51,48.81,254.96,2.13,1.89,2.55
"WANorth","Exmouth",114.157897949219,-21.9042911529541,0.14,1.76,3.16,22.36,13.88,44.5,1.84,1.67,2.13
"WANorth","Ashburton",114.631576538086,-21.9042911529541,0.14,1.8,3.55,12.7,8.48,22.93,1.54,1.44,1.71
"QLDNorth","Isaac",149.526321411133,-21.9042911529541,0.14,4.05,5.04,6.19,4.73,9.04,2.12,1.89,2.5
"WANorth","Exmouth",113.947364807129,-21.8554515838623,0.14,1.69,3.14,104.63,52.3,281.02,2.36,2.05,2.9
"WANorth","Exmouth",114.157897949219,-21.8554592132568,0.14,1.74,3.13,29.4,17.52,61.98,1.88,1.69,2.18
"WANorth","Ashburton",114.631576538086,-21.8554592132568,0.14,1.79,3.52,14.65,9.62,27.02,1.56,1.45,1.73
"QLDNorth","Isaac",149.526321411133,-21.8554592132568,0.14,4.05,5.04,6.2,4.78,8.95,2.1,1.88,2.48
"WANorth","Exmouth",114,-21.8066101074219,0.14,1.7,3.17,86.27,44.14,224.97,2.14,1.89,2.57
"WANorth","Exmouth",114.052635192871,-21.8066101074219,0.14,1.7,3.07,69.52,36.63,174.16,1.97,1.76,2.31
"WANorth","Exmouth",114.105255126953,-21.8066101074219,0.14,1.71,3.08,56.27,30.52,135.41,1.95,1.75,2.29
"WANorth","Ashburton",114.684211730957,-21.8066101074219,0.14,1.8,3.58,14.03,9.27,25.69,1.53,1.43,1.7
"WANorth","Ashburton",114.736831665039,-21.8066101074219,0.14,1.81,3.61,12.75,8.52,22.96,1.52,1.42,1.68
"QLDNorth","Isaac",149.526321411133,-21.8066101074219,0.14,3.98,5.02,9.14,6.61,14.46,2.14,1.9,2.54
"WANorth","Ashburton",114.789474487305,-21.7577457427979,0.14,1.81,3.6,13.29,8.83,24.15,1.52,1.42,1.69
"WANorth","Ashburton",114.842102050781,-21.708854675293,0.14,1.81,3.62,12.15,8.18,21.66,1.52,1.42,1.68
"WANorth","Ashburton",114.894737243652,-21.7088623046875,0.14,1.83,3.53,10.25,7.08,17.66,1.55,1.44,1.72
"QLDNorth","Isaac",149.473678588867,-21.7088623046875,0.14,3.96,4.97,11.71,8.13,19.67,2.22,1.96,2.67
"WANorth","Ashburton",114.947364807129,-21.6599559783936,0.14,1.84,3.54,9.44,6.64,15.76,1.55,1.44,1.72
"WANorth","Ashburton",115,-21.6599636077881,0.14,1.85,3.55,8.87,6.29,14.64,1.54,1.43,1.71
"WANorth","Ashburton",115.052635192871,-21.6599636077881,0.14,1.85,3.54,8.81,6.25,14.54,1.54,1.43,1.71
"QLDNorth","Mackay",149.526321411133,-21.6599636077881,0.14,3.97,4.93,10.4,7.45,16.58,2.29,2.01,2.77
"WANorth","Ashburton",115.105262756348,-21.6110401153564,0.14,1.83,3.5,10.17,7.08,17.2,1.56,1.45,1.74
"QLDNorth","Mackay",149.526321411133,-21.6110496520996,0.14,3.98,4.91,9.25,6.76,14.32,2.33,2.04,2.82
