"name....dattg.Name","nCompleteY....dattg.nCompleteY","longitude","latitude","SLR","SWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90"
"'georgetown-60950-aus-bom'",28,146.82,-41.11,1,3.11,96709.95,98213.63,95229.29
"'geraldton-62290-aus-bom'",54,114.6019,-28.776,1,2.16,309578.7,312935.73,306257.69
"'gladstone-59750-aus-bom'",43,151.25,-23.8333,1,3.79,51201.43,51885.5,50526.38
"'gold_coast_southport-60051-aus-bom'",22,153.4167,-27.9667,1,2.4,222589087.27,225038438.76,220166394.88
"'goods_island-58200-aus-bom'",27,142.1486,-10.5639,1,3.44,4849.32,4957.5,4743.49
"'groote_eylandt-145a-aus-uhslc'",34,136.417,-13.86,1,3.04,323.29,333.26,313.62
"'harvey-dvhar01-aus-bom'",27,115.6761,-32.6835,1,2.16,4243.11,4333.43,4154.67
"'hay_point-59511-aus-bom'",35,149.3033,-21.2683,1,5.05,9950.83,10135.65,9769.37
"'hillarys-132a-aus-uhslc'",28,115.738,-31.825,1,2.25,29468.29,29987.24,28958.31
"'hillarys-62237-aus-bom'",28,115.7386,-31.8256,1,2.25,29468.29,29987.24,28958.31
"'hobart-339a-aus-uhslc'",46,147.342,-42.877,1,2.32,144127.47,145922.42,142354.6
"'hobart-61220-aus-bom'",46,147.341,-42.8773,1,2.32,144127.47,145922.42,142354.6
"'home_island-46280-aus-bom'",32,96.8919,-12.1167,1,2.16,17569566.51,17744778.89,17396084.17
"'hovell_pile-60721-aus-bom'",27,144.8987,-38.3271,1,2.15,396130.14,402180.28,390171.01
"'ince_point-58140-aus-bom'",28,142.3117,-10.575,1,3.53,1043.21,1070.74,1016.38
"'jervis_bay-216470-aus-bom'",27,150.7076,-35.12200281,1,2.38,92193263.51,93162815.44,91233801.77
"'jurien_bay-jujur01-aus-bom'",28,115.0428,-30.2872,1,2.16,466877.22,473753.29,460100.96
"'karumba-63580-aus-bom'",33,140.8333,-17.4917,1,4.27,265.04,273.12,257.2
"'lakes_entrance_inner_bullock_island-6057a-aus-bom'",33,147.9731,-37.8852,1,2.19,14386.34,14636.65,14140.31
"'lord_howe_island-57720-aus-bom'",36,159.0582,-31.5236,1,2.66,3738690.82,3780476.83,3697366.67
"'lord_howe-399a-aus-uhslc'",36,159.067,-31.517,1,2.66,3738690.82,3780476.83,3697366.67
"'lord_howe-399b-aus-uhslc'",36,159.067,-31.517,1,2.66,3804529.7,3847306.01,3762228.99
"'lorne-60790-aus-bom'",26,143.9888,-38.5472,1,2.62,17211427.19,17421702.18,17003690.16
"'lucinda_offshore-59200-aus-bom'",33,146.385,-18.5217,1,3.45,16289.82,16583.3,16001.54
"'mackay_outer_harbour-59510-aus-bom'",48,149.2333,-21.1167,1,4.92,5955.65,6056.39,5856.59
"'melbourne_williamstown-60780-aus-bom'",54,144.9165,-37.8657,1,2.14,761008.09,768501.47,753587.78
"'melville_bay_gove_harbour-63480-aus-bom'",23,136.6717,-12.2067,1,3.33,12403.69,12673.77,12139.38
"'milner_bay_groote_eylandt-63511-aus-bom'",34,136.4156,-13.8601,1,3.04,323.29,333.26,313.62
"'mooloolaba-59950-aus-bom'",35,153.12,-26.6867,1,2.52,25174025.41,25427579.65,24922999.52
"'mourilyan_harbour-59140-aus-bom'",37,146.1167,-17.6,1,2.99,468221.5,474155.35,462361.91
"'newcastle-60310-aus-bom'",54,151.7889,-32.9238,1,2.4,20192479.65,20345749.03,20040364.89
"'onslow_beadon_creek-62470-aus-bom'",34,115.1315,-21.6497,1,2.76,647155.49,655817.88,638607.51
"'patonga-212440-aus-bom'",27,151.27462,-33.55098053,1,2.45,45044190.16,45508539.92,44584578.42
"'peel_inlet-plpee01-aus-bom'",31,115.713889,-32.592222,1,2.14,4258.79,4349.25,4170.21
"'perth_barrack_street_jetty-6223a-aus-bom'",29,115.8573,-31.9597,1,2.22,18658.5,18985.04,18337.58
"'point_lonsdale-60730-aus-bom'",56,144.6139,-38.2919,1,2.38,958620.54,967705.15,949621.21
"'point_richards_corio_bay-60757-aus-bom'",20,144.65,-38.1,1,2.17,637090.31,648306,626068.66
"'port_adelaide_inner_harbor-61610-aus-bom'",54,138.5,-34.85,1,3.64,785.28,800.68,770.18
"'port_adelaide_outer_harbor-61600-aus-bom'",77,138.4807,-34.7798,1,3.54,910.79,925.66,896.16
"'port_alma-59690-aus-bom'",36,150.8667,-23.585,1,4.12,154711.76,156897.05,152556.91
"'port_douglas-59040-aus-bom'",23,145.4667,-16.4833,1,3.07,104713.57,106551.81,102907.04
"'port_giles-61685-aus-bom'",26,137.7683,-35.0218,1,3.24,3130.62,3207.7,3055.41
"port_hacking_decomm-214451-aus-csiro",24,151.14608,-34.076911,1,2.44,18870649.6,19090784.7,18653052.87
"'port_hedland-169a-aus-uhslc'",43,118.575,-20.318,1,5,2251.49,2297.73,2206.18
"'port_hedland-62590-aus-bom'",43,118.5744,-20.3176,1,5,2251.49,2297.73,2206.18
"'port_kembla-342a-aus-uhslc'",38,150.912,-34.473,1,2.4,75956498.38,76618776.37,75299944.99
"'port_kembla-60420-aus-bom'",38,150.91,-34.475,1,2.4,75956498.38,76618776.37,75299944.99
"'port_lincoln-61900-aus-bom'",54,135.8701,-34.7159,1,2.89,3443.96,3502.15,3386.74
"'port_macquarie-207420-aus-bom'",30,152.9109833,-31.42679171,1,2.45,700217.57,710234.57,690341.85
"'port_pirie-61800-aus-bom'",88,138.0117,-33.1776,1,4.01,271.7,276.93,266.58
"port_stephens_decomm-209450-aus-csiro",27,152.18224,-32.714881,1,2.45,28803116.48,29107616.22,28501802.17
"'portland_victoria-129a-aus-uhslc'",40,141.613,-38.343,1,2.17,1832279.71,1851836.77,1812929.19
"'portland-61410-aus-bom'",40,141.6197,-38.3514,1,2.17,1832279.71,1851836.77,1812929.19
"'queenscliff-60732-aus-bom'",27,144.6626,-38.2728,1,2.09,842417.19,853370.82,831604.16
"'rosslyn_bay-330a-aus-uhslc'",28,150.79,-23.162,1,4.05,15296.96,15594.42,15005.18
"'rosslyn_bay-59670-aus-bom'",28,150.7917,-23.1667,1,4.05,15296.96,15594.42,15005.18
"'shute_harbour-59410-aus-bom'",28,148.7833,-20.2833,1,3.79,45169.17,46028.7,44325.69
"'south_trees-h052026a-aus-bom'",25,151.3,-23.85,1,3.74,137728.36,139997.28,135496.21
"'spring_bay-335a-aus-uhslc'",35,147.932,-42.547,1,2.15,2649891.77,2678524.88,2621564.74
"'spring_bay-61170-aus-bom'",35,147.9283,-42.5486,1,2.15,2649891.77,2678524.88,2621564.74
"'sydney_port_jackson-213470-aus-bom'",31,151.2585,-33.8254,1,2.45,14170941.73,14320082.76,14023353.98
"'thevenard-128a-aus-uhslc'",54,133.64,-32.15,1,3.19,5462.65,5550.24,5376.45
"'thevenard-62000-aus-bom'",54,133.6413,-32.1489,1,3.19,5462.65,5550.24,5376.45
"'thursday_island-58170-aus-bom'",21,142.2216,-10.5863,1,3.27,22303.18,22763.7,21851.99
"'townsville-334a-aus-uhslc'",63,146.833,-19.25,1,3.58,6200.66,6289.19,6113.38
"'townsville-59250-aus-bom'",63,146.8333,-19.25,1,3.58,6200.66,6289.19,6113.38
"'turtle_head-58180-aus-bom'",25,142.2133,-10.5212,1,3.7,274.67,283.66,265.97
"tweed_heads_decomm-201431-aus-csiro",22,153.549642,-28.16945,1,2.38,131236995.78,132822318.13,129670595.3
"'urangan-59850-aus-bom'",30,152.9083,-25.2983,1,3.47,401469.76,406586.67,396417.26
"'victor_harbor-61490-aus-bom'",51,138.6354,-35.5625,1,2.71,6760.27,6868.83,6653.43
"'wallaroo-61780-aus-bom'",36,137.6152,-33.926,1,3.28,482.05,495.65,468.82
"'weipa_humbug_point-63620-aus-bom'",42,141.8633,-12.67,1,3.35,321.52,330.18,313.1
"'west_channel_pile-60739-aus-bom'",28,144.7552,-38.1944,1,2.13,416723.32,422594.55,410933.66
"'western_port_stony_point-60710-aus-bom'",37,145.2228,-38.3739,1,3.15,30810.25,31304.57,30323.74
"'whyalla-61840-aus-bom'",29,137.5904,-33.0128,1,3.88,228.66,237.07,220.54
"'wyndham-165a-aus-uhslc'",44,128.102,-15.453,1,5.08,18209673.38,18376231.59,18044624.83
"'wyndham-63090-aus-bom'",44,128.101,-15.4533,1,5.08,18209673.38,18376231.59,18044624.83
"'yamba-60130-aus-bom'",25,153.3621,-29.429,1,2.32,641091162.46,647632421.43,634615971.94
