"state","lga","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"TAS","West Coast",145.210525512695,-42.4953994750977,0.9,2.9,6.45,6188901.6,691736.26,129969008.45,16.78,11.39,28.62
"TAS","Glamorgan-Spring Bay",148.052627563477,-42.4954109191895,0.9,2.04,2.9,827533.83,118903.12,12469570.39,276.81,129.74,781.13
"TAS","West Coast",145.210525512695,-42.4565925598145,0.9,2.9,6.45,6149519.71,687682.15,129078445.99,16.86,11.44,28.81
"TAS","Glamorgan-Spring Bay",148.052627563477,-42.4566040039062,0.9,2.04,2.9,811362.5,117260.4,12106482.57,274.48,128.66,774.86
"TAS","West Coast",145.210525512695,-42.4177742004395,0.9,2.9,6.25,5742418.28,652712.8,117408591.57,20.71,13.55,37.34
"TAS","Glamorgan-Spring Bay",148.052627563477,-42.4177703857422,0.9,2.04,2.93,824400.07,119160.43,12282401.12,257.6,123.11,704.38
"TAS","West Coast",145.157897949219,-42.3789176940918,0.9,2.9,6.64,5914667.06,675187.38,119670044.22,14.34,9.92,23.87
"TAS","Glamorgan-Spring Bay",148.052627563477,-42.3789176940918,0.9,2.04,2.93,861668.67,123979.52,12907627.5,257.03,122.62,705.19
"TAS","West Coast",145.157897949219,-42.3400382995605,0.9,2.9,6.56,5890171.78,672227.66,119266935.93,15.32,10.49,25.89
"TAS","Glamorgan-Spring Bay",148.052627563477,-42.3400382995605,0.9,2.04,2.8,939867.15,133598.63,14318345.32,527.22,225.04,1696.71
"TAS","Glamorgan-Spring Bay",148.263153076172,-42.3400382995605,0.9,2.03,2.93,1050740.54,144555.14,16913858.35,411.94,174.14,1375.87
"TAS","Glamorgan-Spring Bay",148.315795898438,-42.3400382995605,0.9,2.03,3.31,1378058.81,180650.91,23862197.23,120.11,60.97,309.34
"TAS","West Coast",145.157897949219,-42.3011360168457,0.9,2.9,6.55,5653345.93,648462.5,113714726.81,15.4,10.53,26.08
"TAS","Glamorgan-Spring Bay",148.052627563477,-42.3011360168457,0.9,2.03,2.8,1107224.56,153685.35,17443366.37,508.55,217.56,1633.89
"TAS","Glamorgan-Spring Bay",148.210510253906,-42.3011360168457,0.9,2.04,2.97,780474.45,113999.57,11441941.08,294.64,132.62,893.96
"TAS","Glamorgan-Spring Bay",148.368423461914,-42.3011360168457,0.9,2.02,3.61,2271837.96,275882.67,43913387.22,68.17,37.44,157.38
"TAS","West Coast",145.157897949219,-42.26220703125,0.9,2.9,6.59,5461540.91,628723.31,109379759.27,15.79,10.7,27.14
"TAS","Glamorgan-Spring Bay",148.052627563477,-42.26220703125,0.9,2.03,2.63,1227595.06,168541.03,19596857.69,1536.48,544.18,6533.93
"TAS","Glamorgan-Spring Bay",148.210510253906,-42.26220703125,0.9,2.04,2.7,957685.14,136136.89,14567212.31,1139.78,416.17,4675.94
"TAS","Glamorgan-Spring Bay",148.368423461914,-42.26220703125,0.9,2.02,3.55,2140169.82,263167.09,40557104.6,75.86,41.11,178.23
"TAS","West Coast",145.157897949219,-42.2232551574707,0.9,2.9,6.43,5412253.07,621948.98,108835540.66,17.82,11.86,31.42
"TAS","Glamorgan-Spring Bay",148.105270385742,-42.2232437133789,0.9,2.03,2.58,1526218.03,202051.75,25711840.4,2777.02,885.5,13837.15
"TAS","Glamorgan-Spring Bay",148.210525512695,-42.2232437133789,0.9,2.03,2.61,1151418.42,159356.29,18186637.88,1857.65,634.12,8362.95
"TAS","Glamorgan-Spring Bay",148.368423461914,-42.2232437133789,0.9,2.02,3.52,2140443.83,264455.69,40183877.6,74.02,40.5,171.08
"TAS","West Coast",145.210525512695,-42.184268951416,0.9,2.91,5.81,3009862.38,365211.52,56977496.37,28.9,17.62,58.23
"TAS","West Coast",145.263153076172,-42.1842803955078,0.9,2.92,5.83,1617503.07,215707.14,26743977.55,27.6,16.94,55.1
"TAS","Glamorgan-Spring Bay",148.105270385742,-42.184268951416,0.9,2.02,2.59,1755953.05,226594.97,30754846.5,2432.68,791.14,11786.24
"TAS","Glamorgan-Spring Bay",148.210525512695,-42.184268951416,0.9,2.03,2.62,1255812.05,170914.7,20355366.47,1660.45,576.7,7291.09
"TAS","Glamorgan-Spring Bay",148.368423461914,-42.184268951416,0.9,2.02,3.52,2188576.87,271044.19,40823390.26,73.23,40.14,168.82
"TAS","West Coast",145.263153076172,-42.1452827453613,0.9,2.92,5.83,1665283.39,223320.28,27177979.1,27.73,17.01,55.42
"TAS","Glamorgan-Spring Bay",148.105270385742,-42.1452827453613,0.9,2.02,2.59,1832668.05,235059.53,32372759.16,2206.04,727.52,10481.28
"TAS","Glamorgan-Spring Bay",148.210510253906,-42.1452827453613,0.9,2.03,2.62,1278382.06,173237.84,20866997.56,1553.83,544.61,6737.83
"TAS","Glamorgan-Spring Bay",148.368423461914,-42.1452827453613,0.9,2.02,3.52,2291258.54,283489.92,42661941.62,71.37,39.43,162.37
"TAS","West Coast",145.210525512695,-42.1062469482422,0.9,2.91,5.81,2981121.63,366205.67,55142142.22,29.21,17.78,59
"TAS","Glamorgan-Spring Bay",148.105270385742,-42.106258392334,0.9,2.02,2.6,1767193.87,227977.27,30954182.48,2005.57,669.87,9365.71
"TAS","Glamorgan-Spring Bay",148.157897949219,-42.106258392334,0.9,2.03,2.61,1446063.38,192477.22,24208720.84,1921.51,646.2,8883.74
"TAS","Glamorgan-Spring Bay",148.210525512695,-42.106258392334,0.9,2.03,2.63,1283699.89,173335.75,21094175.52,1438.69,509.46,6151.93
"TAS","Glamorgan-Spring Bay",148.368423461914,-42.1062469482422,0.9,2.02,3.52,2442829.07,301299.36,45530988.96,70.76,39.13,160.76
"TAS","West Coast",145.210510253906,-42.067211151123,0.9,2.91,5.87,2800111.94,347393.81,51054726.21,30.91,18.7,62.87
"TAS","Glamorgan-Spring Bay",148.368423461914,-42.067211151123,0.9,2.02,3.51,2587250.27,318244.71,48260736.79,70.81,39.33,159.49
"TAS","West Coast",145.210525512695,-42.0281257629395,0.9,2.91,5.63,2664085.69,333757.33,47848313.39,50.48,28.64,112.01
"TAS","Glamorgan-Spring Bay",148.315795898438,-42.0281257629395,0.9,2.02,3.24,2283918.56,291696.7,39986928.3,134.03,67.25,350
"TAS","West Coast",145.157897949219,-41.9890441894531,0.9,2.91,6.19,3041781.78,375912.04,55528447.54,22.87,14.64,42.68
"TAS","West Coast",145.210510253906,-41.9890441894531,0.9,2.91,5.63,2463228.46,313800.68,43089824.82,50.71,28.76,112.63
"TAS","Glamorgan-Spring Bay",148.315795898438,-41.9890441894531,0.9,2.02,3.24,2273894.88,291675.04,39493187.78,131.1,65.99,340.83
"TAS","West Coast",145.105239868164,-41.9499244689941,0.9,2.91,5.97,3479179.61,421031.4,65470728.55,28.99,17.99,56.43
"TAS","Glamorgan-Spring Bay",148.368423461914,-41.9499244689941,0.9,2.01,3.46,2967201.7,361738.23,55718906.18,82.4,44.68,192.26
"TAS","West Coast",145.105270385742,-41.9107818603516,0.9,2.91,5.97,3217098.08,393128.75,59764422.48,29.01,18,56.52
"TAS","Glamorgan-Spring Bay",148.368423461914,-41.9107666015625,0.9,2.01,3.46,3068949.64,372306.73,58030968.26,81.8,44.4,190.59
"TAS","West Coast",145.052627563477,-41.8716125488281,0.9,2.91,6.03,3518622.64,426582.58,65923766.8,26.89,16.89,51.38
"TAS","Glamorgan-Spring Bay",148.315795898438,-41.8716125488281,0.9,2.01,3.24,3148506.75,384715.14,58595687.85,128.01,64.54,332.38
"TAS","Glamorgan-Spring Bay",148.315795898438,-41.8324203491211,0.9,2.01,3.24,3297784.14,400173.96,61982003.74,129.68,65.26,337.59
"TAS","West Coast",144.947372436523,-41.7931938171387,0.9,2.9,6.26,4434858.65,517384.2,87935224.66,23,14.71,42.96
"TAS","Break O'Day",148.315795898438,-41.7931938171387,0.9,2.01,3.25,3450048.46,414879.64,65761910.46,127.51,64.31,330.93
"TAS","West Coast",144.947372436523,-41.7539672851562,0.9,2.9,6,4198521.37,492006.55,82878262.48,32.36,19.7,64.86
"TAS","Break O'Day",148.315795898438,-41.7539520263672,0.9,2.01,3.24,3563775.72,425317.47,68763855.37,129.17,64.86,337.81
"TAS","West Coast",144.894729614258,-41.7147026062012,0.9,2.9,6.25,4756013.84,548516.74,95907549.51,23.76,15.15,44.58
"TAS","Break O'Day",148.315795898438,-41.7147026062012,0.9,2.01,3.25,3518510.1,419509.47,68084977.77,126.8,63.85,330.34
"TAS","West Coast",144.894729614258,-41.6754150390625,0.9,2.9,6.07,4508837.24,524941.95,89642562.67,31.51,19.23,62.96
"TAS","Break O'Day",148.315795898438,-41.6754150390625,0.9,2.01,3.29,3384462.07,407705.92,64388089.89,107.84,55.45,273.11
"TAS","Circular Head",144.842102050781,-41.6360893249512,0.9,2.9,6.05,5114441.57,587917.11,103221410.08,32.59,19.79,65.56
"TAS","Break O'Day",148.368423461914,-41.6360893249512,0.9,2.01,3.49,4116406.08,472581.73,84694941.83,72.67,39.74,168.39
"TAS","Circular Head",144.842102050781,-41.596752166748,0.9,2.9,5.76,4874018.64,562961.86,97822849.34,46.82,26.84,102.42
"TAS","Break O'Day",148.368423461914,-41.596752166748,0.9,2.01,3.5,4236125.49,484151.78,87725290.68,70.08,38.46,161.72
"TAS","Circular Head",144.842086791992,-41.5574073791504,0.9,2.9,5.9,4359343.57,515173.8,84423903.33,37.57,22.2,78.83
"TAS","Break O'Day",148.315795898438,-41.5574073791504,0.9,2.01,3.29,4325861.74,496027.05,88867784.72,93.42,48.73,232.74
"TAS","Circular Head",144.789474487305,-41.5180244445801,0.9,2.9,5.88,4267523.56,506456.28,82107871.87,39.08,22.96,82.69
"TAS","Break O'Day",148.315795898438,-41.5180244445801,0.9,2.01,3.29,4313323.1,495328.36,88372975.6,91.27,47.78,226.17
"TAS","Circular Head",144.789474487305,-41.4786148071289,0.9,2.9,6.11,3867780.88,467175.07,72468560.88,29.74,18.18,59.54
"TAS","Break O'Day",148.315795898438,-41.4786033630371,0.9,2.01,3.32,4350840.87,499590.45,89097468.11,82.49,43.78,200.65
"TAS","Circular Head",144.736846923828,-41.4391708374023,0.9,2.9,6.1,3851457.15,466417.32,71824921.7,30.6,18.62,61.63
"TAS","Break O'Day",148.315795898438,-41.4391708374023,0.9,2,3.33,4634737.45,527129.47,96216466.84,81.12,43.15,196.63
"TAS","Circular Head",144.736831665039,-41.3997268676758,0.9,2.91,5.79,3297409.62,407693.66,59777405.23,46.88,26.89,102.43
"TAS","Break O'Day",148.315795898438,-41.3997268676758,0.9,2.88,4.21,5515276.5,608104.21,119988987.85,74.62,40.08,178.67
"TAS","Circular Head",144.736831665039,-41.3602485656738,0.9,2.91,5.49,2953108.05,372906.85,51834575.74,90.84,47.63,224.5
"TAS","Break O'Day",148.315795898438,-41.3602485656738,0.9,2.87,4.2,7944622.8,818371.43,191791656.88,75.52,40.37,182.34
"TAS","Circular Head",144.684204101562,-41.320743560791,0.9,2.91,5.97,3138173.55,393111.51,55685315.99,32.22,19.6,64.68
"TAS","Break O'Day",148.368423461914,-41.3207321166992,0.9,2.87,4.48,7203019.83,755974.6,168953923.15,50.84,29.08,110.95
"TAS","Circular Head",144.684204101562,-41.2812156677246,0.9,2.91,5.6,2803027.03,358271.6,48256348.74,55.87,31.21,126.79
"TAS","Break O'Day",148.368423461914,-41.2812156677246,0.9,2.87,4.5,8049285.07,826497.11,195339980.59,47.98,27.64,103.76
"TAS","Circular Head",144.684204101562,-41.2416648864746,0.9,2.91,5.59,2649757.69,343596.31,44561537.96,56.42,31.47,128.26
"TAS","Break O'Day",148.315795898438,-41.2416534423828,0.9,2.87,4.23,9600003.89,955622.24,244116243.4,67.97,37.05,159.31
"TAS","Circular Head",144.684204101562,-41.202091217041,0.9,2.91,5.42,2534754.73,333288.78,41645484.77,79.25,42.04,193.49
"TAS","Break O'Day",148.315795898438,-41.202091217041,0.9,2.86,4.28,11283683.12,1087867.18,301595379.06,61.38,34.1,139.8
"TAS","Circular Head",144.631576538086,-41.1624908447266,0.9,2.91,5.98,3414763.89,426264.33,60622995.43,34.77,20.84,71.39
"TAS","Break O'Day",148.315795898438,-41.1624908447266,0.9,2.86,4.35,12149169.65,1149420.68,335017296.78,52.24,29.64,115.61
"TAS","Circular Head",144.631576538086,-41.1228675842285,0.9,2.9,5.97,4415924.2,530168.32,82886250.2,35.57,21.26,73.33
"TAS","Central Coast (Tas.)",146.157897949219,-41.1228675842285,0.9,2.99,4.36,136487.76,25855.89,1382238.24,83.2,45.5,190.8
"TAS","Central Coast (Tas.)",146.210510253906,-41.1228675842285,0.9,2.99,4.42,152296.15,28298.51,1587748.85,76.93,42.5,174.05
"TAS","Central Coast (Tas.)",146.263153076172,-41.1228675842285,0.9,2.98,4.49,176117.32,31916.81,1905865.14,69.19,38.78,153.43
"TAS","Devonport",146.315780639648,-41.1228675842285,0.9,2.98,4.55,207925.02,36626.02,2347338.39,62.52,35.56,135.84
"TAS","Latrobe (Tas.)",146.421051025391,-41.1228675842285,0.9,2.98,4.36,250037.79,42446.93,2990051.42,86.36,47.08,198.74
"TAS","Latrobe (Tas.)",146.473663330078,-41.1228675842285,0.9,2.97,4.37,251993.41,42574.48,3039965.02,84.67,46.27,194.22
"TAS","Latrobe (Tas.)",146.526321411133,-41.1228675842285,0.9,2.98,4.37,247141.71,41735.95,2988742.8,82.88,45.41,189.54
"TAS","Latrobe (Tas.)",146.57893371582,-41.1228675842285,0.9,2.98,4.63,243765.06,41163.66,2951473.92,57.38,32.92,123.41
"TAS","Break O'Day",148.315795898438,-41.1228675842285,0.9,2.86,4.36,13695301.01,1262208.78,393826908.38,51.27,29.17,113.03
"TAS","Circular Head",144.631576538086,-41.0832176208496,0.9,2.9,5.86,5444091.26,634109.22,106629707.55,42.8,24.94,91.3
"TAS","Central Coast (Tas.)",146.052627563477,-41.0832176208496,0.9,2.98,4.21,161839.78,30109.07,1675393.75,123.5,63.59,308.79
"TAS","Central Coast (Tas.)",146.105270385742,-41.0832061767578,0.9,2.97,4.34,171436.72,31410.39,1820013.95,85.13,46.43,195.91
"TAS","Latrobe (Tas.)",146.631576538086,-41.0832176208496,0.9,2.94,4.59,270823.49,44751.07,3393093.06,58.1,33.25,125.4
"TAS","Break O'Day",148.315795898438,-41.0832061767578,0.9,2.86,4.39,16777816.26,1486059.97,513300381.1,47.35,27.11,103.74
"TAS","Circular Head",144.631576538086,-41.0435485839844,0.9,2.89,5.85,6365904.88,726879.87,128040638.57,43.37,25.24,92.71
"TAS","Burnie",146,-41.0435485839844,0.9,2.97,3.97,178656.17,32826.55,1880305.06,246.77,114.46,716.09
"TAS","West Tamar",146.684204101562,-41.0435485839844,0.9,2.94,4.55,290599.82,47452.28,3705699.36,65.49,36.81,145.02
"TAS","West Tamar",146.736831665039,-41.0435485839844,0.9,2.94,4.68,266170.38,44044.07,3330276.27,54.46,31.37,116.67
"TAS","Break O'Day",148.315795898438,-41.0435485839844,0.9,2.85,4.4,22152570.23,1864163.91,733106157.52,46.17,26.53,100.67
"TAS","Circular Head",144.578948974609,-41.0038414001465,0.9,2.88,5.59,19231486.23,1856470.04,491817877.31,76.71,40.5,189.65
"TAS","Waratah-Wynyard",145.842102050781,-41.0038414001465,0.9,2.98,4.12,128393.24,25423.48,1199730.62,174,84.45,475.01
"TAS","Burnie",145.947372436523,-41.0038414001465,0.9,2.97,4.26,170841.55,31812.55,1758309.23,115.95,60.09,287.61
"TAS","George Town",146.842102050781,-41.0038414001465,0.9,2.94,4.57,253888.29,42305.96,3145301.97,68.87,38.28,155.2
"TAS","George Town",146.894729614258,-41.0038528442383,0.9,2.94,4.57,297676.79,48168.86,3856961.49,67.83,37.79,152.38
"TAS","Break O'Day",148.368423461914,-41.0038414001465,0.9,2.86,4.6,20577941.04,1723459.17,691895912.51,38.19,22.68,79.25
"TAS","Circular Head",144.578948974609,-40.9641227722168,0.9,2.87,5.52,25312022.77,2353379.02,681649068.39,93.38,47.36,246.02
"TAS","Waratah-Wynyard",145.789474487305,-40.9641342163086,0.9,2.98,4.22,131997.89,26256.83,1220333.51,134.15,67.54,348.01
"TAS","George Town",147,-40.9641342163086,0.9,2.92,4.67,526333.1,78065.65,7729230.03,59.56,33.71,131.08
"TAS","George Town",147.052627563477,-40.9641342163086,0.9,2.92,4.61,574846.47,84390.24,8552272.12,66.03,36.8,148.59
"TAS","George Town",147.105270385742,-40.9641227722168,0.9,2.92,4.53,576545.95,84931.77,8517224.48,74.4,40.69,172.06
"TAS","George Town",147.157897949219,-40.9641342163086,0.9,2.92,4.55,522879.83,78387.48,7521845.03,71.44,39.31,163.76
"TAS","Dorset",147.210525512695,-40.9641227722168,0.9,2.93,4.5,434209.85,67109.64,5971817.5,73.88,40.47,170.39
"TAS","Dorset",147.421051025391,-40.9641342163086,0.9,2.95,4.31,201468.42,35500.33,2278637.86,85.41,46.08,200.67
"TAS","Dorset",147.473678588867,-40.9641227722168,0.9,2.96,4.32,154233.07,28283.47,1648043.63,82.88,44.89,193.72
"TAS","Break O'Day",148.368423461914,-40.9641227722168,0.9,2.85,4.6,28407430.15,2227646.75,1060109111.97,39.13,23.18,81.45
"TAS","Circular Head",144.631576538086,-40.924388885498,0.9,2.87,5.51,35709544.95,3125922.08,1052409017.11,93,47.2,244.87
"TAS","Waratah-Wynyard",145.684204101562,-40.924388885498,0.9,2.97,3.92,173213.81,33474.9,1659176.46,334.47,147.16,1050.27
"TAS","Waratah-Wynyard",145.736846923828,-40.9243774414062,0.9,2.98,4.12,148058.47,29111.89,1387893.2,184.29,88.5,511.32
"TAS","Dorset",147.263153076172,-40.924388885498,0.9,2.93,4.51,422978.13,66402.95,5653383.55,69.87,38.66,158.75
"TAS","Dorset",147.315795898438,-40.9243774414062,0.9,2.93,4.72,335454.08,54735.79,4234629.27,49.56,28.79,105.18
"TAS","Dorset",147.368423461914,-40.9243774414062,0.9,2.94,4.7,281795.78,47426.96,3394872.29,49.86,29.01,105.49
"TAS","Dorset",147.526321411133,-40.924388885498,0.9,2.96,4.33,128662.31,24493.39,1296524.61,80.59,43.88,186.89
"TAS","Break O'Day",148.315795898438,-40.9243774414062,0.9,2.85,4.26,43334984.78,3142686.86,1824359636.09,70.63,38.47,165.32
"TAS","Circular Head",144.631576538086,-40.8846244812012,0.9,2.87,5.64,45446857.12,3865009.77,1390563660.34,78.4,40.94,197.81
"TAS","Waratah-Wynyard",145.578948974609,-40.8846244812012,0.9,2.96,4.15,242485.87,45080.12,2441014.23,155.17,75.45,425.93
"TAS","Waratah-Wynyard",145.631576538086,-40.8846244812012,0.9,2.97,4.15,206632.37,39111.75,2033260.41,157.21,76.36,432
"TAS","Dorset",147.526321411133,-40.8846244812012,0.9,2.96,4.62,152826.91,28558.56,1575459.49,52.71,30.52,112.11
"TAS","Dorset",148.263153076172,-40.8846244812012,0.9,2.84,4.38,56770271.7,3975580.78,2503991878.07,59.91,33.42,135.56
"TAS","Circular Head",144.684204101562,-40.8448333740234,0.9,2.86,5.3,78105590.43,6045690.3,2750894907.24,143.39,68.1,415.38
"TAS","Circular Head",145.421051025391,-40.8448333740234,0.9,2.96,4.18,300609.01,55160.99,3055878.2,153.97,74.92,422.25
"TAS","Circular Head",145.473663330078,-40.8448333740234,0.9,2.96,4.18,279241.57,51631.82,2812504.48,157.49,76.43,433.32
"TAS","Circular Head",145.526321411133,-40.8448333740234,0.9,2.96,4.03,268360.04,49433.27,2729481.73,256.61,116.83,769.7
"TAS","Dorset",147.57893371582,-40.8448333740234,0.9,2.97,4.63,113517.12,22496.11,1068666.35,51.18,29.79,107.98
"TAS","Dorset",147.736846923828,-40.8448333740234,0.9,2.98,4.28,69570.28,15291.98,557060.96,77.18,42.63,174.7
"TAS","Dorset",147.789474487305,-40.8448333740234,0.9,2.99,4.42,58487.08,13185.79,451890.97,63.65,36.06,139.21
"TAS","Dorset",147.842086791992,-40.8448333740234,0.9,2.99,4.43,49990.38,11519.48,374708.37,62.07,35.29,134.99
"TAS","Dorset",147.894729614258,-40.8448333740234,0.9,3,4.44,38290.5,9140.98,273531.05,60.59,34.59,131.06
"TAS","Dorset",148.210525512695,-40.8448333740234,0.9,2.84,4.3,71334647.41,4721262.32,3456983578.61,75.25,41.06,174.69
"TAS","Circular Head",144.684204101562,-40.8050155639648,0.9,2.86,5.3,71988573.37,5707501.18,2435621122.29,148.92,70.27,435.56
"TAS","Circular Head",145.315795898438,-40.8050155639648,0.9,2.96,4.26,255142.54,48377.07,2466831.71,123,62.03,320.16
"TAS","Circular Head",145.368408203125,-40.8050155639648,0.9,2.96,4.18,272463.89,50990.04,2687507.6,146.54,71.91,396.85
"TAS","Dorset",147.631576538086,-40.8050155639648,0.9,2.98,4.71,73877.62,15964.44,608334.39,47.46,27.93,98.61
"TAS","Dorset",147.684204101562,-40.8050155639648,0.9,2.99,4.25,46788.54,10927.21,343539.05,88.27,47.74,205.93
"TAS","Dorset",147.894729614258,-40.8050155639648,0.9,2.99,4.44,55318.75,12626.38,419209.43,62.5,35.52,136.02
"TAS","Dorset",148.157897949219,-40.8050155639648,0.9,2.84,4.35,94463519.05,5820658.02,5163803708.43,63.73,35.91,140.77
"TAS","Circular Head",144.631576538086,-40.7651786804199,0.9,2.85,5.6,154266860.46,11025465.03,6018749605.2,87.36,45.15,222.88
"TAS","Circular Head",145.105270385742,-40.7651672363281,0.9,2.97,4.23,179141.21,34761.19,1698883.79,141.57,68.5,395.41
"TAS","Circular Head",145.157897949219,-40.7651786804199,0.9,2.97,4.22,176373.73,34867.42,1616958.82,149.57,72.23,417.39
"TAS","Circular Head",145.210525512695,-40.7651672363281,0.9,2.97,4.21,168889.05,33959.32,1504473.6,154.93,74.81,431.14
"TAS","Circular Head",145.263153076172,-40.7651786804199,0.9,2.97,4.21,184049.2,36700.28,1655719.62,159.24,76.85,442.58
"TAS","Dorset",147.894729614258,-40.7651786804199,0.9,2.97,4.87,92723.97,19716.46,774726.75,38.64,23.4,77.14
"TAS","Dorset",148.105270385742,-40.7651672363281,0.9,2.86,4.38,20830221.1,1903714.67,588639928.21,60.92,34.92,130.64
"TAS","Circular Head",144.631576538086,-40.7253150939941,0.9,2.85,5.57,223776741.95,15040823.11,9556159457.46,95.73,48.73,249.76
"TAS","Circular Head",145.105270385742,-40.7253036499023,0.9,2.97,4.12,189532.02,36549.45,1811511.39,245,108.05,785.82
"TAS","Dorset",147.947372436523,-40.7253036499023,0.9,2.93,4.98,491693.74,78944.38,6218220.49,33.39,20.66,64.66
"TAS","Dorset",148,-40.7253150939941,0.9,2.89,4.97,2078035.82,260812.72,37917314.84,31.86,19.92,60.73
"TAS","Dorset",148.052627563477,-40.7253150939941,0.9,2.86,4.81,13049517.07,1234439.36,357829440.28,37.58,22.94,74.04
"TAS","Circular Head",144.631576538086,-40.6854286193848,0.9,2.84,5.58,297077192.32,18625160.16,14207095539.37,113.25,55.98,308.95
"TAS","Circular Head",144.789474487305,-40.6854286193848,0.9,2.88,5.06,13250819.19,1100842.07,471432450.17,337.15,139.8,1191.09
"TAS","Circular Head",144.842086791992,-40.6854286193848,0.9,2.9,5.1,6344347.74,583788.1,196086297.71,271.56,117.02,904.59
"TAS","Circular Head",145.052627563477,-40.6854286193848,0.9,2.97,4.11,187174.92,36605.29,1743969.05,254.86,111.86,822.64
"TAS","Circular Head",144.684204101562,-40.6455192565918,0.9,2.85,5.57,144654994.91,9394620.27,6842831258.28,114.82,56.79,312.53
"TAS","Circular Head",144.736846923828,-40.6455078125,0.9,2.87,5.13,28111983.89,2254903.05,1003282256.73,239.82,105.27,778.13
"TAS","Circular Head",144.842102050781,-40.6455078125,0.9,2.89,5.12,8345950.51,748707.78,264829256.12,245.16,107.76,791.71
"TAS","Circular Head",145,-40.6455192565918,0.9,2.97,4.12,188306.45,37430.01,1701487.65,251.85,111.41,800.97
"TAS","Circular Head",144.736831665039,-40.605583190918,0.9,2.87,5.21,26526112.43,2150747.9,931114247.31,158.17,76.8,434.7
"TAS","Circular Head",144.789474487305,-40.605583190918,0.9,2.89,5.23,9170292.46,841809.63,275230035.31,147.81,72.63,398.94
"TAS","Circular Head",144.894729614258,-40.605583190918,0.9,2.91,4.1,2923076.92,350846.22,56649807.27,292.17,128.03,934.98
"TAS","Circular Head",144.947357177734,-40.605583190918,0.9,2.95,4.12,492730.99,83559.47,5614612.66,252.21,112.61,787.26
"TAS","Flinders (Tas.)",148.157897949219,-40.605583190918,0.9,2.87,4.67,10944920.97,1007152.66,321810706.3,49.77,29.25,103.3
"TAS","Flinders (Tas.)",148.210510253906,-40.605583190918,0.9,2.87,4.52,7261821.01,733887.07,183385695.62,57.39,33.18,121.62
"TAS","Circular Head",144.684204101562,-40.5656242370605,0.9,2.85,5.16,108918584.98,7325314.83,4922602396.81,207.8,96.4,610.96
"TAS","Circular Head",144.842102050781,-40.5656242370605,0.9,2.88,4.89,12522748.37,1160970.37,358595211.63,208.08,97.42,600.87
"TAS","Flinders (Tas.)",148.105239868164,-40.5656242370605,0.9,3,4.62,36771.78,8894.08,257011.08,61.6,35.09,133.56
"TAS","Flinders (Tas.)",148.263153076172,-40.5656242370605,0.9,2.84,4.46,66493259.6,4453865.96,3164904002.66,61.47,34.87,134.44
"TAS","Circular Head",144.684204101562,-40.5256423950195,0.9,2.86,5.14,75306636.21,5218318.35,3309307158.06,245.98,110.99,753.49
"TAS","Circular Head",144.842102050781,-40.5256309509277,0.9,2.9,4.87,5506938.3,591538.19,126114186.37,223.63,103.42,657.66
"TAS","Flinders (Tas.)",148.105270385742,-40.5256309509277,0.9,3.04,4.71,15612.87,4180.84,95604.82,50.05,29.3,104.61
"TAS","Flinders (Tas.)",148.263153076172,-40.5256423950195,0.9,2.84,4.42,71767949.64,4817951.19,3376798339.2,66.64,37.25,148.99
"TAS","Flinders (Tas.)",148.315795898438,-40.5256423950195,0.9,2.84,4.68,63123895.96,4371473.37,2820928845.42,28.98,17.96,56.56
"TAS","Flinders (Tas.)",148.368423461914,-40.5256423950195,0.9,2.84,4.65,49705491.17,3611602.94,2059041925.37,31.09,19.05,61.63
"TAS","Circular Head",144.684204101562,-40.4856376647949,0.9,2.86,5.22,59493282.25,4173932.75,2603406727.51,158.46,76.23,443.44
"TAS","Circular Head",144.842102050781,-40.4856262207031,0.9,2.89,4.91,7839261.74,801937.81,192051898.44,200.66,94.33,576.49
"TAS","Circular Head",144.894729614258,-40.4856376647949,0.9,2.91,4.32,2702651.53,334863.03,49537710.54,307.03,136.78,947.37
"TAS","Circular Head",144.947372436523,-40.4856376647949,0.9,2.93,4.17,1217492.88,171949.77,18411480.4,243.58,111.3,728.52
"TAS","Flinders (Tas.)",148,-40.4856376647949,0.9,3,4.9,42132.44,9888.39,308731.45,38.32,23.23,76.36
"TAS","Flinders (Tas.)",148.052627563477,-40.4856376647949,0.9,3.02,4.69,25954.44,6491,174503.9,52.9,30.64,112.37
"TAS","Flinders (Tas.)",148.105270385742,-40.4856376647949,0.9,3.04,4.71,14844.71,4002.51,90048.67,49.31,28.87,103.11
"TAS","Flinders (Tas.)",148.421051025391,-40.4856376647949,0.9,2.85,4.63,31473757.35,2480636.44,1152175846.11,31.89,19.46,63.68
"TAS","Circular Head",144.789474487305,-40.4456062316895,0.9,2.88,4.98,18538615.93,1590202.31,599554417.55,92.08,49.73,214.75
"TAS","Circular Head",144.842102050781,-40.4455947875977,0.9,2.89,4.37,6898260.73,707085.57,170108927.76,258.67,117.34,780.92
"TAS","Circular Head",145,-40.4456062316895,0.9,2.92,4.19,1578155.48,215685.49,24932947.72,195.05,92.02,557.75
