"state","lga","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"QLDNorth","Isaac",149.526321411133,-22.050687789917,0.94,4.84,5.88,254124.32,40165.55,3498238.28,132.44,62.32,394.02
"QLDNorth","Livingstone",149.894729614258,-22.050687789917,0.94,4.77,5.83,6340389.9,641407.69,161640952.07,221.39,97.75,715.07
"QLDNorth","Livingstone",149.947357177734,-22.050687789917,0.94,4.8,5.78,1569634.35,209652.18,25933669.17,265.14,114.51,881.18
"WANorth","Exmouth",113.894737243652,-22.0019054412842,0.94,2.49,3.87,13326888698138.5,149354679043.12,7946495309404407,703.81,244.43,3353.33
"WANorth","Exmouth",114.157897949219,-22.0019054412842,0.94,2.58,3.92,164301540.41,8716151.06,11618815138.99,67.11,33.7,186.91
"WANorth","Ashburton",114.578948974609,-22.001895904541,0.94,2.62,4.38,7803218.45,613110.37,329801038.95,17.28,10.86,34.43
"QLDNorth","Isaac",149.526321411133,-22.0019054412842,0.94,4.84,5.88,239616.26,38257.52,3248710.26,132.93,62.59,394.78
"WANorth","Exmouth",113.894737243652,-21.9531078338623,0.94,2.49,3.99,19034633296680.1,202052692858.08,12270671694681212,554.43,198.47,2540.97
"WANorth","Ashburton",114.578941345215,-21.9531059265137,0.94,2.61,4.36,23979892.78,1603217.17,1269134916.08,18.16,11.32,36.59
"QLDNorth","Isaac",149.526321411133,-21.9531078338623,0.94,4.85,5.86,191196.56,32081.3,2392546.41,143.15,66.68,431.6
"WANorth","Exmouth",113.947364807129,-21.9042835235596,0.94,2.49,3.83,21133426890269.9,217437844486.86,14378037869911346,161.21,70.99,541.08
"WANorth","Exmouth",114.157897949219,-21.9042911529541,0.94,2.56,3.96,1151227345.98,46827731.49,116878710871.33,60.19,30.83,162.49
"WANorth","Ashburton",114.631576538086,-21.9042911529541,0.94,2.6,4.35,25738575.16,1714581.36,1362333829.85,18.41,11.46,37.17
"QLDNorth","Isaac",149.526321411133,-21.9042911529541,0.94,4.85,5.84,205785.95,34088.72,2625513.87,153.84,70.67,474.11
"WANorth","Exmouth",113.947364807129,-21.8554515838623,0.94,2.49,3.94,36350615303823.6,345647392805.05,27637902320821156,315.89,124.1,1259.96
"WANorth","Exmouth",114.157897949219,-21.8554592132568,0.94,2.54,3.93,7218041654.17,223452121.62,1080636566513.19,68.63,34.52,189.92
"WANorth","Ashburton",114.631576538086,-21.8554592132568,0.94,2.59,4.32,67165709.2,3992284.72,4095054065.73,19.46,12.01,39.83
"QLDNorth","Isaac",149.526321411133,-21.8554592132568,0.94,4.85,5.84,209763.33,36285.66,2451905.19,147,68.17,446.29
"WANorth","Exmouth",114,-21.8066101074219,0.94,2.5,3.97,9953819209233.93,110561355745.48,6206551168101066,166.85,72.86,568.22
"WANorth","Exmouth",114.052635192871,-21.8066101074219,0.94,2.5,3.87,2335831696085.05,31602561429.98,1112660401519095,94.54,45.32,280.17
"WANorth","Exmouth",114.105255126953,-21.8066101074219,0.94,2.51,3.88,564655103644.44,9296566566.9,205336926867932,89.92,43.46,263.26
"WANorth","Ashburton",114.684211730957,-21.8066101074219,0.94,2.6,4.38,50363785.42,3109985.79,2918224921.39,17.47,10.98,34.74
"WANorth","Ashburton",114.736831665039,-21.8066101074219,0.94,2.61,4.41,26423684.14,1771968.8,1374909925.55,16.76,10.6,32.99
"QLDNorth","Isaac",149.526321411133,-21.8066101074219,0.94,4.78,5.82,2841387.27,322507.94,61643187.06,166.25,75.14,526.09
"WANorth","Ashburton",114.789474487305,-21.7577457427979,0.94,2.61,4.4,35013462.11,2254229.1,1928866120.2,16.9,10.68,33.31
"WANorth","Ashburton",114.842102050781,-21.708854675293,0.94,2.61,4.42,19104730.62,1344231.52,928641502.96,16.38,10.42,32.01
"WANorth","Ashburton",114.894737243652,-21.7088623046875,0.94,2.63,4.33,6132621.46,509735.89,235718927.55,18.87,11.68,38.42
"QLDNorth","Isaac",149.473678588867,-21.7088623046875,0.94,4.76,5.77,14971145.88,1293836.18,485950961.29,212.27,91.26,728.13
"WANorth","Ashburton",114.947364807129,-21.6599559783936,0.94,2.64,4.34,3516233.59,330910.12,109984240.01,18.6,11.56,37.64
"WANorth","Ashburton",115,-21.6599636077881,0.94,2.65,4.35,2315587.25,230968.85,66871887.82,18.09,11.3,36.35
"WANorth","Ashburton",115.052635192871,-21.6599636077881,0.94,2.65,4.34,2211650.48,220841.13,64032958.13,18.04,11.26,36.28
"QLDNorth","Mackay",149.526321411133,-21.6599636077881,0.94,4.77,5.73,6728712.27,716139.58,154402223.92,260.79,108.78,933.53
"WANorth","Ashburton",115.105262756348,-21.6110401153564,0.94,2.63,4.3,5805277.6,512087.42,197719562.89,20.06,12.29,41.54
"QLDNorth","Mackay",149.526321411133,-21.6110496520996,0.94,4.78,5.71,3067221.71,373150.68,57683358.26,290.8,119.73,1058.06
"WANorth","Ashburton",115.210525512695,-21.5621089935303,0.94,2.62,4.18,9879197.71,918898.07,286826317.13,25.42,14.87,56.66
"WANorth","Ashburton",115.263160705566,-21.5621166229248,0.94,2.62,4.17,15007040.58,1339545.73,456397570.55,25.89,15.07,58.26
"WANorth","Ashburton",115.315788269043,-21.5621089935303,0.94,2.6,4.1,39782943.83,3061040.46,1497622166.53,29.96,16.96,70.4
"WANorth","Ashburton",115.368423461914,-21.5621089935303,0.94,2.59,4.09,78882321.69,5394582.97,3545046177.66,30.59,17.24,72.48
"QLDNorth","Mackay",149.421051025391,-21.5621166229248,0.94,4.77,5.81,5898589.29,647077.52,128921476.48,214.12,92.98,718.38
"QLDNorth","Mackay",149.473678588867,-21.5621089935303,0.94,4.77,5.8,6360951,694512.9,139486399.78,222.67,96.09,753.85
"WANorth","Ashburton",115.421051025391,-21.5131683349609,0.94,2.6,4.01,70791225.52,5120222.67,2870753350.52,37.1,20.22,92.58
"WANorth","Ashburton",115.473678588867,-21.5131683349609,0.94,2.6,4,62155733.57,4545402.99,2493130982.24,37.47,20.36,93.96
"QLDNorth","Mackay",149.315795898438,-21.5131683349609,0.94,4.77,5.79,6364396.66,683154.98,144267708.5,219.37,95.12,736.41
"QLDNorth","Mackay",149.368408203125,-21.5131683349609,0.94,4.77,5.79,6049697.05,664779.94,131528838.51,229.11,98.76,775.24
"WANorth","Ashburton",115.526313781738,-21.464204788208,0.94,2.6,3.96,45716262.55,3659191.09,1573160331.76,43.09,22.85,112.19
"QLDNorth","Mackay",149.315795898438,-21.464204788208,0.94,4.77,5.78,6029271.36,656982.26,133286344.92,258.88,109.31,903.76
"WANorth","Ashburton",115.578941345215,-21.4152221679688,0.94,2.61,3.92,28274984.56,2509826.78,825763784.78,48.57,25.24,130.37
"QLDNorth","Mackay",149.368423461914,-21.4152221679688,0.94,4.76,5.77,9431589.61,990597.26,216316874.81,281.5,117.59,996.71
"WANorth","Karratha",115.578941345215,-21.3662242889404,0.94,2.61,3.91,28485341.07,2608454.41,782921894.35,52.11,26.76,142.43
"QLDNorth","Mackay",149.368423461914,-21.3662242889404,0.94,4.74,5.77,31865940.53,2755058.84,970464773.55,286.7,119.52,1017.39
"WANorth","Karratha",115.631576538086,-21.317211151123,0.94,2.62,3.85,16255746.01,1648397.47,383038054.11,72.47,35.06,217.31
"QLDNorth","Mackay",149.368423461914,-21.317211151123,0.94,4.73,5.76,97321429.3,7067230.86,3815181436.94,322.18,132.16,1169.12
"WANorth","Karratha",115.684211730957,-21.268180847168,0.94,2.63,3.88,7688056.49,888370.48,149140672.84,63.86,31.64,184.5
"WANorth","Karratha",115.736831665039,-21.268180847168,0.94,2.63,3.89,8071334.85,920496.24,159961724.83,58.26,29.33,164.17
"WANorth","Karratha",115.789474487305,-21.268180847168,0.94,2.63,4.03,9460117.6,1041110.73,198342686.06,34.52,19.5,80.22
"QLDNorth","Mackay",149.263153076172,-21.268180847168,0.94,4.72,5.7,132839816.76,9133086.41,5654293641.66,456.41,177.61,1786.08
"WANorth","Karratha",115.842094421387,-21.2191333770752,0.94,2.63,4.06,7184120.92,850136.53,133883180.15,31.77,18.12,72.95
"QLDNorth","Mackay",149.210525512695,-21.2191333770752,0.94,4.73,5.7,108282085.65,7561479.97,4544637726.76,437.86,171.27,1702.11
"WANorth","Karratha",115.842094421387,-21.1700687408447,0.94,2.62,4.05,10638703.72,1197375.2,212048534.43,32.91,18.67,76.2
"QLDNorth","Mackay",149.210525512695,-21.1700687408447,0.94,4.56,5.54,118256247.57,8107000.83,5110289858.38,438.4,171.34,1706.96
"WANorth","Karratha",115.894737243652,-21.1209907531738,0.94,2.62,4.06,13685577.31,1467064.48,293803555.62,31.56,18,72.56
"WANorth","Karratha",115.947364807129,-21.0718860626221,0.94,2.62,4.1,17059036.83,1736894.98,397489623.31,28.53,16.51,64.31
"QLDNorth","Mackay",149.263153076172,-21.0718936920166,0.94,4.55,5.53,309645831.42,18585586.95,16075168310.45,492.28,189.56,1954.61
"WANorth","Karratha",116,-21.0227813720703,0.94,2.62,4.1,15382844.49,1565749.34,361328226.78,27.57,16.02,61.77
"WANorth","Karratha",116.052635192871,-21.0227813720703,0.94,2.62,4.09,17527534.12,1751764.52,422276717.01,27.69,16.07,62.16
"QLDNorth","Mackay",149.210525512695,-21.0227813720703,0.94,4.56,5.43,128999074.13,8954169.84,5401566814.91,555.51,212.51,2209.77
"WANorth","Karratha",116.105255126953,-20.973653793335,0.94,2.61,4.06,28072724.26,2582156.54,765834241.59,29.52,16.95,67.32
"WANorth","Karratha",116.157897949219,-20.973653793335,0.94,2.61,4.04,34139150.83,3048896.55,971351967.29,30.38,17.36,69.84
"QLDNorth","Mackay",149.052627563477,-20.973653793335,0.94,4.58,5.48,27185301.75,2366172.83,827472545.5,361.21,146.89,1319.53
"QLDNorth","Mackay",149.105255126953,-20.973653793335,0.94,4.58,5.48,30998043.85,2631768.43,980297512.27,365.32,148.59,1332.62
"QLDNorth","Mackay",149.157897949219,-20.973653793335,0.94,4.58,5.48,29872185.82,2551088.11,936671645.97,372.49,151.37,1358.94
"WANorth","Karratha",116.157897949219,-20.9245090484619,0.94,2.6,4.03,35642473.01,3145462.13,1034285681.67,31.69,17.99,73.57
"QLDNorth","Mackay",149.052627563477,-20.9245090484619,0.94,4.58,5.48,30975329.81,2627736.81,981175436.67,370.51,150.2,1359.07
"WANorth","Ashburton",115.36841583252,-20.8753490447998,0.94,2.56,3.73,2729232448.05,155264082.65,134056818417.64,194.77,81.21,721.28
"WANorth","Ashburton",115.421051025391,-20.8753490447998,0.94,2.58,3.72,241474414.2,18380359.39,8100639539.87,185.65,77.83,683.31
"WANorth","Karratha",116.157897949219,-20.8753490447998,0.94,2.6,4.01,42960899.75,3679300.27,1302365522.03,33,18.61,77.35
"QLDNorth","Mackay",148.894729614258,-20.8753490447998,0.94,4.58,4.99,25043059.44,2207744.39,748313671.4,8367.15,2201.07,55719.36
"QLDNorth","Mackay",148.947357177734,-20.8753490447998,0.94,4.58,5.43,27726086.99,2383020.78,863680565.11,549.33,209.27,2206.53
"QLDNorth","Mackay",149,-20.8753490447998,0.94,4.58,5.43,31267817.98,2611587.03,1020443835.83,564.78,214.24,2282.81
"WANorth","Ashburton",115.315780639648,-20.826171875,0.94,2.51,3.85,3501687295833.74,55677160772.09,1164154385906959,131.08,58.74,433.84
"WANorth","Ashburton",115.473686218262,-20.826171875,0.94,2.6,3.78,67431842.82,5889878.86,1906184748.04,87.95,41.27,275.77
"WANorth","Karratha",116.210517883301,-20.826171875,0.94,2.59,3.99,151651393.69,9515434.87,7654017198.22,33.49,18.83,78.87
"WANorth","Karratha",116.263160705566,-20.826171875,0.94,2.58,4,196608282.41,11378976.16,11415157541.62,32.41,18.32,75.79
"WANorth","Karratha",116.315780639648,-20.826171875,0.94,2.59,4,118248658.32,7430266.33,6082937712.65,31.71,17.99,73.74
"WANorth","Karratha",116.36841583252,-20.826171875,0.94,2.6,4.01,68388872.42,4702926.88,3077884672.6,31.25,17.77,72.42
"WANorth","Karratha",116.421051025391,-20.826171875,0.94,2.6,4,42421284.37,3173205.44,1680632614.72,31.72,17.99,73.78
"QLDNorth","Mackay",148.842102050781,-20.826171875,0.94,4.59,4.99,17539036.21,1667048.29,465416283.01,7337.45,1967.31,47569.21
"WANorth","Ashburton",115.315788269043,-20.7769718170166,0.94,2.51,3.8,3998363936248.2,59970922652.42,1475375584265202,103.14,48.01,322.87
"WANorth","Ashburton",115.526313781738,-20.7769794464111,0.94,2.56,3.84,2801827945.8,103370470.23,319564270506.62,68.44,33.59,200.24
"WANorth","Karratha",116.473686218262,-20.7769718170166,0.94,2.62,3.98,10368283.16,1001612.3,277966522.3,35.34,19.72,84.12
"QLDNorth","Mackay",148.842102050781,-20.7769718170166,0.94,3.56,3.97,18270164.74,1700654.3,503315666.43,6933.09,1872.52,44512.39
"WANorth","Ashburton",115.315788269043,-20.72776222229,0.94,2.51,3.79,3028934762572.33,46940774898.58,1071992564318325,104.51,48.56,327.93
"WANorth","Ashburton",115.526313781738,-20.7277698516846,0.94,2.56,3.84,1355359205.35,57780913.76,122988890657.41,67.06,33.03,195.03
"WANorth","Karratha",116.526313781738,-20.7277698516846,0.94,2.63,3.97,9179724.56,896097.66,243517709.12,36.54,20.29,87.59
"QLDNorth","Mackay",148.842102050781,-20.72776222229,0.94,3.56,3.97,17744400.55,1638022.44,498001062.44,6204.38,1708.79,38671.02
"WANorth","Ashburton",115.368423461914,-20.6785373687744,0.94,2.52,3.89,196686716630.11,4574016121.04,39091788685571,104.71,48.47,331.23
"WANorth","Ashburton",115.421051025391,-20.6785449981689,0.94,2.53,3.89,98210745335.49,2592963205.6,16084573150328.4,98.27,45.82,308.36
"WANorth","Karratha",116.578948974609,-20.6785373687744,0.94,2.63,3.96,6239036.85,654219.75,148313615.55,37.58,20.77,90.66
"WANorth","Karratha",116.842102050781,-20.6785373687744,0.94,4.74,6.1,49097.76,9301.59,543494.81,23.22,13.96,49.23
"WANorth","Karratha",116.894737243652,-20.6785449981689,0.94,4.74,6.1,56061.15,10408.22,638892.5,23.47,14.09,49.88
"WANorth","Karratha",117.263160705566,-20.6785449981689,0.94,4.73,6.31,71926.35,12337.92,944236.14,16.79,10.61,33.12
"WANorth","Karratha",117.315788269043,-20.6785373687744,0.94,4.73,6.3,72621.55,12477.4,949105.88,17.2,10.83,34.14
"WANorth","Karratha",117.368423461914,-20.6785373687744,0.94,4.73,6.29,68316.58,11852.95,880119.17,17.39,10.93,34.6
"WANorth","Karratha",117.421051025391,-20.6785449981689,0.94,4.73,6.28,59036.86,10513.61,730642.07,17.58,11.02,35.09
"WANorth","Karratha",117.473686218262,-20.6785373687744,0.94,4.74,6.39,49916.08,9181.7,586948.67,15.54,9.94,30.14
"WANorth","Karratha",117.526313781738,-20.6785449981689,0.94,4.74,6.38,46540.28,8698.34,532940.81,15.71,10.03,30.56
"WANorth","Karratha",117.578948974609,-20.6785373687744,0.94,4.74,6.48,49728.92,9229.71,573983.38,13.51,8.82,25.48
"QLDNorth","Mackay",148.736846923828,-20.6785373687744,0.94,3.57,3.99,7440862.73,811912.95,161413275.27,4796.97,1381.33,27959.8
"QLDNorth","Mackay",148.789474487305,-20.6785449981689,0.94,3.57,3.98,8384528.64,891717.24,189395790.22,5080.71,1449.48,30021.6
"WANorth","Karratha",116.578948974609,-20.6292953491211,0.94,2.64,3.94,5322771.89,581280.09,118326542.15,40.22,21.98,98.71
"WANorth","Karratha",116.842102050781,-20.6293048858643,0.94,4.74,6.1,52756.65,9871.11,595127.79,23.7,14.21,50.46
"WANorth","Karratha",117,-20.6293048858643,0.94,4.72,6.12,96571.94,16574,1228903.4,22.79,13.77,47.92
"WANorth","Karratha",117.052635192871,-20.6293048858643,0.94,4.7,6.22,149295.92,23842.46,2114830.75,19.37,11.99,39.36
"WANorth","Karratha",117.210525512695,-20.6292953491211,0.94,4.71,6.28,107707.05,17557.05,1510503.87,17.74,11.13,35.41
"WANorth","Karratha",117.631576538086,-20.6293048858643,0.94,4.73,6.46,66062.35,11784.62,805279.59,13.97,9.07,26.51
"QLDNorth","Mackay",148.736846923828,-20.6292953491211,0.94,3.58,3.99,6073643.66,682909.88,126270534.77,4451.63,1295.97,25549.43
"WANorth","Karratha",116.631576538086,-20.5800476074219,0.94,2.64,4.31,4858861.94,505844.5,119664366.45,19.63,12.13,40
"WANorth","Karratha",116.894737243652,-20.5800476074219,0.94,4.73,6.12,58972.43,10916.14,672892.51,22.8,13.79,47.85
"WANorth","Karratha",117.105255126953,-20.5800476074219,0.94,4.7,6.2,184208.17,28453.34,2739887.87,20.5,12.57,42.28
"WANorth","Karratha",117.684211730957,-20.5800476074219,0.94,4.73,6.43,66251.71,11763.91,815249.75,14.44,9.32,27.65
"WANorth","Port Hedland",117.736831665039,-20.5800476074219,0.94,4.74,6.4,55580.18,10100.54,663101.7,14.95,9.6,28.9
"WANorth","Port Hedland",117.789474487305,-20.5800476074219,0.94,4.74,6.39,51742.86,9493.29,609476.31,15.08,9.66,29.23
"WANorth","Port Hedland",117.842094421387,-20.5800476074219,0.94,4.74,6.37,53810.04,9845.08,635003.9,15.49,9.89,30.25
"QLDNorth","Mackay",148.684204101562,-20.5800476074219,0.94,3.58,4,6149830.89,695658.81,126260214.95,4085.19,1203,23084.49
"QLDNorth","Whitsunday",148.842102050781,-20.5800476074219,0.94,3.58,3.99,5298217.08,598812.38,110193814.64,4996.45,1423.65,29641.6
"QLDNorth","Whitsunday",148.894729614258,-20.5800476074219,0.94,3.56,3.98,12111952.7,1153187.38,329915057.7,6314.96,1726.19,39901.09
"WANorth","Karratha",116.736831665039,-20.5307750701904,0.94,4.65,6.1,1238367.86,168724.22,20052080.31,27.07,15.85,59.73
"WANorth","Karratha",116.894737243652,-20.5307750701904,0.94,4.73,6.13,66704.17,12136.84,779378.02,22.69,13.74,47.46
"WANorth","Port Hedland",117.894737243652,-20.5307750701904,0.94,4.72,6.34,77098.08,13478.96,965246.15,16.48,10.41,32.63
"QLDNorth","Whitsunday",148.684204101562,-20.5307750701904,0.94,3.58,3.99,4449863.24,526461.96,85858543.97,4263.01,1236.41,24745.91
"QLDNorth","Whitsunday",148.736831665039,-20.5307750701904,0.94,3.58,3.98,3952247.97,478397.18,73629952.27,4554.03,1305.43,26910.18
"QLDNorth","Whitsunday",148.789474487305,-20.5307750701904,0.94,3.59,3.99,3507811.52,433267.43,63424151.03,4266.28,1247.24,24369.45
"QLDNorth","Whitsunday",148.947372436523,-20.5307750701904,0.94,3.57,3.96,9964354.17,969044.4,264496369.89,9182.48,2365.66,63257.88
"WANorth","Karratha",116.736839294434,-20.4814777374268,0.94,4.64,6.09,1582751.91,207824.77,27016917.93,27.77,16.21,61.64
"WANorth","Karratha",116.947364807129,-20.4814777374268,0.94,4.71,6.14,139821.12,23132.9,1852252.37,22.88,13.85,47.9
"WANorth","Port Hedland",117.894737243652,-20.4814853668213,0.94,4.71,6.32,103839.11,17625.46,1342530.54,17.18,10.79,34.29
"QLDNorth","Whitsunday",148.947372436523,-20.4814777374268,0.94,3.59,3.94,2716451.92,326975.88,52659304.72,11558.05,2886.67,83061.04
"WANorth","Karratha",116.789474487305,-20.4321823120117,0.94,4.64,6.23,1537986.04,200283.15,26742482.96,22.45,13.62,46.9
"WANorth","Karratha",116.947364807129,-20.4321823120117,0.94,4.69,6.13,207735.41,33389.2,2814466.87,23.92,14.38,50.56
"WANorth","Port Hedland",117.947357177734,-20.4321823120117,0.94,4.71,6.32,106012.55,18025.63,1362926.17,17.28,10.87,34.36
"WANorth","Port Hedland",118,-20.4321823120117,0.94,4.71,6.32,114046.3,19160.78,1492493.09,17.38,10.92,34.61
"QLDNorth","Whitsunday",148.894729614258,-20.4321823120117,0.94,3.61,3.98,1056798.87,145985.01,16867645.66,8967.14,2381.49,58236.17
"WANorth","Karratha",116.842102050781,-20.3828525543213,0.94,4.65,6.3,1008719.82,136205.3,16903202.44,19.71,12.23,39.75
"WANorth","Karratha",116.894737243652,-20.3828601837158,0.94,4.66,6.29,685097.23,96038.81,11008708.05,19.68,12.21,39.72
"WANorth","Port Hedland",118.052635192871,-20.3828601837158,0.94,4.7,6.31,148217.19,24399.39,1972923.68,17.91,11.21,35.82
"QLDNorth","Whitsunday",148.894729614258,-20.3828601837158,0.94,3.6,3.97,1404485.96,181269.18,25040512.44,10567.9,2761.03,69932.31
"QLDNorth","Whitsunday",148.947372436523,-20.3828620910645,0.94,3.61,4.01,1077383.05,147435.23,17489247.65,7552.81,2016.04,49281.85
"QLDNorth","Whitsunday",149,-20.3828620910645,0.94,3.61,4.11,1157929.71,156051.81,19258108.4,3775.27,1095.51,22133.53
"WANorth","Port Hedland",118.105262756348,-20.333517074585,0.94,4.7,6.29,165799.1,27112.47,2213966.83,18.42,11.53,36.71
"WANorth","Port Hedland",118.157897949219,-20.3335247039795,0.94,4.7,6.29,193813.45,30842.15,2697098.5,18.63,11.64,37.25
"WANorth","Port Hedland",118.210525512695,-20.333517074585,0.94,4.7,6.27,156604.04,26250.97,1998563.77,19.2,11.94,38.65
"WANorth","Port Hedland",118.263160705566,-20.3335247039795,0.94,4.71,6.25,134764.81,23478.85,1612104.88,19.92,12.32,40.44
"WANorth","Port Hedland",118.315788269043,-20.333517074585,0.94,4.7,6.22,161622.78,27635.28,1975972.99,20.88,12.81,42.87
"WANorth","Port Hedland",118.368423461914,-20.333517074585,0.94,4.69,6.23,198613.14,33121.59,2507891.29,20.85,12.82,42.63
"QLDNorth","Whitsunday",148.894729614258,-20.3335247039795,0.94,3.58,3.9,5544037.86,585318.87,131301286.26,17150.14,4331.65,116659.24
"QLDNorth","Whitsunday",149.052627563477,-20.3335247039795,0.94,3.58,4.69,3830646.78,422267.18,85885815.56,626.3,227.56,2742.34
"WANorth","Port Hedland",118.421051025391,-20.2841739654541,0.94,4.68,6.19,316757.22,49859.13,4313295.81,22.27,13.55,46.24
"WANorth","Port Hedland",118.473686218262,-20.2841644287109,0.94,4.67,6.19,422426.75,63688.98,6116700.98,22.56,13.71,46.94
"WANorth","Port Hedland",118.526313781738,-20.2841739654541,0.94,4.67,6.16,532228.89,77694.29,8059416.36,23.71,14.29,49.93
"WANorth","Port Hedland",118.631576538086,-20.2841739654541,0.94,4.66,6.05,637524.82,91074.68,9925964.21,30.62,17.68,68.77
"WANorth","Port Hedland",118.684211730957,-20.2841739654541,0.94,4.66,6.03,635255.22,90895.17,9862281.03,32.07,18.36,72.95
"WANorth","Port Hedland",118.736839294434,-20.2841644287109,0.94,4.66,6.01,711581.47,99963.35,11349368.85,33.07,18.83,75.89
"QLDNorth","Whitsunday",148.894729614258,-20.2841739654541,0.94,3.61,3.98,869378.06,124776.45,13077591.47,8471.5,2352.49,50624.39
"QLDNorth","Whitsunday",149.052627563477,-20.2841739654541,0.94,3.59,4.39,2850907.66,333254.86,58317119.82,1500.84,488.2,7590.08
"WANorth","Port Hedland",118.789474487305,-20.234806060791,0.94,4.64,5.99,1522982.39,187931,29492131.58,34.92,19.72,81.04
"WANorth","Port Hedland",118.842094421387,-20.234806060791,0.94,4.64,5.99,1522555.04,187242.78,29685791.43,34.77,19.65,80.64
"QLDNorth","Whitsunday",148.842102050781,-20.234806060791,0.94,3.6,3.99,1423657.29,185570.86,24863315.56,6582.18,1868.92,38422.86
"QLDNorth","Whitsunday",148.894729614258,-20.234806060791,0.94,3.6,3.99,1592304.49,202995.91,28788886.72,7113.41,2004.95,41866.02
"QLDNorth","Whitsunday",149.052627563477,-20.234806060791,0.94,3.61,4.54,1296268.79,175429.54,21190432.47,404.83,157.91,1595.76
"WANorth","Port Hedland",118.842094421387,-20.1854228973389,0.94,4.63,5.97,2433043.49,279694.09,52149952.09,36.1,20.29,84.32
"QLDNorth","Whitsunday",148.684204101562,-20.1854228973389,0.94,3.61,4.29,1052074.53,138490.79,18479464.48,511.6,200.84,1944.8
"QLDNorth","Whitsunday",148.736831665039,-20.1854228973389,0.94,3.61,4.28,1067624.01,140717.28,18681459.59,538.55,210.03,2065.37
"QLDNorth","Whitsunday",148.789474487305,-20.1854228973389,0.94,3.61,4.07,1068517.32,141369.76,18555073.59,2566.19,812.46,13055.32
"QLDNorth","Whitsunday",148.894729614258,-20.1854228973389,0.94,3.6,4.02,1368980.87,175471.32,24796967.84,4641.48,1366.7,25949.5
"QLDNorth","Whitsunday",149.052627563477,-20.1854228973389,0.94,3.62,4.53,814064.53,118547.99,11965159.32,484.98,185.18,1963.05
"WANorth","Port Hedland",118.894737243652,-20.1360244750977,0.94,4.63,5.96,3556639.84,388053.81,81912848.65,36.95,20.71,86.61
"QLDNorth","Whitsunday",148.631576538086,-20.1360244750977,0.94,3.61,4.49,1110262.68,143638.82,20096733.63,290.17,122.3,1005.38
"QLDNorth","Whitsunday",148.842102050781,-20.1360244750977,0.94,3.61,4.14,1042959.68,137899.05,18171923.1,1280.55,448.07,5661.38
"QLDNorth","Whitsunday",149,-20.1360244750977,0.94,3.62,4.53,780480.44,111947.94,11855869.01,850.9,297.23,3922.96
"WANorth","Port Hedland",118.947357177734,-20.0866088867188,0.94,4.62,5.97,4439536.37,475921.23,103920870.65,36.3,20.42,84.62
"QLDNorth","Whitsunday",148.315795898438,-20.0866088867188,0.94,3.13,3.62,1383445.82,150952.05,34844825.9,1277.81,427.5,6191.86
"QLDNorth","Whitsunday",148.368408203125,-20.0866088867188,0.94,3.13,3.61,1363811.49,149263.06,34180230.14,1389.1,459.69,6829.78
"QLDNorth","Whitsunday",148.631576538086,-20.0866088867188,0.94,3.61,4.49,999515.43,130782.99,17847824.74,283.64,120.17,974.37
"QLDNorth","Whitsunday",148.842102050781,-20.0866088867188,0.94,3.61,4.4,1093557.66,142867.74,19435969.85,281.54,120.39,949.63
"QLDNorth","Whitsunday",149,-20.0866088867188,0.94,3.62,4.7,699989.1,102159.13,10367648.06,413.16,160.42,1641.06
"WANorth","Port Hedland",119,-20.0371780395508,0.94,4.61,5.93,8128531.75,820733.53,203731622.51,40.01,22.17,95.3
"WANorth","East Pilbara",119.526313781738,-20.0371780395508,0.94,4.63,5.9,2858362.4,365388.72,49127068.65,40.44,22.3,97.24
"WANorth","East Pilbara",119.578941345215,-20.0371780395508,0.94,4.63,5.79,2542659.49,332084.9,42305245.29,51.71,27.33,132.67
"WANorth","East Pilbara",119.631576538086,-20.0371780395508,0.94,4.64,5.77,2228854.97,297153.95,35999153.97,55.11,28.84,143.42
"QLDNorth","Whitsunday",148.315795898438,-20.0371780395508,0.94,3.13,3.61,1245716.75,139173.66,30170662.11,1304.66,436.2,6317.6
"QLDNorth","Whitsunday",148.368408203125,-20.0371780395508,0.94,3.13,3.61,1276537.02,141979.97,31132597.79,1409.91,466.7,6918.06
"QLDNorth","Whitsunday",148.526321411133,-20.0371780395508,0.94,3.14,4.06,890569.81,114938.8,16518734.81,373.23,147.54,1442.23
"QLDNorth","Whitsunday",148.57893371582,-20.0371780395508,0.94,3.14,4.14,876768.9,113592.25,16159341.85,264.53,110.56,941.45
"QLDNorth","Whitsunday",148.894729614258,-20.0371780395508,0.94,3.63,4.39,493448.55,77193.29,6560501.48,325.56,136.32,1130.99
"QLDNorth","Whitsunday",148.947357177734,-20.0371780395508,0.94,3.61,4.4,1055746.7,146960.99,16601664.11,569.15,217.27,2268.75
"WANorth","Port Hedland",119.052635192871,-19.9877319335938,0.94,4.61,5.95,9187370.3,956449.83,214787888.91,38.29,21.39,90.08
"WANorth","Port Hedland",119.105255126953,-19.9877319335938,0.94,4.61,5.94,7258147.02,787768.42,159379582.29,39.16,21.81,92.54
"WANorth","Port Hedland",119.368423461914,-19.9877319335938,0.94,4.63,5.94,3387217.35,415357.11,62262057.34,36.05,20.27,84.26
