"state","lga","longitude","latitude","SLR","SWL_AEPPC","MTWL_AEPPC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"SA","Kangaroo Island",137.285034179688,-35.5917587280273,0.1,1.97,3.11,3.13,2.71,3.8,1.85,1.71,2.06
"SA","Kangaroo Island",137.310577392578,-35.5752601623535,0.1,1.96,2.69,3.35,2.87,4.13,2.05,1.87,2.31
"SA","Kangaroo Island",137.372985839844,-35.5833930969238,0.1,1.96,2.77,3.43,2.92,4.26,2.06,1.87,2.34
"SA","Kangaroo Island",137.425735473633,-35.5836410522461,0.1,1.95,2.92,3.51,2.98,4.39,1.96,1.79,2.21
"SA","Kangaroo Island",137.48600769043,-35.574275970459,0.1,1.95,2.72,3.51,2.98,4.39,2.17,1.96,2.5
"SA","Kangaroo Island",137.555801391602,-35.571605682373,0.1,1.95,2.93,3.58,3.02,4.5,2.01,1.83,2.28
"SA","Kangaroo Island",137.586929321289,-35.5594902038574,0.1,1.95,3.03,3.61,3.04,4.55,1.83,1.69,2.04
"SA","Yankalilla",138.115966796875,-35.5587463378906,0.1,1.49,2.81,3,2.6,3.65,1.64,1.54,1.8
"SA","Alexandrina",138.684585571289,-35.5412063598633,0.1,1.51,2.16,2.68,2.37,3.15,1.99,1.82,2.25
"SA","Alexandrina",138.741424560547,-35.5217819213867,0.1,1.52,1.73,2.58,2.29,3.02,2.36,2.11,2.76
"SA","Coorong",139.054931640625,-35.5639686584473,0.1,1.41,3.15,5.95,4.72,8.14,1.68,1.57,1.84
"NSW","Shoalhaven",150.421203613281,-35.5334854125977,0.1,1.37,2.65,3.67,3.13,4.54,1.82,1.68,2.03
"SA","Yankalilla",138.144882202148,-35.5329360961914,0.1,1.49,1.06,3.04,2.62,3.72,4.13,3.44,5.28
"SA","Alexandrina",138.788360595703,-35.5141334533691,0.1,1.38,2.05,10.01,7.59,14.43,3.2,2.74,3.95
"SA","Alexandrina",138.837677001953,-35.5001106262207,0.1,1.37,2.6,11.99,8.67,18.59,2.35,2.09,2.77
"SA","Alexandrina",138.90217590332,-35.495979309082,0.1,1.38,2.69,10.89,8,16.5,2.23,2,2.58
"SA","Coorong",139.107757568359,-35.5152053833008,0.1,1.4,3.05,6.59,5.17,9.12,1.74,1.62,1.92
"NSW","Shoalhaven",150.419357299805,-35.5245475769043,0.1,1.37,2.72,3.67,3.13,4.53,1.77,1.64,1.97
"SA","Yankalilla",138.167190551758,-35.5175514221191,0.1,1.48,2.33,3.06,2.63,3.75,1.94,1.78,2.2
"SA","Yankalilla",138.272125244141,-35.4736175537109,0.1,1.49,1.2,2.99,2.58,3.66,2.79,2.42,3.39
"SA","Alexandrina",138.961532592773,-35.4710655212402,0.1,1.41,2.76,5.9,4.68,8.08,2.14,1.93,2.46
"SA","Coorong",139.153701782227,-35.4944000244141,0.1,1.4,2.88,7.04,5.47,9.89,1.99,1.82,2.25
"SA","Coorong",139.235153198242,-35.4806175231934,0.1,1.4,2.88,7.32,5.62,10.49,1.95,1.79,2.2
"SA","Coorong",139.255584716797,-35.4789352416992,0.1,1.41,3.06,6.36,4.97,8.88,1.67,1.56,1.84
"NSW","Shoalhaven",150.401947021484,-35.463996887207,0.1,1.37,2.76,3.69,3.14,4.56,1.85,1.71,2.07
"SA","Yankalilla",138.296783447266,-35.4467391967773,0.1,1.49,1.23,3,2.59,3.67,2.58,2.26,3.08
"SA","Alexandrina",138.965591430664,-35.436954498291,0.1,1.4,2.97,6.6,5.2,9.09,1.85,1.7,2.06
"SA","Murray Bridge",139.308883666992,-35.4209632873535,0.1,1.42,3.12,5.2,4.2,6.96,1.64,1.54,1.79
"NSW","Shoalhaven",150.448516845703,-35.4087524414062,0.1,1.4,2.85,3.68,3.14,4.55,1.84,1.7,2.05
"SA","Yankalilla",138.328460693359,-35.4014854431152,0.1,1.49,1.27,2.95,2.55,3.59,2.33,2.08,2.73
"SA","Alexandrina",138.99983215332,-35.4025688171387,0.1,1.39,2.66,7.87,6.09,11.06,2.21,1.98,2.56
"SA","Alexandrina",139.054641723633,-35.3926849365234,0.1,1.4,2.75,7.52,5.84,10.52,2.12,1.91,2.44
"SA","Alexandrina",139.106964111328,-35.3879737854004,0.1,1.4,3.04,7.36,5.71,10.36,1.78,1.65,1.97
"SA","Murray Bridge",139.308380126953,-35.3877601623535,0.1,1.44,3.12,4.34,3.59,5.61,1.63,1.53,1.77
"NSW","Shoalhaven",150.472244262695,-35.379711151123,0.1,1.4,2.84,3.67,3.13,4.54,1.86,1.71,2.08
"SA","Yankalilla",138.377059936523,-35.3707275390625,0.1,1.49,1.46,2.93,2.53,3.56,2.03,1.84,2.32
"SA","Murray Bridge",139.161315917969,-35.3434677124023,0.1,1.41,2.85,5.63,4.5,7.65,1.93,1.76,2.19
"SA","Murray Bridge",139.211624145508,-35.3311576843262,0.1,1.43,2.88,4.64,3.79,6.11,1.85,1.7,2.08
"SA","Murray Bridge",139.268783569336,-35.3396034240723,0.1,1.44,2.91,4.19,3.47,5.42,1.71,1.59,1.89
"NSW","Shoalhaven",150.476806640625,-35.3392028808594,0.1,1.4,2.45,3.66,3.12,4.51,2.04,1.85,2.31
"SA","Yorke Peninsula",136.892074584961,-35.2995147705078,0.1,2,2.59,2.75,2.42,3.27,2.21,2,2.53
"SA","Yorke Peninsula",136.94612121582,-35.2843360900879,0.1,1.99,2.85,2.81,2.46,3.35,2.18,1.97,2.51
"SA","Onkaparinga",138.437393188477,-35.2955360412598,0.1,1.5,1.56,2.86,2.49,3.47,1.81,1.68,2
"NSW","Shoalhaven",150.514236450195,-35.2721939086914,0.1,1.4,2.02,3.69,3.14,4.57,2.16,1.96,2.47
"SA","Yorke Peninsula",136.833374023438,-35.2586517333984,0.1,2.03,2.56,2.41,2.16,2.78,2.18,1.98,2.49
"SA","Yorke Peninsula",136.983993530273,-35.2511100769043,0.1,1.99,2.82,2.89,2.53,3.47,2.01,1.84,2.25
"SA","Yorke Peninsula",137.068176269531,-35.2329216003418,0.1,1.98,2.64,2.92,2.55,3.52,2.08,1.9,2.35
"SA","Yorke Peninsula",137.108047485352,-35.2438087463379,0.1,1.98,2.72,2.97,2.58,3.58,2.08,1.9,2.36
"SA","Yorke Peninsula",137.158889770508,-35.2424430847168,0.1,1.97,2.78,3.07,2.66,3.73,2.19,1.97,2.52
"SA","Onkaparinga",138.437713623047,-35.2665901184082,0.1,1.5,1.66,2.86,2.48,3.46,1.76,1.64,1.94
"NSW","Shoalhaven",150.545104980469,-35.2491569519043,0.1,1.4,2.28,3.69,3.14,4.56,2.13,1.93,2.44
"SA","Yorke Peninsula",136.839752197266,-35.2131881713867,0.1,2.03,3.11,2.4,2.15,2.76,1.95,1.79,2.18
"SA","Yorke Peninsula",137.194564819336,-35.2126617431641,0.1,1.97,2.81,3.1,2.68,3.76,2.15,1.94,2.46
"SA","Onkaparinga",138.463119506836,-35.2146835327148,0.1,2.26,2.5,2.8,2.44,3.38,1.7,1.59,1.85
"NSW","Shoalhaven",150.567932128906,-35.2025871276855,0.1,1.4,2.1,3.7,3.14,4.58,1.83,1.69,2.02
"NSW","Shoalhaven",150.596466064453,-35.1903190612793,0.1,1.4,2.18,3.71,3.16,4.6,1.8,1.67,1.98
"NSW","Unincorp. Other Territories",150.691772460938,-35.2010726928711,0.1,1.4,3.03,3.62,3.09,4.48,1.45,1.39,1.55
"NSW","Unincorp. Other Territories",150.708023071289,-35.1964263916016,0.1,1.4,4.4,3.58,3.06,4.42,1.42,1.35,1.51
"WASouth","Albany",117.603546142578,-35.1297760009766,0.1,1.1,3.96,3.81,3.2,4.82,1.52,1.43,1.63
"WASouth","Albany",117.638542175293,-35.136344909668,0.1,1.1,2.47,3.89,3.26,4.94,1.95,1.78,2.2
"SA","Yorke Peninsula",136.848587036133,-35.1861114501953,0.1,2.01,3.25,2.56,2.28,3,1.88,1.73,2.09
"SA","Yorke Peninsula",137.264556884766,-35.1675338745117,0.1,1.97,3.17,3.07,2.66,3.72,1.83,1.69,2.04
"SA","Yorke Peninsula",137.310241699219,-35.1675987243652,0.1,1.97,2.9,3.15,2.71,3.84,1.92,1.77,2.14
"SA","Yorke Peninsula",137.348373413086,-35.1653175354004,0.1,1.95,2.78,3.45,2.93,4.31,2.05,1.87,2.32
"SA","Yorke Peninsula",137.610473632812,-35.1551742553711,0.1,1.96,2.74,3.44,2.91,4.32,2.05,1.87,2.32
"SA","Yorke Peninsula",137.634674072266,-35.1674423217773,0.1,1.95,3.3,3.51,2.96,4.43,1.78,1.65,1.96
"SA","Yorke Peninsula",137.679443359375,-35.1711044311523,0.1,1.95,3.14,3.58,3.02,4.54,1.45,1.38,1.54
"NSW","Unincorp. Other Territories",150.762313842773,-35.1617126464844,0.1,1.41,1.94,3.55,3.04,4.37,2.22,2,2.55
"WASouth","Albany",117.537940979004,-35.0852127075195,0.1,1.11,2.74,3.72,3.13,4.7,1.61,1.51,1.77
"WASouth","Albany",117.644309997559,-35.1269073486328,0.1,1.1,2.33,3.88,3.26,4.92,1.96,1.79,2.21
"WASouth","Albany",117.856033325195,-35.1080741882324,0.1,1.1,2.3,3.81,3.2,4.82,2.03,1.85,2.29
"WASouth","Albany",117.946891784668,-35.1290817260742,0.1,1.1,1.97,3.95,3.31,5.01,2.09,1.9,2.37
"SA","Yorke Peninsula",136.918487548828,-35.1413688659668,0.1,2.01,3.04,2.59,2.3,3.04,1.93,1.77,2.15
"SA","Yorke Peninsula",137.412414550781,-35.1113395690918,0.1,1.96,2.87,3.42,2.9,4.27,1.92,1.77,2.15
"SA","Yorke Peninsula",137.487014770508,-35.1126708984375,0.1,1.96,2.93,3.35,2.85,4.18,1.89,1.75,2.11
"SA","Yorke Peninsula",137.524642944336,-35.1180801391602,0.1,1.96,3.34,3.39,2.88,4.24,1.77,1.65,1.95
"SA","Yorke Peninsula",137.740158081055,-35.1296997070312,0.1,1.95,2.97,3.51,2.97,4.43,1.96,1.79,2.21
"SA","Onkaparinga",138.462600708008,-35.1263885498047,0.1,2.27,3.11,2.78,2.43,3.35,1.45,1.38,1.54
"NSW","Unincorp. Other Territories",150.775543212891,-35.1180725097656,0.1,1.41,1.76,3.56,3.04,4.38,2.31,2.07,2.67
"WASouth","Manjimup",116.499481201172,-35.039623260498,0.1,1.1,1.43,3.83,3.21,4.84,2.84,2.47,3.43
"WASouth","Manjimup",116.626121520996,-35.0582046508789,0.1,1.11,1.37,3.73,3.14,4.72,2.97,2.57,3.62
"WASouth","Manjimup",116.632537841797,-35.0628356933594,0.1,1.1,1.32,3.81,3.2,4.83,3.15,2.71,3.86
"WASouth","Manjimup",116.657424926758,-35.0581321716309,0.1,1.1,1.88,3.75,3.16,4.74,2.22,2.01,2.55
"WASouth","Denmark",116.862083435059,-35.0571975708008,0.1,1.1,1.52,3.95,3.3,5.04,2.6,2.3,3.08
"WASouth","Denmark",116.911567687988,-35.0656433105469,0.1,1.1,2.33,3.79,3.18,4.8,2.03,1.85,2.3
"WASouth","Denmark",116.92749786377,-35.0664024353027,0.1,1.1,1.77,3.87,3.24,4.91,2.32,2.08,2.69
"WASouth","Denmark",117.01692199707,-35.0369186401367,0.1,1.11,1.85,3.52,2.99,4.41,2.26,2.03,2.61
"WASouth","Denmark",117.070243835449,-35.0396041870117,0.1,1.1,1.7,3.75,3.16,4.75,2.2,1.99,2.53
"WASouth","Denmark",117.12614440918,-35.0523452758789,0.1,1.11,2.96,3.7,3.12,4.68,1.65,1.55,1.81
"WASouth","Albany",117.43677520752,-35.0582695007324,0.1,1.11,3.19,3.68,3.1,4.64,1.56,1.47,1.69
"WASouth","Albany",117.478675842285,-35.0829620361328,0.1,1.12,1.82,3.4,2.9,4.24,2.01,1.83,2.29
"WASouth","Albany",117.654037475586,-35.0811538696289,0.1,1.1,2.46,3.88,3.25,4.92,2.07,1.88,2.36
"WASouth","Albany",117.752479553223,-35.0632133483887,0.1,1.1,2.72,3.77,3.17,4.75,1.84,1.7,2.05
"WASouth","Albany",117.799957275391,-35.0789680480957,0.1,1.1,1.2,3.76,3.17,4.75,4.1,3.39,5.3
"WASouth","Albany",117.998588562012,-35.083553314209,0.1,1.1,2.2,4.06,3.39,5.19,2.01,1.84,2.28
"SA","Yorke Peninsula",136.942672729492,-35.1013793945312,0.1,2.01,3.68,2.56,2.27,3,1.83,1.7,2.03
"SA","Yorke Peninsula",137.752334594727,-35.0895500183105,0.1,1.96,1.91,3.33,2.83,4.15,2.22,2,2.55
"WASouth","Manjimup",116.492492675781,-35.0378036499023,0.1,1.1,1.59,3.86,3.24,4.89,2.38,2.13,2.77
"WASouth","Denmark",116.80200958252,-35.027214050293,0.1,1.1,1.68,3.78,3.17,4.78,2.57,2.28,3.03
"WASouth","Denmark",117.164962768555,-35.040657043457,0.1,1.1,1.84,3.89,3.26,4.96,2.3,2.07,2.67
"WASouth","Denmark",117.215309143066,-35.0246772766113,0.1,1.12,1.63,3.32,2.84,4.11,2.36,2.11,2.74
"WASouth","Denmark",117.261695861816,-35.0279731750488,0.1,1.11,1.51,3.61,3.05,4.54,2.39,2.14,2.79
"WASouth","Denmark",117.314033508301,-35.0409965515137,0.1,1.11,1.62,3.66,3.09,4.61,2.36,2.12,2.74
"WASouth","Albany",117.37866973877,-35.0329399108887,0.1,1.11,1.43,3.66,3.09,4.61,2.85,2.49,3.43
"WASouth","Albany",118.054786682129,-35.0434722900391,0.1,1.1,1.53,4.03,3.36,5.14,2.81,2.47,3.36
"WASouth","Albany",118.068359375,-35.0635223388672,0.1,1.1,2.05,4.01,3.35,5.1,2.06,1.87,2.34
"SA","Yorke Peninsula",136.928436279297,-35.0313949584961,0.1,2.02,3.19,2.47,2.21,2.87,2.02,1.85,2.3
"SA","Marion",138.500640869141,-35.0439109802246,0.1,2.27,2,2.71,2.38,3.25,2.22,2.01,2.54
"NSW","Shoalhaven",150.76676940918,-35.0225372314453,0.1,1.4,1.76,3.64,3.1,4.5,2.31,2.07,2.67
"WASouth","Manjimup",116.441963195801,-34.986400604248,0.1,1.11,2.21,3.66,3.08,4.61,2.05,1.86,2.33
"WASouth","Albany",118.160102844238,-34.9965553283691,0.1,1.12,1.46,3.45,2.95,4.25,2.76,2.42,3.29
"WASouth","Albany",118.208679199219,-35.0000228881836,0.1,1.1,2.11,4.03,3.37,5.13,2.16,1.96,2.47
"SA","Lower Eyre Peninsula",135.93977355957,-34.9993171691895,0.1,1.64,2.23,2.75,2.41,3.29,2.24,2.02,2.56
"SA","Lower Eyre Peninsula",136.003768920898,-34.9874534606934,0.1,1.63,2.54,2.91,2.53,3.5,1.96,1.8,2.21
"SA","Yorke Peninsula",136.9482421875,-35.0069999694824,0.1,2,3.3,2.64,2.34,3.11,1.98,1.81,2.23
"SA","Holdfast Bay",138.505004882812,-34.9957733154297,0.1,2.27,2.29,2.67,2.34,3.19,1.9,1.74,2.16
"NSW","Shoalhaven",150.793502807617,-34.9941062927246,0.1,1.32,1.74,3.58,3.06,4.41,2.2,1.99,2.53
"WASouth","Manjimup",116.376663208008,-34.9477043151855,0.1,1.11,1.45,3.61,3.04,4.53,2.87,2.51,3.44
"WASouth","Albany",118.245780944824,-34.9216423034668,0.1,1.1,1.59,4.01,3.35,5.1,2.75,2.41,3.29
"WASouth","Albany",118.293395996094,-34.9157218933105,0.1,1.1,2.49,3.99,3.34,5.07,2.13,1.93,2.44
"WASouth","Albany",118.388008117676,-34.9172668457031,0.1,1.1,2.77,4.01,3.35,5.1,1.89,1.74,2.11
"WASouth","Albany",118.43773651123,-34.9264717102051,0.1,1.1,2.21,3.9,3.27,4.95,2.33,2.09,2.71
"SA","Lower Eyre Peninsula",135.62873840332,-34.9475173950195,0.1,1.62,2.21,3.02,2.61,3.67,2.29,2.07,2.62
"SA","Lower Eyre Peninsula",135.686218261719,-34.951774597168,0.1,1.62,2.17,3.06,2.64,3.72,2.33,2.1,2.68
"SA","Lower Eyre Peninsula",135.875335693359,-34.9482650756836,0.1,1.64,2.34,2.77,2.43,3.32,2.14,1.95,2.43
"SA","Lower Eyre Peninsula",136.05680847168,-34.9548683166504,0.1,1.62,2.52,3.11,2.69,3.78,1.94,1.78,2.18
"SA","Yorke Peninsula",136.970291137695,-34.9538307189941,0.1,2,3.02,2.66,2.36,3.14,2.14,1.94,2.43
"SA","Yorke Peninsula",137.790176391602,-34.9498023986816,0.1,1.96,2.51,3.25,2.78,4.05,2.14,1.94,2.44
"SA","Charles Sturt",138.493499755859,-34.9453239440918,0.1,2.28,2.42,2.65,2.33,3.15,1.69,1.57,1.86
"NSW","Shoalhaven",150.779983520508,-34.9549674987793,0.1,1.32,1.87,3.63,3.1,4.48,2.03,1.85,2.3
"WASouth","Manjimup",116.278388977051,-34.8926849365234,0.1,1.11,1.54,3.57,3.01,4.49,2.45,2.18,2.87
"WASouth","Manjimup",116.313697814941,-34.9120445251465,0.1,1.11,1.66,3.54,2.99,4.45,2.34,2.1,2.71
"WASouth","Albany",118.473320007324,-34.9040679931641,0.1,1.09,3.43,4.11,3.43,5.23,1.59,1.5,1.73
"SA","Lower Eyre Peninsula",135.60270690918,-34.892707824707,0.1,1.66,1.89,2.54,2.25,3,2.71,2.39,3.2
"SA","Lower Eyre Peninsula",135.708190917969,-34.9039306640625,0.1,1.64,2.07,2.77,2.43,3.32,2.34,2.11,2.69
"SA","Lower Eyre Peninsula",135.813537597656,-34.8753776550293,0.1,1.64,2.12,2.76,2.42,3.31,2.22,2.01,2.53
"SA","Lower Eyre Peninsula",135.850769042969,-34.9092292785645,0.1,1.64,2.09,2.76,2.42,3.3,2.48,2.22,2.86
"SA","Lower Eyre Peninsula",136.040588378906,-34.9115982055664,0.1,1.61,2.4,3.26,2.81,3.98,1.95,1.79,2.2
"SA","Yorke Peninsula",137.007171630859,-34.9160041809082,0.1,2,2.49,2.66,2.35,3.14,2,1.83,2.25
"SA","Yorke Peninsula",137.434066772461,-34.916015625,0.1,2.05,2.85,2.25,2.02,2.6,2.13,1.94,2.43
"SA","Yorke Peninsula",137.805541992188,-34.9134864807129,0.1,1.96,2.51,3.24,2.77,4.02,2.11,1.91,2.4
"SA","Charles Sturt",138.486358642578,-34.9103393554688,0.1,2.28,2.3,2.62,2.31,3.12,1.73,1.6,1.91
"NSW","Shoalhaven",150.770278930664,-34.9090614318848,0.1,1.32,1.73,3.66,3.12,4.52,2.26,2.03,2.62
"WASouth","Manjimup",116.05086517334,-34.8465347290039,0.1,1.11,1.62,3.72,3.13,4.72,2.41,2.15,2.81
"WASouth","Manjimup",116.111457824707,-34.850944519043,0.1,1.11,1.77,3.66,3.08,4.63,2.24,2.02,2.58
"WASouth","Manjimup",116.154434204102,-34.8547859191895,0.1,1.11,1.89,3.66,3.08,4.63,2.03,1.85,2.3
"WASouth","Manjimup",116.210372924805,-34.8674583435059,0.1,1.12,1.58,3.44,2.92,4.31,2.65,2.35,3.11
"WASouth","Albany",118.456573486328,-34.9003067016602,0.1,1.09,3.44,4.15,3.46,5.3,1.61,1.52,1.76
"SA","Lower Eyre Peninsula",135.545608520508,-34.8329162597656,0.1,1.67,2.09,2.49,2.21,2.92,2.08,1.9,2.36
"SA","Yorke Peninsula",137.037017822266,-34.8975028991699,0.1,2,2.72,2.66,2.35,3.14,1.88,1.73,2.11
"SA","Yorke Peninsula",137.119888305664,-34.9118118286133,0.1,2.01,2.92,2.58,2.29,3.04,1.76,1.64,1.95
"SA","Yorke Peninsula",137.17822265625,-34.8988838195801,0.1,2.02,2.92,2.5,2.22,2.93,1.75,1.63,1.94
"SA","Yorke Peninsula",137.205261230469,-34.896785736084,0.1,2.02,2.71,2.48,2.21,2.91,1.79,1.66,1.99
"SA","Yorke Peninsula",137.259643554688,-34.8906936645508,0.1,2.03,2.71,2.43,2.17,2.84,1.78,1.65,1.98
"SA","Yorke Peninsula",137.289123535156,-34.893238067627,0.1,2.03,2.51,2.4,2.14,2.81,1.85,1.71,2.07
"SA","Yorke Peninsula",137.451095581055,-34.8677635192871,0.1,2.05,2.84,2.25,2.02,2.6,2.2,1.99,2.51
"SA","Yorke Peninsula",137.813827514648,-34.8672142028809,0.1,1.97,1.83,3.21,2.75,3.98,2.02,1.84,2.3
"NSW","Shoalhaven",150.753067016602,-34.8636322021484,0.1,1.32,1.69,3.67,3.13,4.55,2.38,2.12,2.79
"WASouth","Manjimup",115.992393493652,-34.8286247253418,0.1,1.16,1.55,3.54,3,4.44,2.42,2.15,2.86
"WASouth","Albany",118.413291931152,-34.8083572387695,0.1,1.09,3.17,4.23,3.52,5.43,1.78,1.64,1.98
"SA","Lower Eyre Peninsula",135.501922607422,-34.7913246154785,0.1,1.67,1.91,2.46,2.19,2.89,2.89,2.52,3.47
"SA","Lower Eyre Peninsula",136.003540039062,-34.8275985717773,0.1,1.61,2.72,3.28,2.83,4.01,1.72,1.6,1.89
"SA","Yorke Peninsula",137.45246887207,-34.8243675231934,0.1,2.05,2.89,2.28,2.04,2.63,2.18,1.97,2.49
"SA","Yorke Peninsula",137.853607177734,-34.7996711730957,0.1,1.97,2.47,3.12,2.68,3.84,2.13,1.93,2.43
"SA","Port Adelaide Enfield",138.478958129883,-34.8245964050293,0.1,2.28,2.01,2.59,2.28,3.07,1.92,1.76,2.16
"NSW","Shoalhaven",150.768356323242,-34.8201484680176,0.1,1.32,2.36,3.7,3.15,4.59,1.77,1.65,1.96
"WASouth","Manjimup",115.960182189941,-34.7667274475098,0.1,1.16,1.39,3.59,3.03,4.52,2.87,2.5,3.45
"WASouth","Albany",118.439796447754,-34.7701377868652,0.1,1.09,2.63,4.2,3.5,5.38,1.89,1.73,2.13
"SA","Lower Eyre Peninsula",135.476257324219,-34.7575340270996,0.1,1.68,2.03,2.42,2.16,2.83,2.66,2.35,3.13
"SA","Lower Eyre Peninsula",136.013534545898,-34.7910461425781,0.1,1.61,2.7,3.37,2.9,4.14,1.71,1.59,1.89
"SA","Yorke Peninsula",137.45524597168,-34.7916793823242,0.1,2.05,2.92,2.28,2.04,2.64,2.17,1.97,2.49
"SA","Yorke Peninsula",137.865936279297,-34.7779502868652,0.1,1.97,1.95,3.1,2.66,3.81,1.81,1.67,2.01
"NSW","Kiama",150.826202392578,-34.774356842041,0.1,1.32,2.35,3.7,3.15,4.59,1.83,1.68,2.04
"WASouth","Manjimup",115.928855895996,-34.7108383178711,0.1,1.17,1.43,3.46,2.92,4.34,2.78,2.43,3.33
"WASouth","Albany",118.513496398926,-34.7271842956543,0.1,1.09,1.48,4.14,3.45,5.28,2.78,2.44,3.33
"WASouth","Albany",118.577919006348,-34.7082405090332,0.1,1.1,1.46,4.06,3.4,5.17,2.73,2.41,3.23
"WASouth","Albany",118.641914367676,-34.6965713500977,0.1,1.1,2.44,3.97,3.33,5.03,1.94,1.77,2.18
"SA","Lower Eyre Peninsula",135.335220336914,-34.7054634094238,0.1,1.65,2.83,2.63,2.32,3.12,1.98,1.81,2.25
"SA","Lower Eyre Peninsula",135.439056396484,-34.7274475097656,0.1,1.67,1.89,2.49,2.21,2.93,3.14,2.71,3.85
"SA","Port Lincoln",135.892684936523,-34.7439880371094,0.1,1.59,1.81,3.73,3.16,4.65,3.04,2.63,3.69
"SA","Unincorporated SA",135.93717956543,-34.7292900085449,0.1,1.59,1.87,3.69,3.13,4.61,2.79,2.44,3.34
"SA","Lower Eyre Peninsula",135.999130249023,-34.7331199645996,0.1,1.6,2.69,3.5,2.99,4.32,1.71,1.59,1.88
"SA","Yorke Peninsula",137.474060058594,-34.7379150390625,0.1,2.05,2.95,2.25,2.02,2.6,2.17,1.97,2.49
"SA","Yorke Peninsula",137.876220703125,-34.7336845397949,0.1,1.98,2.37,3.03,2.62,3.71,2.19,1.97,2.51
"SA","Port Adelaide Enfield",138.491088867188,-34.7511978149414,0.1,2.21,2.47,2.51,2.22,2.96,1.52,1.44,1.63
"NSW","Kiama",150.849090576172,-34.726978302002,0.1,1.32,2.4,3.69,3.14,4.58,1.76,1.64,1.95
"WASouth","Manjimup",115.905700683594,-34.6893005371094,0.1,1.17,1.81,3.42,2.9,4.29,2.44,2.17,2.85
"WASouth","Albany",118.657928466797,-34.6917991638184,0.1,1.1,2.58,4.04,3.38,5.12,1.87,1.72,2.1
"SA","Lower Eyre Peninsula",135.325469970703,-34.6993713378906,0.1,1.68,2.76,2.37,2.12,2.77,1.71,1.59,1.88
"SA","Yorke Peninsula",137.485076904297,-34.6953315734863,0.1,2.05,2.94,2.24,2.02,2.59,2.21,2,2.54
"SA","Yorke Peninsula",137.889953613281,-34.6969833374023,0.1,1.98,2.86,2.98,2.57,3.62,1.88,1.73,2.1
"SA","Playford",138.471588134766,-34.7015037536621,0.1,2.21,2.88,2.52,2.23,2.97,1.41,1.35,1.5
"NSW","Kiama",150.860687255859,-34.6920127868652,0.1,1.42,2.02,3.71,3.16,4.61,2.04,1.86,2.3
"WASouth","Manjimup",115.858764648438,-34.6483764648438,0.1,1.17,2.48,3.48,2.95,4.37,1.75,1.62,1.94
"WASouth","Albany",118.732460021973,-34.6475105285645,0.1,1.1,2.37,3.93,3.3,4.96,1.87,1.72,2.1
"SA","Lower Eyre Peninsula",135.326873779297,-34.6681861877441,0.1,1.68,2.02,2.34,2.1,2.73,2.84,2.48,3.42
"SA","Lower Eyre Peninsula",135.921951293945,-34.6428375244141,0.1,1.59,2.38,3.69,3.13,4.61,1.78,1.65,1.97
"SA","Yorke Peninsula",137.49104309082,-34.6620597839355,0.1,2.05,2.93,2.26,2.03,2.61,2.28,2.05,2.63
"SA","Yorke Peninsula",137.904342651367,-34.6358642578125,0.1,1.99,2.78,2.89,2.51,3.5,1.91,1.76,2.14
"SA","Adelaide Plains",138.42643737793,-34.6480331420898,0.1,2.21,2.27,2.53,2.24,2.99,1.6,1.5,1.74
"NSW","Kiama",150.864776611328,-34.6501274108887,0.1,1.42,1.9,3.66,3.12,4.53,2.16,1.95,2.47
"WASouth","Manjimup",115.80005645752,-34.5957412719727,0.1,1.17,1.58,3.47,2.94,4.34,2.3,2.05,2.67
"WASouth","Albany",118.748977661133,-34.5954666137695,0.1,1.1,2.31,3.98,3.34,5.03,1.93,1.76,2.18
"SA","Lower Eyre Peninsula",135.316162109375,-34.6103324890137,0.1,1.72,1.94,2.14,1.94,2.45,2.83,2.48,3.39
"SA","Lower Eyre Peninsula",135.936264038086,-34.6104278564453,0.1,1.59,2.4,3.66,3.1,4.56,1.76,1.63,1.95
"SA","Yorke Peninsula",137.500183105469,-34.6044120788574,0.1,2.05,2.93,2.23,2,2.57,2.29,2.06,2.65
"SA","Yorke Peninsula",137.912384033203,-34.618537902832,0.1,1.99,2.77,2.87,2.5,3.47,1.92,1.77,2.15
"SA","Adelaide Plains",138.403396606445,-34.6134872436523,0.1,2.21,1.88,2.53,2.24,2.98,1.88,1.73,2.09
"NSW","Shellharbour",150.893783569336,-34.6025238037109,0.1,1.42,1.91,3.76,3.19,4.67,2.12,1.92,2.43
"WASouth","Manjimup",115.731224060059,-34.5361518859863,0.1,1.17,1.88,3.47,2.94,4.36,2.06,1.87,2.33
"WASouth","Manjimup",115.753326416016,-34.553165435791,0.1,1.17,1.55,3.4,2.88,4.25,2.36,2.11,2.76
"WASouth","Albany",118.747589111328,-34.5683937072754,0.1,1.1,1.86,3.91,3.29,4.93,2.15,1.95,2.46
"WASouth","Jerramungup",119.227691650391,-34.534309387207,0.1,1.1,1.73,3.78,3.19,4.75,2.51,2.23,2.95
"WASouth","Jerramungup",119.256904602051,-34.5356292724609,0.1,1.1,2.95,3.86,3.26,4.85,1.72,1.6,1.9
"SA","Lower Eyre Peninsula",135.317031860352,-34.5626525878906,0.1,1.75,1.85,1.96,1.8,2.21,2.71,2.38,3.23
