"state","lga","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"SA","Ceduna",133.315795898438,-32.1934509277344,0.09,2.39,4.14,1.88,1.74,2.09,1.34,1.29,1.41
"SA","Ceduna",133.368423461914,-32.1934509277344,0.09,2.41,4.08,1.86,1.72,2.07,1.33,1.28,1.4
"SA","Ceduna",133.421051025391,-32.1934509277344,0.09,2.41,4.09,1.85,1.71,2.05,1.33,1.28,1.39
"NSW","Mid-Coast",152.526321411133,-32.1934509277344,0.09,1.18,3.09,14.02,9.43,24.67,1.44,1.37,1.54
"WASouth","Cockburn",115.736839294434,-32.1489028930664,0.09,1.28,4.35,2.85,2.48,3.44,1.25,1.21,1.3
"WASouth","Dundas",127.684211730957,-32.1489105224609,0.09,2.2,4.41,2.48,2.2,2.91,1.36,1.3,1.43
"WASouth","Dundas",127.736839294434,-32.1489105224609,0.09,2.21,4.48,2.43,2.17,2.85,1.34,1.29,1.42
"SA","Unincorporated SA",133.105270385742,-32.1489105224609,0.09,2.39,4.72,1.9,1.75,2.11,1.31,1.27,1.38
"SA","Ceduna",133.473678588867,-32.1489105224609,0.09,2.42,4.12,1.84,1.7,2.04,1.32,1.28,1.39
"SA","Ceduna",133.526321411133,-32.1489105224609,0.09,2.44,4.15,1.81,1.68,2.01,1.32,1.27,1.38
"SA","Ceduna",133.578948974609,-32.1489105224609,0.09,2.44,4.18,1.8,1.67,1.99,1.31,1.26,1.37
"NSW","Mid-Coast",152.526321411133,-32.1489105224609,0.09,1.17,2.99,14.64,9.76,26.18,1.47,1.39,1.58
"WASouth","Cockburn",115.736831665039,-32.1043510437012,0.09,1.27,4.33,2.94,2.55,3.56,1.25,1.21,1.3
"WASouth","Dundas",127.789474487305,-32.1043510437012,0.09,2.22,4.36,2.39,2.13,2.79,1.36,1.31,1.44
"WASouth","Dundas",127.842094421387,-32.1043510437012,0.09,2.23,4.37,2.34,2.1,2.73,1.36,1.31,1.43
"WASouth","Dundas",127.894737243652,-32.1043510437012,0.09,2.23,4.36,2.33,2.08,2.7,1.36,1.31,1.44
"WASouth","Dundas",127.947357177734,-32.1043510437012,0.09,2.23,4.43,2.33,2.09,2.71,1.35,1.3,1.43
"WASouth","Dundas",128,-32.1043510437012,0.09,2.23,4.47,2.35,2.1,2.74,1.35,1.3,1.42
"WASouth","Dundas",128.052627563477,-32.1043510437012,0.09,2.22,4.27,2.37,2.12,2.77,1.38,1.32,1.46
"SA","Unincorporated SA",132.947357177734,-32.1043510437012,0.09,2.34,4.72,2,1.83,2.24,1.31,1.26,1.37
"SA","Unincorporated SA",133,-32.1043510437012,0.09,2.35,4.39,1.97,1.81,2.2,1.34,1.29,1.42
"NSW","Mid-Coast",152.526321411133,-32.1043510437012,0.09,1.17,2.99,15.12,10.01,27.35,1.46,1.39,1.57
"WASouth","Dundas",128.105270385742,-32.0597686767578,0.09,2.22,4.26,2.38,2.12,2.77,1.39,1.33,1.47
"WASouth","Dundas",128.157897949219,-32.0597686767578,0.09,2.22,4.26,2.36,2.11,2.75,1.39,1.33,1.47
"WASouth","Dundas",128.210510253906,-32.0597686767578,0.09,2.22,4.34,2.39,2.13,2.78,1.37,1.32,1.45
"SA","Unincorporated SA",132.210510253906,-32.0597686767578,0.09,2.29,4.71,2.12,1.92,2.4,1.32,1.27,1.39
"SA","Unincorporated SA",132.263153076172,-32.0597686767578,0.09,2.29,4.5,2.12,1.93,2.41,1.34,1.29,1.41
"SA","Unincorporated SA",132.315780639648,-32.0597686767578,0.09,2.29,4.4,2.13,1.93,2.41,1.36,1.3,1.43
"SA","Unincorporated SA",132.894729614258,-32.0597686767578,0.09,2.33,4.54,2.01,1.84,2.26,1.33,1.28,1.4
"NSW","Mid-Coast",152.578948974609,-32.0597686767578,0.09,1.17,2.88,15.24,10.08,27.6,1.5,1.42,1.62
"WASouth","Cottesloe",115.736831665039,-32.0151634216309,0.09,1.27,4.18,3,2.6,3.64,1.25,1.21,1.3
"WASouth","Dundas",128.263153076172,-32.0151634216309,0.09,2.22,4.21,2.39,2.14,2.79,1.39,1.33,1.48
"WASouth","Dundas",128.315780639648,-32.0151634216309,0.09,2.22,4.21,2.39,2.13,2.78,1.39,1.33,1.48
"SA","Unincorporated SA",132.157897949219,-32.0151634216309,0.09,2.33,4.6,2.02,1.84,2.27,1.33,1.28,1.4
"SA","Unincorporated SA",132.368423461914,-32.0151634216309,0.09,2.29,4.42,2.13,1.94,2.42,1.36,1.3,1.43
"SA","Unincorporated SA",132.473678588867,-32.0151634216309,0.09,2.31,4.49,2.07,1.89,2.34,1.35,1.3,1.42
"SA","Unincorporated SA",132.842086791992,-32.0151634216309,0.09,2.33,4.26,2.01,1.84,2.26,1.37,1.31,1.45
"NSW","Mid-Coast",152.578948974609,-32.0151634216309,0.09,1.17,2.88,15.48,10.21,28.17,1.49,1.41,1.61
"WASouth","Dundas",128.368423461914,-31.9705352783203,0.09,2.21,4.06,2.41,2.15,2.82,1.41,1.35,1.51
"SA","Unincorporated SA",132.105255126953,-31.9705352783203,0.09,2.34,4.62,1.99,1.82,2.23,1.32,1.27,1.39
"SA","Unincorporated SA",132.526321411133,-31.9705352783203,0.09,2.32,3.97,2.03,1.86,2.29,1.44,1.37,1.54
"SA","Unincorporated SA",132.57893371582,-31.9705352783203,0.09,2.33,4.11,2.02,1.85,2.27,1.4,1.34,1.5
"SA","Unincorporated SA",132.631576538086,-31.9705352783203,0.09,2.33,4.12,2.02,1.85,2.27,1.4,1.34,1.49
"SA","Unincorporated SA",132.684204101562,-31.9705352783203,0.09,2.33,4.19,2.02,1.85,2.27,1.39,1.33,1.47
"SA","Unincorporated SA",132.736831665039,-31.9705352783203,0.09,2.33,4.25,2.02,1.85,2.27,1.38,1.32,1.46
"SA","Unincorporated SA",132.789474487305,-31.9705352783203,0.09,2.34,4.25,2,1.83,2.25,1.37,1.31,1.45
"NSW","Mid-Coast",152.631576538086,-31.9705352783203,0.09,1.5,3.36,15.64,10.28,28.65,1.46,1.39,1.57
"WASouth","Cambridge",115.684211730957,-31.9258880615234,0.09,1.27,4.16,3.03,2.62,3.67,1.25,1.22,1.3
"WASouth","Dundas",128.368423461914,-31.9258880615234,0.09,2.21,4.08,2.41,2.15,2.81,1.41,1.35,1.5
"WASouth","Dundas",128.421051025391,-31.9258880615234,0.09,2.22,4.09,2.38,2.12,2.77,1.41,1.34,1.5
"WASouth","Dundas",128.473678588867,-31.9258880615234,0.09,2.22,4.09,2.38,2.12,2.77,1.41,1.34,1.5
"SA","Unincorporated SA",132,-31.9258880615234,0.09,2.33,4.78,2.02,1.85,2.28,1.31,1.26,1.37
"SA","Unincorporated SA",132.052627563477,-31.9258880615234,0.09,2.35,4.7,1.98,1.82,2.23,1.3,1.26,1.37
"NSW","Mid-Coast",152.631576538086,-31.9258880615234,0.09,1.5,3.37,15.4,10.14,28.13,1.46,1.39,1.57
"WASouth","Stirling",115.684211730957,-31.881217956543,0.09,1.27,4.08,3.01,2.61,3.64,1.26,1.23,1.32
"WASouth","Dundas",128.526321411133,-31.881217956543,0.09,2.22,4.24,2.39,2.14,2.79,1.38,1.32,1.46
"WASouth","Dundas",128.578948974609,-31.881217956543,0.09,2.22,4.11,2.36,2.11,2.75,1.4,1.34,1.49
"WASouth","Dundas",128.631576538086,-31.881217956543,0.09,2.22,4.11,2.39,2.13,2.79,1.4,1.34,1.49
"SA","Unincorporated SA",131.947372436523,-31.881217956543,0.09,2.33,4.63,2.02,1.85,2.28,1.32,1.27,1.39
"NSW","Mid-Coast",152.631576538086,-31.881217956543,0.09,1.51,3.44,15.06,9.95,27.33,1.44,1.37,1.54
"NSW","Mid-Coast",152.684204101562,-31.881217956543,0.09,1.5,3.44,15.27,10.07,27.81,1.44,1.37,1.55
"WASouth","Dundas",128.684204101562,-31.8365268707275,0.09,2.21,3.84,2.42,2.16,2.84,1.45,1.38,1.55
"SA","Unincorporated SA",131.842086791992,-31.8365249633789,0.09,2.31,4.73,2.07,1.89,2.35,1.31,1.27,1.38
"SA","Unincorporated SA",131.894729614258,-31.8365268707275,0.09,2.32,4.76,2.04,1.86,2.3,1.31,1.26,1.37
"NSW","Mid-Coast",152.736846923828,-31.8365249633789,0.09,1.5,3.55,15.5,10.21,28.23,1.42,1.36,1.52
"WASouth","Joondalup",115.684211730957,-31.7918128967285,0.09,1.27,4.23,3.04,2.63,3.69,1.26,1.22,1.31
"WASouth","Dundas",128.684204101562,-31.7918128967285,0.09,2.21,3.86,2.41,2.15,2.82,1.44,1.37,1.54
"WASouth","Dundas",128.736846923828,-31.7918128967285,0.09,2.22,3.87,2.38,2.12,2.77,1.44,1.37,1.54
"WASouth","Dundas",128.789474487305,-31.7918128967285,0.09,2.22,3.83,2.39,2.13,2.79,1.45,1.38,1.56
"WASouth","Dundas",128.842102050781,-31.7918128967285,0.09,2.21,3.81,2.43,2.17,2.85,1.46,1.39,1.57
"SA","Unincorporated SA",131.789474487305,-31.7918128967285,0.09,2.31,4.67,2.07,1.88,2.34,1.33,1.28,1.39
"NSW","Mid-Coast",152.789474487305,-31.7918128967285,0.09,1.5,3.55,15.9,10.44,29.12,1.42,1.35,1.52
"WASouth","Joondalup",115.684211730957,-31.7470779418945,0.09,1.26,4.18,3.06,2.65,3.73,1.28,1.24,1.33
"WASouth","Dundas",128.947357177734,-31.7470760345459,0.09,2.2,3.8,2.45,2.18,2.87,1.46,1.39,1.57
NA,"Dundas",129,-31.7470779418945,0.09,2.2,3.8,2.48,2.2,2.92,1.47,1.39,1.57
"SA","Unincorporated SA",131.736831665039,-31.7470760345459,0.09,2.31,4.56,2.07,1.88,2.34,1.33,1.28,1.4
"NSW","Mid-Coast",152.789474487305,-31.7470779418945,0.09,1.5,3.4,15.71,10.34,28.68,1.45,1.38,1.56
"WASouth","Wanneroo",115.631576538086,-31.702320098877,0.09,1.25,4.16,3.19,2.74,3.9,1.28,1.24,1.34
"SA","Unincorporated SA",129.052627563477,-31.702320098877,0.09,2.2,3.95,2.49,2.21,2.92,1.44,1.37,1.54
"SA","Unincorporated SA",129.105270385742,-31.702320098877,0.09,2.2,4.03,2.46,2.18,2.89,1.42,1.36,1.52
"SA","Unincorporated SA",129.157897949219,-31.702320098877,0.09,2.2,4.04,2.45,2.17,2.87,1.42,1.36,1.52
"SA","Unincorporated SA",129.210525512695,-31.702320098877,0.09,2.21,4.12,2.43,2.16,2.85,1.41,1.35,1.51
"SA","Unincorporated SA",129.263153076172,-31.702320098877,0.09,2.21,4.2,2.41,2.15,2.82,1.4,1.34,1.49
NA,"Unincorporated SA",129.315795898438,-31.702320098877,0.09,2.22,4.26,2.39,2.13,2.8,1.4,1.34,1.48
NA,"Unincorporated SA",129.368423461914,-31.702320098877,0.09,2.22,4.3,2.38,2.12,2.77,1.39,1.33,1.48
NA,"Unincorporated SA",129.421051025391,-31.702320098877,0.09,2.22,4.3,2.36,2.11,2.75,1.39,1.33,1.48
NA,"Unincorporated SA",129.473678588867,-31.702320098877,0.09,2.23,4.32,2.34,2.1,2.72,1.39,1.33,1.48
"SA","Unincorporated SA",131.631576538086,-31.702320098877,0.09,2.3,4.64,2.08,1.9,2.37,1.32,1.28,1.39
"SA","Unincorporated SA",131.684204101562,-31.702320098877,0.09,2.31,4.64,2.06,1.88,2.34,1.33,1.28,1.4
"NSW","Port Macquarie-Hastings",152.789474487305,-31.702320098877,0.09,1.5,3.4,15.38,10.16,27.89,1.45,1.38,1.56
"WASouth","Wanneroo",115.631576538086,-31.6575412750244,0.09,1.25,4.03,3.15,2.71,3.85,1.3,1.26,1.37
"SA","Unincorporated SA",129.526321411133,-31.6575412750244,0.09,2.24,4.17,2.29,2.05,2.64,1.41,1.35,1.5
"SA","Unincorporated SA",129.57893371582,-31.6575412750244,0.09,2.25,4.21,2.24,2.02,2.58,1.4,1.34,1.49
"SA","Unincorporated SA",129.631576538086,-31.6575412750244,0.09,2.26,4.21,2.21,2,2.54,1.41,1.34,1.5
"SA","Unincorporated SA",129.684204101562,-31.6575412750244,0.09,2.27,4.23,2.19,1.98,2.51,1.4,1.34,1.49
"SA","Unincorporated SA",129.736831665039,-31.6575412750244,0.09,2.27,4.24,2.18,1.97,2.49,1.4,1.34,1.49
"SA","Unincorporated SA",129.789474487305,-31.6575412750244,0.09,2.27,4.25,2.17,1.97,2.49,1.4,1.34,1.49
"SA","Unincorporated SA",129.842086791992,-31.6575412750244,0.09,2.27,4.26,2.18,1.97,2.49,1.4,1.34,1.49
"SA","Unincorporated SA",131.526321411133,-31.6575412750244,0.09,2.31,4.57,2.07,1.89,2.35,1.34,1.29,1.41
"SA","Unincorporated SA",131.57893371582,-31.6575412750244,0.09,2.32,4.52,2.05,1.87,2.32,1.34,1.29,1.41
"NSW","Port Macquarie-Hastings",152.842102050781,-31.6575412750244,0.09,1.5,3.26,15.54,10.25,28.26,1.49,1.41,1.61
"WASouth","Wanneroo",115.631576538086,-31.6127414703369,0.09,1.26,4.04,3.11,2.68,3.79,1.3,1.26,1.37
"SA","Unincorporated SA",129.894729614258,-31.6127414703369,0.09,2.28,3.65,2.14,1.95,2.44,1.5,1.43,1.62
"SA","Unincorporated SA",129.947357177734,-31.6127414703369,0.09,2.29,3.66,2.12,1.93,2.41,1.5,1.42,1.61
"SA","Unincorporated SA",130,-31.6127414703369,0.09,2.3,4.02,2.11,1.92,2.39,1.43,1.36,1.53
"SA","Unincorporated SA",130.052627563477,-31.6127414703369,0.09,2.3,4.12,2.09,1.91,2.37,1.42,1.35,1.51
"SA","Unincorporated SA",130.105255126953,-31.6127414703369,0.09,2.31,4.15,2.08,1.9,2.36,1.41,1.35,1.5
"SA","Unincorporated SA",130.157897949219,-31.6127414703369,0.09,2.31,4.15,2.07,1.89,2.35,1.41,1.35,1.5
"SA","Unincorporated SA",130.210510253906,-31.6127414703369,0.09,2.31,4.17,2.07,1.89,2.34,1.41,1.35,1.5
"SA","Unincorporated SA",130.263153076172,-31.6127414703369,0.09,2.31,4.23,2.07,1.89,2.34,1.4,1.34,1.48
"SA","Unincorporated SA",130.315780639648,-31.6127414703369,0.09,2.31,4.22,2.08,1.9,2.36,1.4,1.34,1.49
"SA","Unincorporated SA",130.368408203125,-31.6127414703369,0.09,2.3,4.23,2.09,1.91,2.38,1.4,1.34,1.48
"SA","Unincorporated SA",130.421051025391,-31.6127414703369,0.09,2.3,4.23,2.1,1.91,2.39,1.4,1.34,1.48
"SA","Unincorporated SA",130.473678588867,-31.6127414703369,0.09,2.3,4.24,2.11,1.92,2.39,1.39,1.33,1.48
"SA","Unincorporated SA",130.526321411133,-31.6127414703369,0.09,2.3,4.28,2.1,1.91,2.38,1.39,1.33,1.47
"SA","Unincorporated SA",130.57893371582,-31.6127414703369,0.09,2.3,4.29,2.09,1.91,2.37,1.39,1.33,1.47
"SA","Unincorporated SA",130.631576538086,-31.6127414703369,0.09,2.3,4.29,2.1,1.91,2.38,1.39,1.33,1.47
"SA","Unincorporated SA",130.684204101562,-31.6127414703369,0.09,2.3,4.51,2.11,1.92,2.39,1.36,1.31,1.44
"SA","Unincorporated SA",130.736831665039,-31.6127414703369,0.09,2.29,4.52,2.12,1.93,2.41,1.36,1.3,1.43
"SA","Unincorporated SA",130.789474487305,-31.6127414703369,0.09,2.29,4.51,2.13,1.94,2.43,1.35,1.3,1.43
"SA","Unincorporated SA",130.842086791992,-31.6127414703369,0.09,2.29,3.72,2.14,1.94,2.43,1.48,1.41,1.59
"SA","Unincorporated SA",130.894729614258,-31.6127414703369,0.09,2.29,3.72,2.14,1.94,2.44,1.48,1.41,1.59
"SA","Unincorporated SA",130.947357177734,-31.6127414703369,0.09,2.29,4.16,2.14,1.94,2.44,1.39,1.33,1.48
"SA","Unincorporated SA",131.421051025391,-31.6127414703369,0.09,2.31,4.49,2.08,1.89,2.36,1.34,1.29,1.42
"SA","Unincorporated SA",131.473678588867,-31.6127414703369,0.09,2.32,4.44,2.05,1.87,2.33,1.34,1.29,1.42
"NSW","Port Macquarie-Hastings",152.894729614258,-31.6127414703369,0.09,1.35,2.92,15.94,10.48,29.12,1.55,1.46,1.69
"WASouth","Wanneroo",115.578948974609,-31.5679206848145,0.09,1.24,4.08,3.32,2.84,4.1,1.32,1.27,1.38
"SA","Unincorporated SA",131,-31.5679206848145,0.09,2.29,4.3,2.14,1.94,2.44,1.37,1.31,1.45
"SA","Unincorporated SA",131.052627563477,-31.5679206848145,0.09,2.29,4.39,2.12,1.92,2.41,1.36,1.3,1.43
"SA","Unincorporated SA",131.368423461914,-31.5679206848145,0.09,2.31,4.51,2.07,1.88,2.35,1.34,1.29,1.41
"NSW","Port Macquarie-Hastings",152.894729614258,-31.5679206848145,0.09,1.35,2.92,15.61,10.3,28.36,1.55,1.46,1.69
NA,"Wanneroo",115.526313781738,-31.5230770111084,0.09,1.24,4.09,3.31,2.84,4.08,1.32,1.27,1.4
"SA","Unincorporated SA",131.105270385742,-31.5230770111084,0.09,2.3,4.06,2.11,1.92,2.4,1.41,1.35,1.5
"SA","Unincorporated SA",131.263153076172,-31.5230770111084,0.09,2.3,4.24,2.1,1.9,2.39,1.37,1.32,1.45
"SA","Unincorporated SA",131.315780639648,-31.5230770111084,0.09,2.31,4.21,2.08,1.89,2.37,1.37,1.32,1.45
"NSW","Port Macquarie-Hastings",152.947372436523,-31.5230770111084,0.09,1.35,3.13,16.29,10.68,29.85,1.49,1.41,1.61
"WASouth","Wanneroo",115.526313781738,-31.4782123565674,0.09,1.25,3.97,3.24,2.78,3.97,1.35,1.3,1.43
"SA","Unincorporated SA",131.157897949219,-31.4782123565674,0.09,2.3,4.07,2.1,1.91,2.38,1.4,1.34,1.49
"SA","Unincorporated SA",131.210525512695,-31.4782123565674,0.09,2.31,4.2,2.08,1.89,2.36,1.38,1.32,1.46
"NSW","Port Macquarie-Hastings",152.947372436523,-31.4782009124756,0.09,1.35,2.87,16.32,10.7,29.9,1.57,1.47,1.71
"WASouth","Gingin",115.473670959473,-31.4333267211914,0.09,1.24,3.94,3.33,2.85,4.09,1.36,1.3,1.44
"NSW","Port Macquarie-Hastings",152.947372436523,-31.4333267211914,0.09,1.35,2.87,16.26,10.67,29.77,1.57,1.47,1.71
"WASouth","Gingin",115.473686218262,-31.3884181976318,0.09,1.24,4.02,3.3,2.83,4.06,1.34,1.29,1.42
"NSW","Port Macquarie-Hastings",152.947372436523,-31.38840675354,0.09,1.35,3.19,16.21,10.64,29.63,1.47,1.39,1.59
NA,"Gingin",115.421051025391,-31.3434886932373,0.09,1.22,4,3.51,2.99,4.36,1.35,1.3,1.43
"NSW","Port Macquarie-Hastings",152.947372436523,-31.3434886932373,0.09,1.35,3.05,16.07,10.57,29.3,1.51,1.43,1.64
"WASouth","Gingin",115.421051025391,-31.2985382080078,0.09,1.22,3.93,3.59,3.04,4.48,1.39,1.33,1.49
"NSW","Port Macquarie-Hastings",153,-31.2985382080078,0.09,1.35,2.87,16.89,11.04,31.07,1.57,1.47,1.73
"WASouth","Gingin",115.368408203125,-31.2535667419434,0.09,1.2,3.9,3.83,3.22,4.84,1.4,1.34,1.5
"NSW","Kempsey",153,-31.2535667419434,0.09,1.35,2.87,16.82,11,30.88,1.57,1.47,1.73
"WASouth","Gingin",115.368423461914,-31.2085609436035,0.09,1.2,3.9,3.9,3.27,4.96,1.4,1.34,1.5
"NSW","Kempsey",153,-31.2085723876953,0.09,1.35,2.74,16.73,10.96,30.61,1.6,1.5,1.77
"WASouth","Gingin",115.368423461914,-31.1635570526123,0.09,1.19,3.85,3.96,3.31,5.05,1.39,1.32,1.47
"NSW","Kempsey",153,-31.1635570526123,0.09,1.35,2.74,16.48,10.83,30.02,1.6,1.5,1.77
"WASouth","Gingin",115.315773010254,-31.1185207366943,0.09,1.18,3.84,4.18,3.46,5.38,1.39,1.33,1.48
"NSW","Kempsey",153.052627563477,-31.1185207366943,0.09,1.34,3.13,18.1,11.73,33.62,1.49,1.41,1.62
"WASouth","Gingin",115.315773010254,-31.0734634399414,0.09,1.18,3.84,4.2,3.48,5.42,1.39,1.33,1.48
"NSW","Kempsey",153.052627563477,-31.0734634399414,0.09,1.34,2.96,18.06,11.71,33.49,1.54,1.44,1.68
"WASouth","Gingin",115.315788269043,-31.0283832550049,0.09,1.18,3.84,4.22,3.49,5.45,1.38,1.32,1.47
"NSW","Kempsey",153.052627563477,-31.0283832550049,0.09,1.35,2.8,17.9,11.63,33.08,1.58,1.48,1.74
"WASouth","Gingin",115.263160705566,-30.9832820892334,0.09,1.18,3.83,4.39,3.61,5.71,1.38,1.33,1.47
"NSW","Kempsey",153.052627563477,-30.9832820892334,0.09,1.35,2.8,17.52,11.43,32.18,1.58,1.47,1.74
"WASouth","Gingin",115.263160705566,-30.9381618499756,0.09,1.18,3.73,4.38,3.61,5.72,1.4,1.34,1.49
"NSW","Kempsey",153.105270385742,-30.938159942627,0.09,1.34,3.21,19.54,12.55,36.71,1.47,1.39,1.6
"WASouth","Dandaragan",115.210510253906,-30.8930168151855,0.09,1.17,3.72,4.53,3.71,5.94,1.41,1.34,1.5
"NSW","Kempsey",153.105270385742,-30.8930168151855,0.09,1.34,3.21,19.58,12.58,36.71,1.47,1.39,1.6
"WASouth","Dandaragan",115.157897949219,-30.8478527069092,0.09,1.17,3.82,4.57,3.74,6,1.39,1.33,1.48
"NSW","Kempsey",153.052627563477,-30.8478527069092,0.09,1.5,2.98,18.46,12,34,1.54,1.44,1.69
"WASouth","Dandaragan",115.157897949219,-30.8026676177979,0.09,1.17,3.82,4.56,3.73,5.99,1.39,1.33,1.48
"NSW","Kempsey",153.052627563477,-30.8026676177979,0.09,1.5,3.02,18.54,12.05,34.16,1.55,1.45,1.71
"WASouth","Dandaragan",115.105247497559,-30.7574596405029,0.09,1.17,3.86,4.62,3.77,6.09,1.38,1.32,1.47
"NSW","Nambucca Valley",153.052627563477,-30.7574596405029,0.09,1.5,3.11,18.49,12.04,33.97,1.53,1.43,1.68
"WASouth","Dandaragan",115.105247497559,-30.712230682373,0.09,1.17,3.86,4.65,3.79,6.14,1.38,1.32,1.47
"NSW","Nambucca Valley",153,-30.712230682373,0.09,1.5,2.74,17.56,11.54,31.78,1.65,1.53,1.85
"WASouth","Dandaragan",115.105247497559,-30.6669826507568,0.09,1.16,3.87,4.67,3.8,6.17,1.38,1.32,1.46
"NSW","Nambucca Valley",153,-30.6669826507568,0.09,1.5,3.09,17.26,11.38,31.1,1.54,1.44,1.69
"WASouth","Dandaragan",115.105247497559,-30.621711730957,0.09,1.16,3.89,4.68,3.81,6.19,1.38,1.32,1.46
"NSW","Nambucca Valley",153.052627563477,-30.621711730957,0.09,1.5,3.05,17.95,11.76,32.63,1.55,1.45,1.71
"WASouth","Dandaragan",115.052635192871,-30.5764198303223,0.09,1.16,3.88,4.83,3.91,6.44,1.38,1.32,1.46
"NSW","Nambucca Valley",153.052627563477,-30.5764198303223,0.09,1.5,3.06,17.71,11.63,32.04,1.55,1.45,1.71
"WASouth","Dandaragan",115.052635192871,-30.5311069488525,0.09,1.16,3.79,4.86,3.93,6.49,1.42,1.35,1.51
"NSW","Bellingen",153.052627563477,-30.5311069488525,0.09,1.5,3.01,17.3,11.42,31.1,1.58,1.47,1.74
"WASouth","Dandaragan",115,-30.4857711791992,0.09,1.16,3.78,4.87,3.93,6.5,1.42,1.35,1.51
"NSW","Bellingen",153.052627563477,-30.4857711791992,0.09,1.5,3.01,16.66,11.07,29.65,1.57,1.47,1.74
"WASouth","Dandaragan",115,-30.4404163360596,0.09,1.16,3.96,4.85,3.92,6.49,1.36,1.31,1.44
"NSW","Coffs Harbour",153.105270385742,-30.4404163360596,0.09,1.5,3.21,17.72,11.67,31.92,1.51,1.42,1.65
"WASouth","Dandaragan",115,-30.3950386047363,0.09,1.16,3.95,4.83,3.9,6.46,1.36,1.31,1.45
"NSW","Coffs Harbour",153.105270385742,-30.3950386047363,0.09,1.5,3.12,17.02,11.29,30.29,1.54,1.44,1.69
"WASouth","Dandaragan",115,-30.3496417999268,0.09,1.16,3.87,4.77,3.86,6.37,1.38,1.32,1.47
"NSW","Coffs Harbour",153.157897949219,-30.3496417999268,0.09,1.5,3.27,18.08,11.89,32.59,1.5,1.41,1.63
"WASouth","Dandaragan",115,-30.2587833404541,0.09,1.17,3.8,4.62,3.76,6.14,1.4,1.34,1.49
"NSW","Coffs Harbour",153.210525512695,-30.2587833404541,0.09,1.5,3.1,18.52,12.16,33.49,1.57,1.47,1.72
"WASouth","Dandaragan",115,-30.213321685791,0.09,1.16,3.64,4.69,3.8,6.26,1.43,1.36,1.53
"NSW","Coffs Harbour",153.210525512695,-30.213321685791,0.09,1.5,3.25,17.83,11.79,31.82,1.51,1.42,1.65
"WASouth","Dandaragan",115,-30.1678409576416,0.09,1.16,3.64,4.8,3.87,6.45,1.43,1.36,1.52
"NSW","Coffs Harbour",153.210525512695,-30.167839050293,0.09,1.5,3.26,16.89,11.29,29.65,1.51,1.42,1.65
"WASouth","Coorow",115,-30.1223373413086,0.09,1.16,3.64,4.89,3.93,6.62,1.43,1.36,1.52
"NSW","Coffs Harbour",153.263153076172,-30.1223373413086,0.09,1.5,3.19,18.23,12.01,32.76,1.52,1.43,1.66
"WASouth","Coorow",115,-30.0768127441406,0.09,1.15,3.78,4.95,3.96,6.73,1.4,1.33,1.48
"NSW","Coffs Harbour",153.263153076172,-30.0768127441406,0.09,1.5,3.12,17.73,11.74,31.58,1.54,1.45,1.69
"WASouth","Coorow",114.947357177734,-30.0312671661377,0.09,1.16,3.73,4.83,3.89,6.53,1.41,1.34,1.5
"NSW","Coffs Harbour",153.263153076172,-30.0312671661377,0.09,1.5,3.13,17.17,11.44,30.3,1.54,1.45,1.69
"WASouth","Coorow",114.947357177734,-29.9857025146484,0.09,1.16,3.73,4.72,3.81,6.35,1.4,1.34,1.49
"NSW","Clarence Valley",153.263153076172,-29.9857025146484,0.09,1.5,3.34,16.36,11,28.45,1.49,1.4,1.62
"WASouth","Coorow",114.947357177734,-29.9401149749756,0.09,1.16,3.72,4.67,3.77,6.28,1.41,1.35,1.51
"NSW","Clarence Valley",153.315795898438,-29.9401149749756,0.09,1.5,3.27,17.85,11.83,31.74,1.51,1.42,1.64
"WASouth","Carnamah",114.947364807129,-29.8944969177246,0.09,1.16,3.73,4.69,3.78,6.33,1.41,1.35,1.5
"NSW","Clarence Valley",153.315795898438,-29.8944969177246,0.09,1.5,3.25,17.55,11.69,30.98,1.51,1.42,1.65
"WASouth","Carnamah",114.947357177734,-29.8488788604736,0.09,1.16,3.73,4.75,3.82,6.45,1.41,1.34,1.5
"NSW","Clarence Valley",153.315795898438,-29.8488788604736,0.09,1.33,3.08,17.33,11.58,30.43,1.51,1.42,1.64
"WASouth","Carnamah",114.894737243652,-29.8032283782959,0.09,1.17,3.67,4.47,3.62,6,1.41,1.34,1.5
"NSW","Clarence Valley",153.315795898438,-29.8032283782959,0.09,1.33,2.97,17.03,11.42,29.68,1.55,1.45,1.7
"WASouth","Carnamah",114.894737243652,-29.7575588226318,0.09,1.17,3.65,4.42,3.58,5.92,1.4,1.34,1.48
"NSW","Clarence Valley",153.315795898438,-29.7575588226318,0.09,1.33,2.91,16.34,11.05,28.11,1.58,1.47,1.74
NA,"Carnamah",114.894737243652,-29.7118663787842,0.09,1.17,3.65,4.46,3.61,6.01,1.39,1.33,1.48
"NSW","Clarence Valley",153.315795898438,-29.7118682861328,0.09,1.33,2.92,15.14,10.38,25.52,1.57,1.47,1.73
NA,"Irwin",114.894737243652,-29.6661548614502,0.09,1.17,3.53,4.58,3.68,6.22,1.4,1.33,1.48
