"name....dattg.Name","nCompleteY....dattg.nCompleteY","longitude","latitude","SLR","SWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90"
"'mooloolaba-59950-aus-bom'",35,153.12,-26.6867,0.14,1.66,10.87,10.98,10.76
"'mourilyan_harbour-59140-aus-bom'",37,146.1167,-17.6,0.14,2.13,6.22,6.3,6.14
"'newcastle-60310-aus-bom'",54,151.7889,-32.9238,0.14,1.54,10.54,10.62,10.46
"'onslow_beadon_creek-62470-aus-bom'",34,115.1315,-21.6497,0.14,1.9,6.51,6.6,6.42
"'patonga-212440-aus-bom'",27,151.27462,-33.55098053,0.14,1.59,11.79,11.91,11.67
"'peel_inlet-plpee01-aus-bom'",31,115.713889,-32.592222,0.14,1.28,3.22,3.29,3.15
"'perth_barrack_street_jetty-6223a-aus-bom'",29,115.8573,-31.9597,0.14,1.36,3.96,4.03,3.89
"'point_lonsdale-60730-aus-bom'",56,144.6139,-38.2919,0.14,1.52,6.88,6.94,6.81
"'point_richards_corio_bay-60757-aus-bom'",20,144.65,-38.1,0.14,1.31,6.5,6.61,6.38
"'port_adelaide_inner_harbor-61610-aus-bom'",54,138.5,-34.85,0.14,2.78,2.54,2.59,2.49
"'port_adelaide_outer_harbor-61600-aus-bom'",77,138.4807,-34.7798,0.14,2.68,2.6,2.64,2.55
"'port_alma-59690-aus-bom'",36,150.8667,-23.585,0.14,3.26,5.33,5.4,5.25
"'port_douglas-59040-aus-bom'",23,145.4667,-16.4833,0.14,2.21,5.04,5.13,4.96
"'port_giles-61685-aus-bom'",26,137.7683,-35.0218,0.14,2.38,3.09,3.16,3.01
"port_hacking_decomm-214451-aus-csiro",24,151.14608,-34.076911,0.14,1.58,10.44,10.56,10.32
"'port_hedland-169a-aus-uhslc'",43,118.575,-20.318,0.14,4.14,2.95,3.01,2.89
"'port_hedland-62590-aus-bom'",43,118.5744,-20.3176,0.14,4.14,2.95,3.01,2.89
"'port_kembla-342a-aus-uhslc'",38,150.912,-34.473,0.14,1.54,12.68,12.8,12.58
"'port_kembla-60420-aus-bom'",38,150.91,-34.475,0.14,1.54,12.68,12.8,12.58
"'port_lincoln-61900-aus-bom'",54,135.8701,-34.7159,0.14,2.03,3.13,3.18,3.08
"'port_macquarie-207420-aus-bom'",30,152.9109833,-31.42679171,0.14,1.59,6.58,6.68,6.49
"'port_pirie-61800-aus-bom'",88,138.0117,-33.1776,0.14,3.15,2.19,2.23,2.15
"port_stephens_decomm-209450-aus-csiro",27,152.18224,-32.714881,0.14,1.59,11.07,11.19,10.96
"'portland_victoria-129a-aus-uhslc'",40,141.613,-38.343,0.14,1.31,7.53,7.61,7.45
"'portland-61410-aus-bom'",40,141.6197,-38.3514,0.14,1.31,7.53,7.61,7.45
"'queenscliff-60732-aus-bom'",27,144.6626,-38.2728,0.14,1.23,6.75,6.84,6.67
"'rosslyn_bay-330a-aus-uhslc'",28,150.79,-23.162,0.14,3.19,3.85,3.93,3.78
"'rosslyn_bay-59670-aus-bom'",28,150.7917,-23.1667,0.14,3.19,3.85,3.93,3.78
"'shute_harbour-59410-aus-bom'",28,148.7833,-20.2833,0.14,2.93,4.48,4.57,4.4
"'south_trees-h052026a-aus-bom'",25,151.3,-23.85,0.14,2.88,5.24,5.33,5.16
"'spring_bay-335a-aus-uhslc'",35,147.932,-42.547,0.14,1.29,7.93,8.02,7.84
"'spring_bay-61170-aus-bom'",35,147.9283,-42.5486,0.14,1.29,7.93,8.02,7.84
"'sydney_port_jackson-213470-aus-bom'",31,151.2585,-33.8254,0.14,1.59,10.03,10.13,9.92
"'thevenard-128a-aus-uhslc'",54,133.64,-32.15,0.14,2.33,3.34,3.39,3.28
"'thevenard-62000-aus-bom'",54,133.6413,-32.1489,0.14,2.33,3.34,3.39,3.28
"'thursday_island-58170-aus-bom'",21,142.2216,-10.5863,0.14,2.41,4.06,4.15,3.98
"'townsville-334a-aus-uhslc'",63,146.833,-19.25,0.14,2.72,3.4,3.44,3.35
"'townsville-59250-aus-bom'",63,146.8333,-19.25,0.14,2.72,3.4,3.44,3.35
"'turtle_head-58180-aus-bom'",25,142.2133,-10.5212,0.14,2.84,2.19,2.27,2.13
"tweed_heads_decomm-201431-aus-csiro",22,153.549642,-28.16945,0.14,1.52,13.69,13.86,13.53
"'urangan-59850-aus-bom'",30,152.9083,-25.2983,0.14,2.61,6.09,6.17,6.01
"'victor_harbor-61490-aus-bom'",51,138.6354,-35.5625,0.14,1.85,3.44,3.49,3.38
"'wallaroo-61780-aus-bom'",36,137.6152,-33.926,0.14,2.42,2.37,2.44,2.31
"'weipa_humbug_point-63620-aus-bom'",42,141.8633,-12.67,0.14,2.49,2.24,2.3,2.19
"'west_channel_pile-60739-aus-bom'",28,144.7552,-38.1944,0.14,1.27,6.12,6.21,6.04
"'western_port_stony_point-60710-aus-bom'",37,145.2228,-38.3739,0.14,2.29,4.25,4.32,4.18
"'whyalla-61840-aus-bom'",29,137.5904,-33.0128,0.14,3.02,2.14,2.22,2.06
"'wyndham-165a-aus-uhslc'",44,128.102,-15.453,0.14,4.22,10.39,10.48,10.29
"'wyndham-63090-aus-bom'",44,128.101,-15.4533,0.14,4.22,10.39,10.48,10.29
"'yamba-60130-aus-bom'",25,153.3621,-29.429,0.14,1.46,17.1,17.27,16.93
