"state","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"NT",129.842102050781,-13.4909381866455,0.54,4.45,5.79,170269.54,31175.18,1810976.68,10.58,7.46,17.38
"NT",129.894729614258,-13.4909381866455,0.54,4.45,5.76,110435.29,21158.82,1112234.37,10.94,7.67,18.12
"NT",129.947357177734,-13.4909381866455,0.54,4.47,5.58,58781.35,12278.24,525659.97,14.99,10.02,26.61
"NT",130,-13.4909381866455,0.54,4.48,5.57,37507.85,8371.67,305327.69,15.31,10.19,27.35
"NT",130.052627563477,-13.4909381866455,0.54,4.48,5.57,29191.03,6760.51,225510.59,15.28,10.17,27.3
"NT",135.894729614258,-13.4909391403198,0.54,2.14,2.74,1161.33,399.58,5359.54,68.64,35.82,175.53
"QLDNorth",141.578948974609,-13.4909381866455,0.54,2.57,4.44,181.48,82.55,561.81,5.16,4.08,7.18
"QLDNorth",143.631576538086,-13.4909391403198,0.54,2.32,3.23,80374.02,16979.5,686751.47,845.71,289.72,4066.99
"NT",130.105270385742,-13.4397535324097,0.54,4.48,5.56,26704.16,6240.16,204157.26,15.38,10.23,27.52
"NT",135.894729614258,-13.4397592544556,0.54,2.14,2.74,1216.06,415.61,5665.53,71.46,37.06,184.44
"QLDNorth",141.578948974609,-13.4397535324097,0.54,2.57,4.44,194.84,87.62,613.45,5.2,4.11,7.23
"QLDNorth",143.631576538086,-13.4397592544556,0.54,2.31,3.23,91746.11,19005.81,805990.5,844.95,289.78,4053.87
"NT",130.157897949219,-13.3885688781738,0.54,4.49,5.56,22477.48,5404.26,164770.38,15.37,10.22,27.52
"NT",135.894729614258,-13.3885688781738,0.54,2.13,2.74,1283.78,435.39,6045.58,73.86,38.11,192.07
"QLDNorth",141.578948974609,-13.3885688781738,0.54,2.57,4.45,198.76,89.12,628.41,5.17,4.08,7.22
"QLDNorth",143.631576538086,-13.3885688781738,0.54,2.31,3.23,106082.25,21487.94,962489.43,856.65,293.16,4123.07
"NT",130.210525512695,-13.3373680114746,0.54,4.49,5.56,21359.43,5158.02,155866.59,15.15,10.1,27.03
"NT",130.263153076172,-13.3373680114746,0.54,4.49,5.56,19146.5,4691.09,137000.54,14.96,9.99,26.61
"NT",135.894729614258,-13.3373680114746,0.54,2.13,2.74,1338.59,451.06,6362.62,75.78,38.94,198.27
"QLDNorth",141.631576538086,-13.3373680114746,0.54,2.59,4.49,152.27,71.28,451.81,4.99,3.96,6.91
"QLDNorth",143.578948974609,-13.3373680114746,0.54,2.31,3.22,119745.68,23722.55,1123585.39,681.35,243.14,3072.73
"NT",130.263153076172,-13.2861557006836,0.54,4.49,5.56,21177.56,5111.13,154820.92,15.07,10.05,26.86
"NT",135.894729614258,-13.2861557006836,0.54,2.13,2.74,1355.07,455.94,6453.07,77.33,39.61,203.25
"NT",135.947357177734,-13.2861557006836,0.54,2.13,2.74,1434.22,478.15,6923.37,75.5,38.87,196.87
"NT",136,-13.2861557006836,0.54,2.13,2.74,1505.62,498.19,7347.83,73.81,38.19,190.85
"NT",136.052627563477,-13.2861557006836,0.54,2.12,2.74,1577.22,518.28,7773.51,72.53,37.7,186.09
"NT",136.105255126953,-13.2861557006836,0.54,2.12,2.74,1603.39,526.35,7906.55,71.3,37.23,181.55
"NT",136.157897949219,-13.2861557006836,0.54,2.12,2.74,1520.58,505.62,7339.54,71.81,37.45,183.19
"NT",136.210525512695,-13.2861557006836,0.54,2.13,2.73,1489.73,498.99,7097.78,73.41,38.11,188.58
"NT",136.368408203125,-13.2861557006836,0.54,2.13,2.76,1229.32,424.75,5595.36,69.8,36.19,180.69
"NT",136.421051025391,-13.2861557006836,0.54,2.14,2.75,1102.64,388.9,4860.76,73.88,38.01,193.32
"QLDNorth",141.631576538086,-13.2861557006836,0.54,2.58,4.46,168.85,77.56,515.8,5.15,4.05,7.21
"QLDNorth",143.578948974609,-13.2861557006836,0.54,2.31,3.22,117669.23,23342.37,1102697.49,673.78,241.19,3021.9
"NT",130.210525512695,-13.2349328994751,0.54,4.48,5.55,27416.32,6386.8,210432.64,15.41,10.24,27.57
"NT",136.263153076172,-13.2349328994751,0.54,2.12,2.74,1638.98,542.44,7932.54,71.85,37.33,184.65
"NT",136.315780639648,-13.2349328994751,0.54,2.12,2.79,1615.6,535.6,7802.8,60.12,31.95,150.07
"NT",136.473678588867,-13.2349328994751,0.54,2.14,2.81,1209.75,422.06,5406.93,61.98,32.58,157.7
"QLDNorth",141.631576538086,-13.2349328994751,0.54,2.57,4.38,189.18,85.14,596.4,5.48,4.27,7.8
"QLDNorth",143.578948974609,-13.2349328994751,0.54,2.31,3.22,119257.09,23615.63,1120255.7,682.66,244.01,3067.21
"NT",130.157897949219,-13.1836996078491,0.54,4.47,5.55,40605.75,8959.45,335943.35,15.56,10.34,27.86
"NT",136.526321411133,-13.1836986541748,0.54,2.12,2.85,1509.69,505.2,7198.02,58.53,30.89,148.53
NA,141.578948974609,-13.1836938858032,0.54,2.55,4.35,233.18,101.2,776.56,5.64,4.38,8.08
"NT",130.105255126953,-13.1324548721313,0.54,4.46,5.87,92342.15,18185.78,893906.59,9.54,6.84,15.31
"NT",136.526321411133,-13.1324548721313,0.54,2.12,2.79,1621.78,535.97,7879.97,69.65,35.69,184.9
"QLDNorth",141.578948974609,-13.1324548721313,0.54,2.54,4.35,255.36,108.98,872.92,5.67,4.4,8.13
"QLDNorth",143.578948974609,-13.1324548721313,0.54,2.31,3.21,135654.93,26624.17,1284069.4,714.15,253.77,3233.72
"NT",130.105255126953,-13.0811996459961,0.54,4.45,5.87,151081.74,27912.26,1593736.65,9.53,6.83,15.31
"NT",136.578948974609,-13.0811996459961,0.54,2.12,2.79,1801.69,584.62,9000.15,71.06,36.43,187.99
"QLDNorth",141.578948974609,-13.0811996459961,0.54,2.54,4.27,278.91,117.15,977.15,6.05,4.64,8.82
"QLDNorth",143.578948974609,-13.0811996459961,0.54,2.31,3.21,133641.93,26192.98,1269720.1,728.26,258,3312.19
"NT",130.105255126953,-13.0299339294434,0.54,4.44,5.9,242362.39,42205.38,2764665.66,9.54,6.85,15.24
"NT",136.578948974609,-13.0299339294434,0.54,2.71,3.38,1885.52,610.29,9427.79,71.13,36.45,188.37
"QLDNorth",141.578948974609,-13.0299339294434,0.54,2.53,4.26,299.86,124.31,1071.96,6.1,4.68,8.9
"QLDNorth",143.578948974609,-13.0299339294434,0.54,2.31,3.26,136061.3,26637.69,1293748.15,498.6,188.45,2056.13
"NT",130.105270385742,-12.9786520004272,0.54,4.44,5.91,345721.77,57233.47,4232926.89,9.4,6.77,14.96
"QLDNorth",141.578948974609,-12.9786520004272,0.54,2.53,4.25,325.42,133.07,1187.28,6.15,4.71,8.99
"QLDNorth",143.578948974609,-12.9786520004272,0.54,2.31,3.29,135202.15,26505.29,1282858.27,340.59,139.24,1237.84
"NT",130.105270385742,-12.9273643493652,0.54,4.43,5.88,422305.23,67942.8,5381502.69,9.77,7,15.66
"NT",136.631576538086,-12.9273700714111,0.54,2.69,3.41,2530.12,794.72,13094.49,87.39,43.27,243.71
"QLDNorth",141.578948974609,-12.9273643493652,0.54,2.52,4.25,358.2,144.28,1336.17,6.21,4.75,9.08
"QLDNorth",143.578948974609,-12.9273643493652,0.54,2.31,3.29,131797.81,25961.79,1241496.33,327.97,135.26,1174.75
"NT",130.157897949219,-12.876072883606,0.54,4.43,5.84,382003.14,62715.46,4716906.31,10.04,7.15,16.25
"NT",130.210525512695,-12.876072883606,0.54,4.44,5.85,291447.56,49824.77,3397222.19,9.82,7.02,15.84
"NT",130.263153076172,-12.876072883606,0.54,4.44,5.87,235133.18,41511.66,2618030.48,9.56,6.85,15.32
"NT",130.315780639648,-12.876072883606,0.54,4.44,5.87,194496.19,35380.63,2073614.28,9.42,6.77,15.08
"NT",136.578948974609,-12.876072883606,0.54,2.69,3.36,2763.19,860.66,14433,107.01,51.39,311.74
"QLDNorth",141.631576538086,-12.876072883606,0.54,2.53,4.27,318.69,130.59,1160.16,6.09,4.67,8.88
"QLDNorth",143.578948974609,-12.876072883606,0.54,2.31,3.3,122553.9,24402.19,1136948.19,309.59,129.33,1085.87
"NT",130.315780639648,-12.824764251709,0.54,4.44,5.86,201432.5,36476.45,2160721.71,9.61,6.88,15.43
"NT",136.578948974609,-12.824764251709,0.54,2.69,3.31,2824.99,878.63,14770.49,130.58,60.52,401.73
"QLDNorth",141.684204101562,-12.824764251709,0.54,2.53,4.3,288.9,120.06,1031.33,5.94,4.57,8.59
"QLDNorth",143.421051025391,-12.824764251709,0.54,2.31,3.18,96420.08,19364.39,895603.71,240.39,109.99,717.75
"QLDNorth",143.473678588867,-12.824764251709,0.54,2.31,3.35,104815.7,20987.08,973153.36,152.53,73.55,426.19
"QLDNorth",143.526321411133,-12.824764251709,0.54,2.31,3.35,108521.21,21838.37,995366.63,162.07,77.44,458.8
"NT",130.315795898438,-12.7734403610229,0.54,4.44,5.85,209636.43,37760.95,2265035.84,9.76,6.97,15.72
"NT",136.631576538086,-12.7734460830688,0.54,2.69,3.31,2557.21,809.7,13011.21,129.04,59.94,395.64
"QLDNorth",141.736846923828,-12.7734403610229,0.54,2.55,4.33,252.36,107.03,875.05,5.73,4.43,8.22
"QLDNorth",143.421051025391,-12.7734460830688,0.54,2.31,3.18,91381.11,18479.67,840964.43,239.9,109.6,718.55
"NT",130.315795898438,-12.7221117019653,0.54,4.44,5.84,201333.6,36217.83,2187544.74,9.85,7.03,15.88
"NT",136.684204101562,-12.7221174240112,0.54,2.69,3.3,2760.13,861.57,14355.69,133.62,61.85,411.18
"QLDNorth",141.736846923828,-12.7221117019653,0.54,2.54,4.33,275.84,115.29,977.42,5.78,4.47,8.3
"QLDNorth",143.421051025391,-12.7221174240112,0.54,2.31,3.19,88179.76,17901.04,807674.56,239.36,109.22,718.78
"NT",130.315780639648,-12.6707773208618,0.54,4.45,5.82,162823.33,30202.96,1694415.84,9.95,7.09,16.06
"NT",136.736846923828,-12.6707773208618,0.54,2.69,3.35,3170.36,968.85,17001.08,112.03,53.59,327.54
"QLDNorth",143.473678588867,-12.6707773208618,0.54,2.31,3.18,99960.74,20152.72,919173.42,249.43,113.56,749.9
"NT",130.368408203125,-12.6194276809692,0.54,4.45,5.85,111953.47,22305.98,1044195.47,9.53,6.85,15.21
"NT",130.421051025391,-12.6194276809692,0.54,4.45,5.86,117350.19,23136.04,1112997.95,9.33,6.72,14.81
"NT",130.473678588867,-12.6194276809692,0.54,4.45,5.62,117460.49,23137.57,1115835.54,13,8.95,22.02
"NT",136.736846923828,-12.6194276809692,0.54,2.68,3.35,3469.26,1046.58,18943.92,114.21,54.42,335.96
"QLDNorth",141.631576538086,-12.6194276809692,0.54,2.49,4.28,511.38,194,2087.07,6.24,4.78,9.08
"QLDNorth",141.684204101562,-12.6194276809692,0.54,2.51,4.3,427.33,166.62,1676.53,6.01,4.64,8.67
"QLDNorth",141.736831665039,-12.6194276809692,0.54,2.53,4.33,323.61,131.98,1187.99,5.86,4.54,8.41
"QLDNorth",141.789474487305,-12.6194276809692,0.54,2.55,4.35,251.17,106.69,868.56,5.73,4.45,8.2
"QLDNorth",143.473678588867,-12.6194276809692,0.54,2.31,3.18,106889.75,21339.75,996554.65,255.35,115.68,773.69
"NT",130.526321411133,-12.5680685043335,0.54,4.45,5.62,108990.85,21880.33,1003951.12,13,8.95,22.02
"NT",136.789474487305,-12.5680685043335,0.54,2.68,3.43,3896.11,1160.19,21617.55,88.11,43.57,246.15
"QLDNorth",141.578948974609,-12.5680675506592,0.54,2.5,4.27,507.88,195.13,2019.71,6.38,4.88,9.31
"NT",130.526321411133,-12.5166969299316,0.54,4.46,5.61,89412.43,18640.19,777506.91,13.51,9.25,23.08
"NT",136.789474487305,-12.5166969299316,0.54,2.68,3.34,4110.18,1218.91,22888.96,108.69,52.24,315.58
"QLDNorth",141.578948974609,-12.5166921615601,0.54,2.5,4.31,466.96,182.66,1803.76,6.14,4.72,8.88
"QLDNorth",143.315795898438,-12.5166921615601,0.54,2.31,3.17,96552.49,18632.22,969184.91,277.63,121.27,897.98
"QLDNorth",143.368423461914,-12.5166921615601,0.54,2.31,3.17,110734.24,21105.02,1126513.1,282.93,123.73,911.46
"NT",130.578948974609,-12.4653167724609,0.54,4.47,5.61,47977.8,11036.67,361830.95,13.66,9.33,23.39
"NT",136,-12.4653167724609,0.54,2.69,3.93,3142.5,942.61,17511.79,12.93,9,21.43
"NT",136.052627563477,-12.4653167724609,0.54,2.69,3.17,2848.66,871.07,15401.91,95.34,48.2,252.32
"NT",136.105255126953,-12.4653167724609,0.54,2.7,3.17,2388.08,753.58,12307.16,90.79,46.44,235.72
"NT",136.157897949219,-12.4653167724609,0.54,2.7,3.18,2074.1,672.37,10250.73,86.07,44.51,219.63
"NT",136.210525512695,-12.4653167724609,0.54,2.71,3.18,1954.41,641.2,9478.62,82.25,42.9,207.1
"NT",136.842102050781,-12.4653167724609,0.54,2.67,3.35,4386.52,1293.69,24562.34,102.44,49.78,292.37
"QLDNorth",141.578948974609,-12.4653167724609,0.54,2.5,4.35,482.97,187.78,1882.94,5.97,4.61,8.58
"QLDNorth",143.315795898438,-12.4653167724609,0.54,2.31,3.17,103238.36,19604.27,1063861.75,283.06,122.58,929.95
"NT",130.578948974609,-12.4139251708984,0.54,4.47,5.6,50970.72,11715.73,383363.6,14.13,9.61,24.36
"NT",130.736846923828,-12.4139251708984,0.54,4.45,5.43,112475.82,22407.56,1048931.25,18.74,12.26,34.05
"NT",136,-12.4139261245728,0.54,2.68,3.93,3255.82,975.7,18119.21,13.05,9.08,21.67
"NT",136.263153076172,-12.4139251708984,0.54,2.71,3.18,1933.42,632.72,9433.05,83.38,43.41,210.46
"NT",136.894729614258,-12.4139261245728,0.54,2.67,3.34,4312.13,1283.12,23756.63,115.16,54.95,337.53
"QLDNorth",141.631576538086,-12.4139251708984,0.54,2.52,4.34,365.14,148.15,1338.97,5.98,4.62,8.6
"QLDNorth",143.315795898438,-12.4139251708984,0.54,2.3,3.17,176234.03,30107.83,2142238.71,320.55,134.92,1103.31
"NT",130.631576538086,-12.3625249862671,0.54,4.45,5.43,173528.68,32548.94,1759147.63,19.95,12.92,36.83
"NT",130.684204101562,-12.3625249862671,0.54,4.45,5.43,141796.29,27492.42,1369362.02,19.56,12.71,35.91
"NT",130.789474487305,-12.3625249862671,0.54,4.45,5.44,134586.9,26129.48,1301401.87,18.35,12.04,33.22
"NT",136,-12.3625249862671,0.54,2.68,3.93,3826.8,1117.05,22139.31,13.13,9.12,21.79
"NT",136.315780639648,-12.3625249862671,0.54,2.7,3.19,2208.16,705.54,11174.55,75.95,40.16,187.35
"NT",136.947372436523,-12.3625249862671,0.54,2.68,3.35,3679.36,1139.1,18991.47,111.74,53.73,323.22
"QLDNorth",141.631576538086,-12.3625249862671,0.54,2.51,4.33,407.43,162.38,1534.06,6.02,4.64,8.66
"QLDNorth",143.315795898438,-12.3625249862671,0.54,2.29,3.03,342847.86,51298.35,5134219.04,760.46,275.9,3275.22
"NT",130.842102050781,-12.311107635498,0.54,4.45,5.45,149965.65,29394,1412916.44,17.23,11.41,30.76
"NT",130.894729614258,-12.3111133575439,0.54,4.46,4.88,92440.79,19573.4,778690.6,195.06,91.05,569.49
"NT",130.947372436523,-12.311107635498,0.54,4.46,4.88,67922.56,15063.69,535689.46,187.32,87.87,543.4
"NT",132,-12.3111133575439,0.54,4.42,5.23,936076.26,138856.07,13136682.13,31.93,19.14,65.99
"NT",132.052627563477,-12.3111133575439,0.54,4.42,5.24,804664.08,122499.58,10865640.96,30.37,18.36,62.05
"NT",136,-12.3111133575439,0.54,2.67,3.92,4759.5,1336.33,29217.18,13.3,9.23,22.13
"NT",136.315795898438,-12.311107635498,0.54,2.7,3.19,2146.72,692.36,10687.2,77.58,40.93,191.9
"NT",136.947372436523,-12.311107635498,0.54,2.67,3.42,4414.09,1332.86,23581.05,104.7,50.14,307.44
NA,141.631576538086,-12.3111133575439,0.54,2.5,4.33,440.96,173.49,1692.24,6.06,4.67,8.74
"QLDNorth",143.105270385742,-12.311107635498,0.54,2.31,3.05,89165.31,17236.32,897802.71,602.94,227.21,2454.93
"QLDNorth",143.157897949219,-12.3111133575439,0.54,2.31,3.05,110041.47,20757.9,1142935.79,622.8,233.61,2552.26
"QLDNorth",143.210525512695,-12.311107635498,0.54,2.31,3.05,127814.3,23905.65,1333797.12,608.73,229.68,2469.75
"QLDNorth",143.263153076172,-12.3111133575439,0.54,2.31,3.04,120850.72,23336.76,1190332.8,713.38,260.73,3044.79
"NT",130.947372436523,-12.2596874237061,0.54,4.46,4.88,68917.26,15268.97,544015.35,192.03,89.73,560.22
"NT",131.421051025391,-12.2596921920776,0.54,4.38,4.78,64905533.73,4674093.84,2674632559.19,456.34,172.8,1892.11
"NT",131.473678588867,-12.2596874237061,0.54,4.38,4.78,58848787.82,4332532.58,2339957266.2,437.06,167.61,1771.91
"NT",131.526321411133,-12.2596921920776,0.54,4.38,4.79,43897012.14,3416244.35,1602021472.69,434.74,167.81,1739.2
"NT",131.578948974609,-12.2596874237061,0.54,4.38,4.79,32199285.87,2680975.49,1054821929.84,418.87,163.54,1642.1
"NT",131.631576538086,-12.2596921920776,0.54,4.39,4.8,20758595.94,1877808.29,598654232.22,345.04,137.21,1327.49
"NT",131.684204101562,-12.2596921920776,0.54,4.39,5.06,9922630.02,1022122.12,235385450.44,59.51,32.06,144.5
"NT",131.736846923828,-12.2596874237061,0.54,4.41,5.14,2664202.06,332489.79,48207861.17,45.08,25.53,101.4
"NT",131.789474487305,-12.2596921920776,0.54,4.41,5.17,2694335,340859.17,47448021.34,39.73,23.08,85.83
"NT",131.947372436523,-12.2596874237061,0.54,4.42,5.21,852256.6,128789.64,11623035.76,33.59,20.02,69.93
"NT",132.105270385742,-12.2596874237061,0.54,4.43,5.2,531958.84,86340.56,6550972.85,34.65,20.57,72.53
"NT",135.684204101562,-12.2596921920776,0.54,2.65,3.62,8877.81,2238.31,64114.58,22.89,14.54,43.4
"NT",135.736846923828,-12.2596874237061,0.54,2.65,3.63,8505.56,2164.41,60510.79,22.67,14.43,42.82
"NT",136,-12.2596921920776,0.54,2.66,3.93,5713.65,1551.53,36924.57,13.39,9.28,22.3
"NT",136.210525512695,-12.2596921920776,0.54,2.69,3.17,2509.55,793.35,12829.93,97.23,49.34,255.03
"NT",136.263153076172,-12.2596921920776,0.54,2.7,3.18,2282.26,731.73,11436.75,82.82,43.42,206.24
"NT",136.315795898438,-12.2596921920776,0.54,2.7,3.19,2254.41,723.73,11279.9,80.57,42.27,200.91
"NT",136.947372436523,-12.2596874237061,0.54,2.66,3.45,7143.96,1963.17,44187.77,99.79,48.38,286.92
"QLDNorth",141.684204101562,-12.2596921920776,0.54,2.52,4.39,335.9,137.83,1213.08,5.74,4.46,8.19
"QLDNorth",143.105270385742,-12.2596874237061,0.54,2.32,3.05,79881.32,15629.57,792465.93,580.48,219.98,2344.68
"NT",130.947357177734,-12.2082605361938,0.54,4.46,4.87,71270.34,15825.53,558958.67,203.32,94.1,601.72
"NT",131.368423461914,-12.2082605361938,0.54,4.38,4.78,66089687.24,4812347.12,2659903516.79,471.93,176.96,1991.15
"NT",131.842102050781,-12.2082605361938,0.54,4.44,5.21,314595.43,54802.07,3517007.2,33.82,20.14,70.49
"NT",131.894729614258,-12.2082605361938,0.54,4.42,5.19,704835.9,108662.27,9381852.1,35.79,21.03,76.28
"NT",132.157897949219,-12.2082605361938,0.54,4.43,5.22,444631.15,72310.21,5527419.04,33.8,20.15,70.3
"NT",135,-12.2082605361938,0.54,2.64,3.38,11004.52,2871.19,72773.59,40.14,23.04,88.81
"NT",135.052627563477,-12.2082605361938,0.54,2.64,3.38,10823.42,2829.72,71384.65,39.54,22.74,87.22
"NT",135.105255126953,-12.2082605361938,0.54,2.65,3.39,10081.69,2665.65,65410.76,38.8,22.38,85.21
"NT",135.210525512695,-12.2082605361938,0.54,2.65,3.4,8886.08,2393.51,56159.26,36.83,21.41,80
"NT",135.684204101562,-12.2082614898682,0.54,2.65,3.62,9570.53,2382.03,70475.54,23.34,14.78,44.44
"NT",135.789474487305,-12.2082605361938,0.54,2.65,3.64,8048.03,2076.11,55964.15,22.34,14.27,41.95
"NT",136,-12.2082614898682,0.54,2.66,3.91,7193.75,1901.52,48088.43,14.37,9.85,24.35
"NT",136.157897949219,-12.2082614898682,0.54,2.67,3.16,4496.96,1283.38,26842.32,100.75,50.47,270.39
"NT",136.631576538086,-12.2082605361938,0.54,2.64,3.04,12371.19,3157.8,84614.7,315.43,135.01,1051.06
"NT",136.894729614258,-12.2082605361938,0.54,2.64,3.34,14127.22,3439.11,105028.13,116.93,56.6,331.99
"QLDNorth",141.684204101562,-12.2082614898682,0.54,2.52,4.39,354.32,144.54,1288.54,5.75,4.47,8.21
"QLDNorth",143.105270385742,-12.2082605361938,0.54,2.32,3.06,76126.03,14943.92,753306.57,554.77,211.71,2218.45
"NT",130.947372436523,-12.156813621521,0.54,4.47,4.87,60600.01,13923.02,450832.74,216.18,98.76,653.12
"NT",131.157897949219,-12.1568193435669,0.54,4.38,4.82,46941331.55,3563655.97,1789657697.47,424.46,174.53,1493.89
"NT",131.210525512695,-12.156813621521,0.54,4.38,4.66,39933305.11,3128058.41,1450114560.79,3607.73,1050.24,21102.25
"NT",131.368423461914,-12.156813621521,0.54,4.38,4.78,47262600.9,3626512.46,1763042954.74,477.35,178.63,2020.34
"NT",132.210525512695,-12.156813621521,0.54,4.46,5.27,71756.5,14980.03,632521.54,27.99,17.22,55.57
"NT",132.263153076172,-12.1568193435669,0.54,4.5,5.3,14143.86,3741.09,89303.45,25.34,15.83,49.22
"NT",132.315795898438,-12.156813621521,0.54,4.51,5.31,10965.92,2849.14,73144.58,24.38,15.28,47.2
"NT",132.368423461914,-12.156813621521,0.54,4.5,5.31,12783.31,3250.25,87874.51,24.07,15.06,46.76
"NT",132.421051025391,-12.1568193435669,0.54,4.49,5.3,17427.97,4256.96,126417.33,24.26,15.15,47.34
"NT",134.947372436523,-12.156813621521,0.54,2.64,3.72,12887.08,3257.26,89576.17,19.23,12.44,35.67
"NT",135.263153076172,-12.1568193435669,0.54,2.65,3.41,7971.01,2179.82,49328.82,36.07,21.05,77.89
"NT",135.684204101562,-12.1568193435669,0.54,2.65,3.61,10367.35,2546.63,77848.38,23.82,15.04,45.54
"NT",135.736846923828,-12.1568193435669,0.54,2.65,3.62,9279.74,2331.25,67233.26,23.21,14.73,44.01
"NT",135.842102050781,-12.156813621521,0.54,2.66,3.85,7160.89,1907.89,47123.05,15.56,10.57,26.65
"NT",135.894729614258,-12.1568193435669,0.54,2.66,3.87,6338.59,1738,39788.74,14.85,10.16,25.18
"NT",135.947372436523,-12.156813621521,0.54,2.67,3.89,5280.35,1508.77,31001.98,14.23,9.8,23.93
"NT",136.157897949219,-12.1568193435669,0.54,2.67,3.17,5512.9,1537.72,33844.61,95.33,48.3,251.28
"NT",136.631576538086,-12.1568193435669,0.54,2.63,3.03,17692.91,4251.56,132405.94,356.07,148.59,1235.47
"NT",136.736846923828,-12.156813621521,0.54,2.63,3.04,16175.15,3922.64,119764.69,320.77,133.89,1123.23
"NT",136.789474487305,-12.1568193435669,0.54,2.63,3.37,16078.41,3887.24,119841.95,114.16,55.15,326.19
"NT",136.842102050781,-12.156813621521,0.54,2.63,3.39,15783.24,3809.75,118210.63,105.29,51.68,293.46
"QLDNorth",141.736846923828,-12.156813621521,0.54,2.54,4.37,261.36,112.45,876.59,5.8,4.5,8.3
"QLDNorth",143.105270385742,-12.1568193435669,0.54,2.32,3.06,72687.15,14285,720441.37,527.4,202.94,2083.06
"NT",131,-12.1053676605225,0.54,4.44,4.86,336806.05,57176.49,3936228.18,208.71,95.35,632.37
"NT",131.052627563477,-12.1053676605225,0.54,4.41,4.84,1767233.03,225314.92,31676818,288.5,125.17,942.81
"NT",131.105270385742,-12.1053628921509,0.54,4.4,4.82,7193003.31,754995.08,168706321.72,376.55,157.15,1299.73
"NT",131.210525512695,-12.1053628921509,0.54,4.38,4.67,64717445.95,4660850.87,2667198266.88,3131.72,927.58,17914.31
"NT",131.368423461914,-12.1053628921509,0.54,4.38,4.78,29615499.33,2454863.14,985527816.92,489.69,182.58,2083.01
"NT",132.473678588867,-12.1053628921509,0.54,4.47,5.26,62316.19,12923.09,562569.16,28.74,17.45,58.47
"NT",132.526321411133,-12.1053676605225,0.54,4.44,5.15,246592.36,41483.19,3005293.13,41.11,23.63,90.43
"NT",132.578948974609,-12.1053628921509,0.54,4.42,5.14,714656.56,100834.63,11295759.08,41.95,24.03,92.77
"NT",132.631576538086,-12.1053676605225,0.54,4.42,5.14,1195359.13,153520.07,21817224.85,41.93,24.01,92.78
"NT",134.947372436523,-12.1053628921509,0.54,2.64,3.73,11709.08,2996.36,80053.23,19.18,12.41,35.54
"NT",135.315795898438,-12.1053628921509,0.54,2.66,3.42,6750.51,1893.39,40284.26,34.86,20.48,74.51
"NT",135.789474487305,-12.1053686141968,0.54,2.65,3.83,8345.49,2152.16,57876.1,16.22,10.95,28.02
"NT",136.105270385742,-12.1053628921509,0.54,2.67,3.92,5532.91,1540.28,34091.58,14.06,9.69,23.61
"NT",136.631576538086,-12.1053676605225,0.54,2.62,3.02,27416.14,6090.44,231215.19,418.98,168.47,1544.74
"QLDNorth",141.736846923828,-12.1053628921509,0.54,2.54,4.35,274.91,117.8,925.31,5.88,4.55,8.43
"QLDNorth",143.157897949219,-12.1053676605225,0.54,2.3,3.06,252291.28,40070.7,3441200.63,549.2,210.08,2187.39
"NT",131.263153076172,-12.0539064407349,0.54,4.37,4.7,185350405.09,11908872.8,8773951786.52,1692.26,536.04,8939.17
"NT",131.315780639648,-12.0539064407349,0.54,4.37,4.73,243347853.96,15248674.08,11836315251.25,1112.38,376.11,5345.5
"NT",132.631576538086,-12.0539073944092,0.54,4.42,5.14,951003.93,128836.26,15910159.79,41.31,23.72,91.07
"NT",134.368423461914,-12.0539064407349,0.54,2.59,3.64,143731.63,26659.04,1510508.01,26.05,15.9,52.94
"NT",134.421051025391,-12.0539064407349,0.54,2.58,3.65,158787.12,28879.84,1720245.05,25.37,15.55,51.17
"NT",134.473678588867,-12.0539064407349,0.54,2.58,3.68,174749.45,31188.16,1949566.12,23.46,14.62,46.13
"NT",134.526321411133,-12.0539064407349,0.54,2.58,3.71,180265.91,31828.05,2048937.91,22.17,13.98,42.76
"NT",134.578948974609,-12.0539064407349,0.54,2.58,3.73,191803.61,33149.98,2262256.72,20.66,13.21,38.97
"NT",134.947372436523,-12.0539064407349,0.54,2.65,3.74,8876.06,2378.66,56669.4,18.87,12.23,34.88
"NT",135.368423461914,-12.0539064407349,0.54,2.66,3.43,7396.24,2018.33,46253.9,36.21,21.11,78.36
"NT",135.421051025391,-12.0539064407349,0.54,2.65,3.44,7766.14,2093.67,49553.19,35.58,20.78,76.8
"NT",135.473678588867,-12.0539064407349,0.54,2.65,3.45,7916.32,2121.83,51016.42,33.86,19.94,72.16
"NT",135.842102050781,-12.0539064407349,0.54,2.65,3.85,8332.49,2165.63,56882.82,15.67,10.64,26.82
"NT",136.105255126953,-12.0539064407349,0.54,2.65,3.89,7987.57,2085.22,54246.04,14.88,10.17,25.29
"NT",136.578948974609,-12.0539064407349,0.54,2.62,3.02,25272.15,5704.22,207897.91,417.48,166.72,1561.69
"QLDNorth",141.789474487305,-12.0539064407349,0.54,2.56,4.38,206.96,93.11,647.37,5.68,4.42,8.1
"QLDNorth",143.157897949219,-12.0539073944092,0.54,2.29,3.02,459107.74,65866.05,7292975.28,756.65,274.3,3265.69
